gene_id	TCGA-BH-A0DO-01B-11R-A12D-07	gene_id	TCGA-BH-A0DO-11A-22R-A12D-07
YIPF2|78992	1363.0387	YIPF2|78992	674.1788
YIPF3|25844	2604.0906	YIPF3|25844	1837.2804
YIPF4|84272	615.0475	YIPF4|84272	594.3468
YIPF5|81555	1192.111	YIPF5|81555	1223.453
YIPF6|286451	399.5617	YIPF6|286451	320.4736
YJEFN3|374887	43.5902	YJEFN3|374887	22.0665
YKT6|10652	2302.0453	YKT6|10652	1477.8457
YLPM1|56252	2027.7575	YLPM1|56252	2310.1604
YME1L1|10730	5074.1417	YME1L1|10730	3548.5103
YOD1|55432	657.4142	YOD1|55432	383.4836
YPEL1|29799	383.6231	YPEL1|29799	287.4828
YPEL2|388403	1627.1001	YPEL2|388403	688.3117
YPEL3|83719	1028.8532	YPEL3|83719	1032.4675
YPEL4|219539	12.4178	YPEL4|219539	61.1154
YPEL5|51646	2138.7874	YPEL5|51646	2363.2544
YRDC|79693	271.0957	YRDC|79693	404.1215
YTHDC1|91746	2057.3411	YTHDC1|91746	2357.5248
YTHDC2|64848	886.4134	YTHDC2|64848	1168.8312
YTHDF1|54915	1325.7852	YTHDF1|54915	1277.3109
YTHDF2|51441	2478.8167	YTHDF2|51441	2524.0642
YTHDF3|253943	2121.9869	YTHDF3|253943	2179.1444
YWHAB|7529	7440.4675	YWHAB|7529	6187.5477
YWHAE|7531	10834.1855	YWHAE|7531	9807.1047
YWHAG|7532	3994.8868	YWHAG|7532	3535.9053
YWHAH|7533	3117.6041	YWHAH|7533	2152.0244
YWHAQ|10971	6293.2798	YWHAQ|10971	7087.8533
YWHAZ|7534	10174.58	YWHAZ|7534	11487.013
YY1AP1|55249	3068.6633	YY1AP1|55249	2069.1367
YY1|7528	1280.8619	YY1|7528	1355.9969
YY2|404281	27.6662	YY2|404281	23.178
ZADH2|284273	1313.7327	ZADH2|284273	1436.9748
ZAK|51776	2863.3565	ZAK|51776	2809.1940000000004
ZAP70|7535	16.8006	ZAP70|7535	74.4843
ZBED1|9189	1509.496	ZBED1|9189	1468.2964
ZBED3|84327	57.3411	ZBED3|84327	64.5531
ZBED4|9889	841.4901	ZBED4|9889	690.2215
ZBED5|58486	1415.2666	ZBED5|58486	1444.6142
ZBP1|81030	12.0526	ZBP1|81030	34.3774
ZBTB10|65986	505.4785	ZBTB10|65986	885.4087
ZBTB11|27107	717.8232	ZBTB11|27107	855.5768
ZBTB12|221527	183.3455	ZBTB12|221527	98.9305
ZBTB16|7704	157.4142	ZBTB16|7704	394.958
ZBTB17|7709	434.2586	ZBTB17|7709	385.7907
ZBTB1|22890	1136.2308	ZBTB1|22890	1288.7051
ZBTB20|26137	17.1658	ZBTB20|26137	42.0168
ZBTB22|9278	647.1877	ZBTB22|9278	757.4484
ZBTB24|9841	665.4492	ZBTB24|9841	541.1688
ZBTB25|7597	109.5252	ZBTB25|7597	145.4813
ZBTB26|57684	78.1592	ZBTB26|57684	162.3377
ZBTB2|57621	950.6939	ZBTB2|57621	557.2956
ZBTB32|27033	5.1132	ZBTB32|27033	6.4935
ZBTB33|10009	1199.7809	ZBTB33|10009	1950.3438
ZBTB34|403341	350.6209	ZBTB34|403341	469.0604
ZBTB37|84614	49.6713	ZBTB37|84614	35.9053
ZBTB38|253461	1978.0862	ZBTB38|253461	3117.2651
ZBTB39|9880	241.4171	ZBTB39|9880	427.0435
ZBTB3|79842	145.3616	ZBTB3|79842	127.5783
ZBTB40|9923	1045.6538	ZBTB40|9923	1171.8869
ZBTB41|360023	2682.2498	ZBTB41|360023	958.3652
ZBTB42|100128927	764.7918	ZBTB42|100128927	508.0214
ZBTB43|23099	483.5646	ZBTB43|23099	596.6387
ZBTB44|29068	3201.607	ZBTB44|29068	2946.906
ZBTB45|84878	414.9014	ZBTB45|84878	266.9977
ZBTB46|140685	193.572	ZBTB46|140685	229.1826
ZBTB47|92999	564.2805	ZBTB47|92999	765.4698
ZBTB48|3104	345.5077	ZBTB48|3104	310.5424
ZBTB49|166793	137.3265	ZBTB49|166793	161.5737
ZBTB4|57659	3047.8451	ZBTB4|57659	4383.8808
ZBTB5|9925	506.2089	ZBTB5|9925	791.8258
ZBTB6|10773	456.9028	ZBTB6|10773	528.2659
ZBTB7A|51341	1279.7663	ZBTB7A|51341	817.4179
ZBTB7B|51043	3258.5829	ZBTB7B|51043	1615.7372
ZBTB7C|201501	1799.1234	ZBTB7C|201501	743.6975
ZBTB8A|653121	385.68300000000005	ZBTB8A|653121	264.7059
ZBTB8OS|339487	121.9869	ZBTB8OS|339487	101.9862
ZBTB9|221504	363.4039	ZBTB9|221504	428.5714
ZC3H10|84872	239.2257	ZC3H10|84872	235.2941
ZC3H11A|9877	5918.9189	ZC3H11A|9877	4489.3048
ZC3H12A|80149	447.0416	ZC3H12A|80149	479.3736
ZC3H12B|340554	41.6362	ZC3H12B|340554	96.2567
ZC3H12C|85463	178.9627	ZC3H12C|85463	444.6142
lowly_expressed	lowly_expressed	ZC3H12D|340152	5.7296
ZC3H13|23091	2070.1242	ZC3H13|23091	2421.314
ZC3H14|79882	1516.8006	ZC3H14|79882	1475.5539
ZC3H15|55854	1357.5603	ZC3H15|55854	1183.728
ZC3H18|124245	426.2235	ZC3H18|124245	601.9862
ZC3H3|23144	514.244	ZC3H3|23144	362.4905
ZC3H4|23211	1033.6012	ZC3H4|23211	1061.8793
ZC3H6|376940	754.2001	ZC3H6|376940	951.8717
ZC3H7A|29066	1337.1074	ZC3H7A|29066	1498.0901
ZC3H7B|23264	2371.439	ZC3H7B|23264	3316.6539
ZC3H8|84524	117.9693	ZC3H8|84524	166.1574
ZC3HAV1L|92092	47.8451	ZC3HAV1L|92092	72.5745
ZC3HAV1|56829	1173.4843	ZC3HAV1|56829	1634.4538
ZC3HC1|51530	379.8393	ZC3HC1|51530	307.1047
ZC4H2|55906	87.29	ZC4H2|55906	230.3285
ZCCHC10|54819	388.9701	ZCCHC10|54819	318.9458
ZCCHC11|23318	387.8744	ZCCHC11|23318	1022.5363
lowly_expressed	lowly_expressed	ZCCHC12|170261	6.4935
ZCCHC14|23174	822.4982	ZCCHC14|23174	1360.9626
ZCCHC17|51538	553.6888	ZCCHC17|51538	664.2475
ZCCHC18|644353	8.0351	ZCCHC18|644353	14.1329
ZCCHC24|219654	1783.7838	ZCCHC24|219654	1454.1635
ZCCHC2|54877	408.6925	ZCCHC2|54877	714.9198
ZCCHC3|85364	409.4229	ZCCHC3|85364	601.9862
ZCCHC4|29063	209.2768	ZCCHC4|29063	237.5859
lowly_expressed	lowly_expressed	ZCCHC5|203430	5.3476
ZCCHC6|79670	1170.9277	ZCCHC6|79670	1170.741
ZCCHC7|84186	450.3287	ZCCHC7|84186	564.5531
ZCCHC8|55596	479.9123	ZCCHC8|55596	605.424
ZCCHC9|84240	255.2958	ZCCHC9|84240	333.8426
ZCRB1|85437	729.3645	ZCRB1|85437	927.0435
ZCWPW1|55063	124.1782	ZCWPW1|55063	224.9809
ZCWPW2|152098	16.0701	ZCWPW2|152098	39.725
ZDBF2|57683	147.553	ZDBF2|57683	411.3827
ZDHHC11|79844	34.3316	ZDHHC11|79844	57.2956
ZDHHC12|84885	386.4134	ZDHHC12|84885	292.2078
ZDHHC13|54503	841.8554	ZDHHC13|54503	376.2414
ZDHHC14|79683	116.8736	ZDHHC14|79683	179.1444
ZDHHC15|158866	95.3251	ZDHHC15|158866	145.5309
ZDHHC16|84287	849.8904	ZDHHC16|84287	448.0519
ZDHHC17|23390	696.1286	ZDHHC17|23390	1195.1872
ZDHHC18|84243	726.8079	ZDHHC18|84243	540.4889
ZDHHC1|29800	201.607	ZDHHC1|29800	284.5684
ZDHHC20|253832	278.6706	ZDHHC20|253832	263.178
ZDHHC21|340481	202.3375	ZDHHC21|340481	238.7319
ZDHHC23|254887	275.3835	ZDHHC23|254887	271.5814
ZDHHC24|254359	417.8232	ZDHHC24|254359	192.5134
ZDHHC2|51201	421.8408	ZDHHC2|51201	590.5271
ZDHHC3|51304	1663.9883	ZDHHC3|51304	1435.8289
ZDHHC4|55146	991.2345	ZDHHC4|55146	874.3316
ZDHHC5|25921	4293.645	ZDHHC5|25921	2344.1558
ZDHHC6|64429	924.7626	ZDHHC6|64429	655.9587
ZDHHC7|55625	854.6384	ZDHHC7|55625	1240.2597
ZDHHC8P1|150244	67.9328	ZDHHC8P1|150244	126.0504
ZDHHC8|29801	552.9584	ZDHHC8|29801	582.8877
ZDHHC9|51114	1097.8817	ZDHHC9|51114	984.3392
ZEB1|6935	791.8809	ZEB1|6935	823.1474
ZEB2|9839	448.8678	ZEB2|9839	987.7769
ZER1|10444	1738.8605	ZER1|10444	2229.9465
ZFAND1|79752	483.1994	ZFAND1|79752	882.7349
ZFAND2A|90637	212.5639	ZFAND2A|90637	171.123
ZFAND2B|130617	358.2907	ZFAND2B|130617	410.2368
ZFAND3|60685	1781.2272	ZFAND3|60685	1375.0955
ZFAND5|7763	3536.5229999999997	ZFAND5|7763	3861.7265
ZFAND6|54469	2350.9861	ZFAND6|54469	1283.4225
ZFAT|57623	293.4076	ZFAT|57623	329.5378
ZFC3H1|196441	757.8524	ZFC3H1|196441	924.3697
ZFHX3|463	558.7327	ZFHX3|463	774.534
ZFHX4|79776	234.1125	ZFHX4|79776	380.4431
ZFP106|64397	1566.4719	ZFP106|64397	3063.7892
ZFP112|7771	285.2447	ZFP112|7771	265.4698
ZFP14|57677	416.7275	ZFP14|57677	463.3308
ZFP161|7541	503.2871	ZFP161|7541	553.094
ZFP1|162239	200.1461	ZFP1|162239	398.7777
ZFP28|140612	265.157	ZFP28|140612	325.4393
ZFP2|80108	79.2549	ZFP2|80108	105.42399999999999
ZFP30|22835	379.8393	ZFP30|22835	308.2506
ZFP36L1|677	12930.6063	ZFP36L1|677	12495.0344
ZFP36L2|678	5544.1928	ZFP36L2|678	9372.8037
ZFP36|7538	5947.0416	ZFP36|7538	10070.2827
ZFP37|7539	100.073	ZFP37|7539	172.2689
ZFP3|124961	340.0292	ZFP3|124961	386.1727
ZFP41|286128	278.2798	ZFP41|286128	279.0451
ZFP57|346171	6.2089	ZFP57|346171	72.1925
ZFP62|643836	812.637	ZFP62|643836	782.6585
ZFP64|55734	415.9971	ZFP64|55734	467.1505
ZFP82|284406	118.6998	ZFP82|284406	188.3117
ZFP90|146198	629.2915	ZFP90|146198	1051.9481
ZFP91|80829	2885.3178	ZFP91|80829	2650.8785
ZFPL1|7542	764.0614	ZFPL1|7542	485.8671
ZFPM1|161882	92.7684	ZFPM1|161882	46.6005
ZFPM2|23414	89.1161	ZFPM2|23414	142.4752
ZFR|51663	2550.0365	ZFR|51663	2844.9198
ZFX|7543	1040.1753	ZFX|7543	1249.427
ZFYVE16|9765	978.8167	ZFYVE16|9765	1223.0710000000001
ZFYVE19|84936	728.9993	ZFYVE19|84936	491.5966
ZFYVE1|53349	818.1154	ZFYVE1|53349	837.2804
ZFYVE20|64145	935.7195	ZFYVE20|64145	1303.285
ZFYVE21|79038	971.8773	ZFYVE21|79038	1234.9121
ZFYVE26|23503	1210.3725	ZFYVE26|23503	1070.6646
ZFYVE27|118813	569.3937	ZFYVE27|118813	624.1406
ZFYVE28|57732	173.1191	ZFYVE28|57732	245.2254
ZFYVE9|9372	389.3353	ZFYVE9|9372	1182.9641
ZG16B|124220	1810.0804	ZG16B|124220	398.3957
ZGLP1|100125288	19.2038	ZGLP1|100125288	13.8694
ZGPAT|84619	373.8167	ZGPAT|84619	314.6257
ZHX1|11244	1097.1512	ZHX1|11244	1572.9565
ZHX2|22882	1274.653	ZHX2|22882	1166.5393
ZHX3|23051	505.1132	ZHX3|23051	1259.3583
ZIC1|7545	7.6698	ZIC1|7545	35.5233
ZIC2|7546	93.4989	ZIC2|7546	7.6394
lowly_expressed	lowly_expressed	ZIC4|84107	7.6394
ZIK1|284307	79.9854	ZIK1|284307	168.0672
lowly_expressed	lowly_expressed	ZIM2|23619	12.3224
ZKSCAN1|7586	3590.5771	ZKSCAN1|7586	2215.8136
ZKSCAN2|342357	333.0898	ZKSCAN2|342357	330.4049
ZKSCAN3|80317	97.1512	ZKSCAN3|80317	97.7846
ZKSCAN4|387032	157.4142	ZKSCAN4|387032	157.372
ZKSCAN5|23660	624.5435	ZKSCAN5|23660	423.6058
ZMAT1|84460	804.2367	ZMAT1|84460	730.3285
ZMAT2|153527	1400.6574	ZMAT2|153527	1584.0336
ZMAT3|64393	111.3952	ZMAT3|64393	203.9725
ZMAT4|79698	13.1483	ZMAT4|79698	13.369000000000002
ZMAT5|55954	267.4069	ZMAT5|55954	213.071
ZMIZ1|57178	5383.1264	ZMIZ1|57178	4254.3927
ZMIZ2|83637	2769.1746	ZMIZ2|83637	2168.0672
ZMPSTE24|10269	2233.382	ZMPSTE24|10269	1306.7227
ZMYM1|79830	421.8408	ZMYM1|79830	436.5928
ZMYM2|7750	2624.5435	ZMYM2|7750	2143.2391
ZMYM3|9203	1209.2768	ZMYM3|9203	1379.6791
ZMYM4|9202	2170.1972	ZMYM4|9202	1813.9801
ZMYM5|9205	355.7341	ZMYM5|9205	340.7181
ZMYM6|9204	577.9182	ZMYM6|9204	540.2903
ZMYND10|51364	239.9562	ZMYND10|51364	33.2315
ZMYND11|10771	3090.2118	ZMYND11|10771	3181.0542
ZMYND12|84217	94.2294	ZMYND12|84217	72.1925
ZMYND15|84225	38.3492	ZMYND15|84225	98.5485
ZMYND17|118490	94.5946	ZMYND17|118490	130.2521
ZMYND19|116225	243.6085	ZMYND19|116225	221.9251
ZMYND8|23613	1367.0562	ZMYND8|23613	1181.0542
ZNF100|163227	412.71	ZNF100|163227	311.3063
ZNF101|94039	144.2659	ZNF101|94039	131.78
ZNF107|51427	1154.4923	ZNF107|51427	641.7112
ZNF10|7556	214.0248	ZNF10|7556	358.6707
ZNF114|163071	9.496	ZNF114|163071	18.3346
ZNF117|51351	2543.2432	ZNF117|51351	982.9259
ZNF121|7675	124.9087	ZNF121|7675	139.0374
ZNF124|7678	105.84	ZNF124|7678	67.2269
ZNF12|7559	1307.5237	ZNF12|7559	1261.2681
ZNF131|7690	651.2053	ZNF131|7690	655.0802
ZNF132|7691	135.1351	ZNF132|7691	179.1444
ZNF133|7692	296.2016	ZNF133|7692	577.1581
ZNF134|7693	407.20599999999996	ZNF134|7693	445.1184
ZNF135|7694	124.5435	ZNF135|7694	287.2422
ZNF136|7695	497.0782	ZNF136|7695	477.0817
ZNF137|7696	109.9343	ZNF137|7696	82.8877
ZNF138|7697	525.9313	ZNF138|7697	375.0955
ZNF140|7699	456.5376	ZNF140|7699	661.1917
ZNF141|7700	121.2564	ZNF141|7700	155.0802
ZNF142|7701	720.8912	ZNF142|7701	685.8212
ZNF143|7702	426.2235	ZNF143|7702	417.4943
ZNF146|7705	3798.7509	ZNF146|7705	3029.7937
ZNF148|7707	1735.9386	ZNF148|7707	2048.1283
ZNF14|7561	369.6129	ZNF14|7561	425.5157
ZNF154|7710	68.298	ZNF154|7710	96.2567
ZNF155|7711	220.3068	ZNF155|7711	240.2597
lowly_expressed	lowly_expressed	ZNF157|7712	5.3476
ZNF160|90338	1004.0175	ZNF160|90338	953.3995
ZNF165|7718	49.1417	ZNF165|7718	84.9465
ZNF167|55888	90.2118	ZNF167|55888	127.5783
ZNF169|169841	88.3857	ZNF169|169841	123.3766
ZNF16|7564	319.5763	ZNF16|7564	342.246
ZNF174|7727	356.0993	ZNF174|7727	265.4698
ZNF175|7728	289.9927	ZNF175|7728	341.48199999999997
ZNF177|7730	123.6304	ZNF177|7730	114.5913
ZNF17|7565	218.7728	ZNF17|7565	276.165
ZNF180|7733	396.2747	ZNF180|7733	375.8594
ZNF181|339318	381.3002	ZNF181|339318	344.5378
ZNF182|7569	307.111	ZNF182|7569	244.7288
ZNF184|7738	344.0467	ZNF184|7738	342.246
ZNF185|7739	1039.4449	ZNF185|7739	1587.4714
ZNF187|7741	338.2031	ZNF187|7741	480.1375
ZNF189|7743	684.4412	ZNF189|7743	749.809
ZNF18|7566	280.8619	ZNF18|7566	216.1956
ZNF192|7745	645.7268	ZNF192|7745	1016.0428
ZNF193|7746	225.7122	ZNF193|7746	208.5561
ZNF195|7748	581.0811	ZNF195|7748	545.4545
ZNF197|10168	640.9788	ZNF197|10168	668.4492
ZNF19|7567	143.3784	ZNF19|7567	106.5317
ZNF200|7752	246.5303	ZNF200|7752	182.5821
ZNF202|7753	428.7801	ZNF202|7753	346.0657
ZNF204P|7754	180.4237	ZNF204P|7754	558.0596
ZNF205|7755	298.572	ZNF205|7755	196.1306
ZNF207|7756	3066.4719	ZNF207|7756	3014.5149
ZNF208|7757	42.3667	ZNF208|7757	108.0978
ZNF20|7568	342.0709	ZNF20|7568	232.8151
ZNF211|10520	252.7648	ZNF211|10520	313.094
ZNF212|7988	444.485	ZNF212|7988	403.7433
ZNF213|7760	873.6304	ZNF213|7760	576.7762
ZNF214|7761	126.7348	ZNF214|7761	123.7586
ZNF215|7762	17.1658	ZNF215|7762	46.6005
ZNF217|7764	3611.7604	ZNF217|7764	2402.9794
ZNF219|51222	495.9825	ZNF219|51222	720.7792
ZNF221|7638	28.4879	ZNF221|7638	33.9954
ZNF222|7673	95.0584	ZNF222|7673	90.6112
ZNF223|7766	162.6771	ZNF223|7766	131.6081
ZNF224|7767	348.656	ZNF224|7767	352.9144
ZNF225|7768	126.7348	ZNF225|7768	142.4752
ZNF226|7769	527.7575	ZNF226|7769	440.0306
ZNF227|7770	454.6019	ZNF227|7770	473.9305
ZNF229|7772	209.2768	ZNF229|7772	320.8556
ZNF22|7570	721.6728	ZNF22|7570	1359.2361
ZNF230|7773	184.076	ZNF230|7773	182.5821
ZNF232|7775	175.3104	ZNF232|7775	206.6463
ZNF233|353355	64.6457	ZNF233|353355	31.7036
ZNF234|10780	253.4697	ZNF234|10780	264.7059
ZNF235|9310	99.8174	ZNF235|9310	118.5065
ZNF236|7776	418.1885	ZNF236|7776	429.3354
ZNF238|10472	5448.5026	ZNF238|10472	789.534
ZNF239|8187	231.1907	ZNF239|8187	132.5439
ZNF23|7571	251.8006	ZNF23|7571	251.7571
ZNF248|57209	266.2527	ZNF248|57209	436.2108
ZNF24|7572	3542.3667	ZNF24|7572	3789.9159999999997
ZNF250|58500	265.9679	ZNF250|58500	316.7647
ZNF251|90987	509.8612	ZNF251|90987	504.5837
ZNF252|286101	691.0153	ZNF252|286101	686.4018
ZNF253|56242	464.9379	ZNF253|56242	427.0435
ZNF254|9534	955.3397	ZNF254|9534	558.9763
ZNF256|10172	115.4127	ZNF256|10172	171.8869
ZNF257|113835	30.3141	ZNF257|113835	43.5447
ZNF259|8882	684.8064	ZNF259|8882	546.2185
ZNF25|219749	391.5267	ZNF25|219749	588.9992
ZNF260|339324	970.0511	ZNF260|339324	809.7785
ZNF263|10127	1177.542	ZNF263|10127	949.7403
ZNF264|9422	1154.1271	ZNF264|9422	1079.8319
ZNF266|10781	512.4178	ZNF266|10781	912.5286
ZNF267|10308	493.7911	ZNF267|10308	408.7089
ZNF268|10795	574.1417	ZNF268|10795	701.6807
ZNF26|7574	253.8349	ZNF26|7574	304.8128
ZNF271|10778	593.8641	ZNF271|10778	714.6677
ZNF273|10793	356.0993	ZNF273|10793	203.9725
ZNF274|10782	348.7947	ZNF274|10782	620.7028
ZNF275|10838	885.683	ZNF275|10838	785.3323
ZNF276|92822	334.0979	ZNF276|92822	512.2269
ZNF277|11179	632.5785	ZNF277|11179	666.5393
ZNF280B|140883	78.5245	ZNF280B|140883	55.0038
ZNF280C|55609	87.29	ZNF280C|55609	126.0504
ZNF280D|54816	1295.0511	ZNF280D|54816	1197.013
ZNF281|23528	1322.1329	ZNF281|23528	493.5065
ZNF282|8427	833.8203	ZNF282|8427	676.0886
ZNF283|284349	99.7078	ZNF283|284349	126.0504
ZNF284|342909	65.1278	ZNF284|342909	56.2376
ZNF285|26974	144.6311	ZNF285|26974	97.0206
ZNF286A|57335	348.7947	ZNF286A|57335	455.3094
ZNF286B|729288	33.9664	ZNF286B|729288	44.3086
ZNF287|57336	235.5734	ZNF287|57336	244.8434
ZNF28|7576	639.8831	ZNF28|7576	408.327
ZNF292|23036	1429.5106	ZNF292|23036	2394.194
ZNF295|49854	552.9584	ZNF295|49854	872.8037
ZNF296|162979	143.9007	ZNF296|162979	60.3514
ZNF2|7549	157.4142	ZNF2|7549	160.4278
ZNF300|91975	152.3009	ZNF300|91975	171.123
ZNF302|55900	1198.6852	ZNF302|55900	794.1176
ZNF304|57343	604.821	ZNF304|57343	660.8098
ZNF30|90075	109.2038	ZNF30|90075	125.6684
ZNF311|282890	134.4047	ZNF311|282890	88.6173
ZNF317|57693	1110.6647	ZNF317|57693	965.2406
ZNF318|24149	939.3718	ZNF318|24149	1072.9565
ZNF319|57567	231.1907	ZNF319|57567	392.6662
ZNF320|162967	745.4346	ZNF320|162967	566.081
ZNF321|399669	84.7443	ZNF321|399669	109.0183
ZNF322A|79692	1045.6538	ZNF322A|79692	959.1291
ZNF322B|387328	24.1052	ZNF322B|387328	19.4805
ZNF323|64288	337.8378	ZNF323|64288	425.5157
ZNF324B|388569	182.615	ZNF324B|388569	159.6639
ZNF324|25799	323.2286	ZNF324|25799	294.1176
ZNF326|284695	585.8291	ZNF326|284695	420.93199999999996
ZNF329|79673	327.2462	ZNF329|79673	505.7296
ZNF32|7580	697.5895	ZNF32|7580	797.9374
ZNF330|27309	452.1549	ZNF330|27309	745.6073
ZNF331|55422	647.9182	ZNF331|55422	869.7479
ZNF333|84449	338.9335	ZNF333|84449	449.9618
ZNF334|55713	49.6713	ZNF334|55713	204.3545
ZNF335|63925	615.0475	ZNF335|63925	635.2177
ZNF337|26152	520.3579	ZNF337|26152	588.3652
ZNF33A|7581	2226.0774	ZNF33A|7581	2211.6119
ZNF33B|7582	862.6735	ZNF33B|7582	2133.6898
ZNF341|84905	212.5639	ZNF341|84905	194.4232
ZNF343|79175	307.1585	ZNF343|79175	346.0657
ZNF345|25850	113.9518	ZNF345|25850	200.1528
ZNF346|23567	257.4872	ZNF346|23567	353.3231
ZNF347|84671	255.6611	ZNF347|84671	227.2727
ZNF34|80778	126.7348	ZNF34|80778	186.7838
ZNF350|59348	501.8262	ZNF350|59348	360.1986
ZNF354A|6940	260.7743	ZNF354A|6940	325.8212
ZNF354B|117608	104.4558	ZNF354B|117608	159.2819
ZNF354C|30832	67.2023	ZNF354C|30832	137.1276
ZNF358|140467	1476.26	ZNF358|140467	1310.9244
ZNF35|7584	173.8495	ZNF35|7584	146.6769
ZNF362|149076	859.7516	ZNF362|149076	1179.5264
ZNF365|22891	78.5245	ZNF365|22891	48.8923
ZNF366|167465	42.3667	ZNF366|167465	68.7548
ZNF367|195828	78.8897	ZNF367|195828	75.2483
ZNF37A|7587	550.0365	ZNF37A|7587	744.4614
ZNF37B|100129482	471.1468	ZNF37B|100129482	690.9855
ZNF382|84911	58.802	ZNF382|84911	56.1497
ZNF383|163087	132.5785	ZNF383|163087	173.0328
ZNF384|171017	1195.7633	ZNF384|171017	1361.3445
ZNF385A|25946	1445.5807	ZNF385A|25946	645.149
ZNF385B|151126	47.8451	ZNF385B|151126	39.725
ZNF385D|79750	85.4638	ZNF385D|79750	55.0038
ZNF389|651302	18.6267	ZNF389|651302	16.8067
ZNF391|346157	24.4704	ZNF391|346157	76.3942
ZNF394|84124	463.8422	ZNF394|84124	486.249
ZNF395|55893	3162.3959	ZNF395|55893	4064.9351
ZNF396|252884	117.9693	ZNF396|252884	118.79299999999999
ZNF397OS|100101467	485.8473	ZNF397OS|100101467	561.7647
ZNF397|84307	402.7575	ZNF397|84307	470.7028
ZNF398|57541	589.8466	ZNF398|57541	558.0596
ZNF3|7551	1263.4879	ZNF3|7551	932.1734
ZNF404|342908	76.3331	ZNF404|342908	85.5615
ZNF407|55628	375.0913	ZNF407|55628	555.3858
ZNF408|79797	382.0307	ZNF408|79797	284.1864
ZNF410|57862	1546.4938	ZNF410|57862	1017.097
ZNF414|84330	192.4763	ZNF414|84330	165.0115
ZNF415|55786	342.9511	ZNF415|55786	344.1558
ZNF416|55659	149.0139	ZNF416|55659	176.4706
ZNF417|147687	261.5047	ZNF417|147687	313.9801
ZNF418|147686	169.832	ZNF418|147686	132.9259
ZNF419|79744	123.0825	ZNF419|79744	216.1956
ZNF41|7592	374.7261	ZNF41|7592	388.8464
ZNF420|147923	235.2082	ZNF420|147923	264.7059
ZNF423|23090	414.1709	ZNF423|23090	330.7869
ZNF425|155054	189.9196	ZNF425|155054	139.4194
ZNF426|79088	224.9817	ZNF426|79088	296.4095
ZNF428|126299	550.5953	ZNF428|126299	319.026
ZNF429|353088	357.195	ZNF429|353088	241.7876
ZNF430|80264	283.4186	ZNF430|80264	260.8862
ZNF431|170959	293.645	ZNF431|170959	274.2552
ZNF432|9668	228.2688	ZNF432|9668	213.5218
ZNF433|163059	138.05700000000002	ZNF433|163059	142.4752
ZNF434|54925	572.6808	ZNF434|54925	368.98400000000004
ZNF436|80818	1122.4032	ZNF436|80818	1185.0839999999998
ZNF438|220929	212.9291	ZNF438|220929	262.4141
ZNF439|90594	337.8378	ZNF439|90594	245.6073
ZNF43|7594	709.2768	ZNF43|7594	744.4614
ZNF440|126070	346.2381	ZNF440|126070	367.0741
ZNF441|126068	291.4536	ZNF441|126068	438.8846
ZNF442|79973	50.0365	ZNF442|79973	47.3644
ZNF443|10224	176.7714	ZNF443|10224	118.029
ZNF444|55311	622.3521	ZNF444|55311	322.7655
ZNF445|353274	713.2944	ZNF445|353274	944.2322
ZNF446|55663	468.2067	ZNF446|55663	214.5989
ZNF449|203523	178.3784	ZNF449|203523	250.9893
ZNF44|51710	589.4923	ZNF44|51710	341.7494
ZNF451|26036	790.5989999999999	ZNF451|26036	963.2429
ZNF454|285676	13.1483	ZNF454|285676	38.961
ZNF45|7596	422.5712	ZNF45|7596	462.1849
ZNF460|10794	51.1322	ZNF460|10794	56.1497
ZNF461|92283	195.7633	ZNF461|92283	159.2819
ZNF462|58499	224.2513	ZNF462|58499	1101.6043
ZNF467|168544	364.1344	ZNF467|168544	111.1536
ZNF468|90333	592.038	ZNF468|90333	360.9626
ZNF469|84627	269.1746	ZNF469|84627	370.5118
ZNF470|388566	234.1125	ZNF470|388566	224.9809
ZNF471|57573	104.0906	ZNF471|57573	344.9198
ZNF473|25888	305.6976	ZNF473|25888	339.5722
ZNF474|133923	5.8437	ZNF474|133923	6.1115
ZNF480|147657	682.615	ZNF480|147657	443.0863
ZNF483|158399	54.7845	ZNF483|158399	119.9389
ZNF484|83744	117.9693	ZNF484|83744	137.8915
ZNF485|220992	91.6728	ZNF485|220992	98.9305
ZNF486|90649	111.3952	ZNF486|90649	106.9519
ZNF487|642819	45.6538	ZNF487|642819	41.6348
ZNF488|118738	14.244000000000002	ZNF488|118738	38.1971
ZNF48|197407	279.0358	ZNF48|197407	200.1528
ZNF490|57474	448.1373	ZNF490|57474	266.6157
ZNF491|126069	54.4193	ZNF491|126069	84.0336
ZNF492|57615	7.6698	ZNF492|57615	20.6264
ZNF493|284443	408.3272	ZNF493|284443	418.2582
ZNF496|84838	366.691	ZNF496|84838	405.2712
ZNF497|162968	184.1928	ZNF497|162968	96.9901
ZNF498|221785	547.1147	ZNF498|221785	687.9297
ZNF500|26048	444.8503	ZNF500|26048	313.5982
ZNF501|115560	96.4207	ZNF501|115560	180.6723
ZNF502|91392	193.9372	ZNF502|91392	327.7311
ZNF503|84858	1328.5829	ZNF503|84858	253.6287
ZNF506|440515	614.6822	ZNF506|440515	688.3117
ZNF507|22847	870.7085	ZNF507|22847	1198.2429
ZNF510|22869	438.6413	ZNF510|22869	466.3866
ZNF511|118472	224.1855	ZNF511|118472	330.8824
