gene_id	TCGA-E2-A158-01A-11R-A12D-07	gene_id	TCGA-E2-A158-11A-22R-A12D-07
CTTN|2017	3722.7316	CTTN|2017	3394.6216
CTU1|90353	97.678	CTU1|90353	23.7649
CTU2|348180	251.7968	CTU2|348180	133.7398
CTXN1|404217	1402.7932	CTXN1|404217	136.9606
CUBN|8029	45.5831	CUBN|8029	88.8055
CUEDC1|404093	197.0697	CUEDC1|404093	510.3189
CUEDC2|79004	865.0501	CUEDC2|79004	796.1226
CUL1|8454	2943.7066	CUL1|8454	1641.0256
CUL2|8453	924.6851	CUL2|8453	774.8593
CUL3|8452	1182.4180000000001	CUL3|8452	1513.4459
CUL4A|8451	2695.9129	CUL4A|8451	1813.6335
CUL4B|8450	2960.5004	CUL4B|8450	1912.4453
CUL5|8065	895.2104	CUL5|8065	936.8355
CUL7|9820	1182.3117	lowly_expressed	lowly_expressed
CUL9|23113	573.7298	CUL9|23113	689.1807
CUTA|51596	2697.2839	CUTA|51596	1212.6329
CUTC|51076	223.9465	CUTC|51076	373.1457
CUX1|1523	2248.6505	CUX1|1523	1804.2527
lowly_expressed	lowly_expressed	CUX2|23316	21.8887
lowly_expressed	lowly_expressed	CUZD1|50624	8.2364
CWC15|51503	447.9479	CWC15|51503	689.8061
CWC22|57703	742.3528	CWC22|57703	701.0632
CWC25|54883	226.2017	CWC25|54883	424.6404
CWC27|10283	362.6082	CWC27|10283	432.1451
CWF19L1|55280	728.3009	CWF19L1|55280	374.6091
CWF19L2|143884	263.5592	CWF19L2|143884	630.394
CX3CL1|6376	1119.6984	CX3CL1|6376	2341.4634
CX3CR1|1524	6.8546	CX3CR1|1524	159.4747
CXADR|1525	259.1038	CXADR|1525	38.1488
CXCL10|3627	587.439	CXCL10|3627	25.0156
CXCL11|6373	142.9183	CXCL11|6373	6.2539
CXCL12|6387	460.2862	CXCL12|6387	10180.1126
CXCL13|10563	100.7626	lowly_expressed	lowly_expressed
CXCL14|9547	56.2077	CXCL14|9547	8829.8937
CXCL16|58191	614.1719	CXCL16|58191	541.5885
CXCL17|284340	1079.2563	CXCL17|284340	30.0188
lowly_expressed	lowly_expressed	CXCL1|2919	20.6379
lowly_expressed	lowly_expressed	CXCL2|2920	976.8605
lowly_expressed	lowly_expressed	CXCL3|2921	16.8856
lowly_expressed	lowly_expressed	CXCL5|6374	7.5047
CXCL9|4283	1628.3095	CXCL9|4283	79.4246
lowly_expressed	lowly_expressed	CXCR1|3577	91.3071
CXCR2P1|3580	9.9392	CXCR2P1|3580	31.8949
lowly_expressed	lowly_expressed	CXCR2|3579	119.4497
CXCR3|2833	15.0801	CXCR3|2833	8.7555
CXCR4|7852	262.5311	CXCR4|7852	730.4565
CXCR6|10663	21.9347	CXCR6|10663	13.1332
CXCR7|57007	105.9035	CXCR7|57007	5488.4303
CXXC1|30827	745.7801	CXXC1|30827	639.7749
CXXC4|80319	13.0237	CXXC4|80319	5.0031
CXXC5|51523	30.503	CXXC5|51523	346.4665
CXorf21|80231	6.5119	CXorf21|80231	37.5235
CXorf23|256643	181.6468	CXorf23|256643	220.763
CXorf26|51260	335.5325	CXorf26|51260	378.9869
CXorf36|79742	106.2463	CXorf36|79742	1830.5191
CXorf38|159013	255.3337	CXorf38|159013	185.7411
CXorf40A|91966	264.5874	CXorf40A|91966	324.5779
CXorf40B|541578	428.755	CXorf40B|541578	387.1169
CXorf42|158801	15.0801	CXorf42|158801	14.384
CXorf49B|100132994	13.0237	lowly_expressed	lowly_expressed
CXorf56|63932	346.4999	CXorf56|63932	243.27700000000002
CXorf57|55086	183.3605	CXorf57|55086	35.0219
CYB561D1|284613	975.7519	CYB561D1|284613	489.6811
CYB561D2|11068	40.1234	CYB561D2|11068	203.252
CYB561|1534	1802.759	CYB561|1534	840.5253
CYB5A|1528	212.4925	CYB5A|1528	2804.2527
CYB5B|80777	1317.7962	CYB5B|80777	1512.8205
CYB5D1|124637	407.8485	CYB5D1|124637	548.4678
CYB5D2|124936	45.5831	CYB5D2|124936	578.4866
CYB5R1|51706	535.6867	CYB5R1|51706	1131.3321
CYB5R2|51700	666.6095	CYB5R2|51700	151.97
CYB5R3|1727	1938.8227	CYB5R3|1727	13954.3465
CYB5R4|51167	148.7448	CYB5R4|51167	287.6798
CYB5RL|606495	70.2596	CYB5RL|606495	118.8243
CYBASC3|220002	526.433	CYBASC3|220002	1088.1801
CYBA|1535	884.9285	CYBA|1535	632.2702
CYBB|1536	279.3248	CYBB|1536	1131.9575
CYBRD1|79901	2378.5451	CYBRD1|79901	17956.848
CYC1|1537	2213.0066	CYC1|1537	1939.3371
CYCS|54205	4458.9153	CYCS|54205	1800.5003
CYFIP1|23191	4784.8513	CYFIP1|23191	3784.8655
CYFIP2|26999	1068.6317	CYFIP2|26999	1019.3871
CYGB|114757	44.8976	CYGB|114757	1607.1232
CYHR1|50626	939.7652	CYHR1|50626	642.9018
CYLD|1540	1838.0601	CYLD|1540	1495.935
lowly_expressed	lowly_expressed	CYP11A1|1583	24.3902
lowly_expressed	lowly_expressed	CYP19A1|1588	25.0156
lowly_expressed	lowly_expressed	CYP1A1|1543	820.5128
CYP1B1|1545	204.267	CYP1B1|1545	2995.6223
CYP20A1|57404	567.5606	CYP20A1|57404	637.2733
CYP21A2|1589	8.533999999999999	CYP21A2|1589	125.8912
CYP26A1|1592	9.5964	lowly_expressed	lowly_expressed
CYP26B1|56603	39.0712	CYP26B1|56603	741.7136
CYP26C1|340665	5.1409	lowly_expressed	lowly_expressed
CYP27A1|1593	441.7788	CYP27A1|1593	920.5754
CYP27B1|1594	132.2937	CYP27B1|1594	15.0094
CYP27C1|339761	256.3619	CYP27C1|339761	43.152
lowly_expressed	lowly_expressed	CYP2A6|1548	38.1488
lowly_expressed	lowly_expressed	CYP2B7P1|1556	13.1332
CYP2C18|1562	65.5676	CYP2C18|1562	18.1363
CYP2C8|1558	86.3679	CYP2C8|1558	9.3809
lowly_expressed	lowly_expressed	CYP2D6|1565	5.6285
lowly_expressed	lowly_expressed	CYP2E1|1571	11.0757
CYP2J2|1573	322.1661	CYP2J2|1573	46.2789
CYP2R1|120227	118.9273	CYP2R1|120227	108.818
CYP2S1|29785	14.0519	CYP2S1|29785	37.5235
CYP2U1|113612	666.6095	CYP2U1|113612	764.8530000000001
CYP2W1|54905	104.1899	lowly_expressed	lowly_expressed
CYP39A1|51302	301.6023	CYP39A1|51302	104.4403
lowly_expressed	lowly_expressed	CYP3A4|1576	11.257
CYP3A5|1577	6.8546	CYP3A5|1577	35.0219
lowly_expressed	lowly_expressed	CYP3A7|1551	8.7555
CYP46A1|10858	9.2537	CYP46A1|10858	51.9074
CYP4B1|1580	6.1691	CYP4B1|1580	1180.1126
lowly_expressed	lowly_expressed	CYP4F11|57834	14.384
lowly_expressed	lowly_expressed	CYP4F12|66002	71.2946
lowly_expressed	lowly_expressed	CYP4F22|126410	8.7555
lowly_expressed	lowly_expressed	CYP4F8|11283	8.7555
CYP4V2|285440	1025.105	CYP4V2|285440	647.9049
lowly_expressed	lowly_expressed	CYP4X1|260293	523.4522
lowly_expressed	lowly_expressed	CYP4Z1|199974	65.666
lowly_expressed	lowly_expressed	CYP4Z2P|163720	21.8887
CYP51A1|1595	1338.36	CYP51A1|1595	664.1651
CYP7B1|9420	172.3931	CYP7B1|9420	156.9731
lowly_expressed	lowly_expressed	CYP8B1|1582	11.8824
CYR61|3491	4629.9375	CYR61|3491	18853.0331
CYS1|192668	6.1691	CYS1|192668	474.6717
CYSLTR1|10800	10.9674	CYSLTR1|10800	85.0532
lowly_expressed	lowly_expressed	CYSLTR2|57105	58.1614
CYTH1|9267	858.1955	CYTH1|9267	749.2183
CYTH2|9266	1484.0202	CYTH2|9266	990.6191
CYTH3|9265	452.0607	CYTH3|9265	1668.5428
CYTH4|27128	43.8694	CYTH4|27128	324.5779
CYTIP|9595	56.8932	CYTIP|9595	202.6266
lowly_expressed	lowly_expressed	CYTL1|54360	48.7805
CYTSA|23384	1753.7486	CYTSA|23384	2379.6123
CYTSB|92521	32.9021	CYTSB|92521	464.6654
CYYR1|116159	91.8516	CYYR1|116159	1443.4021
D2HGDH|728294	375.6319	D2HGDH|728294	292.6829
lowly_expressed	lowly_expressed	D4S234E|27065	52.5328
DAAM1|23002	441.0933	DAAM1|23002	978.1113
DAAM2|23500	53.6475	DAAM2|23500	3590.5691
lowly_expressed	lowly_expressed	DAB1|1600	8.1301
DAB2IP|153090	811.927	DAB2IP|153090	2051.2821
DAB2|1601	236.4836	DAB2|1601	4074.4215
lowly_expressed	lowly_expressed	DACH1|1602	270.1689
DACT1|51339	52.0949	DACT1|51339	363.3521
lowly_expressed	lowly_expressed	DACT2|168002	100.6879
DACT3|147906	28.1038	DACT3|147906	674.1714
DAD1|1603	901.7222	DAD1|1603	1818.0113
DAG1|1605	5109.7592	DAG1|1605	4001.8762
DAGLA|747	26.3902	DAGLA|747	160.7255
DAGLB|221955	251.9064	DAGLB|221955	262.0388
DAK|26007	167.9376	DAK|26007	452.783
DALRD3|55152	238.4097	DALRD3|55152	389.5872
DAND5|199699	5.4837	DAND5|199699	5.0031
DAP3|7818	4118.9273	DAP3|7818	1609.1307
DAPK1|1612	1990.9177	DAPK1|1612	909.9437
DAPK2|23604	2971.125	DAPK2|23604	564.7280000000001
DAPK3|1613	382.4865	DAPK3|1613	843.0269
DAPP1|27071	54.494	DAPP1|27071	73.7961
DAP|1611	4787.5932	DAP|1611	3080.05
DARC|2532	35.6439	DARC|2532	2338.9619
DARS2|55157	1392.1686	DARS2|55157	533.4584
DARS|1615	2484.1059	DARS|1615	1517.8236
DAXX|1616	1436.7235	DAXX|1616	1071.2946
DAZAP1|26528	1882.2723	DAZAP1|26528	1121.3258
DAZAP2|9802	4106.589	DAZAP2|9802	5332.7079
DBC1|1620	8.2255	DBC1|1620	34.3965
DBF4B|80174	77.7997	DBF4B|80174	96.3102
DBF4|10926	391.0548	DBF4|10926	80.6754
lowly_expressed	lowly_expressed	DBH|1621	8.1301
DBI|1622	6591.7231	DBI|1622	4527.8299
DBN1|1627	1516.9223	DBN1|1627	2927.4547
DBNDD1|79007	691.2861	DBNDD1|79007	110.0688
DBNDD2|55861	1790.078	DBNDD2|55861	1353.9837
DBNL|28988	1907.6343	DBNL|28988	2263.9149
DBP|1628	251.5192	DBP|1628	191.3696
DBR1|51163	687.8588	DBR1|51163	314.5716
DBT|1629	1587.1819	DBT|1629	1069.4184
lowly_expressed	lowly_expressed	DBX2|440097	19.3871
DCAF10|79269	1665.6670000000001	DCAF10|79269	1020.0125
DCAF11|80344	1333.2191	DCAF11|80344	1492.6704
lowly_expressed	lowly_expressed	DCAF12L2|340578	16.2602
DCAF12|25853	5022.0204	DCAF12|25853	1189.4934
DCAF13|25879	1904.3372	DCAF13|25879	502.0325
DCAF15|90379	640.2193	DCAF15|90379	324.5779
DCAF16|54876	876.7029	DCAF16|54876	637.8987
DCAF17|80067	941.4789	DCAF17|80067	378.3615
DCAF4L1|285429	7.5401	DCAF4L1|285429	10.0063
DCAF4|26094	436.2951	DCAF4|26094	203.252
DCAF5|8816	795.1332	DCAF5|8816	2073.1707
DCAF6|55827	2536.8863	DCAF6|55827	2209.5059
DCAF7|10238	1951.8465	DCAF7|10238	1903.0644
DCAF8|50717	2066.0132	DCAF8|50717	2948.0488
DCAKD|79877	764.6303	DCAKD|79877	702.9393
DCBLD1|285761	373.9183	DCBLD1|285761	237.0669
DCBLD2|131566	1175.9061	DCBLD2|131566	1300.1876
lowly_expressed	lowly_expressed	DCDC2|51473	51.2821
DCHS1|8642	1343.8437	DCHS1|8642	1974.359
lowly_expressed	lowly_expressed	DCHS2|54798	15.6348
DCI|1632	274.8693	DCI|1632	794.2464
DCK|1633	637.1348	DCK|1633	361.4759
DCLK1|9201	13.0237	DCLK1|9201	1518.4489999999998
DCLK2|166614	292.0058	DCLK2|166614	156.9731
DCLK3|85443	6.5119	DCLK3|85443	46.9043
DCLRE1A|9937	861.2801	DCLRE1A|9937	248.2802
DCLRE1B|64858	587.7817	DCLRE1B|64858	295.8099
DCLRE1C|64421	630.6229	DCLRE1C|64421	243.9024
DCN|1634	1170.4224	DCN|1634	76015.6348
DCP1A|55802	703.6244	DCP1A|55802	1083.177
DCP1B|196513	368.0919	DCP1B|196513	328.9556
DCP2|167227	847.2282	DCP2|167227	657.9112
DCPS|28960	392.0829	DCPS|28960	257.661
DCST2|127579	25.0193	lowly_expressed	lowly_expressed
DCTD|1635	1061.4343	DCTD|1635	1289.556
DCTN1|1639	4705.314	DCTN1|1639	5656.1413
DCTN2|10540	1347.9565	DCTN2|10540	2695.4346
DCTN3|11258	832.1481	DCTN3|11258	827.3921
DCTN4|51164	1151.2295	DCTN4|51164	1702.3139
DCTN5|84516	2582.4694	DCTN5|84516	1267.6673
DCTN6|10671	568.5888	DCTN6|10671	709.8186
DCTPP1|79077	1393.1968	DCTPP1|79077	440.2752
DCUN1D1|54165	1161.5114	DCUN1D1|54165	523.4522
DCUN1D2|55208	462.3426	DCUN1D2|55208	263.2896
DCUN1D3|123879	138.1201	DCUN1D3|123879	606.6291
DCUN1D4|23142	698.8262	DCUN1D4|23142	982.4891
DCUN1D5|84259	475.3663	DCUN1D5|84259	244.5278
DCXR|51181	752.2919999999999	DCXR|51181	949.3433
lowly_expressed	lowly_expressed	DCX|1641	14.384
DDA1|79016	950.7326	DDA1|79016	577.2358
DDAH1|23576	3289.1783	DDAH1|23576	651.6573
DDAH2|23564	1140.2622	DDAH2|23564	2960.6004
DDB1|1642	4095.9644	DDB1|1642	5671.0444
DDB2|1643	110.7017	DDB2|1643	447.7799
DDC|1644	19.5356	lowly_expressed	lowly_expressed
DDHD1|80821	385.9138	DDHD1|80821	518.4490000000001
DDHD2|23259	1941.5646	DDHD2|23259	2030.0188
DDI2|84301	94.3227	DDI2|84301	160.3877
DDIT3|1649	119.743	DDIT3|1649	275.1032
lowly_expressed	lowly_expressed	DDIT4L|115265	75.0469
DDIT4|54541	3683.6604	DDIT4|54541	3417.7611
DDN|23109	211.3992	DDN|23109	20.0125
DDOST|1650	11016.7081	DDOST|1650	3562.2264
DDO|8528	8.5682	DDO|8528	66.2914
DDR1|780	10595.4931	DDR1|780	1629.7686
DDR2|4921	918.8587	DDR2|4921	2750.469
DDRGK1|65992	484.62	DDRGK1|65992	627.2669999999999
DDTL|100037417	189.2006	DDTL|100037417	259.3871
DDT|1652	697.9693	DDT|1652	751.257
DDX10|1662	618.2846	DDX10|1662	422.1388
DDX11L2|84771	8.2255	DDX11L2|84771	19.3871
DDX11|1663	683.0606	DDX11|1663	202.0013
DDX12|440081	146.6884	DDX12|440081	31.8949
DDX17|10521	13039.1569	DDX17|10521	7395.8724
DDX18|8886	3225.4306	DDX18|8886	1549.7186
DDX19A|55308	996.3157	DDX19A|55308	1115.0719
DDX19B|11269	682.7178	DDX19B|11269	742.3265
DDX1|1653	3349.8415	DDX1|1653	2700.4378
DDX20|11218	1204.6954	DDX20|11218	396.4978
DDX21|9188	2835.7467	DDX21|9188	1363.9775
DDX23|9416	2146.5170000000003	DDX23|9416	1996.2477
DDX24|57062	2977.2941	DDX24|57062	4496.5604
DDX25|29118	39.7567	lowly_expressed	lowly_expressed
DDX26B|203522	278.6394	DDX26B|203522	148.843
DDX27|55661	1315.0544	DDX27|55661	797.3734
DDX28|55794	465.7699	DDX28|55794	197.6235
DDX31|64794	672.7787	DDX31|64794	173.8587
DDX39|10212	728.6436	DDX39|10212	363.3521
DDX3X|1654	6899.4945	DDX3X|1654	10099.4371
DDX41|51428	628.9093	DDX41|51428	831.7699
DDX42|11325	2078.9992	DDX42|11325	3332.7079
DDX43|55510	105.6773	DDX43|55510	10.6316
DDX46|9879	1010.3676	DDX46|9879	1235.7724
DDX47|51202	1288.6642	DDX47|51202	764.8530000000001
DDX49|54555	1189.2726	DDX49|54555	615.3846
DDX50|79009	1212.5782	DDX50|79009	1065.6660000000002
DDX51|317781	825.2935	DDX51|317781	521.576
DDX52|11056	559.3351	DDX52|11056	457.1607
DDX54|79039	1205.6173	DDX54|79039	1182.7205
DDX55|57696	842.43	DDX55|57696	277.6735
DDX56|54606	2549.91	DDX56|54606	978.1113
DDX58|23586	1053.2088	DDX58|23586	735.4597
DDX59|83479	515.8084	DDX59|83479	370.2314
DDX5|1655	7069.1457	DDX5|1655	10298.3114
DDX60L|91351	34.9584	DDX60L|91351	361.4759
DDX60|55601	79.1706	DDX60|55601	759.8499
DDX6|1656	4135.721	DDX6|1656	3740.4628
DEAF1|10522	649.3223	DEAF1|10522	444.6529
DECR1|1666	1665.6670000000001	DECR1|1666	2324.5779
DECR2|26063	120.2982	DECR2|26063	287.6798
DEDD2|162989	838.3172	DEDD2|162989	315.197
DEDD|9191	1178.5451	DEDD|9191	832.0325
DEF6|50619	606.6318	DEF6|50619	122.5766
DEF8|54849	1131.6939	DEF8|54849	930.5816
lowly_expressed	lowly_expressed	DEFB132|400830	258.2864
lowly_expressed	lowly_expressed	DEFB1|1672	30.6442
DEGS1|8560	1363.7220000000002	DEGS1|8560	1568.4803
DEGS2|123099	280.6957	DEGS2|123099	78.7992
DEK|7913	4158.3412	DEK|7913	2250.7817
DEM1|64789	269.3857	DEM1|64789	113.1957
DENND1A|57706	1296.8897	DENND1A|57706	721.7011
DENND1B|163486	104.5326	DENND1B|163486	60.0375
DENND1C|79958	515.8084	DENND1C|79958	71.9199
DENND2A|27147	11.9955	DENND2A|27147	773.6085
DENND2C|163259	320.2125	DENND2C|163259	74.2839
DENND2D|79961	561.0488	DENND2D|79961	312.07
DENND3|22898	192.6142	DENND3|22898	611.0069
DENND4A|10260	167.5949	DENND4A|10260	642.9018
DENND4B|9909	2067.9051	DENND4B|9909	897.3609
DENND4C|55667	2063.9191	DENND4C|55667	1951.8449
DENND5A|23258	703.6244	DENND5A|23258	3462.1639
DENND5B|160518	516.4939	DENND5B|160518	694.1839
DENR|8562	2593.4367	DENR|8562	1110.6942
DEPDC1B|55789	159.0266	DEPDC1B|55789	8.7555
DEPDC1|55635	420.1868	DEPDC1|55635	39.3996
DEPDC4|120863	10.9674	lowly_expressed	lowly_expressed
DEPDC5|9681	321.1379	DEPDC5|9681	283.3021
DEPDC6|64798	57.9213	DEPDC6|64798	400.8755
DEPDC7|91614	29.8175	DEPDC7|91614	6.8793
DERA|51071	610.7446	DERA|51071	373.9837
DERL1|79139	2166.3953	DERL1|79139	2177.611
DERL2|51009	221.4035	DERL2|51009	441.526
DERL3|91319	171.0222	DERL3|91319	36.8981
DES|1674	5.8264	DES|1674	22031.2695
DET1|55070	331.077	DET1|55070	220.763
DEXI|28955	407.5058	DEXI|28955	661.0381
DFFA|1676	927.0842	DFFA|1676	572.8580000000001
DFFB|1677	100.4198	DFFB|1677	76.2977
DFNA5|1687	377.6883	DFNA5|1687	358.349
DFNB31|25861	341.3589	DFNB31|25861	98.8118
DFNB59|494513	34.6157	DFNB59|494513	18.1363
DGAT1|8694	913.327	DGAT1|8694	1813.8649
DGAT2|84649	3953.3887	DGAT2|84649	10343.965
DGCR11|25786	17.822	DGCR11|25786	29.3934
DGCR14|8220	548.3677	DGCR14|8220	389.6185
DGCR2|9993	3384.4572	DGCR2|9993	2535.3346
DGCR5|26220	25.362	lowly_expressed	lowly_expressed
DGCR6L|85359	436.2951	DGCR6L|85359	588.4928
DGCR6|8214	394.48199999999997	DGCR6|8214	353.9712
DGCR8|54487	1020.6495	DGCR8|54487	636.6479
DGKA|1606	461.9998	DGKA|1606	310.8193
DGKD|8527	492.5028	DGKD|8527	770.4816
DGKE|8526	430.126	DGKE|8526	328.9556
DGKG|1608	162.1112	DGKG|1608	198.2489
DGKH|160851	30.1602	DGKH|160851	41.2758
DGKI|9162	13.0237	DGKI|9162	32.5203
DGKQ|1609	327.9925	DGKQ|1609	233.2708
DGKZ|8525	708.7653	DGKZ|8525	704.8155
DGUOK|1716	1736.6121	DGUOK|1716	524.7029
DHCR24|1718	3377.9453	DHCR24|1718	4550.9694
DHCR7|1717	5329.7918	DHCR7|1717	1043.152
DHDDS|79947	848.9418	DHDDS|79947	1776.1101
DHDH|27294	14.7374	lowly_expressed	lowly_expressed
DHDPSL|112817	25.1187	DHDPSL|112817	144.7967
DHFRL1|200895	177.1913	DHFRL1|200895	315.9412
DHFR|1719	406.3234	DHFR|1719	475.666
lowly_expressed	lowly_expressed	DHH|50846	46.9043
DHODH|1723	140.862	DHODH|1723	187.6173
DHPS|1725	746.7432	DHPS|1725	723.5772
DHRS11|79154	239.2254	DHRS11|79154	544.7154
DHRS12|79758	121.6691	DHRS12|79758	355.222
DHRS13|147015	240.1268	DHRS13|147015	54.4715
DHRS1|115817	232.3708	DHRS1|115817	452.1576
lowly_expressed	lowly_expressed	DHRS2|10202	13.7586
DHRS3|9249	1090.2236	DHRS3|9249	3263.2896
DHRS4L1|728635	8.2255	DHRS4L1|728635	10.6316
DHRS4L2|317749	159.3145	DHRS4L2|317749	371.8574
DHRS4|10901	312.2543	DHRS4|10901	860.4253
DHRS7B|25979	177.5341	DHRS7B|25979	609.7561
DHRS7|51635	834.5472	DHRS7|51635	1186.9919
lowly_expressed	lowly_expressed	DHRS9|10170	128.2051
DHRSX|207063	353.3545	DHRSX|207063	393.9962
DHTKD1|55526	2091.6802	DHTKD1|55526	1054.4089999999999
DHX15|1665	3191.5003	DHX15|1665	1891.8074
DHX16|8449	777.654	DHX16|8449	831.1445
DHX29|54505	868.8202	DHX29|54505	993.7461
DHX30|22907	1116.9566	DHX30|22907	1404.6279
DHX32|55760	595.5856	DHX32|55760	624.0088
DHX33|56919	496.2728	DHX33|56919	268.9181
DHX34|9704	898.9804	DHX34|9704	256.4103
DHX35|60625	331.077	DHX35|60625	275.172
DHX36|170506	1580.3273	DHX36|170506	903.0644
DHX37|57647	545.6259	DHX37|57647	374.6091
DHX38|9785	1463.453	DHX38|9785	1525.9537
DHX40|79665	1357.8956	DHX40|79665	1382.1138
DHX57|90957	2022.4488	DHX57|90957	570.9819
DHX58|79132	81.5697	DHX58|79132	322.7017
DHX8|1659	758.8039	DHX8|1659	1003.7523
DHX9|1660	5595.0647	DHX9|1660	3401.5009
DIABLO|56616	1027.6137	DIABLO|56616	430.9256
DIAPH1|1729	1759.2323	DIAPH1|1729	2231.3946
DIAPH2|1730	187.1305	DIAPH2|1730	578.4866
DIAPH3|81624	431.1541	DIAPH3|81624	30.0188
DICER1|23405	2325.7647	DICER1|23405	1866.1664
DIDO1|11083	2817.2393	DIDO1|11083	1777.3609
DIMT1L|27292	507.2402	DIMT1L|27292	418.3865
DIO1|1733	84.99700000000001	DIO1|1733	16.8856
DIO2|1734	41.1276	DIO2|1734	342.7142
lowly_expressed	lowly_expressed	DIO3|1735	61.2883
DIP2A|23181	1304.0871	DIP2A|23181	834.2714
DIP2B|57609	3215.4914	DIP2B|57609	1273.9212
DIP2C|22982	1379.4876	DIP2C|22982	1886.1789
DIRAS1|148252	598.4063	DIRAS1|148252	78.1739
lowly_expressed	lowly_expressed	DIRAS3|9077	47.5297
DIRC2|84925	324.339	DIRC2|84925	301.7386
lowly_expressed	lowly_expressed	DIRC3|729582	45.6535
DIS3L2|129563	193.6424	DIS3L2|129563	388.3677
DIS3L|115752	381.1156	DIS3L|115752	956.2226
DIS3|22894	1789.8758	DIS3|22894	1146.2914
DISC1|27185	156.9051	DISC1|27185	179.6248
DISP1|84976	114.4718	DISP1|84976	345.2158
DISP2|85455	44.5549	DISP2|85455	28.1426
DIXDC1|85458	569.9597	DIXDC1|85458	2648.5303
DKC1|1736	3071.5449	DKC1|1736	809.2558
DKFZP434L187|26082	5.8264	lowly_expressed	lowly_expressed
DKFZP586I1420|222161	385.2283	DKFZP586I1420|222161	173.2333
DKFZP686I15217|401232	14.3947	DKFZP686I15217|401232	44.4028
DKFZp686O24166|374383	128.181	DKFZp686O24166|374383	35.0219
DKFZp761E198|91056	311.5414	DKFZp761E198|91056	522.8268
lowly_expressed	lowly_expressed	DKFZp779M0652|374387	15.6348
DKK1|22943	23.9911	DKK1|22943	31.8949
DKK2|27123	18.8501	DKK2|27123	337.7111
DKK3|27122	157.6557	DKK3|27122	3968.1051
DKKL1|27120	12.681	DKKL1|27120	5.6285
DLAT|1737	543.2268	DLAT|1737	1033.7461
DLC1|10395	183.7032	DLC1|10395	4207.6298
DLD|1738	2229.8004	DLD|1738	2963.1019
lowly_expressed	lowly_expressed	DLEC1|9940	36.2727
DLEU1|10301	105.2181	DLEU1|10301	38.7742
DLEU2L|79469	7.8828	lowly_expressed	lowly_expressed
DLEU2|8847	13.2739	DLEU2|8847	26.1038
DLG1|1739	1755.4623	DLG1|1739	1676.0475
DLG2|1740	85.6825	DLG2|1740	131.3321
DLG3|1741	1479.5647	DLG3|1741	516.5729
DLG4|1742	53.4659	DLG4|1742	238.2864
DLG5|9231	1861.3658	DLG5|9231	1783.6148
lowly_expressed	lowly_expressed	DLGAP1|9229	11.257
lowly_expressed	lowly_expressed	DLGAP2|9228	20.0125
DLGAP3|58512	12.681	lowly_expressed	lowly_expressed
DLGAP4|22839	2274.3552	DLGAP4|22839	2402.1263
DLGAP5|9787	308.1141	DLGAP5|9787	10.6316
DLK2|65989	34.9584	DLK2|65989	10.6316
DLL1|28514	110.0163	DLL1|28514	366.47900000000004
DLL3|10683	159.7121	DLL3|10683	10.6316
DLL4|54567	90.8234	DLL4|54567	370.8568
DLST|1743	1325.6789999999999	DLST|1743	3806.7542
DLX2|1746	39.0712	lowly_expressed	lowly_expressed
DLX3|1747	27.4184	DLX3|1747	13.1332
DLX4|1748	15.7656	DLX4|1748	5.0031
DLX5|1749	516.1511	DLX5|1749	59.4121
DLX6AS|285987	20.5638	lowly_expressed	lowly_expressed
DLX6|1750	203.9243	DLX6|1750	17.5109
DMAP1|55929	417.4449	DMAP1|55929	524.7029
DMC1|11144	13.7092	DMC1|11144	6.2539
DMD|1756	4227.2299	DMD|1756	2918.0738
DMGDH|29958	45.2403	DMGDH|29958	380.2376
DMKN|93099	8344.1008	DMKN|93099	1063.7899
DMPK|1760	414.0177	DMPK|1760	1760.4753
DMRT2|10655	25.0193	DMRT2|10655	179.4872
DMRT3|58524	8.5682	DMRT3|58524	96.9356
DMRTA1|63951	42.4985	DMRTA1|63951	89.4309
DMTF1|9988	1627.9085	DMTF1|9988	835.5222
DMWD|1762	493.1882	DMWD|1762	471.5447
DMXL1|1657	494.5592	DMXL1|1657	1384.6154
DMXL2|23312	348.5563	DMXL2|23312	643.5272
DNA2|1763	357.4672	DNA2|1763	50.6567
DNAH10|196385	112.7581	DNAH10|196385	18.1363
lowly_expressed	lowly_expressed	DNAH11|8701	5.7598
DNAH12|201625	35.9866	lowly_expressed	lowly_expressed
DNAH14|127602	209.0652	DNAH14|127602	27.5172
DNAH17|8632	165.7956	DNAH17|8632	70.0438
DNAH1|25981	173.764	DNAH1|25981	270.1689
DNAH2|146754	374.6037	DNAH2|146754	23.1395
DNAH3|55567	34.273	lowly_expressed	lowly_expressed
DNAH5|1767	6.1691	DNAH5|1767	30.6442
DNAH6|1768	6.5119	DNAH6|1768	13.7586
lowly_expressed	lowly_expressed	DNAH7|56171	11.257
lowly_expressed	lowly_expressed	DNAH9|1770	70.6692
DNAJA1|3301	5147.4595	DNAJA1|3301	2322.7017
DNAJA2|10294	2889.2126	DNAJA2|10294	1653.5335
DNAJA3|9093	874.9893	DNAJA3|9093	859.2871
DNAJA4|55466	366.3782	DNAJA4|55466	519.6998
DNAJB11|51726	1706.4519	DNAJB11|51726	632.2702
DNAJB12|54788	1163.5678	DNAJB12|54788	1270.7942
DNAJB13|374407	47.6394	lowly_expressed	lowly_expressed
DNAJB14|79982	281.3812	DNAJB14|79982	360.2251
