gene_id	TCGA-BH-A1FR-01A-11R-A13Q-07	gene_id	TCGA-BH-A1FR-11B-42R-A13Q-07
RPS6KA6|27330	133.627	RPS6KA6|27330	61.6473
RPS6KB1|6198	798.8253	RPS6KB1|6198	847.3977
RPS6KB2|6199	297.6016	RPS6KB2|6199	333.5018
RPS6KC1|26750	429.7602	RPS6KC1|26750	546.2355
RPS6KL1|83694	133.627	RPS6KL1|83694	74.7852
RPS6|6194	19920.7048	RPS6|6194	27289.5402
RPS7|6201	3824.278	RPS7|6201	5757.4533
RPS8|6202	16789.5252	RPS8|6202	19719.5553
RPS9|6203	8119.9217	RPS9|6203	9807.9838
RPSAP58|388524	5023.4949	RPSAP58|388524	6425.4674
RPSAP9|653162	24.4738	RPSAP9|653162	16.6751
RPSA|3921	3797.8463	RPSA|3921	5033.8555
RPTOR|57521	781.6936	RPTOR|57521	579.5856
RPUSD1|113000	349.9755	RPUSD1|113000	216.7761
RPUSD2|27079	164.9535	RPUSD2|27079	146.5387
RPUSD3|285367	336.2702	RPUSD3|285367	317.332
RPUSD4|84881	410.6706	RPUSD4|84881	467.4078
RQCD1|9125	238.3749	RQCD1|9125	208.18599999999998
RRAD|6236	13.2159	RRAD|6236	48.5093
RRAGA|10670	2255.0171	RRAGA|10670	2017.6857
RRAGB|10325	345.0808	RRAGB|10325	334.5124
RRAGC|64121	273.1278	RRAGC|64121	370.8944
RRAGD|58528	691.1405	RRAGD|58528	618.9995
RRAS2|22800	250.6118	RRAS2|22800	347.145
RRAS|6237	577.0925	RRAS|6237	792.8247
RRBP1|6238	2322.0754	RRBP1|6238	3736.2304
RREB1|6239	1346.5492	RREB1|6239	1276.4022
RRM1|6240	2155.6535	RRM1|6240	1180.8994
RRM2B|50484	1589.8189	RRM2B|50484	1259.7271
RRM2|6241	727.8512	RRM2|6241	204.1435
RRN3P1|730092	32.7949	RRN3P1|730092	85.3967
lowly_expressed	lowly_expressed	RRN3P2|653390	8.5902
RRN3P3|100131998	34.0529	RRN3P3|100131998	54.765
RRN3|54700	1720.0196	RRN3|54700	1123.2946
RRP12|23223	888.8889	RRP12|23223	456.7964
RRP15|51018	429.7602	RRP15|51018	541.1824
RRP1B|23076	708.2721	RRP1B|23076	876.7054
RRP1|8568	331.3754	RRP1|8568	266.8014
RRP7A|27341	575.6241	RRP7A|27341	415.8666
RRP7B|91695	95.8835	RRP7B|91695	286.2456
RRP8|23378	276.5541	RRP8|23378	302.1728
RRP9|9136	261.8698	RRP9|9136	196.0586
RRS1|23212	286.3436	RRS1|23212	220.3133
RSAD1|55316	500.7342	RSAD1|55316	685.6998
RSAD2|91543	229.5644	RSAD2|91543	354.2193
RSBN1L|222194	933.1033	RSBN1L|222194	613.1531
RSBN1|54665	825.257	RSBN1|54665	872.663
RSC1A1|6248	191.9726	RSC1A1|6248	267.2309
RSF1|51773	1069.0162	RSF1|51773	876.2001
RSL1D1|26156	3326.4807	RSL1D1|26156	3515.4118
RSL24D1|51187	2271.1698	RSL24D1|51187	2139.9697
RSPH1|89765	346.0597	RSPH1|89765	53.5624
RSPH3|83861	288.3015	RSPH3|83861	172.3092
RSPH4A|345895	33.7739	RSPH4A|345895	9.6008
RSPH9|221421	5.3842	RSPH9|221421	12.1273
lowly_expressed	lowly_expressed	RSPO1|284654	43.9616
RSPO3|84870	36.2212	RSPO3|84870	663.4664
lowly_expressed	lowly_expressed	RSPO4|343637	24.2547
RSPRY1|89970	512.4816	RSPRY1|89970	458.3123
RSRC1|51319	314.7332	RSRC1|51319	268.8226
RSRC2|65117	1829.1728	RSRC2|65117	1416.8772
RSU1|6251	781.2041	RSU1|6251	2087.4179
RTBDN|83546	97.8953	lowly_expressed	lowly_expressed
RTCD1|8634	744.0039	RTCD1|8634	515.9171
RTEL1|51750	263.7249	RTEL1|51750	243.1632
RTF1|23168	2410.6706	RTF1|23168	1834.765
RTKN2|219790	90.0636	RTKN2|219790	40.9298
RTKN|6242	796.8674	RTKN|6242	466.3972
RTN1|6252	378.3651	RTN1|6252	544.2142
RTN2|6253	944.1997	RTN2|6253	370.8944
RTN3|10313	11636.8086	RTN3|10313	4844.8711
RTN4IP1|84816	158.1008	RTN4IP1|84816	144.5174
RTN4RL1|146760	1302.0069	RTN4RL1|146760	432.0364
RTN4RL2|349667	89.0847	RTN4RL2|349667	30.3183
RTN4R|65078	147.3324	RTN4R|65078	76.8065
RTN4|57142	7070.9741	RTN4|57142	8215.2602
RTP4|64108	66.5688	RTP4|64108	199.0904
RTTN|25914	183.0641	RTTN|25914	306.7206
RUFY1|80230	1130.2007	RUFY1|80230	988.378
RUFY2|55680	390.6021	RUFY2|55680	389.0904
RUFY3|22902	600.5874	RUFY3|22902	970.6923
RUFY4|285180	14.6843	RUFY4|285180	11.622
RUNDC1|146923	1736.6618	RUNDC1|146923	1010.1061
RUNDC2A|84127	19.5791	RUNDC2A|84127	44.9722
RUNDC2C|440352	18.1645	RUNDC2C|440352	33.7393
RUNDC3A|10900	2248.6539	RUNDC3A|10900	46.4881
RUNDC3B|154661	68.0372	RUNDC3B|154661	116.2203
RUNX1T1|862	18.1106	RUNX1T1|862	135.9272
RUNX1|861	1904.5521	RUNX1|861	3161.1925
RUNX2|860	110.6216	RUNX2|860	308.2365
RUNX3|864	270.6804	RUNX3|864	565.4371
RUSC1|23623	816.4464	RUSC1|23623	617.9889
RUSC2|9853	547.2345	RUSC2|9853	848.9136
RUVBL1|8607	871.8404	RUVBL1|8607	544.3406
RUVBL2|10856	1700.4405	RUVBL2|10856	684.1839
RWDD1|51389	1182.5746	RWDD1|51389	1004.5478
RWDD2A|112611	194.8116	RWDD2A|112611	123.7999
RWDD2B|10069	446.4023	RWDD2B|10069	379.9899
RWDD3|25950	241.3118	RWDD3|25950	307.7312
RWDD4A|201965	536.9555	RWDD4A|201965	536.6347
RXRA|6256	2182.0852	RXRA|6256	1873.1683
RXRB|6257	1046.0108	RXRB|6257	1008.5902
lowly_expressed	lowly_expressed	RXRG|6258	13.1379
RYBP|23429	2178.1694	RYBP|23429	1772.1071
RYK|6259	1604.0137	RYK|6259	1996.4629
RYR1|6261	67.0582	RYR1|6261	234.9672
RYR2|6262	9.7895	RYR2|6262	91.9656
lowly_expressed	lowly_expressed	RYR3|6263	84.8914
S100A10|6281	1147.3324	S100A10|6281	3728.6508
S100A11|6282	2009.7895	S100A11|6282	5362.3042
S100A13|6284	945.1787	S100A13|6284	1411.8242
S100A14|57402	12.7264	S100A14|57402	428.4992
S100A16|140576	1639.256	S100A16|140576	1916.6246
S100A1|6271	46.9897	S100A1|6271	319.3532
lowly_expressed	lowly_expressed	S100A2|6273	63.6685
lowly_expressed	lowly_expressed	S100A3|6274	6.569
S100A4|6275	765.0514	S100A4|6275	2957.5543
S100A6|6277	1106.2163	S100A6|6277	10093.4816
lowly_expressed	lowly_expressed	S100A8|6279	81.3542
S100A9|6280	41.11600000000001	S100A9|6280	406.2658
S100B|6285	16.6422	S100B|6285	459.3229
S100PBP|64766	522.7606	S100PBP|64766	691.7635
S1PR1|1901	471.8551	S1PR1|1901	1844.3658
S1PR2|9294	144.3955	S1PR2|9294	402.2233
S1PR3|1903	242.7802	S1PR3|1903	1509.7271
S1PR4|8698	27.9001	S1PR4|8698	39.4138
S1PR5|53637	21.0475	S1PR5|53637	39.9192
SAA1|6288	119.9217	SAA1|6288	4099.5452
SAA2|6289	14.1948	SAA2|6289	1270.3386
lowly_expressed	lowly_expressed	SAA4|6291	44.9722
SAAL1|113174	187.4694	SAAL1|113174	166.2456
SAC3D1|29901	219.7748	SAC3D1|29901	94.9975
SACM1L|22908	1658.3456	SACM1L|22908	1405.7605
SACS|26278	256.4856	SACS|26278	909.045
SAE1|10055	1631.9139	SAE1|10055	1358.7671
SAFB2|9667	1091.5321	SAFB2|9667	842.8499
SAFB|6294	1345.0808	SAFB|6294	1031.329
SALL1|6299	47.9687	SALL1|6299	100.5558
SALL2|6297	934.4102	SALL2|6297	551.7938
SALL4|57167	8.8106	lowly_expressed	lowly_expressed
SAMD10|140700	239.8434	SAMD10|140700	123.7999
SAMD11|148398	384.1067	SAMD11|148398	46.0788
SAMD12|401474	442.4865	SAMD12|401474	407.2764
SAMD13|148418	23.0054	SAMD13|148418	43.4563
SAMD14|201191	21.0475	SAMD14|201191	7.0743
SAMD1|90378	265.7856	SAMD1|90378	182.4154
SAMD3|154075	25.4528	SAMD3|154075	43.9616
SAMD4A|23034	146.8429	SAMD4A|23034	578.0697
SAMD4B|55095	1663.2403	SAMD4B|55095	1489.1359
SAMD5|389432	42.5844	SAMD5|389432	1098.5346
SAMD8|142891	163.4851	SAMD8|142891	174.8358
SAMD9L|219285	343.1229	SAMD9L|219285	809.4997
SAMD9|54809	331.3754	SAMD9|54809	675.5937
SAMHD1|25939	851.3167	SAMHD1|25939	1977.615
SAMM50|25813	970.6314	SAMM50|25813	890.3487
SAMSN1|64092	149.7797	SAMSN1|64092	245.0733
SAP130|79595	788.0568	SAP130|79595	619.5048
SAP18|10284	3288.3015	SAP18|10284	2290.5508
SAP30BP|29115	766.0303	SAP30BP|29115	888.3274
SAP30L|79685	1020.558	SAP30L|79685	1591.2077
SAP30|8819	298.5805	SAP30|8819	136.9378
SAPS1|22870	2188.4484	SAPS1|22870	1143.0015
SAPS2|9701	2138.0323	SAPS2|9701	1038.4032
SAPS3|55291	2508.5658	SAPS3|55291	2175.8464
SAR1A|56681	2361.2335	SAR1A|56681	2586.6599
SAR1B|51128	644.1508	SAR1B|51128	631.6321
SARDH|1757	19.5791	SARDH|1757	82.8701
SARM1|23098	1053.4606	SARM1|23098	348.1253
SARNP|84324	713.5977	SARNP|84324	635.3967
SARS2|54938	350.1468	SARS2|54938	213.239
SARS|6301	3251.5908	SARS|6301	2346.6397
SART1|9092	657.8561	SART1|9092	627.0844
SART3|9733	1186.9799	SART3|9733	1041.4351
SASH1|23328	727.8512	SASH1|23328	3041.4351
SASH3|54440	417.0338	SASH3|54440	618.4942
SASS6|163786	209.9853	SASS6|163786	136.9378
SAT1|6303	3420.9496	SAT1|6303	4788.7822
SAT2|112483	625.0612	SAT2|112483	796.8671
SATB1|6304	1348.0176	SATB1|6304	899.9495
SATB2|23314	65.1003	SATB2|23314	102.5771
SATL1|340562	44.5423	SATL1|340562	43.4563
SAV1|60485	725.8933	SAV1|60485	1798.3829999999998
SBDSP1|155370	485.07099999999997	SBDSP1|155370	442.6478
SBDS|51119	1759.1777	SBDS|51119	2120.7681
SBF1|6305	1594.2242	SBF1|6305	1221.8292
SBF2|81846	1021.674	SBF2|81846	1341.3845
SBK1|388228	886.931	SBK1|388228	151.0864
SBNO1|55206	608.419	SBNO1|55206	603.8403
SBNO2|22904	2113.069	SBNO2|22904	978.7772
SC4MOL|6307	1070.9741	SC4MOL|6307	2742.7994
SC5DL|6309	2166.9114	SC5DL|6309	3904.4972
SC65|10609	827.2149	SC65|10609	395.1491
SCAF1|58506	1584.9241	SCAF1|58506	823.6483
SCAI|286205	340.6755	SCAI|286205	489.1359
SCAMP1|9522	2890.8468	SCAMP1|9522	1791.8139999999999
SCAMP2|10066	3486.0499	SCAMP2|10066	2488.6306
SCAMP3|10067	1394.0284	SCAMP3|10067	968.671
SCAMP4|113178	3302.9858	SCAMP4|113178	1479.0298
SCAMP5|192683	2663.7298	SCAMP5|192683	359.7777
SCAND1|51282	830.1517	SCAND1|51282	350.6822
SCAND2|54581	222.7117	SCAND2|54581	287.5189
SCAND3|114821	78.8057	SCAND3|114821	120.7681
SCAPER|49855	548.7029	SCAPER|49855	473.9768
SCAP|22937	2255.7073	SCAP|22937	1983.5725
SCARA3|51435	687.2247	SCARA3|51435	1564.9318
SCARA5|286133	52.373999999999995	SCARA5|286133	1012.6326
SCARB1|949	849.2413	SCARB1|949	1659.9293
SCARB2|950	6178.6588	SCARB2|950	8522.9914
SCARF1|8578	249.6329	SCARF1|8578	440.1213
SCARF2|91179	138.0323	SCARF2|91179	194.5427
lowly_expressed	lowly_expressed	SCARNA9|619383	7.0743
SCCPDH|51097	1327.4596	SCCPDH|51097	1076.8065
SCD5|79966	93.0005	SCD5|79966	424.4568
SCD|6319	6725.4038	SCD|6319	17113.6938
SCFD1|23256	999.5105	SCFD1|23256	1022.7388
SCFD2|152579	286.3436	SCFD2|152579	298.6357
SCG2|7857	133.1375	SCG2|7857	88.4285
SCG3|29106	932.9418	SCG3|29106	31.329
SCG5|6447	170.3377	SCG5|6447	108.6407
lowly_expressed	lowly_expressed	SCGB1A1|7356	53.0571
SCGB1D2|10647	28.8791	SCGB1D2|10647	6077.3118
lowly_expressed	lowly_expressed	SCGB2A1|4246	86.4073
SCGB2A2|4250	125.3059	SCGB2A2|4250	21203.6382
SCGB3A1|92304	6.8527	SCGB3A1|92304	325.4169
SCGN|10590	5067.0582	SCGN|10590	125.3158
SCHIP1|29970	135.0954	SCHIP1|29970	420.9197
SCIN|85477	244.2927	SCIN|85477	194.5427
SCLT1|132320	143.4165	SCLT1|132320	193.0268
SCLY|51540	127.2638	SCLY|51540	168.2668
SCMH1|22955	839.4518	SCMH1|22955	903.9919
SCML1|6322	37.6897	SCML1|6322	300.6569
SCML2|10389	59.7161	SCML2|10389	65.1844
SCML4|256380	18.1106	SCML4|256380	37.3926
lowly_expressed	lowly_expressed	SCN11A|11280	23.7494
SCN1B|6324	201.6642	SCN1B|6324	215.7655
lowly_expressed	lowly_expressed	SCN2A|6326	264.2749
SCN2B|6327	6.3632	SCN2B|6327	202.6276
SCN3A|6328	8.3211	SCN3A|6328	224.861
SCN3B|55800	322.5649	SCN3B|55800	125.8211
SCN4A|6329	25.9422	SCN4A|6329	156.6448
SCN4B|6330	133.627	SCN4B|6330	953.0066
lowly_expressed	lowly_expressed	SCN5A|6331	20.7175
SCN7A|6332	6.3632	SCN7A|6332	150.5811
SCN8A|6334	53.3529	SCN8A|6334	36.382
SCN9A|6335	17.1317	SCN9A|6335	58.1102
SCNM1|79005	307.3911	SCNM1|79005	323.3957
SCNN1A|6337	1868.3309	SCNN1A|6337	1523.4967
SCNN1B|6338	188.9378	SCNN1B|6338	375.9474
SCNN1D|6339	150.2692	SCNN1D|6339	55.5836
SCNN1G|6340	130.6902	SCNN1G|6340	99.5452
SCO1|6341	542.3397	SCO1|6341	413.3401
SCO2|9997	752.8145	SCO2|9997	303.6887
SCOC|60592	2485.5605	SCOC|60592	1753.9161
SCP2|6342	3354.3808	SCP2|6342	7540.6771
SCPEP1|59342	606.9506	SCPEP1|59342	4462.3547
lowly_expressed	lowly_expressed	SCRG1|11341	62.6579
SCRIB|23513	1430.2496	SCRIB|23513	787.2663
SCRN1|9805	877.1415	SCRN1|9805	1825.1642
SCRN2|90507	679.8825	SCRN2|90507	523.4967
SCRN3|79634	418.5022	SCRN3|79634	355.2299
SCRT1|83482	55.3108	lowly_expressed	lowly_expressed
SCUBE1|80274	499.2658	SCUBE1|80274	111.1673
SCUBE2|57758	12239.3539	SCUBE2|57758	2907.5291
SCUBE3|222663	19.0896	SCUBE3|222663	40.9298
SCYL1|57410	1482.418	SCYL1|57410	1267.2057
SCYL2|55681	1019.0896	SCYL2|55681	1193.5321
SCYL3|57147	364.6256	SCYL3|57147	480.5659
SDAD1|55153	961.8209	SDAD1|55153	967.6604
SDC1|6382	968.6735	SDC1|6382	2095.5028
SDC2|6383	1737.6407	SDC2|6383	4026.2759
SDC3|9672	1038.1791	SDC3|9672	2949.4694
SDC4|6385	16461.0866	SDC4|6385	5551.2885
SDCBP2|27111	30.8125	SDCBP2|27111	43.4563
SDCBP|6386	1799.8042	SDCBP|6386	5989.3886
SDCCAG1|9147	1050.4161	SDCCAG1|9147	1096.0081
SDCCAG3|10807	563.3872	SDCCAG3|10807	498.7367
SDCCAG8|10806	789.0357	SDCCAG8|10806	622.5366
SDF2L1|23753	257.954	SDF2L1|23753	168.2668
SDF2|6388	973.5683	SDF2|6388	742.7994
SDF4|51150	3161.0377	SDF4|51150	1925.2148
SDHAF1|644096	246.2066	SDHAF1|644096	162.7084
SDHAF2|54949	657.3666	SDHAF2|54949	590.7024
SDHAP1|255812	166.9114	SDHAP1|255812	258.7165
SDHAP2|727956	117.9638	SDHAP2|727956	199.0904
SDHAP3|728609	113.069	SDHAP3|728609	88.9338
SDHA|6389	3273.6172	SDHA|6389	1782.2132
SDHB|6390	1662.7509	SDHB|6390	1075.7959
SDHC|6391	1890.3573	SDHC|6391	1546.2355
SDHD|6392	1365.1493	SDHD|6392	1892.3699
SDK1|221935	37.2002	SDK1|221935	290.5508
SDK2|54549	134.1165	SDK2|54549	255.6847
SDPR|8436	112.5795	SDPR|8436	1991.9151
SDR16C5|195814	11.7474	SDR16C5|195814	399.1915
SDR39U1|56948	976.4758	SDR39U1|56948	572.567
SDR42E1|93517	180.6167	SDR42E1|93517	193.0268
SDSL|113675	305.4332	SDSL|113675	149.0652
SDS|10993	68.5267	SDS|10993	184.4366
SEC11A|23478	1929.5154	SEC11A|23478	2378.474
SEC11C|90701	3231.0328	SEC11C|90701	1082.8701
SEC13|6396	1673.0299	SEC13|6396	1491.6625
SEC14L1|6397	1626.5296	SEC14L1|6397	2315.8161
SEC14L2|23541	1834.8164	SEC14L2|23541	1647.711
SEC14L5|9717	31.3265	SEC14L5|9717	24.2547
SEC16A|9919	4723.9354	SEC16A|9919	3179.8888
SEC16B|89866	46.9897	SEC16B|89866	348.1607
lowly_expressed	lowly_expressed	SEC1|653677	8.0849
SEC22A|26984	307.8806	SEC22A|26984	358.2617
SEC22B|9554	2055.3108	SEC22B|9554	1531.5816
SEC22C|9117	842.8781	SEC22C|9117	908.5397
SEC23A|10484	572.6872	SEC23A|10484	1461.8494
SEC23B|10483	2992.1684	SEC23B|10483	1639.2117
SEC23IP|11196	1611.3558	SEC23IP|11196	1226.8823
SEC24A|10802	718.0617	SEC24A|10802	1125.8211
SEC24B|10427	1152.2271	SEC24B|10427	1341.0814
SEC24C|9632	3524.7186	SEC24C|9632	2752.9055
SEC24D|9871	2147.3324	SEC24D|9871	1654.3709
SEC31A|22872	3335.4479	SEC31A|22872	4040.4245
SEC31B|25956	128.326	SEC31B|25956	242.6832
SEC61A1|29927	8266.8625	SEC61A1|29927	6269.2875
SEC61A2|55176	218.835	SEC61A2|55176	97.5189
SEC61B|10952	1489.9657	SEC61B|10952	1114.1991
SEC61G|23480	642.6823	SEC61G|23480	671.046
SEC62|7095	6399.4126	SEC62|7095	4587.6705
SEC63|11231	2833.0886	SEC63|11231	2818.0899
SECISBP2L|9728	1785.1199	SECISBP2L|9728	2099.0399
SECISBP2|79048	1222.7117	SECISBP2|79048	1009.0955
SECTM1|6398	125.7954	SECTM1|6398	216.2708
SEH1L|81929	929.0259	SEH1L|81929	695.3007
SEL1L3|23231	274.5962	SEL1L3|23231	980.2931
SEL1L|6400	3514.4395	SEL1L|6400	4226.8823
SELENBP1|8991	1423.8864	SELENBP1|8991	2324.9116
SELE|6401	80.7636	SELE|6401	209.1966
SELK|58515	669.6035	SELK|58515	564.4265
SELL|6402	219.2854	SELL|6402	172.3092
SELM|140606	1433.1865	SELM|140606	846.3871
SELO|83642	526.187	SELO|83642	258.7165
SELPLG|6404	744.4934	SELPLG|6404	704.9015
SELP|6403	133.627	SELP|6403	764.0222
SELS|55829	1501.7132	SELS|55829	873.6736
SELT|51714	2979.9315	SELT|51714	2081.8595
SEMA3A|10371	18.1106	SEMA3A|10371	148.0546
SEMA3B|7869	169.8483	SEMA3B|7869	244.56799999999998
SEMA3C|10512	702.3984	SEMA3C|10512	4995.9576
SEMA3D|223117	12.7264	SEMA3D|223117	433.04699999999997
SEMA3E|9723	47.4792	SEMA3E|9723	314.3002
SEMA3F|6405	2984.3368	SEMA3F|6405	1239.5149
SEMA3G|56920	344.5913	SEMA3G|56920	1611.4199
SEMA4A|64218	163.4851	SEMA4A|64218	558.3628
SEMA4B|10509	2295.1542	SEMA4B|10509	1499.7473
SEMA4C|54910	1036.2212	SEMA4C|54910	921.6776
SEMA4D|10507	834.557	SEMA4D|10507	643.7595
SEMA4F|10505	410.6706	SEMA4F|10505	292.0667
SEMA4G|57715	278.6099	SEMA4G|57715	119.6817
SEMA5A|9037	408.2232	SEMA5A|9037	2353.714
SEMA5B|54437	39.6476	SEMA5B|54437	94.9975
SEMA6A|57556	330.3965	SEMA6A|57556	958.0596
SEMA6B|10501	139.0113	SEMA6B|10501	358.2617
SEMA6C|10500	135.0954	SEMA6C|10500	289.5402
SEMA6D|80031	151.7376	SEMA6D|80031	637.6958
SEMA7A|8482	151.2482	SEMA7A|8482	109.146
SENP1|29843	468.4288	SENP1|29843	480.0404
SENP2|59343	873.2256	SENP2|59343	856.4932
SENP3|26168	996.8771	SENP3|26168	759.4997
SENP5|205564	676.4562	SENP5|205564	816.574
SENP6|26054	1946.1576	SENP6|26054	2089.4391
SENP7|57337	503.1816	SENP7|57337	672.5619
SENP8|123228	63.1424	SENP8|123228	81.3542
SEP15|9403	3511.0132	SEP15|9403	3423.4462
SEPHS1|22929	1173.7641	SEPHS1|22929	1079.333
SEPHS2|22928	1669.114	SEPHS2|22928	1851.9454
SEPN1|57190	2664.7088	SEPN1|57190	4028.2971
SEPP1|6414	2967.347	SEPP1|6414	20196.4679
SEPSECS|51091	331.8649	SEPSECS|51091	411.8242
SEPT10|151011	1093.49	SEPT10|151011	2544.2142
SEPT11|55752	1261.8698	SEPT11|55752	2189.4896
SEPT1|1731	122.8585	SEPT1|1731	100.0505
SEPT2|4735	9059.7161	SEPT2|4735	9484.5882
SEPT3|55964	586.3926	SEPT3|55964	164.2244
SEPT4|5414	251.5908	SEPT4|5414	472.4608
SEPT5|5413	894.7626	SEPT5|5413	449.7221
SEPT6|23157	1455.2129	SEPT6|23157	1005.5584
SEPT7P2|641977	162.0166	SEPT7P2|641977	199.0904
SEPT7|989	2934.8997	SEPT7|989	3708.4386
SEPT8|23176	1073.2452	SEPT8|23176	1441.3643
SEPT9|10801	8112.5795	SEPT9|10801	4092.9763
SEPW1|6415	2598.14	SEPW1|6415	2684.1839
SEPX1|51734	306.4121	SEPX1|51734	340.0707
SERAC1|84947	351.9334	SERAC1|84947	349.6716
SERBP1|26135	5667.6456	SERBP1|26135	5613.9464
SERF1A|8293	524.2291	SERF1A|8293	349.1662
SERF2|10169	9544.5032	SERF2|10169	6515.139
SERGEF|26297	451.7866	SERGEF|26297	276.9075
SERHL2|253190	791.0475	SERHL2|253190	6609.6564
SERHL|94009	401.86	SERHL|94009	2779.1915
SERINC1|57515	11853.6466	SERINC1|57515	9069.2269
SERINC2|347735	6662.2614	SERINC2|347735	2094.4922
SERINC3|10955	4044.5423	SERINC3|10955	3167.2562
SERINC4|619189	5.1395	SERINC4|619189	9.3684
SERINC5|256987	76.3583	SERINC5|256987	238.5043
SERP1|27230	6884.8409	SERP1|27230	5536.2911
SERP2|387923	149.7797	SERP2|387923	58.6155
SERPINA10|51156	8.8106	lowly_expressed	lowly_expressed
SERPINA11|256394	717.5722	SERPINA11|256394	46.9934
SERPINA12|145264	26.9212	lowly_expressed	lowly_expressed
SERPINA1|5265	21974.5472	SERPINA1|5265	4083.8807
SERPINA3|12	11745.4723	SERPINA3|12	7528.0445
SERPINA5|5104	6.3632	SERPINA5|5104	253.1582
SERPINA6|866	25.4528	SERPINA6|866	108.6407
SERPINA9|327657	29.3686	SERPINA9|327657	5.0531
SERPINB1|1992	1425.8443	SERPINB1|1992	971.7029
SERPINB5|5268	38.1791	SERPINB5|5268	1087.4179
SERPINB6|5269	2961.8209	SERPINB6|5269	1865.5887
SERPINB8|5271	149.2903	SERPINB8|5271	253.6635
SERPINB9|5272	529.6133	SERPINB9|5272	506.3163
SERPINE1|5054	325.0122	SERPINE1|5054	372.9156
SERPINE2|5270	428.2917	SERPINE2|5270	819.1006
SERPINF1|5176	942.7313	SERPINF1|5176	6816.5740000000005
SERPINF2|5345	33.7739	SERPINF2|5345	128.3477
SERPING1|710	1640.7244	SERPING1|710	12705.9121
SERPINH1|871	2346.5492	SERPINH1|871	4167.2562
SERPINI1|5274	1530.5923	SERPINI1|5274	397.1703
SERTAD1|29950	252.5698	SERTAD1|29950	431.5311
SERTAD2|9792	1025.9422	SERTAD2|9792	1598.2820000000002
SERTAD3|29946	1053.3529	SERTAD3|29946	863.5675
SERTAD4|56256	158.5903	SERTAD4|56256	388.5801
SESN1|27244	875.673	SESN1|27244	1074.7852
SESN2|83667	561.9187	SESN2|83667	337.5442
SESN3|143686	523.2501	SESN3|143686	243.5574
SESTD1|91404	3800.7832	SESTD1|91404	1732.6933
SETBP1|26040	1909.9364	SETBP1|26040	840.3234
SETD1A|9739	825.257	SETD1A|9739	707.428
SETD1B|23067	1099.3637	SETD1B|23067	945.9323
SETD2|29072	1976.9946	SETD2|29072	2096.0081
SETD3|84193	1610.3769	SETD3|84193	1512.38
SETD4|54093	285.8541	SETD4|54093	332.4912
SETD5|55209	2375.9178	SETD5|55209	2405.7605
SETD6|79918	317.8463	SETD6|79918	288.2314
SETD7|80854	3716.5932	SETD7|80854	3707.9333
SETD8|387893	932.4523	SETD8|387893	736.2304
SETDB1|9869	863.9256	SETDB1|9869	835.7756
SETDB2|83852	248.1645	SETDB2|83852	638.7064
SETMAR|6419	463.534	SETMAR|6419	583.1228
SETX|23064	1775.8199	SETX|23064	2665.9929
SET|6418	6438.0813	SET|6418	5269.8332
SEZ6L2|26470	6435.1444	SEZ6L2|26470	736.7357
SEZ6L|23544	2977.9736	SEZ6L|23544	53.5624
SEZ6|124925	11207.5379	SEZ6|124925	132.3901
SF1|7536	4712.6774	SF1|7536	4136.9378
SF3A1|10291	3520.9006	SF3A1|10291	3016.1344
SF3A2|8175	1262.3593	SF3A2|8175	834.765
SF3A3|10946	1524.2291	SF3A3|10946	1561.3946
SF3B14|51639	1375.9178	SF3B14|51639	1054.573
SF3B1|23451	6553.5977	SF3B1|23451	7707.428000000001
SF3B2|10992	4871.2677	SF3B2|10992	3383.0217
SF3B3|23450	4117.9638	SF3B3|23450	2988.8833
SF3B4|10262	1426.8233	SF3B4|10262	1274.381
SF3B5|83443	1124.327	SF3B5|83443	1047.4987
SF4|57794	506.1185	SF4|57794	353.714
SFI1|9814	738.1302	SFI1|9814	409.2976
SFMBT1|51460	534.5081	SFMBT1|51460	324.9116
SFMBT2|57713	72.4425	SFMBT2|57713	195.5533
SFN|2810	608.9085	SFN|2810	565.9424
SFPQ|6421	3721.4048	SFPQ|6421	3160.0859
SFRP1|6422	392.0705	SFRP1|6422	21991.4098
SFRP2|6423	4878.6099	SFRP2|6423	12953.0066
SFRP4|6424	760.6461	SFRP4|6424	6203.6382
SFRS11|9295	3273.1278	SFRS11|9295	3181.4047
SFRS12IP1|285672	565.8346	SFRS12IP1|285672	759.4745
SFRS12|140890	1560.9398	SFRS12|140890	1584.1334
SFRS13A|10772	1969.6525	SFRS13A|10772	1789.2875
SFRS13B|135295	40.1371	SFRS13B|135295	20.7175
SFRS14|10147	1958.9085	SFRS14|10147	1286.569
SFRS15|57466	787.0778	SFRS15|57466	742.7994
SFRS16|11129	421.4391	SFRS16|11129	333.5018
SFRS17A|8227	695.5458	SFRS17A|8227	699.8484
SFRS18|25957	1986.2947	SFRS18|25957	2626.0738
SFRS1|6426	4224.1801	SFRS1|6426	3880.7479
SFRS2B|10929	1000.0	SFRS2B|10929	1626.0738
SFRS2IP|9169	2765.5409	SFRS2IP|9169	3608.8934
SFRS2|6427	3064.8752	SFRS2|6427	2728.762
SFRS3|6428	4338.7176	SFRS3|6428	4848.9136
SFRS4|6429	1391.5810000000001	SFRS4|6429	1455.7858
SFRS5|6430	4424.3759	SFRS5|6430	5687.7211
SFRS6|6431	3735.1933	SFRS6|6431	4052.0465
SFRS7|6432	1954.4787	SFRS7|6432	2057.0995
