gene_id	TCGA-E9-A1RC-01A-11R-A157-07	gene_id	TCGA-E9-A1RC-11A-33R-A157-07
LOC401052|401052	144.8413	LOC401052|401052	722.5378
LOC401093|401093	54.4395	LOC401093|401093	481.4786
lowly_expressed	lowly_expressed	LOC401127|401127	7.6903
LOC401397|401397	445.1885	LOC401397|401397	630.9534
LOC401431|401431	28.5293	LOC401431|401431	205.9879
LOC401588|401588	41.4187	LOC401588|401588	39.5001
LOC402377|402377	18.6012	LOC402377|402377	10.1372
LOC407835|407835	21.0813	LOC407835|407835	37.4028
lowly_expressed	lowly_expressed	LOC415056|415056	10.1372
LOC440354|440354	250.062	LOC440354|440354	101.0225
LOC440356|440356	10.4167	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC440461|440461	10.8363
LOC440905|440905	8.6806	LOC440905|440905	8.0398
LOC440925|440925	196.4286	LOC440925|440925	5.9425
LOC440944|440944	380.9524	LOC440944|440944	160.4474
LOC440957|440957	52.3313	LOC440957|440957	144.7173
lowly_expressed	lowly_expressed	LOC441046|441046	10.1372
LOC441089|441089	91.7659	LOC441089|441089	105.9163
LOC441204|441204	95.4861	LOC441204|441204	100.6729
LOC441208|441208	17.1131	LOC441208|441208	52.4338
LOC441294|441294	25.7937	LOC441294|441294	16.7788
LOC441454|441454	11.4087	lowly_expressed	lowly_expressed
LOC441455|441455	9.4246	lowly_expressed	lowly_expressed
LOC441666|441666	55.5556	LOC441666|441666	17.8275
LOC441869|441869	72.9167	LOC441869|441869	286.2886
LOC442421|442421	21.0813	LOC442421|442421	10.1372
LOC442454|442454	142.8571	LOC442454|442454	199.2484
LOC493754|493754	553.8194	LOC493754|493754	715.1971
LOC541471|541471	181.5476	LOC541471|541471	136.6774
LOC550112|550112	289.4345	LOC550112|550112	177.2263
LOC550643|550643	95.7341	LOC550643|550643	159.0492
LOC554202|554202	10.9127	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC55908|55908	118.5004
lowly_expressed	lowly_expressed	LOC572558|572558	30.061999999999998
LOC595101|595101	289.4221	LOC595101|595101	129.3367
LOC606724|606724	6.4484	LOC606724|606724	17.8275
LOC613037|613037	12.7877	lowly_expressed	lowly_expressed
LOC619207|619207	12.6488	LOC619207|619207	8.738999999999999
LOC641298|641298	166.4211	LOC641298|641298	38.6717
LOC641367|641367	7.4405	LOC641367|641367	5.2434
LOC642587|642587	148.8095	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC642597|642597	13.6328
LOC642826|642826	49.0848	LOC642826|642826	44.7155
LOC642846|642846	114.0873	LOC642846|642846	54.5312
LOC642852|642852	311.2599	LOC642852|642852	173.0315
LOC643008|643008	15.873	lowly_expressed	lowly_expressed
LOC643387|643387	46.131	LOC643387|643387	32.8585
lowly_expressed	lowly_expressed	LOC643763|643763	6.6416
LOC643837|643837	63.244	LOC643837|643837	267.0628
LOC644538|644538	29.7619	LOC644538|644538	278.2487
LOC644936|644936	19.8413	LOC644936|644936	15.7301
LOC645166|645166	70.4365	LOC645166|645166	128.9872
LOC645323|645323	14.880999999999998	lowly_expressed	lowly_expressed
LOC645332|645332	128.4722	LOC645332|645332	44.394
LOC645431|645431	20.1265	LOC645431|645431	7.8196
LOC645676|645676	59.5461	LOC645676|645676	17.9638
LOC646214|646214	132.4405	LOC646214|646214	87.3897
LOC646471|646471	98.8864	LOC646471|646471	42.6077
LOC646762|646762	351.6865	LOC646762|646762	353.7534
LOC646851|646851	125.24799999999999	LOC646851|646851	5.9425
lowly_expressed	lowly_expressed	LOC646982|646982	5.5929
LOC646999|646999	5.9524	LOC646999|646999	44.7435
LOC647121|647121	77.381	LOC647121|647121	46.1417
LOC647288|647288	8.1845	LOC647288|647288	6.2921
LOC647946|647946	8.1845	lowly_expressed	lowly_expressed
LOC647979|647979	15286.2103	LOC647979|647979	19007.9525
lowly_expressed	lowly_expressed	LOC648740|648740	26.125999999999998
LOC649330|649330	13.6409	LOC649330|649330	7.3407
LOC650368|650368	37.6984	LOC650368|650368	103.4694
LOC650623|650623	50.0992	LOC650623|650623	211.8326
LOC651250|651250	1745.0397	LOC651250|651250	2688.4558
LOC652276|652276	116.0714	LOC652276|652276	20.2744
LOC653113|653113	50.3472	LOC653113|653113	12.5841
LOC653501|653501	249.25599999999997	LOC653501|653501	249.9345
LOC653566|653566	1538.4425	LOC653566|653566	1130.4728
LOC653653|653653	98.2143	LOC653653|653653	147.5138
lowly_expressed	lowly_expressed	LOC653786|653786	6.9912
LOC654342|654342	156.002	LOC654342|654342	486.5857
LOC654433|654433	29.5139	LOC654433|654433	221.6202
LOC678655|678655	378.755	LOC678655|678655	213.0141
LOC723972|723972	8.9286	LOC723972|723972	5.5929
LOC727896|727896	32.9861	LOC727896|727896	8.3894
LOC728024|728024	34.7222	LOC728024|728024	34.9559
LOC728190|728190	124.0079	LOC728190|728190	241.8946
LOC728264|728264	72.4206	LOC728264|728264	1075.2425
LOC728323|728323	40.9226	LOC728323|728323	40.5488
LOC728392|728392	36.2103	LOC728392|728392	73.7569
LOC728554|728554	273.8095	LOC728554|728554	103.1198
LOC728606|728606	12.1528	lowly_expressed	lowly_expressed
LOC728613|728613	297.123	LOC728613|728613	129.6863
LOC728640|728640	49.6032	LOC728640|728640	26.5665
LOC728643|728643	58.0357	LOC728643|728643	32.1594
LOC728723|728723	19.0972	LOC728723|728723	51.3851
LOC728743|728743	53.0754	LOC728743|728743	149.9607
LOC728758|728758	22.0734	LOC728758|728758	27.2656
LOC728819|728819	9.6726	LOC728819|728819	42.2966
LOC728855|728855	24.6503	LOC728855|728855	209.6933
lowly_expressed	lowly_expressed	LOC728875|728875	38.843
lowly_expressed	lowly_expressed	LOC728989|728989	8.3894
LOC729020|729020	47.8671	LOC729020|729020	23.4204
LOC729082|729082	376.0342	LOC729082|729082	663.3539999999999
LOC729176|729176	18.5045	LOC729176|729176	40.8984
LOC729234|729234	66.7163	LOC729234|729234	48.9382
LOC729375|729375	24.0575	LOC729375|729375	14.3319
lowly_expressed	lowly_expressed	LOC729467|729467	6.6416
LOC729603|729603	20.3373	LOC729603|729603	34.2568
LOC729678|729678	859.0253	LOC729678|729678	680.3006
LOC729799|729799	16.8651	LOC729799|729799	18.8762
LOC729991-MEF2B|4207	20.1885	LOC729991-MEF2B|4207	39.3883
LOC729991|729991	253.18200000000002	LOC729991|729991	284.6351
LOC730101|730101	114.8313	LOC730101|730101	43.3453
LOC80054|80054	30.754	LOC80054|80054	339.0719
LOC80154|80154	429.5635	LOC80154|80154	53.832
LOC81691|81691	508.1845	LOC81691|81691	189.1112
LOC84989|84989	9.1171	lowly_expressed	lowly_expressed
LOC90110|90110	125.0	LOC90110|90110	292.9302
LOC90246|90246	35.7143	LOC90246|90246	39.5001
lowly_expressed	lowly_expressed	LOC90586|90586	57.3276
LOC90784|90784	177.8274	LOC90784|90784	192.9564
LOC90834|90834	18.1052	LOC90834|90834	22.3718
lowly_expressed	lowly_expressed	LOC91149|91149	8.738999999999999
LOC91316|91316	156.6691	LOC91316|91316	298.0163
LOC92249|92249	956.3492	LOC92249|92249	461.4175
LOC92659|92659	118.0556	LOC92659|92659	5.5929
LOC92973|92973	53.3234	LOC92973|92973	59.425
LOC93622|93622	234.375	LOC93622|93622	345.36400000000003
LOC96610|96610	366.6989	LOC96610|96610	769.7597
LOH12CR1|118426	99.9504	LOH12CR1|118426	107.6641
LOH12CR2|503693	24.5536	LOH12CR2|503693	75.5047
LOH3CR2A|29931	24.5536	LOH3CR2A|29931	146.1155
LONP1|9361	1219.9901	LONP1|9361	1265.0529
LONP2|83752	2613.5913	LONP2|83752	2135.4539999999997
LONRF1|91694	1361.3591	LONRF1|91694	680.9403
LONRF2|164832	894.3452	LONRF2|164832	424.7138
LONRF3|79836	7.6885	LONRF3|79836	54.8807
lowly_expressed	lowly_expressed	LOXHD1|125336	69.9117
LOXL1|4016	451.8849	LOXL1|4016	557.1965
LOXL2|4017	3939.6453	LOXL2|4017	2230.0411
LOXL3|84695	251.1706	LOXL3|84695	192.7641
LOXL4|84171	26.2897	LOXL4|84171	293.6293
LOX|4015	1362.5992	LOX|4015	2137.5513
LPAR1|1902	508.1845	LPAR1|1902	1021.0609
LPAR2|9170	260.1687	LPAR2|9170	32.8585
LPAR4|2846	10.1687	LPAR4|2846	20.9735
LPAR5|57121	26.5377	LPAR5|57121	36.3541
LPAR6|10161	212.7976	LPAR6|10161	1368.5222
LPCAT1|79888	3847.4702	LPCAT1|79888	726.0334
LPCAT2|54947	105.4067	LPCAT2|54947	532.3779
LPCAT3|10162	2223.9583	LPCAT3|10162	811.3257
LPCAT4|254531	153.0258	LPCAT4|254531	260.4212
LPGAT1|9926	3666.6667	LPGAT1|9926	4886.8304
LPHN1|22859	1149.0327	LPHN1|22859	1853.9998
LPHN2|23266	311.2599	LPHN2|23266	2848.9033
LPHN3|23284	9.6726	LPHN3|23284	213.2308
LPIN1|23175	199.9008	LPIN1|23175	1720.8774
LPIN2|9663	1315.7242	LPIN2|9663	1193.0438
LPIN3|64900	576.4831	LPIN3|64900	278.6961
LPL|4023	228.4226	LPL|4023	88723.2369
lowly_expressed	lowly_expressed	LPPR1|54886	22.3718
LPPR2|64748	604.9107	LPPR2|64748	281.0452
LPPR3|79948	69.1964	lowly_expressed	lowly_expressed
LPPR4|9890	33.2341	LPPR4|9890	206.9387
LPPR5|163404	20.8333	lowly_expressed	lowly_expressed
LPP|4026	547.619	LPP|4026	1080.1363
LPXN|9404	238.0952	LPXN|9404	193.6555
LQK1|642946	101.1905	LQK1|642946	46.1417
LRAT|9227	110.6151	LRAT|9227	5.5929
LRBA|987	6177.8274	LRBA|987	1469.8943
LRCH1|23143	227.9266	LRCH1|23143	888.5782
LRCH2|57631	22.0734	LRCH2|57631	101.37200000000001
LRCH3|84859	400.5456	LRCH3|84859	364.9393
LRCH4|4034	643.1052	LRCH4|4034	323.3418
LRDD|55367	296.131	LRDD|55367	132.1332
LRFN1|57622	106.3988	LRFN1|57622	34.9559
LRFN2|57497	10.6647	lowly_expressed	lowly_expressed
LRFN3|79414	133.9286	LRFN3|79414	119.1995
LRFN4|78999	56.0516	LRFN4|78999	306.9125
LRFN5|145581	8.4325	lowly_expressed	lowly_expressed
LRG1|116844	1977.6786	LRG1|116844	20.9735
LRGUK|136332	51.3393	lowly_expressed	lowly_expressed
LRIG1|26018	8656.6592	LRIG1|26018	3717.7873
LRIG2|9860	204.1171	LRIG2|9860	271.2575
LRIG3|121227	460.8135	LRIG3|121227	853.6223
lowly_expressed	lowly_expressed	LRIT3|345193	9.0885
LRMP|4033	12.8968	LRMP|4033	243.6424
LRP10|26020	5826.1409	LRP10|26020	4332.4303
LRP11|84918	1694.9306	LRP11|84918	968.5852
LRP12|29967	295.8829	LRP12|29967	268.4611
lowly_expressed	lowly_expressed	LRP1B|53353	137.3766
LRP1|4035	8769.3452	LRP1|4035	66115.1796
LRP2BP|55805	146.0813	LRP2BP|55805	31.1107
LRP2|4036	8.6806	lowly_expressed	lowly_expressed
LRP3|4037	403.7698	LRP3|4037	1711.4743
LRP4|4038	145.7937	LRP4|4038	160.416
LRP5L|91355	43.1548	LRP5L|91355	26.2169
LRP5|4041	885.4167	LRP5|4041	4068.5135
LRP6|4040	1831.8452	LRP6|4040	1500.6554
LRP8|7804	44.3948	LRP8|7804	27.9647
LRPAP1|4043	2267.3611	LRPAP1|4043	2246.9632
LRPPRC|10128	6035.7143	LRPPRC|10128	3430.5689
LRRC10B|390205	6.4484	LRRC10B|390205	16.4293
LRRC14|9684	611.5377	LRRC14|9684	410.8049
LRRC15|131578	2323.4127	LRRC15|131578	66.4161
LRRC16A|55604	567.4603	LRRC16A|55604	246.4389
LRRC17|10234	330.6052	LRRC17|10234	267.4124
LRRC18|474354	7.4405	lowly_expressed	lowly_expressed
LRRC1|55227	448.9087	LRRC1|55227	141.2217
LRRC20|55222	439.4841	LRRC20|55222	178.97400000000002
LRRC23|10233	689.9802	LRRC23|10233	113.9561
LRRC24|441381	23.631	lowly_expressed	lowly_expressed
LRRC25|126364	61.2599	LRRC25|126364	262.16900000000004
LRRC26|389816	49.3552	lowly_expressed	lowly_expressed
LRRC27|80313	258.9286	LRRC27|80313	192.6068
LRRC28|123355	116.8155	LRRC28|123355	317.7488
LRRC29|26231	46.626999999999995	LRRC29|26231	55.9294
lowly_expressed	lowly_expressed	LRRC2|79442	95.7791
LRRC31|79782	6.2004	lowly_expressed	lowly_expressed
LRRC32|2615	1156.994	LRRC32|2615	1919.0772
LRRC33|375387	28.5218	LRRC33|375387	298.5231
LRRC34|151827	49.8512	LRRC34|151827	128.6376
LRRC36|55282	19.0972	LRRC36|55282	5.9425
LRRC37A2|474170	83.0853	LRRC37A2|474170	74.1064
LRRC37A3|374819	73.1647	LRRC37A3|374819	60.1241
LRRC37A4|55073	979.5461	LRRC37A4|55073	233.7953
LRRC37A|9884	390.87300000000005	LRRC37A|9884	291.5319
LRRC37B2|147172	396.8254	LRRC37B2|147172	324.3905
LRRC37B|114659	151.2897	LRRC37B|114659	75.5047
lowly_expressed	lowly_expressed	LRRC3B|116135	8.0398
LRRC3|81543	49.6032	LRRC3|81543	127.9385
LRRC40|55631	236.3591	LRRC40|55631	349.2091
LRRC41|10489	1397.0734	LRRC41|10489	1663.8993
LRRC42|115353	525.7937	LRRC42|115353	312.5055
LRRC43|254050	122.2718	LRRC43|254050	26.5665
LRRC45|201255	316.7163	LRRC45|201255	156.9518
LRRC46|90506	336.3095	LRRC46|90506	8.0398
LRRC47|57470	828.373	LRRC47|57470	1076.9903
LRRC48|83450	347.1925	LRRC48|83450	11.1859
LRRC49|54839	194.4444	LRRC49|54839	66.4161
lowly_expressed	lowly_expressed	LRRC4B|94030	21.3231
LRRC4C|57689	21.8254	LRRC4C|57689	11.5354
LRRC4|64101	329.3651	LRRC4|64101	75.8542
LRRC50|123872	298.6111	lowly_expressed	lowly_expressed
LRRC55|219527	6.6964	LRRC55|219527	82.1463
LRRC56|115399	312.748	LRRC56|115399	5.9425
LRRC57|255252	299.8512	LRRC57|255252	322.2931
LRRC58|116064	1883.6806	LRRC58|116064	1309.7964
LRRC59|55379	2782.6736	LRRC59|55379	1641.3143
LRRC61|65999	68.7004	LRRC61|65999	76.5534
lowly_expressed	lowly_expressed	LRRC66|339977	18.1771
LRRC67|286187	9.6726	lowly_expressed	lowly_expressed
LRRC6|23639	555.5556	LRRC6|23639	60.1241
LRRC70|100130733	21.2078	LRRC70|100130733	116.1234
LRRC8A|56262	1741.8155	LRRC8A|56262	1168.2251
LRRC8B|23507	753.9683	LRRC8B|23507	575.024
LRRC8C|84230	125.24799999999999	LRRC8C|84230	1439.8322
LRRC8D|55144	410.4663	LRRC8D|55144	413.5279
LRRC8E|80131	489.8313	LRRC8E|80131	36.7037
LRRCC1|85444	1342.2619	LRRCC1|85444	328.2356
LRRFIP1|9208	3415.6746	LRRFIP1|9208	2565.0616
LRRFIP2|9209	1921.131	LRRFIP2|9209	929.4765
LRRIQ1|84125	266.8651	LRRIQ1|84125	6.2921
LRRIQ3|127255	9.6726	LRRIQ3|127255	42.2966
LRRIQ4|344657	20.5853	lowly_expressed	lowly_expressed
LRRK1|79705	401.2897	LRRK1|79705	341.5188
LRRK2|120892	127.7282	LRRK2|120892	906.0561
LRRN1|57633	47.619	LRRN1|57633	21.3231
LRRN2|10446	1858.1349	LRRN2|10446	109.0623
LRRN3|54674	9.1766	LRRN3|54674	794.5469
LRRN4CL|221091	5.7044	LRRN4CL|221091	815.5204
lowly_expressed	lowly_expressed	LRRN4|164312	5.2434
LRRTM2|26045	6.2004	LRRTM2|26045	75.8542
LRSAM1|90678	355.9028	LRSAM1|90678	404.0898
LRTOMT|220074	766.9717	LRTOMT|220074	185.7834
LRWD1|222229	325.8929	LRWD1|222229	123.0447
LSAMP|4045	8.4325	LSAMP|4045	38.4515
LSG1|55341	1266.6171	LSG1|55341	738.9671
LSM10|84967	198.9087	LSM10|84967	436.9484
LSM11|134353	168.8988	LSM11|134353	124.7924
LSM12|124801	1091.0218	LSM12|124801	775.3212
LSM14A|26065	3764.3849	LSM14A|26065	2799.2659
LSM14B|149986	1665.9226	LSM14B|149986	507.9088
LSM1|27257	1079.1171	LSM1|27257	557.5461
LSM2|57819	362.3512	LSM2|57819	376.1251
LSM3|27258	1023.0655	LSM3|27258	818.6664
LSM4|25804	1040.9226	LSM4|25804	752.9494
LSM5|23658	486.8552	LSM5|23658	362.1428
LSM6|11157	157.2421	LSM6|11157	308.3108
LSM7|51690	164.6825	LSM7|51690	138.0757
LSMD1|84316	315.7242	LSMD1|84316	388.7093
LSP1|4046	594.9901	LSP1|4046	1471.2925
LSR|51599	1321.6766	LSR|51599	185.6157
LSS|4047	375.744	LSS|4047	2251.5075
LST1|7940	23.3135	LST1|7940	117.8013
LTA4H|4048	1419.6429	LTA4H|4048	1671.9392
LTB4R2|56413	71.4038	LTB4R2|56413	45.925
LTB4R|1241	252.7207	LTB4R|1241	165.6768
LTBP1|4052	1893.1052	LTBP1|4052	1791.4882
LTBP2|4053	1588.2937	LTBP2|4053	4323.6913
LTBP3|4054	1339.1022	LTBP3|4054	3347.2341
LTBP4|8425	225.6944	LTBP4|8425	6918.4654
LTBR|4055	1129.9603	LTBR|4055	1502.4032
lowly_expressed	lowly_expressed	LTB|4050	23.77
LTC4S|4056	8.9062	LTC4S|4056	40.775999999999996
LTF|4057	225.4464	LTF|4057	300.2709
LTV1|84946	552.9117	LTV1|84946	604.7365
LUC7L2|51631	1644.2684	LUC7L2|51631	1523.6948
LUC7L3|51747	2530.754	LUC7L3|51747	1936.2055
LUC7L|55692	1045.1389	LUC7L|55692	433.4528
LUM|4060	9867.5595	LUM|4060	9959.626
LUZP1|7798	801.0913	LUZP1|7798	1799.1785
lowly_expressed	lowly_expressed	LUZP2|338645	86.6906
LUZP6|767558	2664.9306	LUZP6|767558	4952.897
LXN|56925	76.6369	LXN|56925	270.908
LY6E|4061	4904.0179	LY6E|4061	1677.5321
LY6G5B|58496	18.5863	LY6G5B|58496	45.2678
LY6G5C|80741	10.4167	LY6G5C|80741	21.6726
LY6G6C|80740	8.4325	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LY6H|4062	28.6638
LY6K|54742	465.0298	LY6K|54742	145.766
LY75|4065	224.6528	LY75|4065	173.0315
LY86|9450	56.5476	LY86|9450	61.5223
LY96|23643	62.251999999999995	LY96|23643	146.4651
lowly_expressed	lowly_expressed	LY9|4063	9.4381
LYAR|55646	118.5516	LYAR|55646	243.2928
LYL1|4066	16.369	LYL1|4066	102.0711
LYNX1|66004	371.5278	LYNX1|66004	880.5383
LYN|4067	193.2044	LYN|4067	753.6485
LYPD1|116372	82.7827	LYPD1|116372	24.151
LYPD3|27076	412.2024	LYPD3|27076	8.3894
LYPD5|284348	223.2143	LYPD5|284348	14.6815
LYPD6B|130576	118.0556	lowly_expressed	lowly_expressed
LYPD6|130574	186.2599	LYPD6|130574	22.7213
LYPLA1|10434	1562.7479999999998	LYPLA1|10434	573.9754
LYPLA2P1|653639	56.0516	LYPLA2P1|653639	29.3629
LYPLA2|11313	927.5794	LYPLA2|11313	423.3156
LYPLAL1|127018	727.9266	LYPLAL1|127018	469.1078
LYRM1|57149	1077.877	LYRM1|57149	1266.4511
LYRM2|57226	1001.1632	LYRM2|57226	766.3095
LYRM4|57128	105.1587	LYRM4|57128	404.789
LYRM5|144363	251.9841	LYRM5|144363	519.0946
LYRM7|90624	355.6548	LYRM7|90624	694.9227
LYSMD1|388695	549.3552	LYSMD1|388695	247.8371
LYSMD2|256586	119.0476	LYSMD2|256586	102.0711
LYSMD3|116068	913.9385	LYSMD3|116068	514.5504
LYSMD4|145748	145.4167	LYSMD4|145748	254.4018
LYST|1130	1071.4286	LYST|1130	1751.289
LYVE1|10894	18.6012	LYVE1|10894	3453.9893
LYZ|4069	724.9504	LYZ|4069	1906.4931
LZIC|84328	363.8393	LZIC|84328	412.1297
LZTFL1|54585	1378.7202	LZTFL1|54585	460.0192
LZTR1|8216	500.744	LZTR1|8216	1559.5071
LZTS1|11178	184.7718	LZTS1|11178	85.9914
LZTS2|84445	1345.9821	LZTS2|84445	1714.2358
M6PR|4074	3896.9717	M6PR|4074	2471.4428
MAB21L1|4081	8.4325	MAB21L1|4081	201.3458
MACC1|346389	1044.8909	MACC1|346389	47.54
MACF1|23499	4544.8909	lowly_expressed	lowly_expressed
MACROD1|28992	78.125	MACROD1|28992	149.2616
MACROD2|140733	52.5794	MACROD2|140733	112.9075
MAD1L1|8379	207.5893	MAD1L1|8379	375.7756
MAD2L1BP|9587	606.8948	MAD2L1BP|9587	291.8815
MAD2L1|4085	286.2103	MAD2L1|4085	52.7834
MAD2L2|10459	207.8373	MAD2L2|10459	249.9345
MADD|8567	1346.9742	MADD|8567	916.8924
MAEA|10296	1107.6389	MAEA|10296	891.3746
MAF1|84232	1947.1726	MAF1|84232	2804.8589
MAFB|9935	593.502	MAFB|9935	1820.5016
MAFF|23764	258.6806	MAFF|23764	506.161
MAFG|4097	500.0	MAFG|4097	776.0203
MAFK|7975	539.9306	MAFK|7975	619.4844
MAF|4094	294.1468	MAF|4094	1520.2307
MAGED1|9500	4852.9266	MAGED1|9500	2332.2555
MAGED2|10916	7947.6687	MAGED2|10916	2960.762
MAGED4B|81557	118.0184	MAGED4B|81557	34.2672
MAGED4|728239	51.8725	MAGED4|728239	9.7772
MAGEE1|57692	190.2282	MAGEE1|57692	98.5755
MAGEF1|64110	648.3135	MAGEF1|64110	444.6386
MAGEH1|28986	508.4325	MAGEH1|28986	558.2452
MAGEL2|54551	20.0893	MAGEL2|54551	35.655
MAGI1|9223	1578.3729999999998	MAGI1|9223	1391.9427
MAGI2|9863	146.0813	MAGI2|9863	532.3779
MAGI3|260425	574.9008	MAGI3|260425	415.6253
MAGIX|79917	99.4544	MAGIX|79917	19.2257
MAGOHB|55110	343.254	MAGOHB|55110	166.3899
MAGOH|4116	279.2659	MAGOH|4116	307.9612
MAGT1|84061	3263.3929	MAGT1|84061	1953.3339
MAG|4099	38.4425	MAG|4099	5.9425
MAK16|84549	872.0784	MAK16|84549	387.70599999999996
MAK|4117	174.3552	lowly_expressed	lowly_expressed
MAL2|114569	5614.3353	MAL2|114569	775.6707
MALAT1|378938	6797.6215	MALAT1|378938	5021.6866
MALL|7851	89.5337	MALL|7851	673.25
MALT1|10892	512.8968	MALT1|10892	595.648
lowly_expressed	lowly_expressed	MAL|4118	30.061999999999998
MAMDC2|256691	19.0972	MAMDC2|256691	872.8131
MAMDC4|158056	45.1389	MAMDC4|158056	19.2257
MAML1|9794	2444.7148	MAML1|9794	994.9664
MAML2|84441	214.2857	MAML2|84441	1277.2874
MAML3|55534	208.0853	MAML3|55534	409.6828
MAMLD1|10046	30.754	MAMLD1|10046	307.2621
MAMSTR|284358	38.9385	MAMSTR|284358	17.1284
MAN1A1|4121	2127.7282	MAN1A1|4121	4727.7812
MAN1A2|10905	933.0357	MAN1A2|10905	1849.515
MAN1B1|11253	1216.7659	MAN1B1|11253	1180.4597
MAN1C1|57134	186.2599	MAN1C1|57134	519.7938
MAN2A1|4124	3789.1865	MAN2A1|4124	743.1618
MAN2A2|4122	764.1369	MAN2A2|4122	4424.0147
MAN2B1|4125	849.9504	MAN2B1|4125	2158.5249
MAN2B2|23324	1004.7123	MAN2B2|23324	3011.0985
MAN2C1|4123	317.2123	MAN2C1|4123	1268.1989
MANBAL|63905	1601.6865	MANBAL|63905	1339.1593
MANBA|4126	941.9643	MANBA|4126	780.5645
MANEAL|149175	569.9405	MANEAL|149175	44.7435
MANEA|79694	400.7937	MANEA|79694	615.9224
MANF|7873	1224.4544	MANF|7873	453.0281
MANSC1|54682	2298.6111	MANSC1|54682	686.1837
MAOA|4128	33.2341	MAOA|4128	17419.9074
MAOB|4129	3689.7321	MAOB|4129	5822.599
MAP1A|4130	536.4583	MAP1A|4130	955.6934
MAP1B|4131	1169.3948	MAP1B|4131	5238.4864
MAP1D|254042	33.2341	MAP1D|254042	99.2747
MAP1LC3A|84557	297.619	MAP1LC3A|84557	467.0104
MAP1LC3B2|643246	268.1052	MAP1LC3B2|643246	431.3554
MAP1LC3B|81631	1706.3492	MAP1LC3B|81631	3429.1707
lowly_expressed	lowly_expressed	MAP1LC3C|440738	110.4605
MAP1S|55201	499.504	MAP1S|55201	454.4263
MAP2K1|5604	1320.4712	MAP2K1|5604	2437.3713
MAP2K2|5605	710.3175	MAP2K2|5605	1289.8715
MAP2K3|5606	711.0615	MAP2K3|5606	893.8216
MAP2K4|6416	1253.7202	MAP2K4|6416	801.8876
MAP2K5|5607	348.7103	MAP2K5|5607	461.4175
MAP2K6|5608	70.9325	MAP2K6|5608	125.4916
MAP2K7|5609	405.2579	MAP2K7|5609	769.3787
MAP2|4133	464.0377	MAP2|4133	376.1251
MAP3K10|4294	97.2222	MAP3K10|4294	199.59799999999998
MAP3K11|4296	956.5972	MAP3K11|4296	1354.8895
MAP3K12|7786	422.6513	MAP3K12|7786	137.7051
MAP3K13|9175	57.6339	MAP3K13|9175	20.4422
MAP3K14|9020	367.5595	MAP3K14|9020	263.2177
MAP3K1|4214	932.5397	MAP3K1|4214	787.5557
MAP3K2|10746	1183.2837	MAP3K2|10746	925.6314
MAP3K3|4215	530.3026	MAP3K3|4215	1600.8354
MAP3K4|4216	1045.6349	MAP3K4|4216	753.6485
MAP3K5|4217	156.746	MAP3K5|4217	1311.1946
MAP3K6|9064	429.3155	MAP3K6|9064	1164.0304
MAP3K7|6885	1040.6746	MAP3K7|6885	744.2104
MAP3K8|1326	49.6032	MAP3K8|1326	329.6338
MAP3K9|4293	461.5575	MAP3K9|4293	6.2921
MAP4K1|11184	5.4563	MAP4K1|11184	38.801
MAP4K2|5871	232.8869	MAP4K2|5871	294.3284
MAP4K3|8491	1266.6171	MAP4K3|8491	1214.3669
MAP4K4|9448	2584.8214	MAP4K4|9448	5644.3240000000005
MAP4K5|11183	1082.0933	MAP4K5|11183	931.2243
MAP4|4134	5557.5397	MAP4|4134	17418.8587
MAP6D1|79929	153.7698	MAP6D1|79929	21.3231
MAP6|4135	62.251999999999995	MAP6|4135	217.4255
MAP7D1|55700	898.5615	MAP7D1|55700	5906.4931
MAP7D2|256714	45.6349	MAP7D2|256714	11.885
