gene_id	TCGA-E9-A1N5-01A-11R-A14D-07	gene_id	TCGA-E9-A1N5-11A-41R-A14D-07
YIF1A|10897	2072.8198	YIF1A|10897	751.6836
YIF1B|90522	645.7142	YIF1B|90522	392.8809
YIPF1|54432	1078.0635	YIPF1|54432	550.472
YIPF2|78992	886.8021	YIPF2|78992	855.9907
YIPF3|25844	2233.5188	YIPF3|25844	1820.999
YIPF4|84272	488.0123	YIPF4|84272	553.1638
YIPF5|81555	1017.9246	YIPF5|81555	1059.2212
YIPF6|286451	337.6651	YIPF6|286451	331.7637
YJEFN3|374887	191.0001	YJEFN3|374887	43.3783
YKT6|10652	2393.7249	YKT6|10652	1481.8329
YLPM1|56252	2125.5646	YLPM1|56252	2816.2901
YME1L1|10730	3776.9192	YME1L1|10730	3616.426
YOD1|55432	162.1778	YOD1|55432	308.197
YPEL1|29799	366.3691	YPEL1|29799	253.8968
YPEL2|388403	962.2222	YPEL2|388403	534.3212
YPEL3|83719	966.1657	YPEL3|83719	467.0264
YPEL4|219539	15.2812	YPEL4|219539	16.1508
YPEL5|51646	1702.6206	YPEL5|51646	1451.5502
YRDC|79693	314.0482	YRDC|79693	335.2697
YTHDC1|91746	1638.0452	YTHDC1|91746	1820.3261
YTHDC2|64848	996.7281	YTHDC2|64848	1061.913
YTHDF1|54915	1164.3283	YTHDF1|54915	975.1026
YTHDF2|51441	1914.0926	YTHDF2|51441	2187.756
YTHDF3|253943	1809.096	YTHDF3|253943	1923.9602
YWHAB|7529	8699.9279	YWHAB|7529	5417.9095
YWHAE|7531	5649.1118	YWHAE|7531	10344.5665
YWHAG|7532	4038.1783	YWHAG|7532	3738.2297
YWHAH|7533	3497.9142	YWHAH|7533	2135.266
YWHAQ|10971	6399.861999999999	YWHAQ|10971	6030.2928
YWHAZ|7534	16457.8442	YWHAZ|7534	10355.3337
YY1AP1|55249	1912.1208	YY1AP1|55249	1709.9625
YY1|7528	1301.859	YY1|7528	1381.5636
YY2|404281	50.985	YY2|404281	28.9368
ZADH2|284273	964.6869	ZADH2|284273	1121.1324
ZAK|51776	1075.0368	ZAK|51776	2189.6538
ZAP70|7535	105.4895	ZAP70|7535	37.6851
ZBED1|9189	1880.9521	ZBED1|9189	1533.65
ZBED2|79413	24.1541	lowly_expressed	lowly_expressed
ZBED3|84327	24.6471	ZBED3|84327	138.6274
ZBED4|9889	854.268	ZBED4|9889	861.3743
ZBED5|58486	508.2229	ZBED5|58486	893.6758
ZBP1|81030	32.5342	ZBP1|81030	15.4778
ZBTB10|65986	492.9417	ZBTB10|65986	830.4186
ZBTB11|27107	745.5792	ZBTB11|27107	937.33
ZBTB12|221527	174.8612	ZBTB12|221527	245.6263
ZBTB16|7704	67.0401	ZBTB16|7704	160.8347
ZBTB17|7709	600.8959	ZBTB17|7709	456.9321
ZBTB1|22890	841.2099	ZBTB1|22890	1023.4876
ZBTB20|26137	15.7741	ZBTB20|26137	50.4711
ZBTB22|9278	540.2641	ZBTB22|9278	688.4265
ZBTB24|9841	298.3727	ZBTB24|9841	602.289
ZBTB25|7597	109.2359	ZBTB25|7597	104.7377
ZBTB26|57684	137.0378	ZBTB26|57684	167.5642
ZBTB2|57621	428.8593	ZBTB2|57621	470.3911
ZBTB33|10009	741.3843	ZBTB33|10009	1510.0968
ZBTB34|403341	398.7898	ZBTB34|403341	370.7947
ZBTB37|84614	41.9	ZBTB37|84614	45.0876
ZBTB38|253461	1525.6545	ZBTB38|253461	2289.3713
ZBTB39|9880	227.7391	ZBTB39|9880	342.5309
ZBTB3|79842	319.4262	ZBTB3|79842	92.8669
ZBTB40|9923	950.8845	ZBTB40|9923	818.3055
ZBTB41|360023	850.3244	ZBTB41|360023	1024.9008
ZBTB42|100128927	617.163	ZBTB42|100128927	317.6318
ZBTB43|23099	543.7147	ZBTB43|23099	545.7613
ZBTB44|29068	826.1703	ZBTB44|29068	1987.8903
ZBTB45|84878	315.4827	ZBTB45|84878	339.8391
ZBTB46|140685	326.8203	ZBTB46|140685	344.5497
ZBTB47|92999	531.8841	ZBTB47|92999	731.4952
ZBTB48|3104	434.7746	ZBTB48|3104	425.9765
ZBTB49|166793	138.0237	ZBTB49|166793	172.2749
ZBTB4|57659	2229.5753	ZBTB4|57659	3012.1181
ZBTB5|9925	662.0207	ZBTB5|9925	699.8666
ZBTB6|10773	419.4934	ZBTB6|10773	332.4366
ZBTB7A|51341	979.4751	ZBTB7A|51341	720.055
ZBTB7B|51043	2126.0575	ZBTB7B|51043	2057.2039999999997
ZBTB7C|201501	155.2766	lowly_expressed	lowly_expressed
ZBTB8A|653121	390.4098	ZBTB8A|653121	439.4355
lowly_expressed	lowly_expressed	ZBTB8B|728116	13.459000000000001
ZBTB8OS|339487	145.9107	ZBTB8OS|339487	103.6341
ZBTB9|221504	384.0016	ZBTB9|221504	286.6761
ZC3H10|84872	180.9096	ZC3H10|84872	184.3879
ZC3H11A|9877	3616.7132	ZC3H11A|9877	3965.6863
ZC3H12A|80149	282.9485	ZC3H12A|80149	135.9356
ZC3H12B|340554	43.8718	ZC3H12B|340554	54.5088
ZC3H12C|85463	121.7566	ZC3H12C|85463	317.6318
ZC3H12D|340152	12.8165	ZC3H12D|340152	5.3836
ZC3H13|23091	2131.9728	ZC3H13|23091	2870.1259999999997
ZC3H14|79882	1328.4779	ZC3H14|79882	1452.2232
ZC3H15|55854	1292.4931	ZC3H15|55854	1422.6134
ZC3H18|124245	597.9383	ZC3H18|124245	977.7944
ZC3H3|23144	676.8089	ZC3H3|23144	447.5108
ZC3H4|23211	987.3622	ZC3H4|23211	1329.7465
ZC3H6|376940	413.0851	ZC3H6|376940	425.9765
ZC3H7A|29066	1495.5851	ZC3H7A|29066	1222.7477
ZC3H7B|23264	3770.511	ZC3H7B|23264	4400.4112
ZC3H8|84524	143.939	ZC3H8|84524	226.7837
ZC3HAV1L|92092	59.6459	ZC3HAV1L|92092	112.3824
ZC3HAV1|56829	1276.719	ZC3HAV1|56829	1357.3374
ZC3HC1|51530	338.6509	ZC3HC1|51530	318.9777
ZC4H2|55906	144.4319	ZC4H2|55906	231.4943
ZCCHC10|54819	318.9333	ZCCHC10|54819	236.205
ZCCHC11|23318	509.7017	ZCCHC11|23318	1074.026
lowly_expressed	lowly_expressed	ZCCHC12|170261	10.7672
ZCCHC14|23174	1049.4729	ZCCHC14|23174	1372.1423
ZCCHC17|51538	1071.6552	ZCCHC17|51538	584.7924
ZCCHC18|644353	11.3377	ZCCHC18|644353	14.8049
ZCCHC24|219654	1279.6766	ZCCHC24|219654	1191.792
ZCCHC2|54877	656.6871	ZCCHC2|54877	710.9299
ZCCHC3|85364	334.7074	ZCCHC3|85364	565.2769
ZCCHC4|29063	187.8108	ZCCHC4|29063	182.3691
lowly_expressed	lowly_expressed	ZCCHC5|203430	34.9933
ZCCHC6|79670	835.0432	ZCCHC6|79670	1206.5969
ZCCHC7|84186	605.8253	ZCCHC7|84186	507.4033
ZCCHC8|55596	514.1382	ZCCHC8|55596	520.1893
ZCCHC9|84240	268.1603	ZCCHC9|84240	261.1041
ZCRB1|85437	549.63	ZCRB1|85437	653.4331
ZCWPW1|55063	79.3636	ZCWPW1|55063	98.9235
ZCWPW2|152098	15.7741	ZCWPW2|152098	13.459000000000001
ZDBF2|57683	150.8402	ZDBF2|57683	328.3989
ZDHHC11|79844	147.8825	ZDHHC11|79844	71.3326
ZDHHC12|84885	659.063	ZDHHC12|84885	337.8202
ZDHHC13|54503	189.2896	ZDHHC13|54503	296.7704
ZDHHC14|79683	94.1519	ZDHHC14|79683	264.4688
ZDHHC15|158866	41.9	ZDHHC15|158866	160.1618
ZDHHC16|84287	421.4651	ZDHHC16|84287	448.8567
ZDHHC17|23390	546.1794	ZDHHC17|23390	697.1748
ZDHHC18|84243	659.063	ZDHHC18|84243	596.2325
ZDHHC1|29800	155.2766	ZDHHC1|29800	169.5831
ZDHHC20|253832	258.7944	ZDHHC20|253832	413.1905
ZDHHC21|340481	175.9802	ZDHHC21|340481	172.2749
ZDHHC23|254887	197.6696	ZDHHC23|254887	436.7437
ZDHHC24|254359	445.1263	ZDHHC24|254359	182.3691
ZDHHC2|51201	496.8852	ZDHHC2|51201	406.461
ZDHHC3|51304	1617.8346	ZDHHC3|51304	1276.5836
ZDHHC4|55146	613.2195	ZDHHC4|55146	588.1571
ZDHHC5|25921	1656.777	ZDHHC5|25921	2411.175
ZDHHC6|64429	846.6668	ZDHHC6|64429	612.1747
ZDHHC7|55625	1638.5382	ZDHHC7|55625	1327.0547
ZDHHC8P1|150244	20.2106	ZDHHC8P1|150244	72.6785
ZDHHC8|29801	638.8524	ZDHHC8|29801	732.1681
ZDHHC9|51114	1154.4694	ZDHHC9|51114	1261.1058
ZEB1|6935	1452.4428	ZEB1|6935	950.8764
ZEB2|9839	863.6338	ZEB2|9839	1291.3884
ZER1|10444	1924.4444	ZER1|10444	1666.2208
ZFAND1|79752	428.3663	ZFAND1|79752	630.5529
ZFAND2A|90637	185.3461	ZFAND2A|90637	131.8979
ZFAND2B|130617	284.4274	ZFAND2B|130617	293.4056
ZFAND3|60685	2023.5256	ZFAND3|60685	1415.211
ZFAND5|7763	2765.4029	ZFAND5|7763	3369.4539
ZFAND6|54469	1348.1955	ZFAND6|54469	1024.2278
ZFAT|57623	199.1484	ZFAT|57623	279.2737
ZFC3H1|196441	951.8704	ZFC3H1|196441	1269.8541
ZFHX3|463	1131.6068	ZFHX3|463	969.6046
ZFHX4|79776	473.224	ZFHX4|79776	600.2702
ZFP106|64397	2171.9011	ZFP106|64397	3569.9925
ZFP112|7771	202.59900000000002	ZFP112|7771	227.4566
ZFP14|57677	323.8627	ZFP14|57677	286.6761
ZFP161|7541	438.7181	ZFP161|7541	433.3789
ZFP1|162239	165.1355	ZFP1|162239	325.7071
ZFP28|140612	210.979	ZFP28|140612	146.0299
ZFP2|80108	35.9847	ZFP2|80108	47.7794
ZFP30|22835	374.1427	ZFP30|22835	301.481
ZFP36L1|677	8365.2205	ZFP36L1|677	9549.8142
ZFP36L2|678	4851.0392	ZFP36L2|678	5296.7788
ZFP36|7538	3749.8074	ZFP36|7538	2275.9123
ZFP37|7539	92.67299999999999	ZFP37|7539	132.5709
ZFP3|124961	163.6566	ZFP3|124961	370.1218
ZFP41|286128	446.2256	ZFP41|286128	282.9614
ZFP62|643836	762.0879	ZFP62|643836	684.3888
ZFP64|55734	491.4629	ZFP64|55734	496.6361
ZFP82|284406	79.8566	ZFP82|284406	130.55200000000002
ZFP90|146198	657.5842	ZFP90|146198	800.1359
ZFP91|80829	1675.0159	ZFP91|80829	2796.7746
ZFPL1|7542	316.9615	ZFPL1|7542	432.70599999999996
ZFPM1|161882	73.4483	ZFPM1|161882	49.7982
ZFPM2|23414	242.0344	ZFPM2|23414	137.2815
ZFR|51663	2055.5669	ZFR|51663	3102.2932
ZFX|7543	1087.9223	ZFX|7543	1094.2145
ZFYVE16|9765	1363.9697	ZFYVE16|9765	1194.4838
ZFYVE19|84936	516.11	ZFYVE19|84936	512.1139
ZFYVE1|53349	760.6089999999999	ZFYVE1|53349	672.9486
ZFYVE20|64145	846.8738	ZFYVE20|64145	914.5372
ZFYVE21|79038	1272.7754	ZFYVE21|79038	1186.4085
ZFYVE26|23503	1227.9178	ZFYVE26|23503	1144.0127
ZFYVE27|118813	709.836	ZFYVE27|118813	601.6161
ZFYVE28|57732	229.7108	ZFYVE28|57732	187.0797
ZFYVE9|9372	498.85699999999997	ZFYVE9|9372	1024.2278
ZG16B|124220	1187.0036	ZG16B|124220	309.5564
ZGLP1|100125288	41.1064	ZGLP1|100125288	14.5761
ZGPAT|84619	497.6	ZGPAT|84619	415.7679
ZHX1|11244	994.712	ZHX1|11244	1603.6366
ZHX2|22882	1095.8094	ZHX2|22882	1248.9927
ZHX3|23051	594.9806	ZHX3|23051	1037.0139
ZIK1|284307	156.2625	ZIK1|284307	141.9922
ZKSCAN1|7586	2955.1854	ZKSCAN1|7586	1972.4125
ZKSCAN2|342357	534.3488	ZKSCAN2|342357	334.4555
ZKSCAN3|80317	135.066	ZKSCAN3|80317	95.5587
ZKSCAN4|387032	206.0496	ZKSCAN4|387032	155.4511
ZKSCAN5|23660	483.0829	ZKSCAN5|23660	437.4166
ZMAT1|84460	388.4381	ZMAT1|84460	338.4932
ZMAT2|153527	1803.1807	ZMAT2|153527	1294.0802
ZMAT3|64393	111.4048	ZMAT3|64393	298.7892
ZMAT4|79698	380.05800000000005	ZMAT4|79698	8.0754
ZMAT5|55954	295.0256	ZMAT5|55954	143.2371
ZMIZ1|57178	4907.2345	ZMIZ1|57178	4512.7936
ZMIZ2|83637	3352.9894	ZMIZ2|83637	2411.8479
ZMPSTE24|10269	1687.8324	ZMPSTE24|10269	1284.6589999999999
ZMYM1|79830	351.4674	ZMYM1|79830	396.3668
ZMYM2|7750	2311.4036	ZMYM2|7750	2289.3713
ZMYM3|9203	1248.1284	ZMYM3|9203	1552.4925
ZMYM4|9202	2023.0327	ZMYM4|9202	2446.1683
ZMYM5|9205	338.6509	ZMYM5|9205	393.675
ZMYM6|9204	514.1973	ZMYM6|9204	432.1474
ZMYND10|51364	663.4995	ZMYND10|51364	26.245
ZMYND11|10771	2902.9336	ZMYND11|10771	2572.0097
ZMYND12|84217	74.9271	ZMYND12|84217	39.031
ZMYND15|84225	46.8295	ZMYND15|84225	109.0177
ZMYND17|118490	39.4353	ZMYND17|118490	88.1563
ZMYND19|116225	458.4358	ZMYND19|116225	376.8512
ZMYND8|23613	1771.6324	ZMYND8|23613	1026.9196
ZNF100|163227	188.7967	ZNF100|163227	190.4445
ZNF101|94039	186.8249	ZNF101|94039	162.1806
ZNF107|51427	522.5182	ZNF107|51427	481.8312
ZNF10|7556	200.6273	ZNF10|7556	238.2238
ZNF114|163071	10.3518	ZNF114|163071	11.4401
ZNF117|51351	665.4713	ZNF117|51351	873.6623
ZNF121|7675	104.5036	ZNF121|7675	127.1873
ZNF124|7678	73.9413	ZNF124|7678	72.6785
ZNF12|7559	925.2516	ZNF12|7559	923.2855
ZNF131|7690	517.5888	ZNF131|7690	732.8411
ZNF132|7691	149.3613	ZNF132|7691	152.7593
ZNF133|7692	195.6979	ZNF133|7692	532.3024
ZNF134|7693	401.8609	ZNF134|7693	389.5296
ZNF135|7694	300.2015	ZNF135|7694	261.1041
ZNF136|7695	302.6662	ZNF136|7695	298.7892
ZNF137|7696	89.2224	ZNF137|7696	80.7538
ZNF138|7697	194.21900000000002	ZNF138|7697	246.9722
ZNF140|7699	534.8417	ZNF140|7699	521.5352
ZNF141|7700	128.1648	ZNF141|7700	127.8602
ZNF142|7701	697.2660000000001	ZNF142|7701	736.078
ZNF143|7702	279.4979	ZNF143|7702	298.7892
ZNF146|7705	2648.5757	ZNF146|7705	2847.9119
ZNF148|7707	1215.5942	ZNF148|7707	1565.2785
ZNF14|7561	266.6815	ZNF14|7561	271.8713
ZNF154|7710	34.5059	ZNF154|7710	106.3259
ZNF155|7711	139.4335	ZNF155|7711	183.042
ZNF160|90338	815.3256	ZNF160|90338	656.7979
ZNF165|7718	98.3123	ZNF165|7718	77.6044
ZNF167|55888	56.6883	ZNF167|55888	116.4201
ZNF169|169841	108.4472	ZNF169|169841	115.7472
ZNF16|7564	292.3144	ZNF16|7564	288.022
ZNF174|7727	645.2607	ZNF174|7727	263.7959
ZNF175|7728	237.105	ZNF175|7728	265.8147
ZNF177|7730	47.3224	ZNF177|7730	56.7969
ZNF17|7565	146.8966	ZNF17|7565	169.5831
ZNF180|7733	236.1191	ZNF180|7733	281.2925
ZNF181|339318	277.5262	ZNF181|339318	250.3369
ZNF182|7569	273.9671	ZNF182|7569	187.0326
ZNF184|7738	395.3392	ZNF184|7738	303.4998
ZNF185|7739	484.0687	ZNF185|7739	771.1991
ZNF187|7741	281.9626	ZNF187|7741	330.4178
ZNF189|7743	535.3347	ZNF189|7743	724.7657
ZNF18|7566	166.1213	ZNF18|7566	169.5831
ZNF192|7745	511.6735	ZNF192|7745	883.5816
ZNF193|7746	168.5861	ZNF193|7746	183.715
ZNF195|7748	237.105	ZNF195|7748	475.1017
ZNF197|10168	525.4758	ZNF197|10168	635.9365
ZNF19|7567	74.6905	ZNF19|7567	79.8454
ZNF200|7752	470.2664	ZNF200|7752	189.7715
ZNF202|7753	205.0637	ZNF202|7753	434.7248
ZNF204P|7754	69.0118	ZNF204P|7754	232.8402
ZNF205|7755	639.7792	ZNF205|7755	248.1364
ZNF207|7756	2057.0457	ZNF207|7756	2853.9752
ZNF208|7757	42.393	ZNF208|7757	77.3891
ZNF20|7568	198.3647	ZNF20|7568	100.8212
ZNF211|10520	207.908	ZNF211|10520	211.4135
ZNF212|7988	338.6509	ZNF212|7988	538.3589
ZNF213|7760	1543.4004	ZNF213|7760	574.0252
ZNF214|7761	43.3789	ZNF214|7761	53.8359
ZNF215|7762	8.873	ZNF215|7762	26.9179
ZNF217|7764	1596.1452	ZNF217|7764	2214.001
ZNF219|51222	464.3511	ZNF219|51222	790.7147
ZNF221|7638	32.5342	ZNF221|7638	47.1064
ZNF222|7673	73.4483	ZNF222|7673	54.5088
ZNF223|7766	128.1648	ZNF223|7766	139.3004
ZNF224|7767	320.7227	ZNF224|7767	282.6788
ZNF225|7768	128.6578	ZNF225|7768	124.4955
ZNF226|7769	323.3697	ZNF226|7769	296.7704
ZNF227|7770	370.6922	ZNF227|7770	373.3856
ZNF229|7772	262.7379	ZNF229|7772	290.0409
ZNF22|7570	333.9138	ZNF22|7570	1044.6518
ZNF230|7773	125.2072	ZNF230|7773	122.4767
ZNF232|7775	165.6284	ZNF232|7775	475.1017
ZNF233|353355	61.6177	ZNF233|353355	28.2638
ZNF234|10780	209.0073	ZNF234|10780	291.3868
ZNF235|9310	119.2919	ZNF235|9310	134.6907
ZNF236|7776	423.4369	ZNF236|7776	407.8069
ZNF238|10472	627.5148	ZNF238|10472	613.7292
ZNF239|8187	273.5826	ZNF239|8187	211.9788
ZNF23|7571	180.6533	ZNF23|7571	278.8363
ZNF248|57209	324.8486	ZNF248|57209	417.2282
ZNF24|7572	3571.8555	ZNF24|7572	2680.3544
ZNF250|58500	434.3211	ZNF250|58500	313.8969
ZNF251|90987	645.2607	ZNF251|90987	377.5242
ZNF252|286101	928.2092	ZNF252|286101	713.3256
ZNF253|56242	247.9497	ZNF253|56242	366.0841
ZNF254|9534	390.4098	ZNF254|9534	473.1973
ZNF256|10172	145.4178	ZNF256|10172	118.439
ZNF257|113835	69.5048	ZNF257|113835	32.3015
ZNF259|8882	413.5781	ZNF259|8882	623.8234
ZNF25|219749	417.0287	ZNF25|219749	310.9023
ZNF260|339324	820.255	ZNF260|339324	658.8167
ZNF263|10127	1775.7239	ZNF263|10127	800.8089
ZNF264|9422	930.181	ZNF264|9422	875.5062
ZNF266|10781	561.9535	ZNF266|10781	666.2192
ZNF267|10308	591.53	ZNF267|10308	329.0719
ZNF268|10795	581.6712	ZNF268|10795	702.5584
ZNF26|7574	275.5544	ZNF26|7574	220.7272
ZNF271|10778	785.2561	ZNF271|10778	582.7735
ZNF273|10793	158.7272	ZNF273|10793	162.1806
ZNF274|10782	643.7818	ZNF274|10782	266.4877
ZNF275|10838	566.8829	ZNF275|10838	530.2835
ZNF276|92822	370.7562	ZNF276|92822	819.4496
ZNF277|11179	431.324	ZNF277|11179	529.6106
ZNF280B|140883	8.873	ZNF280B|140883	51.1441
ZNF280C|55609	107.9542	ZNF280C|55609	116.4201
ZNF280D|54816	637.4229	ZNF280D|54816	1008.2655
ZNF281|23528	885.3233	ZNF281|23528	416.5552
ZNF282|8427	768.9889999999999	ZNF282|8427	847.2423
ZNF283|284349	81.3354	ZNF283|284349	92.194
ZNF284|342909	71.4765	ZNF284|342909	63.2572
ZNF285|26974	128.6578	ZNF285|26974	115.0742
ZNF286A|57335	273.5826	ZNF286A|57335	534.9942
ZNF286B|729288	21.6894	ZNF286B|729288	53.1629
ZNF287|57336	147.8825	ZNF287|57336	197.174
ZNF28|7576	607.3042	ZNF28|7576	528.2647
ZNF292|23036	723.1455	ZNF292|23036	1848.5899
ZNF295|49854	444.1405	ZNF295|49854	648.7225
ZNF296|162979	65.0683	ZNF296|162979	92.8669
ZNF2|7549	173.0225	ZNF2|7549	187.0797
ZNF300|91975	270.625	ZNF300|91975	146.7028
ZNF302|55900	783.2843	ZNF302|55900	578.0629
ZNF304|57343	455.4781	ZNF304|57343	427.3224
ZNF30|90075	134.5731	ZNF30|90075	98.9235
ZNF311|282890	152.319	ZNF311|282890	71.3326
ZNF317|57693	890.2527	ZNF317|57693	1014.1336
ZNF318|24149	1052.4305	ZNF318|24149	1032.9762
ZNF319|57567	209.9932	ZNF319|57567	332.4366
ZNF320|162967	610.7548	ZNF320|162967	744.2812
ZNF321|399669	63.0275	ZNF321|399669	84.0446
ZNF322A|79692	996.7281	ZNF322A|79692	835.1293
ZNF322B|387328	25.14	ZNF322B|387328	32.9745
ZNF323|64288	244.4991	ZNF323|64288	310.9023
ZNF324B|388569	150.3472	ZNF324B|388569	192.4633
ZNF324|25799	256.8226	ZNF324|25799	215.3436
ZNF326|284695	506.7441	ZNF326|284695	537.013
ZNF329|79673	545.1935	ZNF329|79673	396.3668
ZNF32|7580	607.3042	ZNF32|7580	567.2957
ZNF330|27309	559.9818	ZNF330|27309	607.6726
ZNF331|55422	353.9321	ZNF331|55422	485.19599999999997
ZNF333|84449	189.7826	ZNF333|84449	229.4755
ZNF334|55713	239.5697	ZNF334|55713	176.9855
ZNF335|63925	614.2053	ZNF335|63925	591.5219
ZNF337|26152	335.1018	ZNF337|26152	470.0142
ZNF33A|7581	1452.2062	ZNF33A|7581	1578.7375
ZNF33B|7582	552.5876	ZNF33B|7582	1513.4615
ZNF341|84905	114.3625	ZNF341|84905	148.7216
ZNF343|79175	209.5002	ZNF343|79175	450.8756
ZNF345|25850	116.3342	ZNF345|25850	115.7472
ZNF346|23567	353.4392	ZNF346|23567	304.1728
ZNF347|84671	180.4167	ZNF347|84671	166.8913
ZNF34|80778	132.1084	ZNF34|80778	119.1119
ZNF350|59348	223.3026	ZNF350|59348	220.0542
ZNF354A|6940	217.3873	ZNF354A|6940	265.8147
ZNF354B|117608	142.9531	ZNF354B|117608	211.3059
ZNF354C|30832	90.7013	ZNF354C|30832	120.4578
ZNF358|140467	1103.6964	ZNF358|140467	1015.4795
ZNF35|7584	182.3884	ZNF35|7584	151.4134
ZNF362|149076	888.7739	ZNF362|149076	983.178
ZNF365|22891	144.9249	ZNF365|22891	42.3958
ZNF366|167465	55.2095	ZNF366|167465	80.0809
ZNF367|195828	368.7204	ZNF367|195828	260.4311
ZNF37A|7587	1003.1363	ZNF37A|7587	770.5262
ZNF37B|100129482	397.311	ZNF37B|100129482	638.6283
ZNF382|84911	44.8577	ZNF382|84911	71.3326
ZNF383|163087	107.4613	ZNF383|163087	121.8037
ZNF384|171017	1305.8025	ZNF384|171017	1209.9617
ZNF385A|25946	1627.6935	ZNF385A|25946	679.0052
ZNF385B|151126	129.6437	ZNF385B|151126	91.521
ZNF385D|79750	31.0553	ZNF385D|79750	29.6097
lowly_expressed	lowly_expressed	ZNF389|651302	17.4967
ZNF391|346157	15.2812	ZNF391|346157	72.0055
ZNF394|84124	366.7486	ZNF394|84124	304.1728
ZNF395|55893	1981.527	ZNF395|55893	2137.9578
ZNF396|252884	98.0954	ZNF396|252884	60.5654
ZNF397OS|100101467	379.0722	ZNF397OS|100101467	491.6361
ZNF397|84307	439.704	ZNF397|84307	391.2725
ZNF398|57541	470.7593	ZNF398|57541	500.6738
ZNF3|7551	857.3538	ZNF3|7551	799.4630000000001
ZNF404|342908	58.6601	ZNF404|342908	69.3137
ZNF407|55628	343.0874	ZNF407|55628	555.8556
ZNF408|79797	297.7368	ZNF408|79797	255.7205
ZNF410|57862	1216.097	ZNF410|57862	978.5010000000001
ZNF414|84330	148.3754	ZNF414|84330	152.7593
ZNF415|55786	164.1496	ZNF415|55786	255.7205
ZNF416|55659	113.8695	ZNF416|55659	149.3946
ZNF417|147687	291.8215	ZNF417|147687	272.5442
ZNF418|147686	227.2461	ZNF418|147686	159.4888
ZNF419|79744	179.9237	ZNF419|79744	148.0487
ZNF41|7592	389.4239	ZNF41|7592	407.8069
ZNF420|147923	233.6544	ZNF420|147923	217.3624
ZNF423|23090	357.3827	ZNF423|23090	267.1606
ZNF425|155054	162.6708	ZNF425|155054	120.4578
ZNF426|79088	175.9802	ZNF426|79088	288.695
ZNF428|126299	617.232	ZNF428|126299	439.9536
ZNF429|353088	274.0756	ZNF429|353088	238.2238
ZNF430|80264	183.3743	ZNF430|80264	220.7272
ZNF431|170959	228.7249	ZNF431|170959	253.7016
ZNF432|9668	112.8836	ZNF432|9668	119.7849
ZNF433|163059	111.8978	ZNF433|163059	132.5709
ZNF434|54925	828.1419999999999	ZNF434|54925	350.6062
ZNF436|80818	1509.767	ZNF436|80818	1323.3131
ZNF438|220929	242.0344	ZNF438|220929	206.5952
ZNF439|90594	101.053	ZNF439|90594	187.7527
ZNF43|7594	714.7655	ZNF43|7594	545.0884
ZNF440|126070	314.0039	ZNF440|126070	258.4123
ZNF441|126068	212.4579	ZNF441|126068	217.3624
ZNF442|79973	46.8295	ZNF442|79973	33.6474
ZNF443|10224	165.6284	ZNF443|10224	138.6274
ZNF444|55311	736.9478	ZNF444|55311	378.8701
ZNF445|353274	713.2866	ZNF445|353274	1022.209
ZNF446|55663	287.6758	ZNF446|55663	195.9626
ZNF449|203523	199.8386	ZNF449|203523	213.8496
ZNF44|51710	282.3274	ZNF44|51710	282.8269
ZNF451|26036	590.2977	ZNF451|26036	787.0942
ZNF454|285676	7.3941	ZNF454|285676	57.2006
ZNF45|7596	409.6345	ZNF45|7596	397.7126
ZNF460|10794	50.2801	ZNF460|10794	57.2006
ZNF461|92283	123.7284	ZNF461|92283	109.0177
ZNF462|58499	186.332	ZNF462|58499	1200.5404
ZNF467|168544	348.5098	ZNF467|168544	144.011
ZNF468|90333	468.7875	ZNF468|90333	447.5108
ZNF469|84627	631.4583	ZNF469|84627	629.8799
ZNF470|388566	215.4155	ZNF470|388566	223.4189
ZNF471|57573	130.1366	ZNF471|57573	180.3502
ZNF473|25888	290.8356	ZNF473|25888	310.2293
ZNF474|133923	14.7883	ZNF474|133923	5.3836
ZNF480|147657	484.0687	ZNF480|147657	353.971
ZNF483|158399	14.7883	ZNF483|158399	32.9745
ZNF484|83744	142.4601	ZNF484|83744	81.4268
ZNF485|220992	109.926	ZNF485|220992	106.9988
ZNF486|90649	120.7707	ZNF486|90649	79.4079
ZNF487|642819	28.5906	ZNF487|642819	30.2827
ZNF488|118738	22.1824	ZNF488|118738	69.9867
ZNF48|197407	658.5701	ZNF48|197407	223.4189
ZNF490|57474	355.9039	ZNF490|57474	295.4245
ZNF491|126069	62.1107	ZNF491|126069	60.5654
ZNF492|57615	20.7036	ZNF492|57615	32.3015
ZNF493|284443	185.83900000000003	ZNF493|284443	272.5442
ZNF496|84838	359.3545	ZNF496|84838	512.1139
ZNF497|162968	127.7064	ZNF497|162968	87.2613
ZNF498|221785	448.084	ZNF498|221785	534.9942
ZNF500|26048	621.1065	ZNF500|26048	451.5485
ZNF501|115560	132.1084	ZNF501|115560	148.7216
ZNF502|91392	141.4743	ZNF502|91392	261.1041
ZNF503|84858	153.3049	ZNF503|84858	154.7109
ZNF506|440515	444.6334	ZNF506|440515	484.523
ZNF507|22847	590.5441	ZNF507|22847	1030.9573
ZNF510|22869	369.2133	ZNF510|22869	496.6361
ZNF511|118472	293.1179	ZNF511|118472	298.1162
ZNF512B|57473	1175.661	ZNF512B|57473	1661.3554
ZNF512|84450	1104.6823	ZNF512|84450	1035.6680000000001
ZNF513|130557	392.8745	ZNF513|130557	314.267
