gene_id	TCGA-BH-A1FB-01A-11R-A13Q-07	gene_id	TCGA-BH-A1FB-11A-33R-A13Q-07
RIBC2|26150	14.6757	lowly_expressed	lowly_expressed
RIC3|79608	142.35399999999998	RIC3|79608	377.9088
RIC8A|60626	1768.4972	RIC8A|60626	1635.2163
RIC8B|55188	374.8166	RIC8B|55188	417.1532
RICH2|9912	291.7523	RICH2|9912	334.3039
RICTOR|253260	1444.3792	RICTOR|253260	1356.5957
RIF1|55183	1677.7223	RIF1|55183	1395.3556
RILPL1|353116	198.7643	RILPL1|353116	276.4936
RILPL2|196383	545.9348	RILPL2|196383	448.6456
RILP|83547	68.0951	RILP|83547	114.8261
RIMBP2|23504	9.6859	RIMBP2|23504	15.0195
RIMBP3|85376	50.4843	RIMBP3|85376	65.4073
RIMKLA|284716	54.3	RIMKLA|284716	57.1708
RIMKLB|57494	552.6093	RIMKLB|57494	568.2683
RIMS1|22999	18.7849	RIMS1|22999	31.0079
RIMS2|9699	6.1638	RIMS2|9699	16.9574
RIMS3|9783	360.1409	RIMS3|9783	598.3556
RIMS4|140730	334.8987	RIMS4|140730	66.3763
RIN1|9610	99.7945	RIN1|9610	137.1131
RIN2|54453	2135.6032	RIN2|54453	2253.4024
RIN3|79890	487.8192	RIN3|79890	497.0954
RING1|6015	466.0992	RING1|6015	713.1817
RINL|126432	153.5075	RINL|126432	185.5629
RINT1|60561	478.3739	RINT1|60561	428.6649
RIOK1|83732	463.1641	RIOK1|83732	471.9015
RIOK2|55781	548.2829	RIOK2|55781	569.2857
RIOK3|8780	1668.6234	RIOK3|8780	1458.3404
RIPK1|8737	1158.4972	RIPK1|8737	1214.1532
RIPK2|8767	503.9624	RIPK2|8767	342.5404
RIPK3|11035	266.5101	RIPK3|11035	141.9581
RIPK4|54101	393.6014	RIPK4|54101	915.2176
RIT1|6016	737.3055	RIT1|6016	758.7246
RLF|6018	892.5741	RLF|6018	810.5659
RLIM|51132	2151.1594	RLIM|51132	1887.606
RLN1|6013	11.447000000000001	lowly_expressed	lowly_expressed
RLN2|6019	93.9243	RLN2|6019	18.8954
RLTPR|146206	89.8151	RLTPR|146206	26.1629
RMI1|80010	349.8679	RMI1|80010	211.7258
RMND1|55005	1060.7573	RMND1|55005	508.2389
RMND5A|64795	2146.4632	RMND5A|64795	2233.538
RMND5B|64777	810.9774	RMND5B|64777	752.9106
RMRP|6023	17.0238	RMRP|6023	32.4614
RNASE1|6035	2788.6704	RNASE1|6035	2840.13
RNASE2|6036	16.4367	RNASE2|6036	5.3295
RNASE4|6038	1335.43	RNASE4|6038	2623.1522
RNASE6|6039	564.7197	RNASE6|6039	280.5246
RNASE7|84659	22.307	RNASE7|84659	47.4809
RNASEH1|246243	242.7355	RNASEH1|246243	214.6328
RNASEH2A|10535	262.988	RNASEH2A|10535	210.2723
RNASEH2B|79621	442.3246	RNASEH2B|79621	422.4827
RNASEH2C|84153	291.5527	RNASEH2C|84153	499.6536
RNASEK|440400	1207.2087	RNASEK|440400	1416.8479
RNASEL|6041	576.4602	RNASEL|6041	520.3514
RNASEN|29102	1230.4080000000001	RNASEN|29102	1301.8474
RNASET2|8635	944.5260000000001	RNASET2|8635	853.6863
RND1|27289	292.9263	RND1|27289	209.3033
RND2|8153	42.2659	RND2|8153	95.9307
RND3|390	1907.8368	RND3|390	2391.0
RNF103|7844	1613.8186	RNF103|7844	1905.392
RNF10|9921	3828.0012	RNF10|9921	3252.4382
RNF111|54778	1011.1535	RNF111|54778	884.6942
RNF112|7732	7.3378	RNF112|7732	15.9884
RNF113A|7737	191.6642	RNF113A|7737	240.3112
RNF114|55905	1691.224	RNF114|55905	1685.5702
RNF115|27246	645.1424	RNF115|27246	465.603
RNF11|26994	2808.3358	RNF11|26994	3219.0078
RNF121|55298	437.0414	RNF121|55298	483.5295
RNF122|79845	181.0977	RNF122|79845	195.2529
RNF123|63891	621.3678	RNF123|63891	648.7435
RNF125|54941	572.6446	RNF125|54941	492.7349
RNF126|55658	235.3977	RNF126|55658	379.3623
RNF128|79589	176.695	RNF128|79589	390.0213
RNF130|55819	1602.8764	RNF130|55819	1886.6370000000002
RNF135|84282	593.484	RNF135|84282	676.3599
RNF138P1|379013	8.2184	RNF138P1|379013	16.4729
RNF138|51444	619.0197	RNF138|51444	568.3167
RNF139|11236	1670.7279	RNF139|11236	1166.6723
RNF13|11342	1583.211	RNF13|11342	1797.4893
RNF141|50862	2026.7097	RNF141|50862	1714.1556
RNF144A|9781	1045.7881	RNF144A|9781	611.9216
RNF144B|255488	1312.5917	RNF144B|255488	1348.8437
RNF145|153830	1468.4473	RNF145|153830	1767.9349
RNF146|81847	803.6396	RNF146|81847	942.834
RNF149|284996	990.0205	RNF149|284996	957.3689999999999
RNF14|9604	1552.0986	RNF14|9604	1363.3787
RNF150|57484	166.4221	RNF150|57484	223.8383
RNF152|220441	95.0983	RNF152|220441	82.8492
RNF157|114804	66.2078	RNF157|114804	181.6869
RNF160|26046	1357.4993	RNF160|26046	1283.4365
RNF165|494470	66.8242	RNF165|494470	134.7923
RNF166|115992	236.5718	RNF166|115992	228.1988
RNF167|26001	1847.6666	RNF167|26001	1871.1331
RNF168|165918	298.5031	RNF168|165918	274.7106
RNF169|254225	842.4626	RNF169|254225	621.4613
RNF170|81790	795.1277	RNF170|81790	588.6656
RNF175|285533	21.133000000000003	RNF175|285533	10.1745
RNF180|285671	206.3399	RNF180|285671	331.8815
RNF181|51255	799.2369	RNF181|51255	711.7283
RNF182|221687	11.7405	RNF182|221687	22.2869
RNF183|138065	32.8735	RNF183|138065	66.8608
RNF185|91445	1292.8236	RNF185|91445	1345.1373
RNF186|54546	19.0784	RNF186|54546	46.9964
RNF187|149603	2147.6372	RNF187|149603	2092.5489
RNF19A|25897	2251.8345	RNF19A|25897	1717.0626
RNF19B|127544	847.3731	RNF19B|127544	621.6115
RNF207|388591	121.80799999999999	RNF207|388591	241.2802
RNF208|727800	60.4638	RNF208|727800	90.1167
RNF20|56254	1604.0505	RNF20|56254	1483.5343
RNF212|285498	41.0919	RNF212|285498	52.8103
RNF213|57674	7669.9824	RNF213|57674	3410.3557
RNF214|257160	368.9463	RNF214|257160	408.4322
RNF215|200312	209.275	RNF215|200312	246.6097
RNF216L|441191	239.5069	RNF216L|441191	245.1562
RNF216|54476	1342.8236	RNF216|54476	1270.355
RNF217|154214	106.5219	RNF217|154214	122.5248
RNF219|79596	496.0317	RNF219|79596	437.8946
RNF220|55182	951.9548	RNF220|55182	1101.672
RNF24|11237	522.1603	RNF24|11237	381.7848
RNF25|64320	270.3258	RNF25|64320	363.8584
RNF26|79102	747.285	RNF26|79102	920.0626
RNF2|6045	717.9337	RNF2|6045	576.5532
RNF31|55072	849.595	RNF31|55072	1044.0942
RNF32|140545	38.1567	RNF32|140545	43.6049
RNF34|80196	669.7828	RNF34|80196	592.5416
RNF38|152006	1641.0332	RNF38|152006	2016.9671
RNF39|80352	194.5994	RNF39|80352	646.8055
RNF40|9810	3161.1388	RNF40|9810	1817.8383
RNF41|10193	1088.3475	RNF41|10193	1183.6298
RNF43|54894	626.9445	RNF43|54894	801.3605
RNF44|22838	1081.3032	RNF44|22838	1152.1374
RNF4|6047	1625.7705	RNF4|6047	1405.0456
RNF5P1|286140	73.9654	RNF5P1|286140	80.9112
RNF5|6048	699.4423	RNF5|6048	791.6705
RNF6|6049	1213.6777	RNF6|6049	1108.048
RNF7|9616	953.3314	RNF7|9616	1010.6638
RNF8|9025	281.7728	RNF8|9025	344.4784
RNFT1|51136	314.3528	RNFT1|51136	361.4359
RNFT2|84900	34.0475	RNFT2|84900	15.504000000000001
RNGTT|8732	501.6143	RNGTT|8732	403.5872
RNH1|6050	2366.8917	RNH1|6050	2456.8917
RNLS|55328	124.4497	RNLS|55328	189.4389
RNMTL1|55178	227.1793	RNMTL1|55178	248.0632
RNMT|8731	1260.6399	RNMT|8731	1209.3082
RNPC3|55599	229.2339	RNPC3|55599	494.2853
RNPEPL1|57140	1257.7047	RNPEPL1|57140	1282.4675
RNPEP|6051	1838.8612	RNPEP|6051	1643.9033
RNPS1|10921	2641.3267	RNPS1|10921	2254.3714
ROBLD3|28956	536.8359	ROBLD3|28956	401.6492
ROBO1|6091	1039.3308	ROBO1|6091	640.0225
ROBO2|6092	6.7508	ROBO2|6092	7.2675
ROBO3|64221	91.2827	ROBO3|64221	264.5362
ROBO4|54538	347.5198	ROBO4|54538	713.1817
ROCK1|6093	2576.1667	ROCK1|6093	2051.3665
ROCK2|9475	1731.7288	ROCK2|9475	1706.4036
ROD1|9991	3738.7731	ROD1|9991	2561.5434
ROGDI|79641	712.9439	ROGDI|79641	424.9052
ROM1|6094	36.1021	ROM1|6094	47.4809
ROMO1|140823	282.9469	ROMO1|140823	390.0213
ROPN1B|152015	46.3751	ROPN1B|152015	216.5708
ROPN1L|83853	14.3822	lowly_expressed	lowly_expressed
ROPN1|54763	38.1567	ROPN1|54763	138.0821
ROR1|4919	133.2551	ROR1|4919	111.4346
ROR2|4920	490.7543	ROR2|4920	384.6918
RORA|6095	800.9979	RORA|6095	718.9957
RORB|6096	30.5254	lowly_expressed	lowly_expressed
RORC|6097	627.5316	RORC|6097	1114.3465
RP1L1|94137	6.4573	RP1L1|94137	9.2055
RP1|6101	9.9795	lowly_expressed	lowly_expressed
RP2|6102	619.9002	RP2|6102	526.6498
RP9P|441212	98.914	RP9P|441212	123.5471
RP9|6100	94.2178	RP9|6100	131.7836
RPA1|6117	2328.1479	RPA1|6117	2227.2395
RPA2|6118	1008.5119	RPA2|6118	1011.1483
RPA3|6119	295.5679	RPA3|6119	238.8577
RPAIN|84268	431.9078	RPAIN|84268	611.0107
RPAP1|26015	531.8462	RPAP1|26015	734.9842
RPAP2|79871	348.9874	RPAP2|79871	265.0207
RPAP3|79657	756.0904	RPAP3|79657	662.3094
lowly_expressed	lowly_expressed	RPE65|6121	19.3799
RPE|6120	945.0778	RPE|6120	722.2613
RPF1|80135	650.4256	RPF1|80135	630.3325
RPF2|84154	286.469	RPF2|84154	323.645
RPGRIP1L|23322	270.9128	RPGRIP1L|23322	187.0164
RPGRIP1|57096	17.6108	RPGRIP1|57096	15.504000000000001
RPGR|6103	188.4356	RPGR|6103	232.5593
RPH3AL|9501	157.3232	RPH3AL|9501	252.9082
lowly_expressed	lowly_expressed	RPH3A|22895	9.2055
RPIA|22934	387.1441	RPIA|22934	423.9362
RPL10A|4736	12250.3669	RPL10A|4736	16445.3316
RPL10|6134	14001.086000000001	RPL10|6134	17468.2532
RPL11|6135	13709.1283	RPL11|6135	20109.1091
RPL12|6136	10681.538	RPL12|6136	12913.3378
RPL13AP20|387841	21.4265	RPL13AP20|387841	23.2559
RPL13AP3|645683	9.6859	RPL13AP3|645683	9.2055
RPL13AP6|644511	9.6859	lowly_expressed	lowly_expressed
RPL13A|23521	15321.1036	RPL13A|23521	18679.8386
RPL13P5|283345	17.0238	RPL13P5|283345	19.8644
RPL13|6137	10463.1641	RPL13|6137	17975.8623
RPL14|9045	6493.3959	RPL14|9045	9262.6418
RPL15|6138	18291.7523	RPL15|6138	23661.4518
RPL17|6139	6422.0076	RPL17|6139	9534.4115
RPL18A|6142	1362.7825	RPL18A|6142	2002.4322
RPL18|6141	8409.7446	RPL18|6141	13668.1864
RPL19P12|100129424	108.8935	RPL19P12|100129424	29.5544
RPL19|6143	13911.358999999999	RPL19|6143	18630.4197
RPL21|6144	12.9146	RPL21|6144	15.0195
RPL22L1|200916	407.3965	RPL22L1|200916	380.8158
RPL22|6146	8384.209	RPL22|6146	10133.2855
RPL23AP53|644128	205.1658	RPL23AP53|644128	217.5398
lowly_expressed	lowly_expressed	RPL23AP64|649946	9.2055
RPL23AP7|118433	88.9345	RPL23AP7|118433	85.2717
RPL23AP82|284942	110.0675	RPL23AP82|284942	82.9655
RPL23A|6147	4197.5345	RPL23A|6147	4933.1634
RPL23P8|222901	51.0713	RPL23P8|222901	62.0158
RPL23|9349	8609.0402	RPL23|9349	10723.8892
RPL24|6152	6864.9839	RPL24|6152	8753.4339
RPL26L1|51121	200.4696	RPL26L1|51121	154.0705
RPL26|6154	11105.0778	RPL26|6154	14212.7627
RPL27A|6157	9063.1054	RPL27A|6157	10608.094
RPL27|6155	8661.8726	RPL27|6155	10028.1494
RPL28|6158	6808.9228	RPL28|6158	6825.13
RPL29|6159	7400.6457	RPL29|6159	10534.4503
RPL30|6156	11874.3763	RPL30|6156	12517.5025
RPL31|6160	11909.0109	RPL31|6160	15413.3499
RPL32P3|132241	187.4347	RPL32P3|132241	233.9352
RPL32|6161	13386.5571	RPL32|6161	19023.348
RPL34|6164	9479.0138	RPL34|6164	10671.5633
RPL35A|6165	8326.0933	RPL35A|6165	10310.612
RPL35|11224	4018.1978	RPL35|11224	6383.7519
RPL36AL|6166	2496.9181	RPL36AL|6166	3368.7179
RPL36A|6173	85.7059	RPL36A|6173	59.1088
RPL36|25873	4716.1726	RPL36|25873	7751.9755
RPL37A|6168	9413.2668	RPL37A|6168	15174.9766
RPL37|6167	8484.296999999999	RPL37|6167	12957.9116
RPL38|6169	3827.4141	RPL38|6169	5714.175
RPL39L|116832	108.0129	RPL39L|116832	103.1982
RPL39|6170	454.9457	RPL39|6170	658.4334
RPL3|6122	37445.5533	RPL3|6122	46625.2259
RPL41|6171	14776.9299	RPL41|6171	18317.4337
RPL4|6124	23561.491	RPL4|6124	31394.532000000003
RPL5|6125	17016.4367	RPL5|6125	25638.2056
RPL6|6128	8618.1391	RPL6|6128	10997.6308
RPL7A|6130	12980.3346	RPL7A|6130	17029.6368
RPL7L1|285855	1277.9571	RPL7L1|285855	1234.0176
RPL7|6129	1694.7461	RPL7|6129	1959.3118
RPL8|6132	18040.2113	RPL8|6132	20627.5224
RPL9|6133	177.5756	RPL9|6133	316.862
RPLP0P2|113157	107.7194	RPLP0P2|113157	8.721
RPLP0|6175	20137.6578	RPLP0|6175	24274.3424
RPLP1|6176	15679.1899	RPLP1|6176	20430.3315
RPLP2|6181	7860.2876	RPLP2|6181	9892.9743
RPN1|6184	4806.2812	RPN1|6184	4297.9859
RPN2|6185	6251.5351	RPN2|6185	5791.2005
RPP14|11102	570.8835	RPP14|11102	646.321
RPP21|79897	140.8629	RPP21|79897	242.7337
RPP25|54913	107.7194	RPP25|54913	181.6869
RPP30|10556	396.5365	RPP30|10556	493.2194
RPP38|10557	273.848	RPP38|10557	327.52099999999996
RPP40|10799	109.774	RPP40|10799	111.9191
RPPH1|85495	7.9249	RPPH1|85495	32.4614
RPRD1A|55197	1488.1127	RPRD1A|55197	1341.5763
RPRD1B|58490	996.1843	RPRD1B|58490	972.8729
RPRD2|23248	1570.59	RPRD2|23248	1677.8182
RPS10P7|376693	71.3237	RPS10P7|376693	99.3222
RPS10|6204	4424.4203	RPS10|6204	6247.6078
RPS11|6205	18034.3411	RPS11|6205	23863.4877
RPS12|6206	13946.2871	RPS12|6206	15581.9553
RPS13|6207	8374.523000000001	RPS13|6207	10371.6588
RPS14|6208	12290.2847	RPS14|6208	16365.3894
RPS15AP10|728963	12.034	RPS15AP10|728963	13.565999999999999
RPS15A|6210	10633.9888	RPS15A|6210	11050.4411
RPS15|6209	2444.3792	RPS15|6209	3037.8054
RPS16|6217	7566.1873	RPS16|6217	10762.1645
RPS17|6218	9059.8767	RPS17|6218	15331.4696
RPS18|6222	24889.052000000003	RPS18|6222	32346.5714
RPS19BP1|91582	540.6516	RPS19BP1|91582	519.8669
RPS19|6223	8118.8729	RPS19|6223	13535.4338
RPS20|6224	12597.5932	RPS20|6224	13305.296999999999
RPS21|6227	3320.8101	RPS21|6227	5807.1987
RPS23|6228	11484.296999999999	RPS23|6228	13570.8022
RPS24|6229	8823.305	RPS24|6229	9631.3451
RPS25|6230	8150.5724	RPS25|6230	11637.1688
RPS26|6231	961.8433	RPS26|6231	1453.4954
RPS27A|6233	7553.5662	RPS27A|6233	10986.0028
RPS27L|51065	1464.6316	RPS27L|51065	1223.3586
RPS27|6232	100.0881	RPS27|6232	978.6869
RPS29|6235	5091.2827	RPS29|6235	6136.1731
lowly_expressed	lowly_expressed	RPS2P32|256355	10.1745
RPS2|6187	10792.4655	RPS2|6187	11914.3019
RPS3A|6189	6248.3123	RPS3A|6189	7052.3597
RPS3|6188	16327.2674	RPS3|6188	23301.4695
RPS4X|6191	34542.1192	RPS4X|6191	42812.7074
RPS5|6193	7769.005	RPS5|6193	11546.5676
RPS6KA1|6195	1268.2712	RPS6KA1|6195	848.3568
RPS6KA2|6196	1583.5045	RPS6KA2|6196	1231.5951
RPS6KA3|6197	1692.398	RPS6KA3|6197	1560.5696
RPS6KA4|8986	539.4775	RPS6KA4|8986	470.9325
RPS6KA5|9252	457.0003	RPS6KA5|9252	574.1307
RPS6KA6|27330	118.8729	RPS6KA6|27330	121.1246
RPS6KB1|6198	960.9627	RPS6KB1|6198	921.0316
RPS6KB2|6199	381.8609	RPS6KB2|6199	446.7076
RPS6KC1|26750	642.7942	RPS6KC1|26750	537.3088
RPS6KL1|83694	85.7059	RPS6KL1|83694	118.2176
RPS6|6194	26531.5527	RPS6|6194	35708.0218
RPS7|6201	4501.0273	RPS7|6201	6058.1689
RPS8|6202	15784.2677	RPS8|6202	21343.6112
RPS9|6203	10003.8157	RPS9|6203	14442.4149
RPSAP58|388524	6019.0784	RPSAP58|388524	7308.6594
RPSAP9|653162	15.5562	RPSAP9|653162	16.9574
RPSA|3921	4781.3326	RPSA|3921	5636.6552
RPTOR|57521	690.0499	RPTOR|57521	723.3562
RPUSD1|113000	332.8441	RPUSD1|113000	225.2918
RPUSD2|27079	123.8626	RPUSD2|27079	164.7295
RPUSD3|285367	351.629	RPUSD3|285367	364.3429
RPUSD4|84881	408.8641	RPUSD4|84881	520.3514
RQCD1|9125	223.0701	RQCD1|9125	197.1909
RRAD|6236	51.0713	RRAD|6236	61.5313
RRAGA|10670	1766.3634	RRAGA|10670	1941.8699
RRAGB|10325	292.0458	RRAGB|10325	405.0407
RRAGC|64121	419.3954	RRAGC|64121	369.3186
RRAGD|58528	306.4279	RRAGD|58528	484.014
RRAS2|22800	419.1371	RRAS2|22800	476.26199999999994
RRAS|6237	533.9008	RRAS|6237	667.6389
RRBP1|6238	3256.2372	RRBP1|6238	2855.634
RREB1|6239	1411.2122	RREB1|6239	1304.7544
RRH|10692	6.1638	lowly_expressed	lowly_expressed
RRM1|6240	1602.5829	RRM1|6240	1205.4322
RRM2B|50484	2298.2096	RRM2B|50484	995.1599
RRM2|6241	249.1928	RRM2|6241	36.3374
RRN3P1|730092	35.5151	RRN3P1|730092	52.8103
RRN3P2|653390	11.7405	RRN3P2|653390	5.3295
RRN3P3|100131998	54.1767	RRN3P3|100131998	45.2037
RRN3|54700	2116.8183	RRN3|54700	1289.7349
RRP12|23223	692.6915	RRP12|23223	547.9678
RRP15|51018	478.4268	RRP15|51018	562.9872
RRP1B|23076	944.5260000000001	RRP1B|23076	952.0395
RRP1|8568	249.7799	RRP1|8568	276.1641
RRP7A|27341	206.3399	RRP7A|27341	216.5708
RRP7B|91695	72.7502	RRP7B|91695	280.0304
RRP8|23378	291.7523	RRP8|23378	300.8736
RRP9|9136	216.6129	RRP9|9136	261.6292
RRS1|23212	339.0079	RRS1|23212	290.6991
RSAD1|55316	591.4294	RSAD1|55316	694.2863
RSAD2|91543	395.069	RSAD2|91543	126.4541
RSBN1L|222194	615.4593	RSBN1L|222194	610.0999
RSBN1|54665	983.2697	RSBN1|54665	935.082
RSC1A1|6248	369.05199999999996	RSC1A1|6248	315.7767
RSF1|51773	1144.7021	RSF1|51773	946.71
RSL1D1|26156	5271.4999	RSL1D1|26156	4554.2856
RSL24D1|51187	1904.9017	RSL24D1|51187	2690.9045
lowly_expressed	lowly_expressed	RSPH10B2|728194	6.2985
RSPH1|89765	145.8761	RSPH1|89765	50.3878
RSPH3|83861	228.9404	RSPH3|83861	189.4389
RSPH4A|345895	29.9384	RSPH4A|345895	26.6474
lowly_expressed	lowly_expressed	RSPH9|221421	10.659
RSPO1|284654	57.5286	RSPO1|284654	92.0547
RSPO3|84870	188.1421	RSPO3|84870	383.2383
lowly_expressed	lowly_expressed	RSPO4|343637	11.1435
RSPRY1|89970	576.7537	RSPRY1|89970	529.0723
RSRC1|51319	339.595	RSRC1|51319	273.7416
RSRC2|65117	1577.3408	RSRC2|65117	1704.4656
RSU1|6251	1949.2222	RSU1|6251	1760.6674
RTCD1|8634	560.0235	RTCD1|8634	513.0839
RTEL1|51750	287.5462	RTEL1|51750	318.02
RTF1|23168	2081.3032	RTF1|23168	1909.8929999999998
RTKN2|219790	217.1999	RTKN2|219790	46.0274
RTKN|6242	531.8462	RTKN|6242	619.6735
RTN1|6252	561.7846	RTN1|6252	470.44800000000004
RTN2|6253	336.6598	RTN2|6253	400.6802
RTN3|10313	4272.6739	RTN3|10313	4510.1963
RTN4IP1|84816	149.1048	RTN4IP1|84816	135.6596
RTN4RL1|146760	634.5759	RTN4RL1|146760	469.47900000000004
RTN4RL2|349667	29.3513	RTN4RL2|349667	35.3684
RTN4R|65078	27.5903	RTN4R|65078	44.0894
RTN4|57142	7231.581999999999	RTN4|57142	7004.8789
RTP4|64108	163.4869	RTP4|64108	168.12099999999998
RTTN|25914	275.9026	RTTN|25914	357.0754
RUFY1|80230	1131.2005	RUFY1|80230	1113.862
RUFY2|55680	355.4447	RUFY2|55680	436.0486
RUFY3|22902	789.5509	RUFY3|22902	833.3374
RUFY4|285180	7.0443	lowly_expressed	lowly_expressed
RUNDC1|146923	1040.2113	RUNDC1|146923	1137.1179
RUNDC2A|84127	117.4053	RUNDC2A|84127	58.6243
RUNDC2C|440352	56.7479	RUNDC2C|440352	33.7066
RUNDC3A|10900	9.0989	RUNDC3A|10900	9.69
RUNDC3B|154661	58.7027	RUNDC3B|154661	82.3647
RUNX1T1|862	127.0913	RUNX1T1|862	125.4851
RUNX1|861	5663.0467	RUNX1|861	3358.0589
RUNX2|860	751.1007	RUNX2|860	278.1021
RUNX3|864	750.5136	RUNX3|864	755.8176
RUSC1|23623	582.0369999999999	RUSC1|23623	564.9252
RUSC2|9853	546.2284	RUSC2|9853	863.8608
RUVBL1|8607	836.9651	RUVBL1|8607	595.6037
RUVBL2|10856	987.3789	RUVBL2|10856	852.7173
RWDD1|51389	877.8984	RWDD1|51389	922.9696
RWDD2A|112611	120.9275	RWDD2A|112611	81.3957
RWDD2B|10069	422.9527	RWDD2B|10069	408.4322
RWDD3|25950	240.6516	RWDD3|25950	309.4201
RWDD4A|201965	602.5829	RWDD4A|201965	603.2006
RXRA|6256	2011.7405	RXRA|6256	2107.0839
RXRB|6257	838.5677	RXRB|6257	1181.6918
lowly_expressed	lowly_expressed	RXRG|6258	24.2249
RYBP|23429	2200.7631	RYBP|23429	1693.8067
RYK|6259	1580.5694	RYK|6259	2020.3586
RYR1|6261	92.1632	RYR1|6261	228.1988
RYR2|6262	70.7367	RYR2|6262	9.69
RYR3|6263	49.6038	RYR3|6263	177.8109
S100A10|6281	3099.5009999999997	S100A10|6281	2359.0231
S100A11|6282	5038.4502	S100A11|6282	4465.6224
lowly_expressed	lowly_expressed	S100A12|6283	6.2985
S100A13|6284	1282.6534	S100A13|6284	1268.417
S100A14|57402	1854.1239	S100A14|57402	557.6577
S100A16|140576	3287.6431	S100A16|140576	2106.1149
S100A1|6271	1024.0681	S100A1|6271	671.5149
S100A2|6273	62.5183	S100A2|6273	64.4383
S100A3|6274	8.8054	lowly_expressed	lowly_expressed
S100A4|6275	1414.1473	S100A4|6275	1270.8395
S100A6|6277	5259.7593	S100A6|6277	7216.6047
S100A7|6278	75.1394	lowly_expressed	lowly_expressed
S100A8|6279	103.9037	S100A8|6279	139.0511
S100A9|6280	405.6355	S100A9|6280	377.4243
S100B|6285	225.1247	S100B|6285	647.7745
S100PBP|64766	662.7532	S100PBP|64766	650.1969
S100P|6286	24.0681	S100P|6286	6.2985
S1PR1|1901	688.2888	S1PR1|1901	755.8176
S1PR2|9294	348.6939	S1PR2|9294	448.1611
S1PR3|1903	1198.2976	S1PR3|1903	1442.3035
S1PR4|8698	75.4329	S1PR4|8698	28.5854
S1PR5|53637	13.2081	S1PR5|53637	19.3799
SAA1|6288	962.4303	SAA1|6288	5536.8485
SAA2|6289	161.7259	SAA2|6289	633.2395
SAA4|6291	12.034	SAA4|6291	40.2134
SAAL1|113174	138.2448	SAAL1|113174	174.4194
SAC3D1|29901	117.6989	SAC3D1|29901	84.3027
SACM1L|22908	1417.0825	SACM1L|22908	1375.9757
SACS|26278	832.4039	SACS|26278	918.1246
SAE1|10055	1642.5007	SAE1|10055	1169.5793
SAFB2|9667	869.3866	SAFB2|9667	938.4735
SAFB|6294	1177.2821	SAFB|6294	1119.1915
SALL1|6299	55.474	SALL1|6299	61.0468
SALL2|6297	481.9489	SALL2|6297	682.6583
SALL4|57167	40.2113	SALL4|57167	13.0815
SAMD10|140700	120.3405	SAMD10|140700	135.6596
SAMD11|148398	127.8368	SAMD11|148398	21.4294
SAMD12|401474	880.8336	SAMD12|401474	556.6887
SAMD13|148418	29.0578	SAMD13|148418	50.3878
SAMD14|201191	14.9692	lowly_expressed	lowly_expressed
SAMD1|90378	166.4221	SAMD1|90378	167.15200000000002
SAMD3|154075	71.9108	SAMD3|154075	35.3684
SAMD4A|23034	438.2154	SAMD4A|23034	558.1422
SAMD4B|55095	1518.3446	SAMD4B|55095	1810.5708
SAMD5|389432	606.1051	SAMD5|389432	1146.3234
SAMD8|142891	190.1967	SAMD8|142891	153.1015
SAMD9L|219285	1379.2193	SAMD9L|219285	661.3404
SAMD9|54809	989.727	SAMD9|54809	465.603
SAMHD1|25939	2495.6795	SAMHD1|25939	1242.4915
SAMM50|25813	915.4535	SAMM50|25813	976.7489
SAMSN1|64092	463.7511	SAMSN1|64092	123.5471
SAP130|79595	677.4288	SAP130|79595	643.414
SAP18|10284	2017.9043	SAP18|10284	2311.0577
SAP30BP|29115	782.5066	SAP30BP|29115	1032.4662
SAP30L|79685	1640.1526	SAP30L|79685	1827.5282
SAP30|8819	135.0161	SAP30|8819	136.1441
SAPS1|22870	1604.0505	SAPS1|22870	1245.1611
SAPS2|9701	886.4103	SAPS2|9701	1211.2462
SAPS3|55291	2284.1209	SAPS3|55291	2445.2638
SAR1A|56681	2872.9087	SAR1A|56681	2482.0857
SAR1B|51128	648.9580000000001	SAR1B|51128	488.3745
SARDH|1757	85.4124	SARDH|1757	63.4693
SARM1|23098	323.1876	SARM1|23098	410.5785
SARNP|84324	677.9278	SARNP|84324	591.6308
SARS2|54938	194.3058	SARS2|54938	274.7106
SARS|6301	2564.1327	SARS|6301	2542.6479999999997
SART1|9092	632.5213	SART1|9092	681.6893
SART3|9733	1286.469	SART3|9733	1216.5757
SASH1|23328	2404.7549	SASH1|23328	3213.1939
SASH3|54440	731.4353	SASH3|54440	331.8815
SASS6|163786	189.3161	SASS6|163786	159.8845
SAT1|6303	3212.2102	SAT1|6303	3014.065
SAT2|112483	434.9868	SAT2|112483	745.6431
SATB1|6304	722.3364	SATB1|6304	1074.1331
SATB2|23314	138.5383	SATB2|23314	88.6632
SATL1|340562	33.754	SATL1|340562	30.0389
SAV1|60485	1475.4916	SAV1|60485	2199.1386
SBDSP1|155370	430.8776	SBDSP1|155370	610.4681
SBDS|51119	1933.079	SBDS|51119	2736.9319
SBF1|6305	1171.7053	SBF1|6305	1419.5805
SBF2|81846	1687.5814	SBF2|81846	1264.2067
SBK1|388228	636.337	SBK1|388228	295.0596
SBNO1|55206	941.8844	SBNO1|55206	716.0887
SBNO2|22904	1486.9387	SBNO2|22904	1223.3586
SC4MOL|6307	908.4238	SC4MOL|6307	1372.0997
SC5DL|6309	1530.0851	SC5DL|6309	2409.4109
