gene_id	TCGA-E2-A15M-01A-11R-A12D-07	gene_id	TCGA-E2-A15M-11A-22R-A12D-07
WBP2|23558	1437.0875	WBP2|23558	3179.6758
WBP4|11193	342.6155	WBP4|11193	402.8049
WBP5|51186	1173.0611	WBP5|51186	1255.3167
WBSCR16|81554	468.2343	WBSCR16|81554	623.0601
WBSCR17|64409	56.7244	WBSCR17|64409	226.6927
WBSCR22|114049	702.9744	WBSCR22|114049	705.8283
lowly_expressed	lowly_expressed	WBSCR26|171022	8.2768
WBSCR27|155368	8.4571	WBSCR27|155368	47.3618
WDFY1|57590	2236.7987	WDFY1|57590	1327.5089
WDFY2|115825	218.2343	WDFY2|115825	268.9964
WDFY3|23001	1515.6766	WDFY3|23001	2253.5924
WDFY4|57705	504.7442	WDFY4|57705	89.2057
WDHD1|11169	319.3069	WDHD1|11169	99.7816
WDR11|55717	1019.802	WDR11|55717	1151.3967
WDR12|55759	611.5924	WDR12|55759	289.2286
WDR13|64743	530.9406	lowly_expressed	lowly_expressed
WDR17|116966	15.4703	WDR17|116966	40.9242
WDR18|57418	164.1914	WDR18|57418	340.269
WDR19|57728	571.3696	WDR19|57728	589.493
WDR1|9948	5044.3482	WDR1|9948	5365.2144
WDR20|91833	356.8482	WDR20|91833	480.9748
WDR24|84219	203.5891	WDR24|84219	231.7508
WDR25|79446	128.0941	WDR25|79446	165.5363
WDR26|80232	4637.7888	WDR26|80232	3006.3226
WDR27|253769	109.736	WDR27|253769	103.0003
WDR31|114987	113.4488	WDR31|114987	80.9288
WDR33|55339	1140.8828	WDR33|55339	1306.3571
WDR34|89891	580.4455	WDR34|89891	533.8545
WDR35|57539	412.5413	WDR35|57539	600.069
WDR36|134430	866.9554	WDR36|134430	854.8109
WDR37|22884	589.3152	WDR37|22884	556.3858
WDR3|10885	1067.4505	WDR3|10885	767.4445
WDR41|55255	778.6716	WDR41|55255	501.6669
WDR43|23160	939.3564	WDR43|23160	769.7436
WDR44|54521	611.1799	WDR44|54521	594.5511
WDR45L|56270	1286.3036	WDR45L|56270	1617.6572
WDR45|11152	768.6654	WDR45|11152	935.7397
WDR46|9277	629.7442	WDR46|9277	600.9886
WDR47|22911	565.8003	WDR47|22911	620.761
WDR48|57599	1695.3383	WDR48|57599	1345.9018
WDR4|10785	109.1172	WDR4|10785	64.3752
WDR52|55779	2114.8927	WDR52|55779	128.7504
WDR53|348793	216.1716	WDR53|348793	147.6032
WDR54|84058	173.6799	WDR54|84058	106.2191
WDR55|54853	461.6997	WDR55|54853	345.327
WDR59|79726	370.0495	WDR59|79726	590.4127
WDR5B|54554	236.3861	WDR5B|54554	237.2687
WDR5|11091	591.1716	WDR5|11091	556.3858
WDR60|55112	323.8449	WDR60|55112	371.537
WDR61|80349	690.5941	WDR61|80349	825.3822
WDR62|284403	230.6106	WDR62|284403	14.7143
WDR63|126820	6.3944	WDR63|126820	5.5179
WDR65|149465	10.9323	lowly_expressed	lowly_expressed
WDR66|144406	62.2937	WDR66|144406	43.6832
WDR67|93594	452.5578	WDR67|93594	103.0003
WDR6|11180	1684.7339	WDR6|11180	2711.2542
WDR70|55100	651.6089	WDR70|55100	484.6534
WDR72|256764	11.7574	lowly_expressed	lowly_expressed
WDR73|84942	300.4352	WDR73|84942	268.6424
WDR74|54663	412.5413	WDR74|54663	339.8092
WDR75|84128	1143.7706	WDR75|84128	815.7259
WDR76|79968	341.5842	WDR76|79968	79.5494
WDR77|79084	582.7145	WDR77|79084	447.8676
WDR78|79819	81.6832	WDR78|79819	146.2237
WDR7|23335	596.7409	WDR7|23335	685.596
WDR81|124997	579.8267	WDR81|124997	825.3822
WDR82|80335	3551.5677	WDR82|80335	3374.1809
WDR83|84292	120.462	WDR83|84292	83.228
WDR85|92715	178.4241	WDR85|92715	201.8623
WDR86|349136	10.7261	WDR86|349136	91.9646
WDR89|112840	447.1947	WDR89|112840	280.9518
WDR8|49856	237.2112	WDR8|49856	279.5724
WDR90|197335	227.5165	WDR90|197335	206.4605
WDR91|29062	325.0825	WDR91|29062	394.0683
WDR92|116143	240.3053	WDR92|116143	173.3533
WDR93|56964	20.8333	WDR93|56964	15.634
WDSUB1|151525	211.2211	WDSUB1|151525	225.3133
WDTC1|23038	1721.3284	WDTC1|23038	2901.9428
WDYHV1|55093	323.4323	WDYHV1|55093	177.9515
WEE1|7465	1080.0330000000001	WEE1|7465	4034.0269
WFDC1|58189	25.7838	WFDC1|58189	234.5097
WFDC2|10406	6508.8696	WFDC2|10406	644.6718
WFDC3|140686	6.3944	WFDC3|140686	9.6563
WFIKKN1|117166	12.5825	WFIKKN1|117166	9.1965
lowly_expressed	lowly_expressed	WFIKKN2|124857	8.7366
WFS1|7466	1251.0314	WFS1|7466	1901.368
WHAMML1|339005	91.5842	WHAMML1|339005	125.0718
WHAMML2|440253	38.7789	WHAMML2|440253	57.018
WHAMM|123720	313.9439	WHAMM|123720	371.9968
WHSC1L1|54904	1787.335	WHSC1L1|54904	1411.6565
WHSC1|7468	1734.5297	WHSC1|7468	821.2438
WHSC2|7469	304.2492	WHSC2|7469	457.064
WIBG|84305	452.764	WIBG|84305	298.4251
lowly_expressed	lowly_expressed	WIF1|11197	842.8555
WIPF1|7456	3332.7145	WIPF1|7456	1700.4253
WIPF2|147179	1212.8713	WIPF2|147179	1305.4374
WIPF3|644150	8.0446	WIPF3|644150	38.1653
WIPI1|55062	799.2987	WIPI1|55062	1011.1507
WIPI2|26100	1485.3548	WIPI2|26100	1564.3177
WISP1|8840	510.9323	WISP1|8840	33.5671
WISP2|8839	859.7360000000001	WISP2|8839	3828.486
WISP3|8838	8.0446	WISP3|8838	81.8485
WIT1|51352	35.8911	lowly_expressed	lowly_expressed
WIZ|58525	763.2013	WIZ|58525	1005.173
WLS|79971	1239.8927	WLS|79971	2929.992
WNK1|65125	6455.6518	WNK1|65125	5998.8504
WNK2|65268	65.9963	WNK2|65268	485.596
WNK3|65267	9.0759	WNK3|65267	34.4867
WNK4|65266	207.9414	WNK4|65266	431.806
WNT10A|80326	38.5726	WNT10A|80326	28.0492
WNT10B|7480	15.0578	WNT10B|7480	78.6297
WNT11|7481	97.7723	WNT11|7481	550.8679
WNT2B|7482	22.070999999999998	WNT2B|7482	31.7278
WNT2|7472	164.604	WNT2|7472	142.5451
lowly_expressed	lowly_expressed	WNT3|7473	18.3929
WNT4|54361	110.1485	WNT4|54361	135.6478
WNT5A|7474	477.92900000000003	WNT5A|7474	621.6807
WNT5B|81029	41.2541	WNT5B|81029	168.2952
lowly_expressed	lowly_expressed	WNT6|7475	19.3126
WNT7B|7477	129.53799999999998	WNT7B|7477	186.2283
WNT9A|7483	26.1964	WNT9A|7483	30.3483
WNT9B|7484	9.6947	WNT9B|7484	12.4152
WRAP53|55135	126.8564	WRAP53|55135	139.3264
WRB|7485	773.9274	WRB|7485	653.4084
WRNIP1|56897	1042.0792	WRNIP1|56897	866.3065
WRN|7486	391.2954	WRN|7486	394.5281
WSB1|26118	1340.5528	WSB1|26118	2025.0604
WSB2|55884	2226.0726	WSB2|55884	1230.0264
WSCD1|23302	69.1007	WSCD1|23302	241.8669
WSCD2|9671	11.1386	WSCD2|9671	99.7816
WT1|7490	214.5215	lowly_expressed	lowly_expressed
WTAP|9589	2279.2904	WTAP|9589	2026.8996
WTIP|126374	105.4043	WTIP|126374	616.1628
WWC1|23286	924.2987	WWC1|23286	1020.807
WWC2|80014	689.3564	WWC2|80014	1002.4141
WWC3|55841	1639.8515	WWC3|55841	1917.9216
WWOX|51741	1023.1023	WWOX|51741	304.8626
WWP1|11059	6224.835	WWP1|11059	3038.5102
WWP2|11060	1002.8878	WWP2|11060	1568.9160000000002
WWTR1|25937	590.7962	WWTR1|25937	897.9837
XAB2|56949	974.0099	XAB2|56949	904.9316
XAF1|54739	2238.2426	XAF1|54739	711.3461
XBP1|7494	37258.6634	XBP1|7494	34305.5524
XCL1|6375	18.3581	XCL1|6375	20.2322
XCL2|6846	29.4967	XCL2|6846	13.3349
XCR1|2829	10.9323	lowly_expressed	lowly_expressed
XDH|7498	99.4224	XDH|7498	182.5497
XG|7499	227.3102	XG|7499	321.8761
XIAP|331	2049.0924	XIAP|331	1409.8172
XIRP1|165904	21.0396	lowly_expressed	lowly_expressed
XIST|7503	8611.1489	XIST|7503	6291.491
XKR6|286046	7.4257	lowly_expressed	lowly_expressed
XKR8|55113	127.0627	XKR8|55113	165.9961
XKR9|389668	12.17	XKR9|389668	11.0358
XK|7504	38.3663	XK|7504	64.3752
XPA|7507	235.1485	XPA|7507	291.0679
XPC|7508	895.0083	XPC|7508	1536.7284
XPNPEP1|7511	1054.868	XPNPEP1|7511	757.3284
XPNPEP2|7512	88.2838	XPNPEP2|7512	371.0771
XPNPEP3|63929	269.9113	XPNPEP3|63929	179.8046
XPO1|7514	6889.2327	XPO1|7514	3374.6408
XPO4|64328	924.7112	XPO4|64328	678.6987
XPO5|57510	1579.0017	XPO5|57510	815.2661
XPO6|23214	1963.4901	XPO6|23214	1415.7949
XPO7|23039	2237.83	XPO7|23039	1637.8894
XPOT|11260	2348.8036	XPOT|11260	1310.0356
XPR1|9213	2069.5132	XPR1|9213	1315.5535
XRCC1|7515	1005.363	XRCC1|7515	562.8233
XRCC2|7516	108.0858	XRCC2|7516	16.5536
XRCC3|7517	82.9208	XRCC3|7517	103.92
XRCC4|7518	219.4719	XRCC4|7518	106.2191
XRCC5|7520	9617.368	XRCC5|7520	6288.0791
XRCC6BP1|91419	172.8548	XRCC6BP1|91419	146.6835
XRCC6|2547	5593.0281	XRCC6|2547	5336.2455
XRN1|54464	1537.335	XRN1|54464	1296.7008
XRN2|22803	2987.6238	XRN2|22803	2229.2217
XRRA1|143570	284.5215	XRRA1|143570	258.2182
XYLB|9942	123.9686	XYLB|9942	67.594
XYLT1|64131	516.9142	XYLT1|64131	752.7302
XYLT2|64132	310.231	XYLT2|64132	585.8145
YAF2|10138	538.7789	YAF2|10138	315.8984
YAP1|10413	2799.0924	YAP1|10413	5168.87
YARS2|51067	325.9076	YARS2|51067	261.1794
YARS|8565	1833.5396	YARS|8565	1011.6105
YBX1|4904	5531.3531	YBX1|4904	5405.6788
YBX2|51087	63.3251	YBX2|51087	34.9465
YDJC|150223	189.3564	YDJC|150223	103.92
YEATS2|55689	1045.5281	YEATS2|55689	833.6315
YEATS4|8089	320.9571	YEATS4|8089	273.1348
YES1|7525	2509.0759	YES1|7525	1673.2958
YIF1A|10897	777.434	YIF1A|10897	582.5957
YIF1B|90522	376.3511	YIF1B|90522	300.2
YIPF1|54432	853.7541	YIPF1|54432	862.1681
YIPF2|78992	654.703	YIPF2|78992	577.0778
YIPF3|25844	2071.9884	YIPF3|25844	1952.8681
YIPF4|84272	711.8399	YIPF4|84272	704.9086
YIPF5|81555	1514.0264	YIPF5|81555	1280.607
YIPF6|286451	540.429	YIPF6|286451	298.8849
YJEFN3|374887	35.8395	YJEFN3|374887	7.1043
YKT6|10652	1817.2442	YKT6|10652	1151.8565
YLPM1|56252	1580.033	YLPM1|56252	2017.2434
YME1L1|10730	6275.9901	YME1L1|10730	2943.3268
YOD1|55432	929.8618	YOD1|55432	154.9603
YPEL1|29799	302.8156	YPEL1|29799	326.157
YPEL2|388403	1317.0379999999998	YPEL2|388403	1195.9995
YPEL3|83719	445.9571	YPEL3|83719	1127.4859
YPEL4|219539	17.9455	YPEL4|219539	66.2145
YPEL5|51646	2015.8828	YPEL5|51646	2978.2734
YRDC|79693	265.3816	YRDC|79693	378.4343
YTHDC1|91746	1952.1452	YTHDC1|91746	1896.3099
YTHDC2|64848	1205.8581	YTHDC2|64848	691.5737
YTHDF1|54915	1617.1617	YTHDF1|54915	1181.2852
YTHDF2|51441	2472.1535	YTHDF2|51441	2180.0207
YTHDF3|253943	2455.4455	YTHDF3|253943	2006.2076
YWHAB|7529	14879.1254	YWHAB|7529	6844.0051
YWHAE|7531	9535.2723	YWHAE|7531	8693.8729
YWHAG|7532	4048.6799	YWHAG|7532	4754.5695
YWHAH|7533	4575.7013	YWHAH|7533	2909.2999
YWHAQ|10971	7271.4521	YWHAQ|10971	7256.0064
YWHAZ|7534	28997.5248	YWHAZ|7534	14884.4695
YY1AP1|55249	2286.3036	YY1AP1|55249	1752.8452
YY1|7528	1450.2888	YY1|7528	1146.7985
YY2|404281	30.3218	YY2|404281	19.5747
ZADH2|284273	1090.7591	ZADH2|284273	1000.5748
ZAK|51776	2470.1815	ZAK|51776	4130.1299
ZAP70|7535	171.6172	ZAP70|7535	28.509
ZBED1|9189	875.2063	ZBED1|9189	1344.0625
ZBED2|79413	30.5281	lowly_expressed	lowly_expressed
ZBED3|84327	30.7343	ZBED3|84327	41.3841
ZBED4|9889	570.132	ZBED4|9889	434.5327
ZBED5|58486	1169.1419	ZBED5|58486	873.6636
ZBP1|81030	87.0462	ZBP1|81030	5.9777
ZBTB10|65986	406.9719	ZBTB10|65986	1213.4728
ZBTB11|27107	1044.7442	ZBTB11|27107	640.115
ZBTB12|221527	103.3416	ZBTB12|221527	71.7324
ZBTB16|7704	67.038	ZBTB16|7704	493.8499
ZBTB17|7709	232.467	ZBTB17|7709	336.1306
ZBTB1|22890	1372.5248	ZBTB1|22890	892.0566
ZBTB20|26137	27.6403	ZBTB20|26137	43.2234
ZBTB22|9278	352.3102	ZBTB22|9278	553.6269
ZBTB24|9841	790.0165	ZBTB24|9841	278.0274
ZBTB25|7597	109.8102	ZBTB25|7597	103.1107
ZBTB26|57684	109.9422	ZBTB26|57684	97.4825
ZBTB2|57621	1111.5924	ZBTB2|57621	629.4976
ZBTB32|27033	6.1881	lowly_expressed	lowly_expressed
ZBTB33|10009	2051.1551	ZBTB33|10009	882.8601
ZBTB34|403341	455.033	ZBTB34|403341	373.8361
ZBTB37|84614	65.3878	ZBTB37|84614	27.5894
ZBTB38|253461	2154.2904	ZBTB38|253461	3131.3944
ZBTB39|9880	349.835	ZBTB39|9880	228.532
ZBTB3|79842	89.1089	ZBTB3|79842	50.5805
ZBTB40|9923	893.5644	ZBTB40|9923	790.4357
ZBTB41|360023	2254.3317	ZBTB41|360023	872.7439999999999
ZBTB42|100128927	186.6749	ZBTB42|100128927	365.5593
ZBTB43|23099	450.7013	ZBTB43|23099	422.1175
ZBTB44|29068	1839.7277	ZBTB44|29068	2123.4625
ZBTB45|84878	80.033	ZBTB45|84878	222.5543
ZBTB46|140685	209.9835	ZBTB46|140685	285.0902
ZBTB47|92999	330.8581	ZBTB47|92999	823.5429
ZBTB48|3104	201.9389	ZBTB48|3104	226.6927
ZBTB49|166793	118.3993	ZBTB49|166793	112.1968
ZBTB4|57659	2049.0924	ZBTB4|57659	4510.8633
ZBTB5|9925	499.3812	ZBTB5|9925	502.1267
ZBTB6|10773	543.3168	ZBTB6|10773	225.3133
ZBTB7A|51341	780.1155	ZBTB7A|51341	918.7263
ZBTB7B|51043	1098.8036	ZBTB7B|51043	1177.6066
ZBTB7C|201501	189.5627	ZBTB7C|201501	520.9794
ZBTB8A|653121	529.0842	ZBTB8A|653121	371.537
ZBTB8OS|339487	213.4901	ZBTB8OS|339487	108.0584
ZBTB9|221504	366.9554	ZBTB9|221504	236.34900000000002
ZC3H10|84872	172.4422	ZC3H10|84872	167.3756
ZC3H11A|9877	6393.5644	ZC3H11A|9877	3624.7845
ZC3H12A|80149	103.7541	ZC3H12A|80149	1108.6332
ZC3H12B|340554	40.0165	ZC3H12B|340554	76.3306
ZC3H12C|85463	257.2195	ZC3H12C|85463	470.3989
ZC3H12D|340152	21.4521	lowly_expressed	lowly_expressed
ZC3H13|23091	2211.6337	ZC3H13|23091	2273.3648
ZC3H14|79882	1183.9934	ZC3H14|79882	1413.4958
ZC3H15|55854	1920.7921	ZC3H15|55854	1055.7535
ZC3H18|124245	410.066	ZC3H18|124245	575.2385
ZC3H3|23144	358.9109	ZC3H3|23144	347.1663
ZC3H4|23211	885.5198	ZC3H4|23211	783.0785
ZC3H6|376940	390.0578	ZC3H6|376940	612.944
ZC3H7A|29066	1315.3878	ZC3H7A|29066	969.7666
ZC3H7B|23264	1182.137	ZC3H7B|23264	2431.5439
ZC3H8|84524	146.0396	ZC3H8|84524	97.4825
ZC3HAV1L|92092	38.5726	ZC3HAV1L|92092	40.9242
ZC3HAV1|56829	1743.3993	ZC3HAV1|56829	1625.4742
ZC3HC1|51530	267.1205	ZC3HC1|51530	314.5189
ZC4H2|55906	181.3119	ZC4H2|55906	212.898
ZCCHC10|54819	558.1683	ZCCHC10|54819	364.6396
ZCCHC11|23318	542.698	ZCCHC11|23318	810.6679
lowly_expressed	lowly_expressed	ZCCHC12|170261	9.6563
ZCCHC14|23174	1077.5578	ZCCHC14|23174	1186.8031
ZCCHC17|51538	797.2360000000001	ZCCHC17|51538	603.2877
ZCCHC18|644353	21.4521	ZCCHC18|644353	12.4152
ZCCHC24|219654	1530.9406	ZCCHC24|219654	2490.861
ZCCHC2|54877	650.9777	ZCCHC2|54877	672.4175
ZCCHC3|85364	479.7855	ZCCHC3|85364	523.2785
ZCCHC4|29063	169.5545	ZCCHC4|29063	199.1033
ZCCHC5|203430	24.7525	ZCCHC5|203430	8.2768
ZCCHC6|79670	1207.302	ZCCHC6|79670	1043.3383
ZCCHC7|84186	765.4703	ZCCHC7|84186	465.8007
ZCCHC8|55596	500.8251	ZCCHC8|55596	611.1047
ZCCHC9|84240	375.6188	ZCCHC9|84240	351.3047
ZCRB1|85437	1285.6848	ZCRB1|85437	747.6721
ZCWPW1|55063	70.3383	ZCWPW1|55063	102.0807
ZCWPW2|152098	21.6584	ZCWPW2|152098	24.8304
ZDBF2|57683	430.4868	ZDBF2|57683	366.4789
ZDHHC11|79844	43.3168	ZDHHC11|79844	34.9465
ZDHHC12|84885	312.9125	ZDHHC12|84885	360.961
ZDHHC13|54503	846.3284	ZDHHC13|54503	325.5547
ZDHHC14|79683	154.2904	ZDHHC14|79683	224.8534
ZDHHC15|158866	98.3911	ZDHHC15|158866	114.0361
ZDHHC16|84287	604.3729	ZDHHC16|84287	453.8453
ZDHHC17|23390	848.3911	ZDHHC17|23390	978.5033
ZDHHC18|84243	595.9158	ZDHHC18|84243	619.3815
ZDHHC1|29800	58.7871	ZDHHC1|29800	271.7554
ZDHHC20|253832	397.4835	ZDHHC20|253832	205.5409
ZDHHC21|340481	391.2954	ZDHHC21|340481	198.6435
ZDHHC23|254887	1289.3977	ZDHHC23|254887	75.8708
ZDHHC24|254359	141.9142	ZDHHC24|254359	154.9603
ZDHHC2|51201	621.4934	ZDHHC2|51201	593.1716
ZDHHC3|51304	1585.1898	ZDHHC3|51304	1522.4738
ZDHHC4|55146	702.1452	ZDHHC4|55146	663.9844
ZDHHC5|25921	3373.7624	ZDHHC5|25921	2372.2267
ZDHHC6|64429	1138.6139	ZDHHC6|64429	615.703
ZDHHC7|55625	1016.2954	ZDHHC7|55625	1526.6123
ZDHHC8P1|150244	7.632000000000001	ZDHHC8P1|150244	45.9823
ZDHHC8|29801	232.467	ZDHHC8|29801	604.6672
ZDHHC9|51114	1294.3482	ZDHHC9|51114	973.905
ZEB1|6935	2142.3721	ZEB1|6935	1878.3768
ZEB2|9839	2168.7294	ZEB2|9839	1848.9482
ZER1|10444	1004.3317	ZER1|10444	2074.7212
ZFAND1|79752	686.6749	ZFAND1|79752	806.0697
ZFAND2A|90637	183.7871	ZFAND2A|90637	137.9469
ZFAND2B|130617	214.5215	ZFAND2B|130617	320.0368
ZFAND3|60685	1739.6865	ZFAND3|60685	1480.1701
ZFAND5|7763	3439.1502	ZFAND5|7763	5524.773
ZFAND6|54469	1957.5083	ZFAND6|54469	1505.4604
ZFAT|57623	248.7974	ZFAT|57623	229.4517
ZFC3H1|196441	1280.9406	ZFC3H1|196441	887.9182
ZFHX3|463	969.1625	ZFHX3|463	1094.2821
ZFHX4|79776	632.632	ZFHX4|79776	553.6269
ZFP106|64397	2635.9323	ZFP106|64397	3519.9448
ZFP112|7771	200.2888	ZFP112|7771	119.554
ZFP14|57677	396.0396	ZFP14|57677	220.715
ZFP161|7541	475.6601	ZFP161|7541	384.8718
ZFP1|162239	330.6518	ZFP1|162239	313.1394
ZFP28|140612	399.3399	ZFP28|140612	269.4563
ZFP2|80108	65.1815	ZFP2|80108	97.0226
ZFP30|22835	438.9439	ZFP30|22835	219.7954
ZFP36L1|677	8303.6304	ZFP36L1|677	26659.1562
ZFP36L2|678	4536.0974	ZFP36L2|678	15211.8634
ZFP36|7538	2239.8927	ZFP36|7538	93598.8045
ZFP37|7539	75.495	ZFP37|7539	106.2191
ZFP3|124961	270.2145	ZFP3|124961	272.675
ZFP41|286128	151.0252	ZFP41|286128	185.6075
ZFP62|643836	1737.6238	ZFP62|643836	467.64
ZFP64|55734	379.9505	ZFP64|55734	342.1083
ZFP82|284406	195.7508	ZFP82|284406	98.4021
ZFP90|146198	756.3944	ZFP90|146198	940.7978
ZFP91|80829	3834.3358	ZFP91|80829	2337.74
ZFPL1|7542	345.5033	ZFPL1|7542	417.9791
ZFPM1|161882	30.3218	ZFPM1|161882	60.6966
ZFPM2|23414	279.4967	ZFPM2|23414	390.8495
ZFR|51663	3316.6254	ZFR|51663	2235.1994
ZFX|7543	1011.9637	ZFX|7543	1058.9723
ZFYVE16|9765	1599.2162	ZFYVE16|9765	1203.8165
ZFYVE19|84936	322.401	ZFYVE19|84936	309.9207
ZFYVE1|53349	641.2954	ZFYVE1|53349	922.4049
ZFYVE20|64145	905.3218	ZFYVE20|64145	1191.8611
ZFYVE21|79038	528.2591	ZFYVE21|79038	1161.9726
ZFYVE26|23503	949.4637	ZFYVE26|23503	1018.5079
ZFYVE27|118813	376.6502	ZFYVE27|118813	476.3766
ZFYVE28|57732	136.7574	ZFYVE28|57732	218.8757
ZFYVE9|9372	493.3993	ZFYVE9|9372	865.8466
ZG16B|124220	1153.2591	ZG16B|124220	329.2332
ZGLP1|100125288	10.6663	ZGLP1|100125288	5.9455
ZGPAT|84619	270.8436	ZGPAT|84619	229.7459
ZHX1|11244	1525.1114	ZHX1|11244	1229.4425
ZHX2|22882	1131.3944	ZHX2|22882	1273.7096
ZHX3|23051	469.4719	ZHX3|23051	1374.4109
ZIC2|7546	109.1172	ZIC2|7546	11.9554
ZIC5|85416	25.5776	lowly_expressed	lowly_expressed
ZIK1|284307	413.3663	ZIK1|284307	115.8754
ZKSCAN1|7586	1639.4389	ZKSCAN1|7586	1246.1202
ZKSCAN2|342357	251.8564	ZKSCAN2|342357	167.3756
ZKSCAN3|80317	92.6155	ZKSCAN3|80317	74.9511
ZKSCAN4|387032	188.5314	ZKSCAN4|387032	76.3306
ZKSCAN5|23660	417.9043	ZKSCAN5|23660	330.6127
ZMAT1|84460	287.7475	ZMAT1|84460	289.6885
ZMAT2|153527	1593.4406	ZMAT2|153527	1460.3977
ZMAT3|64393	166.6667	ZMAT3|64393	298.4251
lowly_expressed	lowly_expressed	ZMAT4|79698	6.4375
ZMAT5|55954	155.3816	ZMAT5|55954	181.5473
ZMIZ1|57178	3225.2475	ZMIZ1|57178	3686.8606
ZMIZ2|83637	1310.231	ZMIZ2|83637	1434.1878
ZMPSTE24|10269	2413.1601	ZMPSTE24|10269	1514.1970000000001
ZMYM1|79830	482.2607	ZMYM1|79830	320.9564
ZMYM2|7750	1938.9439	ZMYM2|7750	1660.4207
ZMYM3|9203	1195.3383	ZMYM3|9203	999.6551
ZMYM4|9202	2301.1551	ZMYM4|9202	1719.2781
ZMYM5|9205	351.0726	ZMYM5|9205	368.3182
ZMYM6|9204	705.8993	ZMYM6|9204	450.6725
ZMYND10|51364	120.8746	ZMYND10|51364	46.9019
ZMYND11|10771	2469.2657	ZMYND11|10771	3299.2298
ZMYND12|84217	60.6436	ZMYND12|84217	73.1119
ZMYND15|84225	34.2409	ZMYND15|84225	49.2011
ZMYND17|118490	99.4224	ZMYND17|118490	57.4779
ZMYND19|116225	171.2046	ZMYND19|116225	162.3175
ZMYND8|23613	1970.7096	ZMYND8|23613	898.9539
ZNF100|163227	319.7195	ZNF100|163227	150.8219
ZNF101|94039	363.8614	ZNF101|94039	122.7727
ZNF107|51427	634.901	ZNF107|51427	428.0952
ZNF10|7556	243.3993	ZNF10|7556	281.8715
ZNF114|163071	14.2327	ZNF114|163071	8.2768
ZNF117|51351	867.5289	ZNF117|51351	547.1617
ZNF121|7675	304.2492	ZNF121|7675	69.4333
ZNF124|7678	129.2306	ZNF124|7678	39.085
ZNF12|7559	1091.7904	ZNF12|7559	689.7345
ZNF131|7690	896.0396	ZNF131|7690	551.7876
ZNF132|7691	93.8531	ZNF132|7691	93.3441
ZNF133|7692	239.8927	ZNF133|7692	270.8357
ZNF134|7693	568.3354	ZNF134|7693	319.0068
ZNF135|7694	204.4142	ZNF135|7694	226.2329
ZNF136|7695	656.9719	ZNF136|7695	271.7554
ZNF137|7696	155.3218	ZNF137|7696	52.8796
ZNF138|7697	187.5	ZNF138|7697	182.5497
ZNF140|7699	548.8861	ZNF140|7699	524.658
ZNF141|7700	132.8383	ZNF141|7700	73.1119
ZNF142|7701	490.2186	ZNF142|7701	575.6984
ZNF143|7702	508.0446	ZNF143|7702	361.4209
ZNF146|7705	4077.3515	ZNF146|7705	2186.9179999999997
ZNF148|7707	1533.0033	ZNF148|7707	1525.2328
ZNF14|7561	388.2013	ZNF14|7561	176.572
ZNF154|7710	71.9884	ZNF154|7710	97.0226
ZNF155|7711	188.9439	ZNF155|7711	152.6612
ZNF160|90338	1056.3119	ZNF160|90338	743.0739
ZNF165|7718	91.9389	ZNF165|7718	139.3631
ZNF167|55888	71.5759	ZNF167|55888	100.2414
ZNF169|169841	83.9521	ZNF169|169841	40.4644
ZNF16|7564	337.2525	ZNF16|7564	219.7954
ZNF174|7727	249.7937	ZNF174|7727	208.2998
ZNF175|7728	319.9257	ZNF175|7728	236.8088
ZNF177|7730	109.245	ZNF177|7730	91.9646
ZNF17|7565	343.0281	ZNF17|7565	188.0676
ZNF180|7733	350.6601	ZNF180|7733	199.5632
ZNF181|339318	497.3185	ZNF181|339318	298.8849
ZNF182|7569	306.2892	ZNF182|7569	179.7586
ZNF184|7738	439.769	ZNF184|7738	302.1037
ZNF185|7739	341.1716	ZNF185|7739	1104.9546
ZNF187|7741	427.599	ZNF187|7741	395.4478
ZNF189|7743	533.8284	ZNF189|7743	656.1674
ZNF18|7566	205.033	ZNF18|7566	170.1345
ZNF192|7745	775.165	ZNF192|7745	535.2339
ZNF193|7746	270.6271	ZNF193|7746	192.206
ZNF195|7748	486.7987	ZNF195|7748	295.6662
ZNF197|10168	604.9917	ZNF197|10168	360.5012
ZNF19|7567	60.9488	ZNF19|7567	53.8729
ZNF200|7752	314.769	ZNF200|7752	169.6747
ZNF202|7753	240.7178	ZNF202|7753	218.8757
ZNF204P|7754	74.67	ZNF204P|7754	296.126
ZNF205|7755	141.9926	ZNF205|7755	164.8649
ZNF207|7756	3177.599	ZNF207|7756	2552.9371
ZNF208|7757	69.1007	ZNF208|7757	71.7324
ZNF20|7568	326.7347	ZNF20|7568	146.2007
ZNF211|10520	372.6712	ZNF211|10520	341.7588
ZNF212|7988	227.5165	ZNF212|7988	243.2464
ZNF213|7760	352.10400000000004	ZNF213|7760	432.2336
ZNF214|7761	71.9884	ZNF214|7761	68.0538
ZNF215|7762	19.3894	ZNF215|7762	9.6563
ZNF217|7764	3811.0561	ZNF217|7764	3269.8011
ZNF219|51222	156.3531	ZNF219|51222	570.1805
ZNF221|7638	28.8779	ZNF221|7638	25.2903
ZNF222|7673	90.5528	ZNF222|7673	75.9352
ZNF223|7766	91.5842	ZNF223|7766	78.90100000000001
ZNF224|7767	391.9101	ZNF224|7767	176.2272
ZNF225|7768	155.5281	ZNF225|7768	69.8931
ZNF226|7769	451.3201	ZNF226|7769	296.5858
