gene_id	TCGA-E2-A153-01A-12R-A12D-07	gene_id	TCGA-E2-A153-11A-31R-A12D-07
LMF1|64788	402.1135	LMF1|64788	339.7298
LMF2|91289	1083.4260000000002	LMF2|91289	1212.2176
LMLN|89782	395.9956	LMLN|89782	297.4906
LMNA|4000	14111.2347	LMNA|4000	11091.1775
LMNB1|4001	515.5729	LMNB1|4001	352.9011
LMNB2|84823	845.3838	LMNB2|84823	834.3363
LMO2|4005	374.861	LMO2|4005	376.0645
lowly_expressed	lowly_expressed	LMO3|55885	35.8805
LMO4|8543	958.2869999999999	LMO4|8543	1010.5598
LMO7|4008	1666.8521	LMO7|4008	965.5955
LMOD1|25802	707.4527	LMOD1|25802	2409.9012
LMTK2|22853	259.1769	LMTK2|22853	422.8455
LMTK3|114783	269.188	LMTK3|114783	143.9764
LMX1B|4010	914.9055	LMX1B|4010	1482.4571
LNP1|348801	42.2692	LNP1|348801	74.2727
LNPEP|4012	362.069	LNPEP|4012	331.9223
LNX1|84708	290.8788	LNX1|84708	367.435
LNX2|222484	740.2669999999999	LNX2|222484	702.6229
LOC100009676|100009676	65.9677	LOC100009676|100009676	75.1629
LOC100101266|100101266	5.5617	LOC100101266|100101266	5.9044
lowly_expressed	lowly_expressed	LOC100124692|100124692	74.4862
LOC100125556|100125556	65.1557	LOC100125556|100125556	49.9512
LOC100126784|100126784	20.6785	LOC100126784|100126784	123.7425
LOC100127888|100127888	6.2848	LOC100127888|100127888	13.9752
LOC100128191|100128191	21.6685	LOC100128191|100128191	25.884
LOC100128239|100128239	10.0111	LOC100128239|100128239	11.8088
LOC100128288|100128288	29.4772	LOC100128288|100128288	64.04
LOC100128292|100128292	21.1346	LOC100128292|100128292	35.4264
LOC100128640|100128640	34.4828	LOC100128640|100128640	43.1475
LOC100128788|100128788	21.6908	LOC100128788|100128788	17.7132
LOC100128822|100128822	52.8365	LOC100128822|100128822	71.3069
LOC100128842|100128842	22.2469	LOC100128842|100128842	43.1475
LOC100128977|100128977	109.01	LOC100128977|100128977	7.7211
LOC100129034|100129034	1678.6819	LOC100129034|100129034	2597.8472
LOC100129387|100129387	71.8354	LOC100129387|100129387	144.5305
LOC100129534|100129534	56.7297	LOC100129534|100129534	56.3188
LOC100129550|100129550	173.5261	LOC100129550|100129550	211.6498
LOC100129637|100129637	75.2392	LOC100129637|100129637	251.4909
lowly_expressed	lowly_expressed	LOC100129716|100129716	15.8964
lowly_expressed	lowly_expressed	LOC100129726|100129726	10.9004
LOC100130015|100130015	20.9733	LOC100130015|100130015	36.6209
LOC100130093|100130093	114.9889	LOC100130093|100130093	87.0353
LOC100130148|100130148	72.3026	LOC100130148|100130148	6.3586
LOC100130522|100130522	16.129	LOC100130522|100130522	19.5299
LOC100130557|100130557	26.4516	LOC100130557|100130557	28.5909
LOC100130581|100130581	83.426	LOC100130581|100130581	53.5937
lowly_expressed	lowly_expressed	LOC100130691|100130691	7.8256
LOC100130776|100130776	360.31699999999995	LOC100130776|100130776	264.0354
LOC100130872|100130872	33.3704	LOC100130872|100130872	65.4025
LOC100130932|100130932	71.1902	LOC100130932|100130932	28.1594
LOC100130987|100130987	11.1235	LOC100130987|100130987	15.4423
LOC100131193|100131193	53.9488	LOC100131193|100131193	85.3866
LOC100131434|100131434	28.5651	LOC100131434|100131434	76.2348
LOC100131551|100131551	25.584	lowly_expressed	lowly_expressed
LOC100131691|100131691	24.0879	LOC100131691|100131691	33.7868
lowly_expressed	lowly_expressed	LOC100132111|100132111	6.8128
LOC100132215|100132215	6.6741	LOC100132215|100132215	23.6176
LOC100132247|100132247	208.0089	LOC100132247|100132247	294.3113
LOC100132287|100132287	292.5473	LOC100132287|100132287	270.6938
LOC100132288|100132288	421.0234	LOC100132288|100132288	390.1442
LOC100132707|100132707	69.9555	LOC100132707|100132707	106.6969
LOC100132832|100132832	5.3504	LOC100132832|100132832	5.6773
LOC100133161|100133161	43.9377	LOC100133161|100133161	29.6855
LOC100133331|100133331	118.8932	LOC100133331|100133331	137.8222
lowly_expressed	lowly_expressed	LOC100133545|100133545	19.5299
lowly_expressed	lowly_expressed	LOC100133612|100133612	5.9044
LOC100133669|100133669	7.7864	LOC100133669|100133669	13.1713
LOC100133991|100133991	16.129	LOC100133991|100133991	29.9762
LOC100134229|100134229	181.8687	LOC100134229|100134229	205.2912
LOC100134259|100134259	16.6852	LOC100134259|100134259	28.6136
LOC100134368|100134368	6.1179	lowly_expressed	lowly_expressed
LOC100134713|100134713	18.9155	LOC100134713|100134713	13.1804
LOC100144603|100144603	12.2358	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC100144604|100144604	14.9881
LOC100170939|100170939	230.7898	LOC100170939|100170939	111.4659
LOC100188947|100188947	20.5784	LOC100188947|100188947	39.0598
lowly_expressed	lowly_expressed	LOC100188949|100188949	7.7211
LOC100190938|100190938	25.584	LOC100190938|100190938	73.5778
LOC100190939|100190939	121.2458	LOC100190939|100190939	291.5862
LOC100190986|100190986	182.4249	LOC100190986|100190986	264.7894
LOC100192378|100192378	6.6741	lowly_expressed	lowly_expressed
LOC100216545|100216545	51.7241	LOC100216545|100216545	68.5818
LOC100233209|100233209	5.0056	LOC100233209|100233209	14.5339
lowly_expressed	lowly_expressed	LOC100240726|100240726	8.6295
LOC100240735|100240735	7.7864	LOC100240735|100240735	7.7211
LOC100268168|100268168	14.4605	LOC100268168|100268168	10.9004
LOC100270710|100270710	656.7353	LOC100270710|100270710	236.0395
LOC100270746|100270746	39.4883	LOC100270746|100270746	38.1515
LOC100270804|100270804	14.4605	LOC100270804|100270804	24.0718
LOC100271722|100271722	37.2636	LOC100271722|100271722	49.9603
LOC100271831|100271831	35.9177	LOC100271831|100271831	7.0898
LOC100271836|100271836	487.97	LOC100271836|100271836	323.3973
LOC100272146|100272146	23.3593	LOC100272146|100272146	37.6973
LOC100272216|100272216	23.0645	LOC100272216|100272216	17.0047
LOC100272217|100272217	9.4549	LOC100272217|100272217	18.6216
LOC100272228|100272228	25.0278	LOC100272228|100272228	51.3228
LOC100286793|100286793	96.7742	LOC100286793|100286793	182.582
LOC100286844|100286844	31.0679	LOC100286844|100286844	22.9363
LOC100288778|100288778	445.0556	LOC100288778|100288778	408.6795
LOC100289341|100289341	42.8254	LOC100289341|100289341	42.2391
LOC100302401|100302401	14.0044	LOC100302401|100302401	29.1223
LOC100302640|100302640	5.5617	lowly_expressed	lowly_expressed
LOC100302650|100302650	7.7864	LOC100302650|100302650	33.6096
LOC100303728|100303728	19.4661	LOC100303728|100303728	28.1594
LOC113230|113230	243.604	LOC113230|113230	114.0002
LOC115110|115110	81.1346	LOC115110|115110	104.4487
lowly_expressed	lowly_expressed	LOC121838|121838	30.8845
LOC134466|134466	8.8988	LOC134466|134466	45.8726
LOC143188|143188	17.2414	LOC143188|143188	15.8964
LOC143666|143666	29.4772	LOC143666|143666	23.1634
LOC144438|144438	517.2414	LOC144438|144438	753.4915
LOC144486|144486	6.6741	LOC144486|144486	8.6295
LOC144571|144571	26.1846	LOC144571|144571	42.7433
LOC145783|145783	64.3048	LOC145783|145783	24.1717
LOC145820|145820	11.1235	LOC145820|145820	30.8845
LOC145837|145837	17.2414	LOC145837|145837	247.5304
LOC146880|146880	227.2525	LOC146880|146880	412.5128
LOC147727|147727	377.0857	LOC147727|147727	457.8176
LOC147804|147804	87.3192	LOC147804|147804	98.55799999999999
LOC148189|148189	63.96	LOC148189|148189	37.2431
LOC148413|148413	360.8676	LOC148413|148413	318.8055
LOC148696|148696	10.4839	lowly_expressed	lowly_expressed
LOC148709|148709	8.3426	lowly_expressed	lowly_expressed
LOC149134|149134	12.2358	LOC149134|149134	11.3546
LOC149837|149837	21.1346	LOC149837|149837	40.8766
LOC150381|150381	43.3315	LOC150381|150381	39.3641
lowly_expressed	lowly_expressed	LOC150622|150622	9.5379
LOC150776|150776	412.6808	LOC150776|150776	433.2917
LOC150786|150786	41.713	LOC150786|150786	43.1475
LOC151009|151009	17.2414	LOC151009|151009	47.2352
LOC151162|151162	1145.1613	LOC151162|151162	1149.9943
lowly_expressed	lowly_expressed	LOC151174|151174	9.0837
LOC151534|151534	176.8632	LOC151534|151534	72.4742
LOC152217|152217	168.5206	LOC152217|152217	175.3151
LOC153328|153328	36.1513	LOC153328|153328	5.4502
LOC153684|153684	35.0389	LOC153684|153684	44.9642
LOC154761|154761	31.9021	LOC154761|154761	82.0529
lowly_expressed	lowly_expressed	LOC154822|154822	21.9326
lowly_expressed	lowly_expressed	LOC157381|157381	11.8088
LOC158376|158376	25.584	LOC158376|158376	40.4224
LOC158572|158572	39.4883	LOC158572|158572	28.1594
LOC158696|158696	6.6741	LOC158696|158696	7.7211
LOC162632|162632	65.6285	LOC162632|162632	118.6692
lowly_expressed	lowly_expressed	LOC168474|168474	12.263
LOC200030|200030	491.1012	LOC200030|200030	679.0053
lowly_expressed	lowly_expressed	LOC201651|201651	7.2669
LOC202181|202181	44.4939	LOC202181|202181	93.5619
LOC202781|202781	154.6162	LOC202781|202781	193.4825
LOC219347|219347	47.8643	LOC219347|219347	75.0903
LOC220594|220594	21.6908	LOC220594|220594	69.9217
LOC220729|220729	72.8587	LOC220729|220729	148.5182
LOC220930|220930	63.7931	LOC220930|220930	71.3069
lowly_expressed	lowly_expressed	LOC221442|221442	70.3985
LOC221710|221710	265.2948	LOC221710|221710	303.8492
LOC222699|222699	48.3871	LOC222699|222699	31.7929
LOC253039|253039	382.6474	LOC253039|253039	386.9649
LOC253724|253724	17.7976	LOC253724|253724	9.9921
LOC254559|254559	27.8087	LOC254559|254559	96.287
LOC255167|255167	12.792	LOC255167|255167	445.5547
LOC25845|25845	311.7241	LOC25845|25845	271.643
LOC282997|282997	40.6007	LOC282997|282997	43.1475
LOC283050|283050	25.584	LOC283050|283050	93.1078
LOC283070|283070	314.238	LOC283070|283070	135.3469
LOC283174|283174	51.7241	LOC283174|283174	173.0442
LOC283267|283267	243.604	LOC283267|283267	186.6697
LOC283314|283314	36.7408	LOC283314|283314	185.8067
lowly_expressed	lowly_expressed	LOC283392|283392	7.0081
LOC283663|283663	10.5673	LOC283663|283663	52.2312
LOC283731|283731	7.7864	lowly_expressed	lowly_expressed
LOC283867|283867	21.6908	lowly_expressed	lowly_expressed
LOC283922|283922	32.8142	LOC283922|283922	114.9086
LOC284023|284023	133.4816	LOC284023|284023	158.5103
LOC284232|284232	14.4605	LOC284232|284232	16.8048
LOC284233|284233	8.3426	LOC284233|284233	19.9841
LOC284276|284276	5.5617	LOC284276|284276	15.8964
LOC284440|284440	114.0156	LOC284440|284440	148.064
LOC284441|284441	64.5161	LOC284441|284441	69.4902
lowly_expressed	lowly_expressed	LOC284551|284551	12.263
lowly_expressed	lowly_expressed	LOC284578|284578	31.3387
LOC284837|284837	21.6908	LOC284837|284837	54.0479
LOC284900|284900	129.0879	LOC284900|284900	170.7187
LOC285033|285033	37.6808	LOC285033|285033	42.766000000000005
LOC285074|285074	191.3237	LOC285074|285074	242.5343
LOC285359|285359	50.6118	LOC285359|285359	86.295
lowly_expressed	lowly_expressed	LOC285419|285419	9.9921
LOC285548|285548	11.6796	lowly_expressed	lowly_expressed
LOC285593|285593	18.9099	LOC285593|285593	6.8128
lowly_expressed	lowly_expressed	LOC285629|285629	5.4502
LOC285830|285830	31.3459	LOC285830|285830	39.3187
lowly_expressed	lowly_expressed	LOC285847|285847	8.6295
LOC285954|285954	5.5617	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC286002|286002	19.5299
LOC286367|286367	32.8142	LOC286367|286367	74.4862
lowly_expressed	lowly_expressed	LOC286467|286467	9.9921
lowly_expressed	lowly_expressed	LOC338651|338651	53.9071
LOC338758|338758	23.3593	LOC338758|338758	67.6734
LOC338799|338799	167.9644	LOC338799|338799	278.4149
LOC339047|339047	1002.7809	LOC339047|339047	1319.405
LOC339290|339290	358.1758	LOC339290|339290	675.6853
LOC339524|339524	24.4716	LOC339524|339524	103.554
LOC339535|339535	69.5217	LOC339535|339535	46.781000000000006
LOC341056|341056	10.5673	LOC341056|341056	5.9044
lowly_expressed	lowly_expressed	LOC342346|342346	5.9044
LOC344595|344595	136.2625	LOC344595|344595	151.6975
LOC348926|348926	98.9989	LOC348926|348926	80.3906
LOC349114|349114	137.3749	LOC349114|349114	138.9804
LOC349196|349196	7.7864	LOC349196|349196	11.6271
LOC374443|374443	136.2625	LOC374443|374443	120.3588
LOC375190|375190	84.5384	LOC375190|375190	74.4862
LOC387646|387646	23.9155	LOC387646|387646	17.7132
LOC387647|387647	340.5284	LOC387647|387647	419.539
LOC388152|388152	159.0656	LOC388152|388152	228.4546
LOC388242|388242	87.3192	LOC388242|388242	37.6973
LOC388588|388588	17.7976	LOC388588|388588	14.9881
LOC388692|388692	106.2291	LOC388692|388692	273.8731
LOC388789|388789	660.7341	LOC388789|388789	397.4112
LOC388796|388796	373.1924	LOC388796|388796	280.2316
LOC388955|388955	419.911	LOC388955|388955	265.2436
LOC389033|389033	63.4038	LOC389033|389033	17.259
LOC389333|389333	35.5951	LOC389333|389333	38.6057
LOC389493|389493	39.4883	LOC389493|389493	17.259
lowly_expressed	lowly_expressed	LOC389705|389705	5.4502
lowly_expressed	lowly_expressed	LOC390595|390595	14.5339
LOC399744|399744	92.881	LOC399744|399744	121.2672
LOC399959|399959	323.1368	LOC399959|399959	472.3515
LOC400027|400027	158.5095	LOC400027|400027	261.1559
LOC400043|400043	339.82199999999995	LOC400043|400043	199.84099999999998
LOC400657|400657	194.1046	LOC400657|400657	223.9128
LOC400752|400752	26.6963	LOC400752|400752	27.7052
LOC400759|400759	6.6741	LOC400759|400759	6.3586
LOC400927|400927	11.1235	LOC400927|400927	41.1854
LOC400931|400931	33.9266	LOC400931|400931	35.8805
LOC401010|401010	27.2525	LOC401010|401010	24.5259
LOC401052|401052	80.6452	LOC401052|401052	65.8567
LOC401093|401093	89.6385	LOC401093|401093	122.9931
LOC401127|401127	5.5617	LOC401127|401127	8.6295
LOC401397|401397	687.4305	LOC401397|401397	423.2996
LOC401431|401431	43.9878	LOC401431|401431	22.7773
lowly_expressed	lowly_expressed	LOC401463|401463	5.4502
LOC401588|401588	21.6908	LOC401588|401588	55.4105
LOC402377|402377	12.792	LOC402377|402377	11.3546
LOC407835|407835	51.168	LOC407835|407835	37.6973
lowly_expressed	lowly_expressed	LOC440173|440173	8.6295
LOC440354|440354	208.5484	LOC440354|440354	152.7921
LOC440356|440356	7.2303	lowly_expressed	lowly_expressed
LOC440905|440905	41.1568	LOC440905|440905	48.5977
LOC440925|440925	9.4549	LOC440925|440925	30.8845
LOC440944|440944	97.3304	LOC440944|440944	219.37099999999998
LOC440957|440957	66.7408	LOC440957|440957	105.3707
LOC441046|441046	12.2358	LOC441046|441046	7.2669
LOC441089|441089	103.4483	LOC441089|441089	100.8289
LOC441204|441204	42.2692	LOC441204|441204	48.5977
LOC441208|441208	18.3537	LOC441208|441208	44.9642
LOC441294|441294	58.3982	LOC441294|441294	89.0201
lowly_expressed	lowly_expressed	LOC441454|441454	7.7211
LOC441666|441666	17.7976	LOC441666|441666	44.51
LOC441869|441869	85.0945	LOC441869|441869	195.7534
LOC442421|442421	30.0334	LOC442421|442421	39.514
LOC442454|442454	169.6329	LOC442454|442454	104.4624
LOC493754|493754	525.5840000000001	LOC493754|493754	487.3396
LOC541471|541471	449.3882	LOC541471|541471	97.1954
LOC550112|550112	284.2047	LOC550112|550112	315.658
LOC550643|550643	431.0345	LOC550643|550643	227.5463
LOC554202|554202	11.1235	LOC554202|554202	44.9642
LOC595101|595101	176.30700000000002	LOC595101|595101	138.072
LOC606724|606724	17.7976	LOC606724|606724	9.9921
LOC613037|613037	23.3593	LOC613037|613037	55.8647
LOC619207|619207	7.7864	LOC619207|619207	25.8885
LOC641298|641298	77.8643	LOC641298|641298	244.99599999999998
lowly_expressed	lowly_expressed	LOC641367|641367	6.3586
LOC642587|642587	643.4928	LOC642587|642587	650.3917
LOC642826|642826	70.4894	LOC642826|642826	239.6594
LOC642846|642846	39.4883	LOC642846|642846	113.0919
LOC642852|642852	255.8398	LOC642852|642852	316.5664
LOC643008|643008	12.792	LOC643008|643008	8.1753
LOC643387|643387	39.4883	LOC643387|643387	33.6096
lowly_expressed	lowly_expressed	LOC643719|643719	9.0837
LOC643763|643763	11.6796	LOC643763|643763	9.5379
LOC643837|643837	149.6107	LOC643837|643837	149.4266
lowly_expressed	lowly_expressed	LOC644165|644165	12.7172
lowly_expressed	lowly_expressed	LOC644172|644172	12.7172
LOC644538|644538	94.5495	LOC644538|644538	74.9404
LOC644936|644936	35.5951	LOC644936|644936	18.1674
LOC645166|645166	100.1112	LOC645166|645166	59.9523
LOC645332|645332	107.8977	LOC645332|645332	94.4703
LOC645431|645431	38.4538	LOC645431|645431	27.6235
LOC645676|645676	31.3237	LOC645676|645676	34.7996
LOC646214|646214	136.8187	LOC646214|646214	170.3191
LOC646471|646471	54.5328	LOC646471|646471	132.7444
LOC646762|646762	333.1479	LOC646762|646762	316.1122
LOC646851|646851	33.9266	LOC646851|646851	130.3509
LOC646999|646999	21.6908	LOC646999|646999	21.8008
LOC647121|647121	41.1568	LOC647121|647121	44.51
lowly_expressed	lowly_expressed	LOC647288|647288	7.2669
lowly_expressed	lowly_expressed	LOC647946|647946	8.6295
LOC647979|647979	12230.812	LOC647979|647979	9107.7552
lowly_expressed	lowly_expressed	LOC648740|648740	24.4397
LOC649330|649330	6.6741	lowly_expressed	lowly_expressed
LOC650368|650368	49.4994	LOC650368|650368	45.8726
LOC650623|650623	32.2581	LOC650623|650623	96.7412
LOC651250|651250	1493.8821	LOC651250|651250	1781.3103
LOC652276|652276	22.8031	LOC652276|652276	36.7889
LOC653113|653113	56.1735	LOC653113|653113	77.2113
LOC653501|653501	167.9644	LOC653501|653501	207.5622
LOC653566|653566	1701.891	LOC653566|653566	1154.9903
LOC653653|653653	70.0779	LOC653653|653653	66.3109
lowly_expressed	lowly_expressed	LOC653786|653786	15.8964
LOC654342|654342	403.2258	LOC654342|654342	324.7417
LOC654433|654433	258.0645	LOC654433|654433	186.6697
LOC678655|678655	239.9889	LOC678655|678655	283.093
LOC723972|723972	11.1235	LOC723972|723972	6.8128
LOC727896|727896	23.3593	LOC727896|727896	19.5299
LOC728024|728024	20.0222	LOC728024|728024	23.1634
LOC728190|728190	181.3126	LOC728190|728190	188.4864
LOC728264|728264	104.5606	LOC728264|728264	2184.1717
LOC728323|728323	31.7019	LOC728323|728323	49.5061
LOC728392|728392	53.9488	LOC728392|728392	118.5421
LOC728554|728554	228.5873	LOC728554|728554	184.3988
LOC728606|728606	9.4549	LOC728606|728606	141.7055
LOC728613|728613	189.6552	LOC728613|728613	161.2354
LOC728640|728640	24.4716	LOC728640|728640	45.4184
LOC728643|728643	57.842	LOC728643|728643	62.6774
lowly_expressed	lowly_expressed	LOC728723|728723	36.7889
LOC728743|728743	145.7175	LOC728743|728743	129.8967
LOC728758|728758	28.921	LOC728758|728758	24.9801
lowly_expressed	lowly_expressed	LOC728819|728819	14.9881
LOC728855|728855	96.4905	LOC728855|728855	152.4651
LOC728875|728875	48.1146	LOC728875|728875	21.0333
lowly_expressed	lowly_expressed	LOC728989|728989	8.1753
LOC729020|729020	28.3648	LOC729020|729020	25.8885
LOC729082|729082	306.7575	LOC729082|729082	399.841
LOC729176|729176	13.3482	LOC729176|729176	33.1554
LOC729234|729234	65.6285	LOC729234|729234	94.0161
LOC729375|729375	70.634	LOC729375|729375	78.1197
LOC729603|729603	15.0167	LOC729603|729603	39.0598
LOC729678|729678	488.9433	LOC729678|729678	408.0709
LOC729799|729799	16.129	LOC729799|729799	24.5259
LOC729991-MEF2B|4207	67.0578	LOC729991-MEF2B|4207	60.5064
LOC729991|729991	236.0011	LOC729991|729991	239.3823
LOC730101|730101	82.3137	LOC730101|730101	120.3588
LOC730668|730668	5.5617	lowly_expressed	lowly_expressed
LOC80054|80054	32.2581	LOC80054|80054	60.4065
LOC80154|80154	258.6207	LOC80154|80154	373.3394
LOC81691|81691	101.2236	LOC81691|81691	90.8368
lowly_expressed	lowly_expressed	LOC84740|84740	10.0284
LOC84856|84856	19.4661	LOC84856|84856	42.6933
LOC84989|84989	5.9121	LOC84989|84989	7.8256
LOC90110|90110	278.0868	LOC90110|90110	271.6021
LOC90246|90246	47.2747	LOC90246|90246	19.0757
lowly_expressed	lowly_expressed	LOC90586|90586	6.8128
LOC90784|90784	334.2603	LOC90784|90784	309.2994
LOC90834|90834	17.2414	LOC90834|90834	41.3308
LOC91316|91316	151.5239	LOC91316|91316	479.5867
LOC91450|91450	7.7864	LOC91450|91450	8.1753
LOC92249|92249	512.7919999999999	LOC92249|92249	713.9775
LOC92659|92659	231.9244	LOC92659|92659	59.0439
LOC92973|92973	27.2525	LOC92973|92973	73.5778
lowly_expressed	lowly_expressed	LOC93432|93432	14.0797
LOC93622|93622	342.6029	LOC93622|93622	377.8812
LOC96610|96610	487.9143	LOC96610|96610	10809.0882
LOH12CR1|118426	93.4372	LOH12CR1|118426	177.58599999999998
LOH12CR2|503693	20.5784	LOH12CR2|503693	23.1634
LOH3CR2A|29931	41.713	LOH3CR2A|29931	75.8488
LONP1|9361	1674.0823	LONP1|9361	1611.4454
LONP2|83752	1674.0823	LONP2|83752	9214.4885
LONRF1|91694	387.0968	LONRF1|91694	705.8022
LONRF2|164832	873.7486	LONRF2|164832	866.5834
LONRF3|79836	8.8988	LONRF3|79836	55.8647
LOXHD1|125336	15.5729	lowly_expressed	lowly_expressed
LOXL1|4016	3411.0122	LOXL1|4016	422.8455
LOXL2|4017	7169.0267	LOXL2|4017	902.8682
LOXL3|84695	323.693	LOXL3|84695	87.2942
LOXL4|84171	177.4194	LOXL4|84171	940.1612
LOX|4015	3418.7987	LOX|4015	723.0612
lowly_expressed	lowly_expressed	LPAL2|80350	6.8128
LPAR1|1902	605.673	LPAR1|1902	521.8576
LPAR2|9170	296.9967	LPAR2|9170	303.395
LPAR3|23566	12.2358	LPAR3|23566	28.6136
LPAR4|2846	7.7864	LPAR4|2846	10.4462
LPAR5|57121	135.7063	LPAR5|57121	55.4105
LPAR6|10161	671.8576	LPAR6|10161	891.1093
LPCAT1|79888	1413.7931	LPCAT1|79888	1002.3845
LPCAT2|54947	607.8977	LPCAT2|54947	1120.0182
LPCAT3|10162	1365.9622	LPCAT3|10162	3000.3406
LPCAT4|254531	308.1201	LPCAT4|254531	471.8974
LPGAT1|9926	2204.6719	LPGAT1|9926	1292.154
LPHN1|22859	948.2759	LPHN1|22859	1081.3671
LPHN2|23266	953.2814	LPHN2|23266	1185.4207
LPHN3|23284	45.6062	LPHN3|23284	286.5902
LPIN1|23175	395.9956	LPIN1|23175	1994.7769
LPIN2|9663	691.8799	LPIN2|9663	1212.6717
LPIN3|64900	396.5628	LPIN3|64900	511.9564
LPL|4023	488.8765	LPL|4023	1113.6596
lowly_expressed	lowly_expressed	LPPR1|54886	34.0638
LPPR2|64748	970.5228	LPPR2|64748	558.1923
LPPR3|79948	28.921	LPPR3|79948	83.5699
LPPR4|9890	150.1669	LPPR4|9890	126.7174
LPP|4026	414.3493	LPP|4026	809.8104
LPXN|9404	276.4182	LPXN|9404	415.1243
LQK1|642946	25.584	LQK1|642946	23.1634
LRAT|9227	53.3927	LRAT|9227	76.7571
LRBA|987	1984.4271	LRBA|987	2881.7986
LRCH1|23143	720.8009	LRCH1|23143	875.6671
LRCH2|57631	68.4093	LRCH2|57631	55.8647
LRCH3|84859	229.6997	LRCH3|84859	425.5706
LRCH4|4034	671.3014	LRCH4|4034	874.7587
LRDD|55367	261.4016	LRDD|55367	307.0285
LRFN1|57622	82.8699	LRFN1|57622	67.2193
LRFN2|57497	8.3426	LRFN2|57497	41.7849
LRFN3|79414	318.6874	LRFN3|79414	173.0442
LRFN4|78999	370.9677	LRFN4|78999	177.1318
lowly_expressed	lowly_expressed	LRFN5|145581	49.9603
LRG1|116844	2248.6096	LRG1|116844	694.9018
LRGUK|136332	20.0222	LRGUK|136332	14.9881
LRIG1|26018	7412.5139	LRIG1|26018	5185.9884
LRIG2|9860	221.3571	LRIG2|9860	338.8214
LRIG3|121227	389.8776	LRIG3|121227	1413.8753
LRIT3|345193	6.1179	LRIT3|345193	29.0678
LRMP|4033	65.0723	LRMP|4033	99.0121
LRP10|26020	5482.7586	LRP10|26020	5968.4342
LRP11|84918	1494.4383	LRP11|84918	938.3445
LRP12|29967	432.1468	LRP12|29967	385.1482
LRP1B|53353	8.8988	LRP1B|53353	56.773
LRP1|4035	21216.9077	LRP1|4035	12723.5154
LRP2BP|55805	58.3982	LRP2BP|55805	68.1276
LRP2|4036	1665.1835	LRP2|4036	3029.4084
LRP3|4037	626.8076	LRP3|4037	743.0362
LRP4|4038	345.9344	LRP4|4038	576.3597
LRP5L|91355	55.6174	LRP5L|91355	127.6258
LRP5|4041	1413.7931	LRP5|4041	2369.4788
LRP6|4040	708.0089	LRP6|4040	1796.2984
LRP8|7804	47.8309	LRP8|7804	90.3827
LRPAP1|4043	2189.6552	LRPAP1|4043	2256.387
LRPPRC|10128	3671.8576	LRPPRC|10128	3284.2057
LRRC10B|390205	35.5951	LRRC10B|390205	18.1674
LRRC14B|389257	11.6796	lowly_expressed	lowly_expressed
LRRC14|9684	697.6363	LRRC14|9684	553.923
LRRC15|131578	15924.9166	LRRC15|131578	119.9046
LRRC16A|55604	397.6641	LRRC16A|55604	962.8704
LRRC16B|90668	8.3426	LRRC16B|90668	14.9881
LRRC17|10234	746.3849	LRRC17|10234	333.8254
LRRC1|55227	502.2247	LRRC1|55227	703.9855
LRRC20|55222	329.8109	LRRC20|55222	157.1477
LRRC23|10233	221.3571	LRRC23|10233	150.7891
LRRC24|441381	8.7041	LRRC24|441381	14.2614
LRRC25|126364	234.1491	LRRC25|126364	137.6178
LRRC26|389816	13.9043	LRRC26|389816	182.1279
LRRC27|80313	224.6941	LRRC27|80313	209.3789
LRRC28|123355	172.97	LRRC28|123355	183.4904
LRRC29|26231	42.8254	LRRC29|26231	59.9523
lowly_expressed	lowly_expressed	LRRC2|79442	62.2232
lowly_expressed	lowly_expressed	LRRC31|79782	41.3308
LRRC32|2615	1992.2136	LRRC32|2615	1527.4214
LRRC33|375387	132.3693	LRRC33|375387	192.5741
LRRC34|151827	25.584	LRRC34|151827	44.0559
lowly_expressed	lowly_expressed	LRRC36|55282	9.9921
