gene_id	TCGA-BH-A0E1-01A-11R-A056-07	gene_id	TCGA-BH-A0E1-11A-13R-A089-07
AMFR|267	4264.1559	AMFR|267	4733.9539
AMICA1|120425	38.801	AMICA1|120425	107.3003
AMIGO1|57463	139.763	AMIGO1|57463	162.1754
AMIGO2|347902	275.5666	AMIGO2|347902	2563.4493
AMIGO3|386724	123.5299	AMIGO3|386724	80.3528
AMMECR1L|83607	687.7288	AMMECR1L|83607	1010.779
AMMECR1|9949	933.9966	AMMECR1|9949	204.3116
AMN1|196394	199.9442	AMN1|196394	233.21900000000002
lowly_expressed	lowly_expressed	AMN|81693	6.8594
AMOTL1|154810	620.8168	AMOTL1|154810	2324.8408
AMOTL2|51421	995.7616	AMOTL2|51421	3306.2224
AMOT|154796	673.8713	AMOT|154796	1222.9299
lowly_expressed	lowly_expressed	AMPD1|270	28.4174
AMPD2|271	646.9481	AMPD2|271	748.1627
AMPD3|272	254.9783	AMPD3|272	186.1832
AMPH|273	1652.6079	AMPH|273	39.6864
AMT|275	34.8418	AMT|275	279.2063
lowly_expressed	lowly_expressed	AMY1A|276	16.1685
AMY2B|280	10.6901	AMY2B|280	137.6139
AMZ1|155185	41.1766	AMZ1|155185	7.8393
AMZ2P1|201283	184.107	AMZ2P1|201283	294.4635
AMZ2|51321	1536.6007	AMZ2|51321	1107.7903
ANAPC10|10393	125.5095	ANAPC10|10393	186.6732
ANAPC11|51529	1008.4313	ANAPC11|51529	701.6169
ANAPC13|25847	1177.8969	ANAPC13|25847	1195.4777
ANAPC16|119504	1749.6105	ANAPC16|119504	2936.3057
ANAPC1|64682	601.8122	ANAPC1|64682	747.6727
ANAPC2|29882	614.4819	ANAPC2|29882	770.7006
ANAPC4|29945	381.6756	ANAPC4|29945	508.0843
ANAPC5|51433	3425.9741	ANAPC5|51433	2682.0186
ANAPC7|51434	1063.0695	ANAPC7|51434	1021.0681
ANGEL1|23357	376.5285	ANGEL1|23357	658.5007
ANGEL2|90806	1130.7734	ANGEL2|90806	658.9907
ANGPT1|284	60.1812	ANGPT1|284	71.5336
ANGPT2|285	264.0847	ANGPT2|285	129.8383
lowly_expressed	lowly_expressed	ANGPT4|51378	6.3694
ANGPTL1|9068	29.6947	ANGPTL1|9068	91.6218
ANGPTL2|23452	669.1201	ANGPTL2|23452	1512.0039
ANGPTL4|51129	232.4104	ANGPTL4|51129	1314.0617
ANGPTL6|83854	8.3897	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ANGPTL7|10218	74.9633
ANG|283	804.1398	ANG|283	424.0666
ANK1|286	15.4412	lowly_expressed	lowly_expressed
ANK2|287	83.93700000000001	ANK2|287	219.9902
ANK3|288	1517.9920000000002	ANK3|288	1799.1181
ANKAR|150709	25.7354	ANKAR|150709	37.2366
ANKDD1A|348094	23.7557	ANKDD1A|348094	40.6663
lowly_expressed	lowly_expressed	ANKFN1|162282	5.3895
ANKFY1|51479	1716.7484	ANKFY1|51479	1886.3302
ANKHD1-EIF4EBP3|404734	1664.6441	ANKHD1-EIF4EBP3|404734	1262.8466
ANKHD1|54882	1738.0177	ANKHD1|54882	2382.8907
ANKH|56172	2159.3971	ANKH|56172	1043.1161
ANKIB1|54467	1155.3210000000001	ANKIB1|54467	1104.3606
lowly_expressed	lowly_expressed	ANKK1|255239	50.9554
lowly_expressed	lowly_expressed	ANKLE1|126549	39.1965
ANKLE2|23141	1624.101	ANKLE2|23141	1671.2396
ANKMY1|51281	289.0282	ANKMY1|51281	257.7168
ANKMY2|57037	576.4727	ANKMY2|57037	774.1303
ANKRA2|57763	294.1753	ANKRA2|57763	396.8643
ANKRD10|55608	956.5646	ANKRD10|55608	798.0451
ANKRD11|29123	1170.1842	ANKRD11|29123	2302.2097
ANKRD12|23253	1385.7517	ANKRD12|23253	870.6516
ANKRD13A|88455	720.195	ANKRD13A|88455	1599.2161
ANKRD13B|124930	114.8194	ANKRD13B|124930	144.047
ANKRD13C|81573	549.9455	ANKRD13C|81573	565.4091
ANKRD13D|338692	823.5324	ANKRD13D|338692	327.2905
ANKRD16|54522	221.3164	ANKRD16|54522	214.7085
ANKRD17|26057	2401.7057	ANKRD17|26057	2922.587
ANKRD19|138649	59.3894	ANKRD19|138649	109.2602
lowly_expressed	lowly_expressed	ANKRD20A3|441425	17.6384
ANKRD20B|729171	11.8779	ANKRD20B|729171	12.7389
ANKRD22|118932	19.4005	ANKRD22|118932	101.9108
ANKRD23|200539	17.0249	ANKRD23|200539	32.3371
ANKRD24|170961	34.8418	ANKRD24|170961	49.4855
ANKRD26|22852	305.6572	ANKRD26|22852	160.7055
ANKRD27|84079	821.1569	ANKRD27|84079	725.1347
ANKRD28|23243	1560.3564	ANKRD28|23243	1563.4493
ANKRD29|147463	208.2587	ANKRD29|147463	154.8261
ANKRD30A|91074	538.0676	ANKRD30A|91074	197.4522
ANKRD30B|374860	327.8293	ANKRD30B|374860	14.2087
ANKRD32|84250	176.5844	ANKRD32|84250	138.1676
ANKRD34A|284615	43.9481	ANKRD34A|284615	21.5581
ANKRD35|148741	35.6336	ANKRD35|148741	302.7927
ANKRD36BP1|84832	64.9324	ANKRD36BP1|84832	140.6173
lowly_expressed	lowly_expressed	ANKRD36B|57730	28.4174
ANKRD36|375248	51.8667	ANKRD36|375248	137.6776
ANKRD37|353322	59.0568	ANKRD37|353322	140.9897
ANKRD39|51239	248.6434	ANKRD39|51239	131.3082
ANKRD40|91369	1220.6493	ANKRD40|91369	1286.6242
ANKRD42|338699	359.8995	ANKRD42|338699	266.0461
ANKRD43|134548	47.9074	ANKRD43|134548	11.7589
ANKRD44|91526	17.0249	ANKRD44|91526	40.6663
lowly_expressed	lowly_expressed	ANKRD45|339416	19.1083
ANKRD46|157567	361.5664	ANKRD46|157567	492.9642
ANKRD49|54851	171.8332	ANKRD49|54851	286.1342
ANKRD50|57182	1113.3525	ANKRD50|57182	748.6526
ANKRD52|283373	1634.7911	ANKRD52|283373	1185.2033
lowly_expressed	lowly_expressed	ANKRD53|79998	19.1083
ANKRD54|129138	557.4681	ANKRD54|129138	385.5953
ANKRD55|79722	9.1064	ANKRD55|79722	7.3493
ANKRD56|345079	155.996	ANKRD56|345079	112.6899
ANKRD57|65124	2461.095	ANKRD57|65124	869.6717
ANKRD58|347454	7.1267	lowly_expressed	lowly_expressed
ANKRD5|63926	250.2272	ANKRD5|63926	231.7491
ANKRD6|22881	118.6599	ANKRD6|22881	283.6502
ANKRD9|122416	81.1655	ANKRD9|122416	84.7624
ANKS1A|23294	798.9848	ANKS1A|23294	1682.5086
ANKS1B|56899	38.801	ANKS1B|56899	59.2847
ANKS3|124401	124.3217	ANKS3|124401	249.3876
ANKS6|203286	45.9278	ANKS6|203286	171.4846
ANKZF1|55139	382.8634	ANKZF1|55139	628.1235
ANLN|54443	1519.9717	ANLN|54443	40.1764
ANO10|55129	991.8023	ANO10|55129	930.9162
ANO1|55107	1644.6893	ANO1|55107	10310.632
ANO2|57101	60.1812	ANO2|57101	18.6183
lowly_expressed	lowly_expressed	ANO3|63982	5.8795
ANO4|121601	53.4504	lowly_expressed	lowly_expressed
ANO5|203859	21.3802	ANO5|203859	39.6864
ANO6|196527	1624.8929	ANO6|196527	2381.6756
ANO7|50636	13.0657	ANO7|50636	13.7188
ANO8|57719	273.587	ANO8|57719	392.9446
ANO9|338440	216.5732	ANO9|338440	112.1999
ANP32A|8125	3204.6498	ANP32A|8125	2805.9775
ANP32B|10541	3121.9006	ANP32B|10541	3418.9123
ANP32E|81611	1114.5403	ANP32E|81611	980.4018
ANPEP|290	7798.2187	ANPEP|290	6322.391
ANTXR1|84168	2392.9952	ANTXR1|84168	2571.2886
ANTXR2|118429	508.7688	ANTXR2|118429	778.05
ANUBL1|93550	214.1976	ANUBL1|93550	226.3596
ANXA11|311	6178.4729	ANXA11|311	3563.9392
lowly_expressed	lowly_expressed	ANXA13|312	6.3694
ANXA1|301	1480.7747	ANXA1|301	7945.6149
ANXA2P1|303	58.5975	ANXA2P1|303	45.0759
ANXA2P2|304	3145.6564	ANXA2P2|304	2510.5341
ANXA2|302	11208.7516	ANXA2|302	9290.0539
ANXA3|306	187.6704	ANXA3|306	1135.2278
ANXA4|307	1168.3866	ANXA4|307	1437.0407
ANXA5|308	9181.1989	ANXA5|308	5289.5639
ANXA6|309	6109.1854	ANXA6|309	4666.34
ANXA7|310	3459.6281	ANXA7|310	3023.0279
ANXA8L2|244	37.6133	ANXA8L2|244	518.8633
ANXA8|653145	45.9278	ANXA8|653145	1255.267
ANXA9|8416	1244.0091	ANXA9|8416	191.0828
AOAH|313	30.4865	AOAH|313	96.5213
lowly_expressed	lowly_expressed	AOC2|314	14.2087
AOC3|8639	745.9303	AOC3|8639	1055.365
AOX1|316	73.6428	AOX1|316	168.0549
AP1AR|55435	672.2875	AP1AR|55435	550.2205
AP1B1|162	3245.4305	AP1B1|162	2922.587
AP1G1|164	1808.9999	AP1G1|164	2648.2117
AP1G2|8906	1379.6979	AP1G2|8906	804.145
AP1M1|8907	893.6119	AP1M1|8907	774.6203
AP1M2|10053	2860.5874	AP1M2|10053	1432.1411
AP1S1|1174	798.5889	AP1S1|1174	781.9696
AP1S2|8905	188.0663	AP1S2|8905	222.9299
AP1S3|130340	157.9757	AP1S3|130340	77.903
AP2A1|160	2205.5743	AP2A1|160	1485.3209
AP2A2|161	2265.1101	AP2A2|161	1524.2528
AP2B1|163	8406.3657	AP2B1|163	6997.0603
AP2M1|1173	5921.9109	AP2M1|1173	5073.4934
AP2S1|1175	1639.1463	AP2S1|1175	990.6908
AP3B1|8546	2047.3492	AP3B1|8546	1399.3141
AP3B2|8120	20.9842	AP3B2|8120	186.6732
AP3D1|8943	4004.0306	AP3D1|8943	2859.3827
AP3M1|26985	1405.9441	AP3M1|26985	1320.9211
AP3M2|10947	524.606	AP3M2|10947	494.3655
AP3S1|1176	460.4655	AP3S1|1176	629.5933
AP3S2|10239	1330.7809	AP3S2|10239	1647.4228
AP4B1|10717	260.5332	AP4B1|10717	286.7075
AP4E1|23431	410.5784	AP4E1|23431	340.0294
AP4M1|9179	365.3119	AP4M1|9179	356.1195
AP4S1|11154	65.3283	AP4S1|11154	76.9231
APAF1|317	260.5213	APAF1|317	425.2817
APBA1|320	245.0801	APBA1|320	740.3234
APBA2|321	79.9777	APBA2|321	223.9098
APBA3|9546	239.933	APBA3|9546	213.1308
APBB1IP|54518	118.7787	APBB1IP|54518	217.0505
APBB1|322	476.6986	APBB1|322	804.5076
APBB2|323	1615.3906	APBB2|323	1156.7859
APBB3|10307	133.0322	APBB3|10307	357.1779
APC2|10297	5.5786	lowly_expressed	lowly_expressed
APCDD1L|164284	163.9146	APCDD1L|164284	2520.8231
APCDD1|147495	400.6802	APCDD1|147495	1438.5105
APC|324	703.9619	APC|324	839.2945
APEH|327	2885.531	APEH|327	1865.2621
APEX1|328	2699.0484	APEX1|328	4329.2504
APEX2|27301	488.9724	APEX2|27301	433.611
APH1A|51107	6282.2064	APH1A|51107	5489.9559
APH1B|83464	679.8102	APH1B|83464	665.8501
API5|8539	2441.2986	API5|8539	2942.1852
APIP|51074	544.0382	APIP|51074	447.5208
APITD1|378708	396.7684	APITD1|378708	178.8339
APLF|200558	46.7196	APLF|200558	83.2925
APLNR|187	1490.6729	APLNR|187	265.5561
APLN|8862	95.8148	APLN|8862	615.8746
APLP1|333	650.1155	APLP1|333	30.8672
APLP2|334	9663.0446	APLP2|334	15868.2019
APOA1BP|128240	7878.5923	APOA1BP|128240	1420.8721
APOA1|335	5.9389	lowly_expressed	lowly_expressed
APOB48R|55911	190.8378	APOB48R|55911	110.73
APOBEC3A|200315	14.6494	APOBEC3A|200315	8.8192
APOBEC3B|9582	389.5942	APOBEC3B|9582	60.7545
APOBEC3C|27350	89.084	APOBEC3C|27350	338.5595
APOBEC3D|140564	31.2784	APOBEC3D|140564	49.4855
APOBEC3F|200316	140.9507	APOBEC3F|200316	161.6854
APOBEC3G|60489	150.0571	APOBEC3G|60489	353.7482
APOBEC3H|164668	5.542999999999999	lowly_expressed	lowly_expressed
APOC1|341	306.845	APOC1|341	233.21900000000002
APOC2|344	34.4458	APOC2|344	14.6987
APOD|347	1299.4392	APOD|347	21307.2024
APOE|348	1744.4634	APOE|348	1782.9495
lowly_expressed	lowly_expressed	APOF|319	14.2087
APOL1|8542	1111.3729	APOL1|8542	657.5208
APOL2|23780	713.4642	APOL2|23780	664.8702
APOL3|80833	513.52	APOL3|80833	711.416
APOL4|80832	566.5745	APOL4|80832	169.5247
APOL6|80830	1455.4352	APOL6|80830	889.27
APOLD1|81575	2102.3833	APOLD1|81575	2457.6188
APOM|55937	45.1359	APOM|55937	80.3528
APOOL|139322	110.8601	APOOL|139322	183.2435
APOO|79135	321.0985	APOO|79135	159.2357
APPBP2|10513	1244.0091	APPBP2|10513	1433.611
APPL1|26060	1708.4339	APPL1|26060	1857.9128
APPL2|55198	1230.9434	APPL2|55198	1269.9657
APP|351	20013.0261	APP|351	49769.2308
APRT|353	1165.2192	APRT|353	2264.5762
APTX|54840	623.1923	APTX|54840	587.4571
AQP11|282679	35.6336	AQP11|282679	14.2087
AQP1|358	3627.502	AQP1|358	8072.4939
lowly_expressed	lowly_expressed	AQP2|359	5.8795
AQP3|360	5980.5084	AQP3|360	2016.1685
AQP4|361	5.542999999999999	AQP4|361	83.7825
AQP5|362	265.2725	AQP5|362	2357.1779
AQP6|363	7.5227	AQP6|363	33.806999999999995
lowly_expressed	lowly_expressed	AQP7P1|375719	54.8751
lowly_expressed	lowly_expressed	AQP7|364	68.1039
AQP9|366	5.542999999999999	lowly_expressed	lowly_expressed
AQR|9716	1333.0931	AQR|9716	1246.4478
ARAF|369	1141.4635	ARAF|369	1000.0
ARAP1|116985	1820.8579	ARAP1|116985	2048.9956
ARAP2|116984	433.5423	ARAP2|116984	281.7246
ARAP3|64411	318.7229	ARAP3|64411	279.7648
ARCN1|372	8033.4006	ARCN1|372	4756.002
ARC|23237	16.2331	ARC|23237	120.0392
AREG|374	1166.8029	AREG|374	851.5434
ARF1|375	19565.6262	ARF1|375	9389.025
ARF3|377	5757.2044	ARF3|377	4575.2082
ARF4|378	5956.3567	ARF4|378	3540.4214
ARF5|381	2311.7506	ARF5|381	2550.1862
ARF6|382	3301.2565	ARF6|382	3892.2097
ARFGAP1|55738	1077.323	ARFGAP1|55738	991.1808
ARFGAP2|84364	2034.6794	ARFGAP2|84364	2530.1323
ARFGAP3|26286	1957.4733	ARFGAP3|26286	1791.2788
ARFGEF1|10565	2356.5697	ARFGEF1|10565	1623.9294
ARFGEF2|10564	1838.6945	ARFGEF2|10564	1936.7957
ARFIP1|27236	1069.0085	ARFIP1|27236	1072.0235
ARFIP2|23647	2614.7155	ARFIP2|23647	2147.9667
ARFRP1|10139	471.1556	ARFRP1|10139	725.1347
ARG2|384	246.7153	ARG2|384	305.5218
ARGLU1|55082	554.3007	ARGLU1|55082	1104.3606
ARHGAP10|79658	229.6389	ARHGAP10|79658	371.8765
ARHGAP11A|9824	797.7971	ARHGAP11A|9824	38.7065
ARHGAP11B|89839	26.9232	lowly_expressed	lowly_expressed
ARHGAP12|94134	639.0295	ARHGAP12|94134	1189.6129
ARHGAP15|55843	32.4662	ARHGAP15|55843	46.0559
ARHGAP17|55114	998.929	ARHGAP17|55114	763.3513
ARHGAP18|93663	635.0702	ARHGAP18|93663	695.2474
ARHGAP19|84986	564.5948	ARHGAP19|84986	1109.2602
ARHGAP1|392	3293.7338	lowly_expressed	lowly_expressed
ARHGAP20|57569	24.9435	ARHGAP20|57569	118.0794
ARHGAP21|57584	1056.7347	ARHGAP21|57584	1630.0833
ARHGAP22|58504	30.8825	ARHGAP22|58504	70.0637
ARHGAP23|57636	583.9954	ARHGAP23|57636	680.0588
ARHGAP24|83478	146.0978	ARHGAP24|83478	251.3474
ARHGAP25|9938	77.2062	ARHGAP25|9938	286.6242
ARHGAP26|23092	376.1326	ARHGAP26|23092	839.7844
ARHGAP27|201176	179.7518	ARHGAP27|201176	482.1166
ARHGAP28|79822	65.7242	ARHGAP28|79822	121.999
ARHGAP29|9411	523.4182	ARHGAP29|9411	1440.9603
ARHGAP30|257106	170.6454	ARHGAP30|257106	208.2313
ARHGAP31|57514	730.4891	ARHGAP31|57514	851.0534
ARHGAP32|9743	1298.2514	ARHGAP32|9743	1215.0906
ARHGAP33|115703	77.6021	ARHGAP33|115703	103.3807
ARHGAP36|158763	1974.8941	ARHGAP36|158763	310.1421
ARHGAP39|80728	354.7524	ARHGAP39|80728	278.295
ARHGAP42|143872	264.0451	ARHGAP42|143872	98.4811
ARHGAP4|393	211.0302	ARHGAP4|393	230.7692
ARHGAP5|394	1188.975	ARHGAP5|394	2370.4067
ARHGAP6|395	115.2154	ARHGAP6|395	70.5537
ARHGAP8|23779	203.2383	ARHGAP8|23779	353.2925
ARHGAP9|64333	57.8056	ARHGAP9|64333	58.7947
ARHGDIA|396	6264.3895	ARHGDIA|396	4175.4042
ARHGDIB|397	4133.8953	ARHGDIB|397	3461.5385
ARHGEF10L|55160	456.1103	ARHGEF10L|55160	1325.3307
ARHGEF10|9639	510.7485	ARHGEF10|9639	825.0857
ARHGEF11|9826	2528.403	ARHGEF11|9826	1078.3929
ARHGEF12|23365	5099.1703	ARHGEF12|23365	4729.5443
ARHGEF15|22899	336.5397	ARHGEF15|22899	304.2626
ARHGEF16|27237	749.0978	ARHGEF16|27237	258.2068
ARHGEF17|9828	1200.8528	ARHGEF17|9828	1312.5919
ARHGEF18|23370	793.8378	ARHGEF18|23370	805.4875
ARHGEF19|128272	346.8339	ARHGEF19|128272	560.0196
ARHGEF1|9138	1183.8279	ARHGEF1|9138	965.7031
ARHGEF2|9181	1875.5159	ARHGEF2|9181	1334.6399
ARHGEF35|445328	521.0426	ARHGEF35|445328	950.0245
ARHGEF37|389337	299.7183	ARHGEF37|389337	2231.7491
ARHGEF38|54848	50.283	ARHGEF38|54848	53.8951
ARHGEF3|50650	920.5351	ARHGEF3|50650	730.5243
ARHGEF4|50649	37.6133	ARHGEF4|50649	186.6732
ARHGEF5|7984	495.3073	ARHGEF5|7984	995.1004
ARHGEF6|9459	423.6441	ARHGEF6|9459	2735.9138
ARHGEF7|8874	1182.6401	ARHGEF7|8874	1409.1132
ARHGEF9|23229	424.4359	ARHGEF9|23229	941.6952
ARID1A|8289	3272.3537	ARID1A|8289	2640.3724
ARID1B|57492	1799.8935	ARID1B|57492	2446.3498
ARID2|196528	1048.0242	ARID2|196528	731.5042
ARID3A|1820	81.9573	ARID3A|1820	12.2489
ARID3B|10620	74.8306	ARID3B|10620	105.3405
ARID4A|5926	580.8279	ARID4A|5926	603.6257
ARID4B|51742	1742.171	ARID4B|51742	1078.5987
ARID5A|10865	953.7931	ARID5A|10865	1859.8726
ARID5B|84159	1033.7708	ARID5B|84159	8698.1872
ARIH1|25820	1741.296	ARIH1|25820	2104.3606
ARIH2|10425	1214.2788	ARIH2|10425	1777.3199
ARL10|285598	28.5069	ARL10|285598	40.1764
ARL11|115761	34.4458	ARL11|115761	34.7869
ARL13B|200894	198.7564	ARL13B|200894	308.6722
ARL15|54622	342.0827	ARL15|54622	400.7839
ARL16|339231	292.5916	ARL16|339231	555.61
ARL17A|51326	72.6371	ARL17A|51326	100.7839
lowly_expressed	lowly_expressed	ARL17B|641522	5.5120000000000005
ARL1|400	3386.7772	ARL1|400	2523.7629
ARL2BP|23568	1109.7891	ARL2BP|23568	1414.5027
ARL2|402	759.3919	ARL2|402	972.0725
ARL3|403	1489.881	ARL3|403	699.1671
ARL4A|10124	291.4038	ARL4A|10124	1157.7658
ARL4C|10123	411.7662	ARL4C|10123	2638.9025
ARL4D|379	51.4708	ARL4D|379	165.6051
ARL5A|26225	626.7557	ARL5A|26225	653.1112
ARL5B|221079	260.5213	ARL5B|221079	123.4689
ARL6IP1|23204	10165.8745	ARL6IP1|23204	4181.2837
ARL6IP4|51329	1840.2783	ARL6IP4|51329	2459.5786
ARL6IP5|10550	2722.0123	ARL6IP5|10550	4279.2749
ARL6IP6|151188	206.27900000000002	ARL6IP6|151188	246.4478
ARL6|84100	53.8464	ARL6|84100	64.1842
ARL8A|127829	1959.8488	ARL8A|127829	1218.5203
ARL8B|55207	1763.0721	ARL8B|55207	1977.9520000000002
ARL9|132946	7.9186	ARL9|132946	18.1284
ARMC10|83787	700.4896	ARMC10|83787	838.0892
ARMC1|55156	637.0499	ARMC1|55156	716.8055
ARMC2|84071	42.3644	ARMC2|84071	45.5659
ARMC4|55130	103.7334	ARMC4|55130	5.8795
ARMC5|79798	258.1457	ARMC5|79798	373.3464
ARMC6|93436	595.0695	ARMC6|93436	705.9873
ARMC7|79637	304.8654	ARMC7|79637	362.5674
ARMC8|25852	633.4865	ARMC8|25852	788.3389999999999
ARMC9|80210	460.8614	ARMC9|80210	224.8898
ARMCX1|51309	673.4753	ARMCX1|51309	953.4542
ARMCX2|9823	1114.9362	ARMCX2|9823	1053.8951
ARMCX3|51566	1573.4221	ARMCX3|51566	1841.7442
ARMCX5|64860	311.9921	ARMCX5|64860	518.3733
ARMCX6|54470	182.1274	ARMCX6|54470	355.708
ARNT2|9915	2197.0103	ARNT2|9915	386.0853
ARNTL2|56938	28.5069	ARNTL2|56938	24.9878
ARNTL|406	235.9737	ARNTL|406	430.1813
ARNT|405	2137.2251	ARNT|405	1386.5752
ARPC1A|10552	2336.2705	ARPC1A|10552	2400.294
ARPC1B|10095	2859.9025	ARPC1B|10095	918.1774
ARPC2|10109	4098.2617	ARPC2|10109	3183.2435
ARPC3|10094	4195.2643	ARPC3|10094	2725.1347
ARPC4|10093	2804.0488	ARPC4|10093	2912.0333
ARPC5L|81873	1014.7662	ARPC5L|81873	622.244
ARPC5|10092	4362.7423	ARPC5|10092	2732.974
ARPM1|84517	23.7557	ARPM1|84517	52.9152
ARPP19|10776	4528.2406	ARPP19|10776	3406.1734
ARRB1|408	505.2055	ARRB1|408	1179.8138
ARRB2|409	650.9074	ARRB2|409	568.3488
ARRDC1|92714	867.8765	ARRDC1|92714	875.5512
ARRDC2|27106	898.7589999999999	ARRDC2|27106	1843.7041
ARRDC3|57561	799.7767	ARRDC3|57561	13116.6095
ARRDC4|91947	357.5239	ARRDC4|91947	1287.1142
ARSA|410	1710.8095	ARSA|410	642.3322
ARSB|411	453.3388	ARSB|411	147.9667
ARSD|414	2794.8632	ARSD|414	3257.2268
ARSE|415	16.629	ARSE|415	66.634
ARSG|22901	1055.9428	ARSG|22901	238.1186
lowly_expressed	lowly_expressed	ARSH|347527	6.3694
ARSI|340075	43.1563	ARSI|340075	19.1083
ARSJ|79642	56.6179	ARSJ|79642	123.4689
ARSK|153642	71.2672	ARSK|153642	211.66099999999997
lowly_expressed	lowly_expressed	ART3|419	7.8393
lowly_expressed	lowly_expressed	ART5|116969	17.1485
ARTN|9048	208.2587	ARTN|9048	5.8795
ARV1|64801	1131.1693	ARV1|64801	460.5585
ARVCF|421	338.5193	ARVCF|421	769.2308
AR|367	668.7242	AR|367	192.0627
AS3MT|57412	885.4439	AS3MT|57412	283.6845
ASAH1|427	13185.2295	ASAH1|427	2887.3101
ASAH2|56624	15.0453	lowly_expressed	lowly_expressed
ASAM|79827	170.6454	ASAM|79827	270.4557
ASAP1|50807	1112.1647	ASAP1|50807	627.6335
ASAP2|8853	1081.2823	ASAP2|8853	494.3655
ASAP3|55616	1111.3729	ASAP3|55616	884.3704
ASB13|79754	2438.923	ASB13|79754	1126.8986
ASB14|142686	5.9389	ASB14|142686	14.6987
ASB16|92591	52.5596	ASB16|92591	10.4508
ASB1|51665	305.5107	ASB1|51665	632.6948
lowly_expressed	lowly_expressed	ASB2|51676	27.4375
ASB3|51130	250.2272	ASB3|51130	419.4023
ASB6|140459	627.5357	ASB6|140459	973.4248
ASB7|140460	428.7912	ASB7|140460	550.7104
ASB8|140461	687.7288	ASB8|140461	852.5233
ASB9|140462	16.629	ASB9|140462	18.6183
ASCC1|51008	493.7235	ASCC1|51008	540.9113
ASCC2|84164	1244.0091	ASCC2|84164	1234.6889
ASCC3|10973	1602.7208	ASCC3|10973	1185.2033
ASCL1|429	11.085999999999999	lowly_expressed	lowly_expressed
ASCL2|430	5.1471	ASCL2|430	7.3493
ASF1A|25842	538.8594	ASF1A|25842	522.7829
ASF1B|55723	876.9829	ASF1B|55723	63.2043
ASGR1|432	20.1924	ASGR1|432	17.6384
ASH1L|55870	3270.6868	ASH1L|55870	2550.2352
ASH2L|9070	1689.4293	ASH2L|9070	1519.3533
ASL|435	449.7754	ASL|435	515.4336
ASMTL|8623	713.8561	ASMTL|8623	977.462
ASNA1|439	1686.6578	ASNA1|439	1078.3929
ASNSD1|54529	1100.2869	ASNSD1|54529	1429.2014
ASNS|440	508.3729	ASNS|440	373.8364
ASPA|443	8.3145	ASPA|443	10.2891
ASPHD1|253982	6.3349	ASPHD1|253982	63.2043
ASPHD2|57168	317.931	ASPHD2|57168	35.2768
ASPH|444	5787.1644	ASPH|444	3429.5198
ASPM|259266	1361.2041	ASPM|259266	17.6384
ASPN|54829	866.2928	ASPN|54829	100.441
ASPRV1|151516	72.2254	ASPRV1|151516	88.3733
ASPSCR1|79058	478.2823	ASPSCR1|79058	365.0171
ASRGL1|80150	413.7459	ASRGL1|80150	148.4566
ASS1|445	1535.017	ASS1|445	1535.0318
ASTE1|28990	192.5839	ASTE1|28990	258.7653
ASTN1|460	11.8779	ASTN1|460	23.0279
ASTN2|23245	465.6126	ASTN2|23245	437.0407
ASXL1|171023	1257.8666	ASXL1|171023	1946.1049
ASXL2|55252	674.2672	ASXL2|55252	555.12
lowly_expressed	lowly_expressed	ASXL3|80816	23.0279
ATAD1|84896	952.6053	ATAD1|84896	1181.2837
ATAD2B|54454	344.8542	ATAD2B|54454	352.2783
ATAD2|29028	2265.1101	ATAD2|29028	573.2484
ATAD3A|55210	770.8739	ATAD3A|55210	565.4091
ATAD3B|83858	88.6881	ATAD3B|83858	195.0024
ATAD3C|219293	25.3395	ATAD3C|219293	193.5326
ATAD5|79915	97.3985	ATAD5|79915	50.9554
ATE1|11101	326.2455	ATE1|11101	294.9535
ATF1|466	437.8975	ATF1|466	507.5943
ATF2|1386	548.7577	ATF2|1386	556.1
ATF3|467	771.6657	ATF3|467	2245.4679
ATF4|468	5364.0469	ATF4|468	7177.3640000000005
ATF5|22809	697.2311	ATF5|22809	696.7173
ATF6B|1388	2682.8153	ATF6B|1388	2315.3601
ATF6|22926	2561.2651	ATF6|22926	1630.5732
ATF7IP2|80063	65.7242	ATF7IP2|80063	68.1039
ATF7IP|55729	741.5751	ATF7IP|55729	936.7957
ATF7|11016	1268.042	ATF7|11016	2772.2244
ATG10|83734	110.4642	ATG10|83734	103.3807
ATG12|9140	409.7866	ATG12|9140	463.0083
ATG16L1|55054	833.4307	ATG16L1|55054	684.4684
ATG16L2|89849	136.8806	ATG16L2|89849	189.8334
ATG2A|23130	957.7524	ATG2A|23130	868.6918
ATG2B|55102	884.9014	ATG2B|55102	1088.682
ATG3|64422	738.4077	ATG3|64422	797.6482
ATG4A|115201	355.1484	ATG4A|115201	228.8094
ATG4B|23192	615.6697	ATG4B|23192	831.9451
ATG4C|84938	125.1136	ATG4C|84938	185.6933
ATG4D|84971	444.2522	ATG4D|84971	244.8408
ATG5|9474	633.4865	ATG5|9474	922.097
ATG7|10533	677.2485	ATG7|10533	747.315
ATG9A|79065	1204.2459	ATG9A|79065	1359.5394
ATG9B|285973	17.9435	ATG9B|285973	13.5375
ATHL1|80162	402.6599	ATHL1|80162	1002.9397
ATIC|471	2623.8219	ATIC|471	1705.0465
ATL1|51062	352.3769	ATL1|51062	839.7844
ATL2|64225	921.3269	ATL2|64225	3128.3684
ATL3|25923	673.4753	ATL3|25923	414.9927
