gene_id	TCGA-BH-A0C0-01A-21R-A056-07	gene_id	TCGA-BH-A0C0-11A-21R-A089-07
ITGB3BP|23421	160.3472	ITGB3BP|23421	180.4395
ITGB3|3690	53.4491	ITGB3|3690	199.0096
ITGB4|3691	1126.085	ITGB4|3691	6191.8911
ITGB5|3693	2226.1307	ITGB5|3693	3359.3315
ITGB6|3694	107.355	ITGB6|3694	2587.1247
ITGB7|3695	430.7903	ITGB7|3695	93.779
ITGB8|3696	64.8698	ITGB8|3696	1681.2132
ITGBL1|9358	359.0681	ITGBL1|9358	809.6565
lowly_expressed	lowly_expressed	ITIH2|3698	17.6416
lowly_expressed	lowly_expressed	ITIH3|3699	6.809
ITIH4|3700	55.2764	ITIH4|3700	110.8418
ITIH5L|347365	16.4459	ITIH5L|347365	135.8712
ITIH5|80760	81.7725	ITIH5|80760	1669.1427
ITK|3702	364.0932	ITK|3702	47.3538
ITM2A|9452	529.4655	ITM2A|9452	1702.5689
ITM2B|9445	8219.2782	ITM2B|9445	12995.667
ITM2C|81618	1357.6976	ITM2C|81618	1798.2049
ITPA|3704	468.2503	ITPA|3704	456.515
ITPK1|3705	1616.2631	ITPK1|3705	824.203
ITPKA|3706	5.0251	lowly_expressed	lowly_expressed
ITPKB|3707	1525.8109	ITPKB|3707	1292.1696
ITPKC|80271	647.7844	ITPKC|80271	708.7589
ITPR1|3708	2882.138	ITPR1|3708	7358.0935
ITPR2|3709	1081.7725	ITPR2|3709	4411.0183
ITPR3|3710	1401.4207	ITPR3|3710	1706.4531
ITPRIPL1|150771	31.9781	ITPRIPL1|150771	141.7518
ITPRIPL2|162073	3327.5468	ITPRIPL2|162073	1810.585
ITPRIP|85450	598.4468	ITPRIP|85450	453.7295
ITSN1|6453	481.0416	ITSN1|6453	1089.4460000000001
ITSN2|50618	1047.5103	ITSN2|50618	1264.9335
IVD|3712	1605.2992	IVD|3712	2003.4045
IVL|3713	22.3847	lowly_expressed	lowly_expressed
IVNS1ABP|10625	2292.3709	IVNS1ABP|10625	2624.8839
IWS1|55677	1123.8008	IWS1|55677	1096.5645
IYD|389434	16.4459	IYD|389434	11.4516
JAG1|182	668.7985	JAG1|182	2180.4395
JAG2|3714	820.466	JAG2|3714	1722.6865
JAGN1|84522	1104.614	JAGN1|84522	571.9591
JAK1|3716	3413.4308	JAK1|3716	5788.3008
JAK2|3717	509.365	JAK2|3717	631.0740000000001
JAK3|3718	761.0781	JAK3|3718	171.1544
JAKMIP1|152789	79.0315	JAKMIP1|152789	9.5946
JAKMIP3|282973	25.1256	JAKMIP3|282973	110.4921
JAM2|58494	58.4742	JAM2|58494	573.5067
JAM3|83700	182.7318	JAM3|83700	1489.0127
JARID2|3720	639.5614	JARID2|3720	673.4757
JAZF1|221895	209.22799999999998	JAZF1|221895	398.6382
JDP2|122953	519.4153	JDP2|122953	441.6589
JHDM1D|80853	1085.4271	JHDM1D|80853	1048.5918
JKAMP|51528	1091.3659	JKAMP|51528	804.7044
JMJD1C|221037	1044.3125	JMJD1C|221037	2884.8344
JMJD4|65094	925.3084	JMJD4|65094	391.0833
JMJD5|79831	79.0315	JMJD5|79831	105.5401
JMJD6|23210	750.1142	JMJD6|23210	437.9449
JMJD7-PLA2G4B|8681	269.9863	JMJD7-PLA2G4B|8681	569.1736
JMJD8|339123	1372.6496	JMJD8|339123	1221.6651
JMY|133746	326.6332	JMY|133746	1087.2795
JOSD1|9929	1744.6323	JOSD1|9929	1422.7793
JOSD2|126119	379.1686	JOSD2|126119	124.7292
lowly_expressed	lowly_expressed	JPH1|56704	70.2569
JPH2|57158	16.9027	JPH2|57158	807.4899
JPH4|84502	21.9278	JPH4|84502	38.3782
JRKL|8690	203.74599999999998	JRKL|8690	576.2922
JRK|8629	513.0196	JRK|8629	1031.5692
JSRP1|126306	26.4961	lowly_expressed	lowly_expressed
JTB|10899	2179.0772	JTB|10899	1594.8623
JUB|84962	692.0968	JUB|84962	1335.1903
JUNB|3726	2630.8817	JUNB|3726	1962.8598
JUND|3727	3279.5797	JUND|3727	1554.9366
JUN|3725	2075.8337	JUN|3725	9655.8341
JUP|3728	14079.9452	JUP|3728	7678.1182
KAL1|3730	146.1855	KAL1|3730	535.4379
KALRN|8997	118.7757	KALRN|8997	476.9421
KANK1|23189	843.7643	KANK1|23189	2486.8462
KANK2|25959	1339.4244	KANK2|25959	2023.2126
KANK3|256949	122.4303	KANK3|256949	206.4376
KANK4|163782	17.3595	KANK4|163782	514.0823
KARS|3735	2591.5943	KARS|3735	2508.5113
KAT2A|2648	2089.9954	KAT2A|2648	1131.5382
KAT2B|8850	380.0822	KAT2B|8850	656.4531
KAT5|10524	897.4235	KAT5|10524	1013.6985
KATNA1|11104	485.153	KATNA1|11104	360.26
KATNAL1|84056	352.6725	KATNAL1|84056	548.1275
KATNAL2|83473	68.5244	KATNAL2|83473	66.2334
KATNB1|10300	246.2312	KATNB1|10300	365.5215
KAZALD1|81621	81.2746	KAZALD1|81621	81.8849
KAZ|23254	576.8296	KAZ|23254	865.342
lowly_expressed	lowly_expressed	KBTBD10|10324	37.5921
KBTBD11|9920	33.8054	KBTBD11|9920	184.1535
lowly_expressed	lowly_expressed	KBTBD12|166348	19.1891
KBTBD2|25948	682.9603	KBTBD2|25948	1194.6766
KBTBD3|143879	162.6313	KBTBD3|143879	200.2476
KBTBD4|55709	298.8762	KBTBD4|55709	522.6184
KBTBD6|89890	422.1106	KBTBD6|89890	974.0019
KBTBD7|84078	149.3833	KBTBD7|84078	477.8706
KBTBD8|84541	76.7474	KBTBD8|84541	35.5927
KCMF1|56888	1317.9534	KCMF1|56888	1162.7979
KCNA3|3738	80.8588	KCNA3|3738	34.3547
KCNA5|3741	6.3956	KCNA5|3741	7.428
KCNA6|3742	5.9388	KCNA6|3742	40.5447
KCNAB1|7881	56.6469	KCNAB1|7881	162.4884
KCNAB2|8514	783.4628	KCNAB2|8514	162.4884
KCNAB3|9196	6.8524	KCNAB3|9196	15.7846
KCNB1|3745	6.8524	KCNB1|3745	92.8505
lowly_expressed	lowly_expressed	KCNB2|9312	6.4995
lowly_expressed	lowly_expressed	KCNC1|3746	17.3321
lowly_expressed	lowly_expressed	KCNC2|3747	45.1872
KCNC3|3748	435.8154	KCNC3|3748	173.94
KCNC4|3749	54.3627	KCNC4|3749	423.3983
KCND1|3750	137.0489	KCND1|3750	84.8035
KCND2|3751	27.4098	KCND2|3751	79.8514
lowly_expressed	lowly_expressed	KCND3|3752	160.3219
KCNE1|3753	12.7912	KCNE1|3753	287.5271
KCNE2|9992	14.1617	KCNE2|9992	13.3086
KCNE3|10008	194.6094	KCNE3|10008	96.5645
KCNE4|23704	456.3728	KCNE4|23704	137.7283
KCNF1|3754	90.4523	KCNF1|3754	23.5221
KCNG1|3755	5.9388	KCNG1|3755	41.1637
KCNH1|3756	154.4084	KCNH1|3756	12.6896
KCNH2|3757	9.5934	KCNH2|3757	23.5221
KCNH3|23416	20.5573	KCNH3|23416	114.2061
lowly_expressed	lowly_expressed	KCNH8|131096	119.1582
lowly_expressed	lowly_expressed	KCNIP1|30820	10.8326
KCNIP2|30819	10.9639	KCNIP2|30819	284.7416
KCNIP3|30818	16.4459	KCNIP3|30818	133.7047
KCNIP4|80333	5.9388	KCNIP4|80333	33.1167
KCNJ10|3766	177.7067	KCNJ10|3766	5.2615
KCNJ11|3767	161.2608	KCNJ11|3767	239.8638
KCNJ12|3768	8.2229	KCNJ12|3768	32.8072
lowly_expressed	lowly_expressed	KCNJ13|3769	18.2606
KCNJ14|3770	17.8164	KCNJ14|3770	46.4253
KCNJ15|3772	31.0644	KCNJ15|3772	11.4516
lowly_expressed	lowly_expressed	KCNJ16|3773	117.6106
KCNJ2|3759	335.3129	KCNJ2|3759	442.5874
lowly_expressed	lowly_expressed	KCNJ3|3760	7.1185
KCNJ5|3762	63.0425	KCNJ5|3762	41.7827
KCNJ8|3764	261.3065	KCNJ8|3764	470.4426
KCNK10|54207	5.482	KCNK10|54207	6.19
KCNK13|56659	32.4349	KCNK13|56659	21.3556
KCNK15|60598	253.0836	KCNK15|60598	22.5936
lowly_expressed	lowly_expressed	KCNK17|89822	84.494
KCNK1|3775	635.9068	KCNK1|3775	138.9663
KCNK2|3776	89.9954	KCNK2|3776	172.7019
lowly_expressed	lowly_expressed	KCNK3|3777	56.6388
KCNK5|8645	132.4806	KCNK5|8645	294.0266
KCNK6|9424	914.1160000000001	KCNK6|9424	178.892
KCNK7|10089	5.0251	KCNK7|10089	6.4995
KCNMA1|3778	718.1361	KCNMA1|3778	2424.6363
KCNMB1|3779	60.7583	KCNMB1|3779	1957.9078
lowly_expressed	lowly_expressed	KCNMB2|10242	20.7366
KCNMB3|27094	46.1398	KCNMB3|27094	65.6144
KCNMB4|27345	10.5071	KCNMB4|27345	73.0424
KCNN1|3780	10.0503	KCNN1|3780	12.3801
KCNN2|3781	5.0251	KCNN2|3781	6.809
KCNN3|3782	44.7693	KCNN3|3782	22.5936
KCNN4|3783	210.1416	KCNN4|3783	883.6274
KCNQ1OT1|10984	10.5071	KCNQ1OT1|10984	150.7273
KCNQ1|3784	74.9201	KCNQ1|3784	179.8205
lowly_expressed	lowly_expressed	KCNQ3|3786	6.19
KCNQ4|9132	6.3956	KCNQ4|9132	30.6407
KCNQ5|56479	27.8666	KCNQ5|56479	23.8316
KCNRG|283518	8.3371	KCNRG|283518	12.0984
lowly_expressed	lowly_expressed	KCNS1|3787	77.9944
lowly_expressed	lowly_expressed	KCNS2|3788	7.7375
KCNS3|3790	192.7821	KCNS3|3790	529.2479
KCNT2|343450	6.8524	KCNT2|343450	23.8316
KCTD10|83892	1825.0343	KCTD10|83892	2158.1554
KCTD11|147040	300.5939	KCTD11|147040	477.5611
KCTD12|115207	2065.3266	KCTD12|115207	5070.2569
KCTD13|253980	407.0352	KCTD13|253980	190.9626
KCTD14|65987	244.8607	KCTD14|65987	612.5039
KCTD15|79047	443.5815	KCTD15|79047	700.4024
KCTD17|79734	310.6441	KCTD17|79734	106.4686
KCTD18|130535	291.4573	KCTD18|130535	566.0786
KCTD1|284252	803.1064	KCTD1|284252	1335.4998
KCTD20|222658	1381.4527	KCTD20|222658	1857.0102
KCTD21|283219	465.5094	KCTD21|283219	431.7549
KCTD2|23510	1619.9178	KCTD2|23510	1379.4491
KCTD3|51133	3211.5121	KCTD3|51133	3143.2993
lowly_expressed	lowly_expressed	KCTD4|386618	9.2851
KCTD5|54442	1234.3536	KCTD5|54442	384.7106
KCTD6|200845	704.4312	KCTD6|200845	275.147
KCTD7|154881	318.5884	KCTD7|154881	718.2358
KCTD9|54793	283.6912	KCTD9|54793	977.7159
KDELC1|79070	151.6674	KDELC1|79070	117.9201
KDELC2|143888	448.6067	KDELC2|143888	1069.6379
KDELR1|10945	2587.4829	KDELR1|10945	2793.8719
KDELR2|11014	4717.6793	KDELR2|11014	3464.8716
KDELR3|11015	529.0087	KDELR3|11015	196.5336
KDM1A|23028	1642.7593	KDM1A|23028	1736.9236
KDM1B|221656	576.0621	KDM1B|221656	664.5002
KDM2A|22992	7352.6725	KDM2A|22992	4241.1018
KDM2B|84678	863.0059	KDM2B|84678	700.8542
KDM3A|55818	1160.8039999999999	KDM3A|55818	1657.3816
KDM3B|51780	1402.0101	KDM3B|51780	3759.8267
KDM4A|9682	1316.1261	KDM4A|9682	1528.0037
KDM4B|23030	2682.5034	KDM4B|23030	1929.1241
KDM4C|23081	568.2959999999999	KDM4C|23081	787.6818
KDM4D|55693	36.5464	KDM4D|55693	41.1637
KDM5A|5927	1125.1713	KDM5A|5927	2494.2742
KDM5B|10765	3310.1873	KDM5B|10765	2713.7109
KDM5C|8242	3086.7976	KDM5C|8242	2906.5305
KDM6A|7403	800.3655	KDM6A|7403	1387.1866
KDM6B|23135	834.1709	KDM6B|23135	1297.4311
KDR|3791	628.1407	KDR|3791	1153.2033
KDSR|2531	1379.6254	KDSR|2531	2290.6221
KEAP1|9817	1979.8995	KEAP1|9817	1346.9514
KEL|3792	35.6327	KEL|3792	31.2597
KERA|11081	5.482	KERA|11081	18.5701
lowly_expressed	lowly_expressed	KGFLP1|387628	12.9991
KGFLP2|654466	16.6697	KGFLP2|654466	127.1619
KHDC1|80759	6.3042	KHDC1|80759	37.23
KHDRBS1|10657	3673.3668	KHDRBS1|10657	4019.1891
KHDRBS3|10656	226.5875	KHDRBS3|10656	151.0368
KHK|3795	198.1635	KHK|3795	136.6667
KHNYN|23351	1099.9269	KHNYN|23351	2955.6206
KHSRP|8570	3526.2677	KHSRP|8570	2183.5345
KIAA0020|9933	1093.6501	KIAA0020|9933	651.5011
KIAA0040|9674	2706.2586	KIAA0040|9674	1742.4946
KIAA0090|23065	1201.9187	KIAA0090|23065	1483.1322
KIAA0100|9703	8425.386	KIAA0100|9703	5903.7759
KIAA0101|9768	445.8657	KIAA0101|9768	17.3321
KIAA0114|57291	2169.027	KIAA0114|57291	729.805
KIAA0125|9834	95.4774	KIAA0125|9834	45.4968
KIAA0141|9812	502.5126	KIAA0141|9812	1391.2102
KIAA0146|23514	897.6702	KIAA0146|23514	942.4327
KIAA0174|9798	2238.4651	KIAA0174|9798	2973.6924
KIAA0182|23199	2582.4577	KIAA0182|23199	1743.1136
KIAA0195|9772	3253.4856	KIAA0195|9772	1511.4485
KIAA0196|9897	4883.5085	KIAA0196|9897	1621.7889
KIAA0226|9711	1137.0489	KIAA0226|9711	734.4475
KIAA0232|9778	568.2959999999999	KIAA0232|9778	2126.8957
KIAA0240|23506	466.423	KIAA0240|23506	1627.979
KIAA0247|9766	2677.0215	KIAA0247|9766	2525.2244
KIAA0284|283638	1487.894	KIAA0284|283638	1217.5797
KIAA0317|9870	1111.9233	KIAA0317|9870	1019.1891
KIAA0319L|79932	2308.3737	KIAA0319L|79932	3143.2993
KIAA0319|9856	117.4052	lowly_expressed	lowly_expressed
KIAA0355|9710	411.6035	KIAA0355|9710	1106.1591
KIAA0368|23392	4718.1361	KIAA0368|23392	3860.7242
KIAA0391|9692	652.275	KIAA0391|9692	564.9366
KIAA0406|9675	1424.3947	KIAA0406|9675	604.4568
lowly_expressed	lowly_expressed	KIAA0408|9729	47.9232
KIAA0415|9907	576.519	KIAA0415|9907	318.7868
KIAA0427|9811	851.9872	KIAA0427|9811	1064.3764
KIAA0430|9665	1983.0973	KIAA0430|9665	4366.1405
KIAA0467|23334	1074.5226	KIAA0467|23334	1566.0848
KIAA0494|9813	3577.6519	KIAA0494|9813	5566.9669
KIAA0495|57212	424.3947	KIAA0495|57212	861.6527
KIAA0513|9764	710.37	KIAA0513|9764	328.0718
KIAA0528|9847	680.6761	KIAA0528|9847	1404.8282
KIAA0556|23247	1141.6172	KIAA0556|23247	797.5859
KIAA0562|9731	888.0767	KIAA0562|9731	959.7648
KIAA0564|23078	429.4198	KIAA0564|23078	1284.1226
KIAA0586|9786	417.5423	KIAA0586|9786	478.1801
KIAA0649|9858	650.9822	KIAA0649|9858	798.8239
KIAA0652|9776	1900.868	KIAA0652|9776	1891.6744
KIAA0664P3|100132341	66.2403	KIAA0664P3|100132341	95.01700000000001
KIAA0664|23277	2676.1078	KIAA0664|23277	2077.3754
KIAA0748|9840	111.0096	KIAA0748|9840	11.7611
KIAA0753|9851	334.3993	KIAA0753|9851	520.8914
KIAA0754|643314	153.0379	KIAA0754|643314	400.1857
KIAA0776|23376	794.4267	KIAA0776|23376	1179.511
KIAA0802|23255	87.2545	KIAA0802|23255	129.3717
KIAA0831|22863	464.5957	KIAA0831|22863	1035.2832
KIAA0892|23383	1274.0978	KIAA0892|23383	1454.658
KIAA0895L|653319	164.0018	KIAA0895L|653319	273.779
KIAA0895|23366	201.005	KIAA0895|23366	311.0492
KIAA0907|22889	666.5144	KIAA0907|22889	1193.7481
KIAA0913|23053	1169.027	KIAA0913|23053	1714.3299
KIAA0922|23240	739.1503	KIAA0922|23240	684.9273
KIAA0947|23379	986.7519	KIAA0947|23379	1888.5794
KIAA1009|22832	227.5011	KIAA1009|22832	326.2148
KIAA1012|22878	1580.1736	KIAA1012|22878	1368.9260000000002
KIAA1024|23251	17.8164	KIAA1024|23251	26.3076
KIAA1033|23325	832.3435	KIAA1033|23325	1207.3661
lowly_expressed	lowly_expressed	KIAA1045|23349	28.7837
KIAA1107|23285	37.9169	KIAA1107|23285	159.3934
KIAA1109|84162	1491.5487	KIAA1109|84162	4401.4237
KIAA1143|57456	761.0781	KIAA1143|57456	1144.2278
KIAA1147|57189	906.8068	KIAA1147|57189	2100.8976
KIAA1161|57462	835.5413	KIAA1161|57462	337.9759
KIAA1191|57179	1310.1873	KIAA1191|57179	2794.1814
KIAA1199|57214	132.0238	KIAA1199|57214	17.0226
KIAA1210|57481	6.8524	KIAA1210|57481	8.9755
KIAA1211|57482	68.0676	lowly_expressed	lowly_expressed
KIAA1217|56243	3357.2407	KIAA1217|56243	6715.3327
lowly_expressed	lowly_expressed	KIAA1239|57495	13.6181
KIAA1244|57221	1003.6546	KIAA1244|57221	1917.3629999999998
KIAA1257|57501	17.4829	KIAA1257|57501	21.3959
KIAA1267|284058	1095.4774	KIAA1267|284058	1870.6283
KIAA1274|27143	194.6094	KIAA1274|27143	318.1677
KIAA1279|26128	920.0548	KIAA1279|26128	705.6639
KIAA1310|55683	1243.947	KIAA1310|55683	2643.1445
KIAA1324L|222223	56.19	KIAA1324L|222223	368.6165
KIAA1324|57535	6227.9580000000005	KIAA1324|57535	13007.428
KIAA1328|57536	162.6313	KIAA1328|57536	235.5308
KIAA1370|56204	1358.1544	KIAA1370|56204	1579.0777
KIAA1377|57562	173.1384	KIAA1377|57562	510.9873
KIAA1383|54627	107.8118	KIAA1383|54627	103.3736
KIAA1407|57577	152.5811	KIAA1407|57577	335.1903
lowly_expressed	lowly_expressed	KIAA1409|57578	9.2851
KIAA1429|25962	4904.5226	KIAA1429|25962	1800.3714
KIAA1430|57587	739.1503	KIAA1430|57587	1611.8849
KIAA1432|57589	431.6811	KIAA1432|57589	937.9171
KIAA1462|57608	548.1955	KIAA1462|57608	826.06
KIAA1467|57613	742.3481	KIAA1467|57613	1038.0687
KIAA1468|57614	1316.1261	KIAA1468|57614	871.5568
KIAA1522|57648	3895.386	KIAA1522|57648	5367.688
KIAA1524|57650	219.735	KIAA1524|57650	55.7691
KIAA1529|57653	47.0534	KIAA1529|57653	190.3435
KIAA1530|57654	101.87299999999999	KIAA1530|57654	260.9099
KIAA1539|80256	274.0978	KIAA1539|80256	269.2665
KIAA1543|57662	1290.0868	KIAA1543|57662	706.2829
KIAA1549|57670	42.942	KIAA1549|57670	490.8697
KIAA1586|57691	56.6469	KIAA1586|57691	200.8666
KIAA1598|57698	2929.1914	KIAA1598|57698	1260.2909
KIAA1609|57707	324.349	KIAA1609|57707	456.8245
KIAA1614|57710	16.1946	KIAA1614|57710	117.199
KIAA1632|57724	1007.7661	KIAA1632|57724	1442.2779
KIAA1644|85352	17.8164	KIAA1644|85352	21.6651
KIAA1671|85379	2126.5418	KIAA1671|85379	5169.9164
KIAA1683|80726	25.5825	KIAA1683|80726	161.8694
KIAA1704|55425	319.7396	KIAA1704|55425	483.0053
KIAA1712|80817	213.5633	KIAA1712|80817	490.6469
KIAA1715|80856	828.2321	KIAA1715|80856	976.1684
KIAA1731|85459	435.3586	KIAA1731|85459	495.2027
KIAA1737|85457	1115.1211	KIAA1737|85457	1263.3859
KIAA1751|85452	7.3093	KIAA1751|85452	6.4995
KIAA1755|85449	76.7474	KIAA1755|85449	215.7227
KIAA1797|54914	941.9826	KIAA1797|54914	1107.0876
KIAA1804|84451	24.212	KIAA1804|84451	302.0737
KIAA1826|84437	408.8625	KIAA1826|84437	449.3965
KIAA1841|84542	314.7556	KIAA1841|84542	166.2024
KIAA1875|340390	30.1508	KIAA1875|340390	17.3321
KIAA1908|114796	381.4527	KIAA1908|114796	318.1677
KIAA1919|91749	36.0895	KIAA1919|91749	99.35
KIAA1949|170954	2071.7222	KIAA1949|170954	966.5738
KIAA1958|158405	137.9625	KIAA1958|158405	98.4215
KIAA1967|57805	2573.3212	KIAA1967|57805	2489.0127
KIAA1984|84960	16.4459	KIAA1984|84960	21.9096
KIAA2013|90231	1198.264	KIAA2013|90231	1005.571
KIAA2018|205717	519.4153	KIAA2018|205717	1249.1489
KIAA2022|340533	35.1759	KIAA2022|340533	92.2315
KIAA2026|158358	317.0397	KIAA2026|158358	1077.3754
KIDINS220|57498	1732.2979	KIDINS220|57498	3413.1848
KIF11|3832	927.3641	KIF11|3832	108.6351
KIF12|113220	651.439	KIF12|113220	578.4587
KIF13A|63971	204.6597	KIF13A|63971	2762.6122
KIF13B|23303	839.196	KIF13B|23303	2967.8118
KIF14|9928	473.7323	KIF14|9928	6.19
KIF15|56992	329.83099999999996	KIF15|56992	9.2851
KIF16B|55614	740.5208	KIF16B|55614	1730.424
KIF17|57576	32.8917	KIF17|57576	21.3556
KIF18A|81930	341.7085	KIF18A|81930	23.8316
KIF18B|146909	386.9347	lowly_expressed	lowly_expressed
KIF19|124602	5.0251	KIF19|124602	16.0941
lowly_expressed	lowly_expressed	KIF1A|547	8.3565
KIF1B|23095	1998.1727	KIF1B|23095	2730.7335
KIF1C|10749	1906.8068	KIF1C|10749	2783.3488
KIF20A|10112	563.2709	KIF20A|10112	15.1656
KIF20B|9585	577.4326	KIF20B|9585	260.2909
KIF21A|55605	359.9817	KIF21A|55605	399.5667
KIF21B|23046	417.9991	KIF21B|23046	192.2006
KIF22|3835	1731.8410000000001	KIF22|3835	740.3281
KIF23|9493	656.4641	KIF23|9493	56.3293
KIF24|347240	160.40200000000002	KIF24|347240	67.1619
KIF26A|26153	65.3266	KIF26A|26153	220.6747
KIF26B|55083	108.2686	KIF26B|55083	131.5382
KIF27|55582	112.3801	KIF27|55582	190.03400000000002
KIF2A|3796	523.0699	KIF2A|3796	647.4776
KIF2C|11004	1424.3947	KIF2C|11004	16.4036
KIF3A|11127	266.3317	KIF3A|11127	545.0325
KIF3B|9371	2955.2307	KIF3B|9371	1922.6246
KIF3C|3797	471.4481	KIF3C|3797	501.3928
KIF4A|24137	790.7719999999999	KIF4A|24137	8.666
KIF4B|285643	13.7049	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	KIF5A|3798	90.3745
KIF5B|3799	4797.1677	KIF5B|3799	5166.8214
KIF5C|3800	193.6958	KIF5C|3800	711.2349
lowly_expressed	lowly_expressed	KIF6|221458	9.2851
KIF7|374654	153.4034	KIF7|374654	213.2838
KIF9|64147	105.0708	KIF9|64147	135.4318
KIFAP3|22920	1012.3344	KIFAP3|22920	888.5794
KIFC1|3833	673.3668	KIFC1|3833	43.3302
KIFC2|90990	1015.6236	KIFC2|90990	203.8038
KIFC3|3801	174.5089	KIFC3|3801	327.7623
KILLIN|100144748	7.7661	KILLIN|100144748	51.3773
KIN|22944	294.1983	KIN|22944	241.7208
KIR2DL1|3802	21.3111	lowly_expressed	lowly_expressed
KIR2DL3|3804	12.0375	lowly_expressed	lowly_expressed
KIR2DL4|3805	24.212	lowly_expressed	lowly_expressed
KIR2DS4|3809	14.6185	lowly_expressed	lowly_expressed
KIR3DL1|3811	16.0256	lowly_expressed	lowly_expressed
KIR3DL2|3812	22.8049	lowly_expressed	lowly_expressed
KIRREL3|84623	11.4207	lowly_expressed	lowly_expressed
KIRREL|55243	69.4381	KIRREL|55243	1002.1665
KISS1R|84634	107.8118	lowly_expressed	lowly_expressed
KITLG|4254	6201.4619	KITLG|4254	1412.2563
KIT|3815	1058.4742	KIT|3815	11122.5627
KLB|152831	19.6437	KLB|152831	107.7066
KLC1|3831	1059.1046	KLC1|3831	1602.4636
KLC2|64837	433.5313	KLC2|64837	412.5658
KLC3|147700	223.3897	KLC3|147700	221.1018
KLC4|89953	365.1256	KLC4|89953	595.6267
KLF10|7071	1287.3458	KLF10|7071	2011.7611
KLF11|8462	472.3618	KLF11|8462	1215.4132
KLF12|11278	178.6204	KLF12|11278	794.1814
KLF13|51621	866.1489	KLF13|51621	2263.3859
KLF15|28999	5.9388	KLF15|28999	121.0152
KLF16|83855	786.2037	KLF16|83855	251.3154
KLF17|128209	21.9278	lowly_expressed	lowly_expressed
KLF2|10365	476.9301	KLF2|10365	364.9025
KLF3|51274	1391.0416	KLF3|51274	1890.0124
KLF4|9314	354.0429	KLF4|9314	502.0118
KLF5|688	396.5281	KLF5|688	2155.6794
KLF6|1316	2064.8698	KLF6|1316	2958.5268
KLF7|8609	109.1823	KLF7|8609	189.415
KLF8|11279	485.153	KLF8|11279	675.6422
KLF9|687	523.5267	KLF9|687	1211.6992
KLHDC10|23008	783.4628	KLHDC10|23008	1167.1309
KLHDC1|122773	27.8666	KLHDC1|122773	121.6342
KLHDC2|23588	619.0041	KLHDC2|23588	1137.1093
KLHDC3|116138	1773.4125	KLHDC3|116138	1808.7279
KLHDC4|54758	385.1074	KLHDC4|54758	277.558
KLHDC5|57542	343.9927	KLHDC5|57542	1306.0972
KLHDC7A|127707	2141.6172	KLHDC7A|127707	1079.8514
KLHDC7B|113730	628.5975	KLHDC7B|113730	58.4958
lowly_expressed	lowly_expressed	KLHDC8A|55220	32.4977
KLHDC8B|200942	448.1498	KLHDC8B|200942	587.7437
KLHDC9|126823	221.5624	KLHDC9|126823	109.8731
KLHL11|55175	63.9561	KLHL11|55175	142.9898
KLHL12|59349	1311.101	KLHL12|59349	1138.0378
KLHL13|90293	329.3741	KLHL13|90293	1774.0638
KLHL14|57565	5.0251	KLHL14|57565	15.4751
KLHL15|80311	286.4322	KLHL15|80311	312.5967
KLHL17|339451	147.556	KLHL17|339451	77.0659
KLHL18|23276	375.9708	KLHL18|23276	440.7304
KLHL20|27252	351.30199999999996	KLHL20|27252	528.9384
KLHL21|9903	1752.8552	KLHL21|9903	2863.8193
KLHL22|84861	442.6679	KLHL22|84861	450.325
KLHL23|151230	41.809	KLHL23|151230	199.0467
KLHL24|54800	1051.1649	KLHL24|54800	1786.1343
KLHL25|64410	131.1101	KLHL25|64410	283.8131
KLHL26|55295	464.5957	KLHL26|55295	314.1442
KLHL28|54813	380.0822	KLHL28|54813	642.216
KLHL29|114818	30.1508	KLHL29|114818	730.1145
KLHL2|11275	274.5546	KLHL2|11275	782.1108
lowly_expressed	lowly_expressed	KLHL30|377007	10.2136
KLHL31|401265	26.9529	KLHL31|401265	79.5915
lowly_expressed	lowly_expressed	KLHL32|114792	18.2606
KLHL35|283212	16.4459	KLHL35|283212	56.9483
KLHL36|79786	235.2672	KLHL36|79786	328.6908
KLHL38|340359	22.3847	KLHL38|340359	6.19
KLHL3|26249	56.19	KLHL3|26249	249.1489
KLHL4|56062	13.2481	KLHL4|56062	25.6886
KLHL5|51088	429.8767	KLHL5|51088	732.2810000000001
KLHL6|89857	467.3367	KLHL6|89857	103.0641
KLHL7|55975	764.7328	KLHL7|55975	818.632
KLHL8|57563	461.8547	KLHL8|57563	488.0842
KLHL9|55958	904.5226	KLHL9|55958	2021.6651
KLK10|5655	126.9986	KLK10|5655	726.4005
KLK11|11012	83.5998	KLK11|11012	1155.6794
KLK12|43849	15.0754	KLK12|43849	13.3086
KLK13|26085	32.8917	KLK13|26085	62.2098
lowly_expressed	lowly_expressed	KLK14|43847	90.684
lowly_expressed	lowly_expressed	KLK1|3816	14.8561
lowly_expressed	lowly_expressed	KLK2|3817	725.7815
lowly_expressed	lowly_expressed	KLK3|354	390.2816
lowly_expressed	lowly_expressed	KLK4|9622	14.8561
lowly_expressed	lowly_expressed	KLK5|25818	668.5237
KLK6|5653	14.6185	KLK6|5653	157.2269
KLK7|5650	25.1256	KLK7|5650	273.29
KLK8|11202	22.3847	KLK8|11202	79.7276
lowly_expressed	lowly_expressed	KLKB1|3818	5.8805
KLRA1|10748	18.73	KLRA1|10748	63.4478
