gene_id	TCGA-BH-A0DK-01A-21R-A056-07	gene_id	TCGA-BH-A0DK-11A-13R-A089-07
TMEM108|66000	90.009	TMEM108|66000	74.9107
TMEM109|79073	2411.3411	TMEM109|79073	2567.3687
TMEM110|375346	163.3663	TMEM110|375346	345.9885
TMEM111|55831	1517.5518	TMEM111|55831	1549.5154
TMEM115|11070	1236.2736	TMEM115|11070	954.6018
TMEM116|89894	272.7273	TMEM116|89894	349.4863
TMEM117|84216	69.3069	TMEM117|84216	115.4267
TMEM119|338773	1268.6769	TMEM119|338773	211.0326
TMEM11|8834	437.8938	TMEM11|8834	386.5044
TMEM120A|83862	574.2574	TMEM120A|83862	520.2944
TMEM120B|144404	258.9964	TMEM120B|144404	402.2269
TMEM121|80757	87.3087	TMEM121|80757	31.1885
TMEM123|114908	4591.8092	TMEM123|114908	5500.5465
TMEM125|128218	326.2826	TMEM125|128218	468.1192
TMEM126A|84233	150.7651	TMEM126A|84233	211.6155
TMEM126B|55863	308.2808	TMEM126B|55863	460.5407
TMEM127|55654	3312.7813	TMEM127|55654	2541.7183
TMEM128|85013	450.045	TMEM128|85013	530.4962
TMEM129|92305	796.5797	TMEM129|92305	788.7488
TMEM130|222865	43.6544	TMEM130|222865	51.0093
TMEM131|23505	1887.4887	TMEM131|23505	2110.6172
TMEM132A|54972	751.5752	TMEM132A|54972	1235.2984
TMEM132B|114795	6.7507	TMEM132B|114795	18.3633
TMEM132C|92293	54.0054	TMEM132C|92293	170.5167
TMEM132E|124842	26.5527	lowly_expressed	lowly_expressed
TMEM133|83935	80.108	TMEM133|83935	70.5385
TMEM134|80194	906.3906	TMEM134|80194	534.8685
TMEM135|65084	291.6292	TMEM135|65084	1197.1143
TMEM136|219902	144.0144	TMEM136|219902	143.1174
TMEM138|51524	252.0252	TMEM138|51524	435.4733
TMEM139|135932	42.7543	TMEM139|135932	196.4585
TMEM140|55281	576.7462	TMEM140|55281	358.4493
TMEM141|85014	839.3339	TMEM141|85014	733.6588
TMEM143|55260	156.1656	TMEM143|55260	143.9918
TMEM144|55314	373.0873	TMEM144|55314	681.1922
TMEM147|10430	1532.4032	TMEM147|10430	1253.6617
TMEM149|79713	276.0936	TMEM149|79713	61.1761
TMEM14A|28978	633.6634	TMEM14A|28978	330.54
TMEM14B|81853	868.1368	TMEM14B|81853	653.2099
TMEM14C|51522	1362.2862	TMEM14C|51522	1582.1613
TMEM150A|129303	269.1269	TMEM150A|129303	479.1955
TMEM150B|284417	14.4014	lowly_expressed	lowly_expressed
TMEM150C|441027	352.8353	TMEM150C|441027	732.7844
TMEM151A|256472	12.6013	lowly_expressed	lowly_expressed
TMEM151B|441151	5.126	TMEM151B|441151	16.0839
TMEM154|201799	130.9631	TMEM154|201799	226.4811
TMEM155|132332	5.4005	lowly_expressed	lowly_expressed
TMEM156|80008	49.955	TMEM156|80008	18.3633
TMEM158|25907	71.5572	TMEM158|25907	34.3948
TMEM159|57146	563.0063	TMEM159|57146	951.9784
TMEM160|54958	57.6058	TMEM160|54958	69.6641
TMEM161A|54929	413.1413	TMEM161A|54929	418.5674
TMEM161B|153396	208.3708	TMEM161B|153396	373.0963
TMEM163|81615	24.3024	TMEM163|81615	148.3641
TMEM164|84187	752.0252	TMEM164|84187	778.8384
TMEM165|55858	1390.6391	TMEM165|55858	1407.8554
TMEM167A|153339	1523.8524	TMEM167A|153339	2578.1535
TMEM167B|56900	1044.5545	lowly_expressed	lowly_expressed
TMEM168|64418	317.7318	TMEM168|64418	856.3725
TMEM169|92691	15.7516	TMEM169|92691	16.323
TMEM170A|124491	274.0774	TMEM170A|124491	485.6081
TMEM170B|100113407	106.2106	TMEM170B|100113407	138.7452
TMEM173|340061	1062.1062	TMEM173|340061	324.7103
TMEM175|84286	407.2907	TMEM175|84286	435.7648
TMEM176A|55365	671.0171	TMEM176A|55365	711.7977
TMEM176B|28959	1939.694	TMEM176B|28959	1449.8288
TMEM177|80775	212.4212	TMEM177|80775	170.8081
TMEM178|130733	14.4014	TMEM178|130733	212.1985
TMEM179B|374395	1026.5527	TMEM179B|374395	1162.1366
TMEM17|200728	53.1053	TMEM17|200728	50.4263
TMEM180|79847	76.9577	TMEM180|79847	30.0226
TMEM181|57583	1634.1134	TMEM181|57583	2476.135
TMEM182|130827	47.7048	TMEM182|130827	129.1263
TMEM183A|92703	1372.1872	TMEM183A|92703	959.5569
TMEM184A|202915	199.892	TMEM184A|202915	426.4403
TMEM184B|25829	3225.9721	TMEM184B|25829	1857.3577
TMEM184C|55751	499.55	TMEM184C|55751	804.4888
TMEM185A|84548	584.6085	TMEM185A|84548	455.87699999999995
TMEM185B|79134	508.1008	TMEM185B|79134	545.0703
TMEM186|25880	198.0198	TMEM186|25880	203.7455
TMEM187|8269	212.4212	TMEM187|8269	270.7863
TMEM188|255919	188.1188	TMEM188|255919	197.3329
lowly_expressed	lowly_expressed	TMEM189-UBE2V1|387522	5.8151
TMEM189|387521	973.9874	TMEM189|387521	650.2135
TMEM18|129787	649.4149	TMEM18|129787	529.6218
TMEM191A|84222	28.3528	TMEM191A|84222	19.8207
TMEM192|201931	527.0027	TMEM192|201931	990.1625
TMEM194A|23306	741.6742	TMEM194A|23306	599.2859
TMEM194B|100131211	163.3663	TMEM194B|100131211	126.2115
TMEM195|392636	8.5509	lowly_expressed	lowly_expressed
TMEM198|130612	35.1035	TMEM198|130612	63.5838
TMEM199|147007	399.64	TMEM199|147007	535.4514
TMEM19|55266	549.955	TMEM19|55266	1574.2913
TMEM200A|114801	333.0333	TMEM200A|114801	138.7452
TMEM200B|399474	75.7696	TMEM200B|399474	50.0503
TMEM200C|645369	14.8515	TMEM200C|645369	28.8567
TMEM201|199953	236.2736	TMEM201|199953	285.0689
TMEM203|94107	882.9883	TMEM203|94107	632.8062
TMEM204|79652	621.9622	TMEM204|79652	199.3733
TMEM205|374882	1183.1683	TMEM205|374882	1263.8636
TMEM206|55248	203.4203	TMEM206|55248	201.9966
TMEM208|29100	585.9586	TMEM208|29100	473.0744
TMEM209|84928	631.4131	TMEM209|84928	698.3896
TMEM20|159371	30.6031	TMEM20|159371	40.2244
TMEM213|155006	16.6517	TMEM213|155006	13.4839
TMEM214|54867	3131.4131	TMEM214|54867	2523.9379
TMEM216|51259	172.3672	TMEM216|51259	245.1359
TMEM217|221468	15.5131	TMEM217|221468	22.8725
TMEM218|219854	207.0207	TMEM218|219854	345.11400000000003
TMEM219|124446	1884.3384	TMEM219|124446	1567.2958
TMEM220|388335	71.1071	TMEM220|388335	111.6374
TMEM222|84065	680.9181	TMEM222|84065	711.7977
TMEM223|79064	396.4896	TMEM223|79064	223.5663
TMEM229B|161145	448.6949	TMEM229B|161145	573.344
TMEM22|80723	134.5635	TMEM22|80723	58.2963
TMEM231|79583	134.982	TMEM231|79583	230.8212
lowly_expressed	lowly_expressed	TMEM232|642987	37.6011
TMEM233|387890	18.4518	TMEM233|387890	5.8296
TMEM25|84866	635.0135	TMEM25|84866	1102.6743
TMEM26|219623	104.4104	TMEM26|219623	957.2951
TMEM27|57393	9.0009	TMEM27|57393	37.0181
TMEM2|23670	2324.4824	TMEM2|23670	1802.5213
TMEM30A|55754	3119.2619	TMEM30A|55754	4424.397
TMEM30B|161291	1563.9064	TMEM30B|161291	1758.5076
TMEM33|55161	1610.7111	TMEM33|55161	2221.9631
TMEM35|59353	25.6526	TMEM35|59353	19.8207
TMEM37|140738	340.6841	TMEM37|140738	68.7896
TMEM38A|79041	25.2025	TMEM38A|79041	51.3007
TMEM38B|55151	107.5608	TMEM38B|55151	78.7
TMEM39A|55254	685.4185	TMEM39A|55254	644.174
TMEM39B|55116	243.0243	TMEM39B|55116	188.5885
TMEM40|55287	35.5536	TMEM40|55287	71.7044
TMEM41A|90407	651.2151	TMEM41A|90407	620.564
TMEM41B|440026	387.0387	TMEM41B|440026	853.4577
TMEM42|131616	103.5104	TMEM42|131616	162.9381
TMEM43|79188	2392.8893	TMEM43|79188	2647.8175
TMEM44|93109	368.1368	TMEM44|93109	130.0007
TMEM45A|55076	324.4824	TMEM45A|55076	344.5311
TMEM45B|120224	255.6256	TMEM45B|120224	1747.7228
TMEM47|83604	526.5527	TMEM47|83604	1112.0017
TMEM48|55706	420.7921	TMEM48|55706	470.4511
TMEM49|81671	3627.8128	TMEM49|81671	2542.8842
TMEM50A|23585	3329.883	TMEM50A|23585	2597.6827
TMEM50B|757	901.8902	TMEM50B|757	1052.8310000000001
TMEM51|55092	285.7786	TMEM51|55092	340.1589
TMEM52|339456	17.1017	TMEM52|339456	7.5785
TMEM53|79639	228.2088	TMEM53|79639	222.2896
TMEM54|113452	1855.9856	TMEM54|113452	761.0581
TMEM55A|55529	107.1107	TMEM55A|55529	140.4941
TMEM55B|90809	609.3609	TMEM55B|90809	652.3355
TMEM56|148534	76.5077	TMEM56|148534	280.1137
TMEM57|55219	982.8983	TMEM57|55219	1059.8266
TMEM59L|25789	16.2016	TMEM59L|25789	47.803000000000004
TMEM59|9528	6315.4815	TMEM59|9528	8530.2048
TMEM5|10329	364.5365	TMEM5|10329	341.3248
TMEM60|85025	326.2826	TMEM60|85025	325.2933
TMEM61|199964	13.0513	TMEM61|199964	62.0855
TMEM62|80021	811.4311	TMEM62|80021	2235.3713
TMEM63A|9725	985.1485	TMEM63A|9725	1927.2754
TMEM63B|55362	1513.5014	TMEM63B|55362	1084.894
TMEM63C|57156	105.7606	TMEM63C|57156	1159.5132
TMEM64|169200	586.4086	TMEM64|169200	385.9214
TMEM65|157378	216.0216	TMEM65|157378	426.1459
TMEM66|51669	6712.8713	TMEM66|51669	9761.7139
TMEM67|91147	82.8083	TMEM67|91147	257.3781
TMEM68|137695	350.135	TMEM68|137695	362.3114
TMEM69|51249	687.6688	TMEM69|51249	537.4918
TMEM70|54968	393.3393	TMEM70|54968	439.55400000000003
TMEM71|137835	48.1548	TMEM71|137835	169.0592
TMEM79|84283	434.2934	TMEM79|84283	327.9166
TMEM80|283232	80.5581	TMEM80|283232	283.7514
TMEM81|388730	50.405	TMEM81|388730	31.1885
TMEM84|283673	41.4041	TMEM84|283673	162.6467
TMEM85|51234	1583.7084	TMEM85|51234	1043.4249
TMEM86A|144110	412.6778	TMEM86A|144110	1028.4807
TMEM86B|255043	40.9541	TMEM86B|255043	22.7356
TMEM87A|25963	2078.7579	TMEM87A|25963	2946.8775
TMEM87B|84910	1588.2088	TMEM87B|84910	2432.1213
TMEM88|92162	80.5581	TMEM88|92162	32.6459
TMEM8A|58986	1318.1818	TMEM8A|58986	1248.7066
TMEM8B|51754	483.7984	TMEM8B|51754	584.1288
TMEM90B|79953	35.1035	TMEM90B|79953	6.9956
TMEM91|641649	60.7561	TMEM91|641649	213.8104
TMEM92|162461	9.901	TMEM92|162461	13.9911
TMEM93|83460	379.6445	TMEM93|83460	218.4275
TMEM97|27346	323.2178	TMEM97|27346	553.0831
TMEM98|26022	425.2925	TMEM98|26022	690.5196
TMEM99|147184	161.1161	TMEM99|147184	532.5366
TMEM9B|56674	816.8317	TMEM9B|56674	1499.9636
TMEM9|252839	2556.7057	TMEM9|252839	2016.7602
TMF1|7110	994.5995	TMF1|7110	1831.9609
TMLHE|55217	92.7093	TMLHE|55217	308.6789
TMOD1|7111	131.4806	TMOD1|7111	261.8349
TMOD2|29767	273.1773	TMOD2|29767	524.3751
TMOD3|29766	1508.1008	TMOD3|29766	1638.1258
TMPO|7112	1678.6274	TMPO|7112	1078.5426
TMPPE|643853	22.5023	TMPPE|643853	38.4756
TMPRSS11A|339967	17.1017	TMPRSS11A|339967	10.4933
TMPRSS11D|9407	39.1539	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TMPRSS11F|389208	22.4441
TMPRSS13|84000	233.1233	TMPRSS13|84000	523.7922
TMPRSS2|7113	253.8254	TMPRSS2|7113	743.2777
TMPRSS3|64699	140.414	TMPRSS3|64699	325.2933
TMPRSS4|56649	392.4392	TMPRSS4|56649	38.1841
TMPRSS6|164656	17.5518	TMPRSS6|164656	47.5115
lowly_expressed	lowly_expressed	TMPRSS9|360200	22.1526
TMSB10|9168	35662.0162	TMSB10|9168	11423.7412
TMSB15A|11013	14.4014	TMSB15A|11013	21.8611
TMSB15B|286527	35.1035	TMSB15B|286527	38.8836
TMSL3|7117	37007.6508	TMSL3|7117	15599.796
TMTC1|83857	2333.4833	TMTC1|83857	1813.0146
TMTC2|160335	300.6301	TMTC2|160335	721.9996
TMTC3|160418	699.82	TMTC3|160418	897.1799
TMTC4|84899	390.189	TMTC4|84899	641.8422
TMUB1|83590	738.9739	TMUB1|83590	351.8181
TMUB2|79089	473.8974	TMUB2|79089	838.0092
TMX1|81542	903.6904	TMX1|81542	1053.1225
TMX2|51075	1211.5212	TMX2|51075	1920.8628
TMX3|54495	738.5239	TMX3|54495	1170.881
TMX4|56255	901.8902	TMX4|56255	1306.4199
TNC|3371	3461.7462	TNC|3371	17932.8135
TNFAIP1|7126	1463.9874	TNFAIP1|7126	1789.4425
TNFAIP2|7127	1893.7894	TNFAIP2|7127	620.8555
TNFAIP3|7128	2527.4527	TNFAIP3|7128	749.6903
TNFAIP6|7130	249.775	TNFAIP6|7130	162.0637
TNFAIP8L1|126282	226.8227	TNFAIP8L1|126282	147.7811
TNFAIP8L2|79626	143.1143	TNFAIP8L2|79626	23.9015
TNFAIP8L3|388121	280.8281	TNFAIP8L3|388121	106.3907
TNFAIP8|25816	483.7984	TNFAIP8|25816	241.9296
TNFRSF10A|8797	151.6652	TNFRSF10A|8797	190.3374
TNFRSF10B|8795	1195.3195	TNFRSF10B|8795	1914.7417
TNFRSF10C|8794	107.5608	TNFRSF10C|8794	45.7626
TNFRSF10D|8793	16.2016	TNFRSF10D|8793	134.6644
TNFRSF11A|8792	47.7048	TNFRSF11A|8792	64.7089
TNFRSF11B|4982	68.8569	TNFRSF11B|4982	276.6159
TNFRSF12A|51330	730.8731	TNFRSF12A|51330	1062.4499
TNFRSF13B|23495	23.8524	lowly_expressed	lowly_expressed
TNFRSF13C|115650	10.350999999999999	lowly_expressed	lowly_expressed
TNFRSF14|8764	682.5878	TNFRSF14|8764	518.9623
TNFRSF17|608	92.7093	TNFRSF17|608	13.6996
TNFRSF18|8784	106.6607	TNFRSF18|8784	27.6907
TNFRSF19|55504	283.0783	TNFRSF19|55504	364.6433
TNFRSF1A|7132	2351.0351	TNFRSF1A|7132	1857.3198
TNFRSF1B|7133	1512.6013	TNFRSF1B|7133	360.2711
TNFRSF21|27242	1171.0171	TNFRSF21|27242	834.8029
TNFRSF25|8718	35.1035	TNFRSF25|8718	21.8611
TNFRSF4|7293	171.9172	lowly_expressed	lowly_expressed
TNFRSF6B|8771	108.1008	TNFRSF6B|8771	15.0667
TNFRSF8|943	61.2061	TNFRSF8|943	15.74
TNFRSF9|3604	43.2043	lowly_expressed	lowly_expressed
TNFSF10|8743	5148.5149	TNFSF10|8743	2847.7738
TNFSF11|8600	10.350999999999999	TNFSF11|8600	132.9155
TNFSF12-TNFSF13|407977	226.8137	TNFSF12-TNFSF13|407977	98.1972
TNFSF12|8742	456.4851	TNFSF12|8742	349.769
TNFSF13B|10673	146.7147	TNFSF13B|10673	23.3185
TNFSF13|8741	516.9712	TNFSF13|8741	1198.3211
TNFSF14|8740	6.7507	lowly_expressed	lowly_expressed
TNFSF15|9966	23.4023	TNFSF15|9966	29.4396
TNFSF18|8995	9.901	lowly_expressed	lowly_expressed
TNFSF4|7292	292.9793	TNFSF4|7292	20.9867
TNFSF8|944	183.6184	TNFSF8|944	23.9015
TNFSF9|8744	9.901	TNFSF9|8744	7.287000000000001
TNF|7124	37.3537	TNF|7124	9.6189
TNIK|23043	190.36900000000003	TNIK|23043	576.2588
TNIP1|10318	3557.6058	TNIP1|10318	1967.7913
TNIP2|79155	642.2142	TNIP2|79155	595.7881
TNIP3|79931	6.7507	lowly_expressed	lowly_expressed
TNK1|8711	226.3726	TNK1|8711	417.6929
TNK2|10188	1084.2259	TNK2|10188	903.7382
TNKS1BP1|85456	3603.5104	TNKS1BP1|85456	5659.6954
TNKS2|80351	937.4437	TNKS2|80351	2464.7672
TNKS|8658	1320.9586	TNKS|8658	1429.9526
TNMD|64102	33.7534	TNMD|64102	17.4889
TNNI1|7135	13.5014	TNNI1|7135	42.5563
lowly_expressed	lowly_expressed	TNNI2|7136	34.9778
TNNI3K|51086	13.7939	TNNI3K|51086	31.581999999999997
TNNT1|7138	391.5392	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TNNT2|7139	8.453
TNNT3|7140	12.1512	TNNT3|7140	17.1974
TNN|63923	1569.757	TNN|63923	374.5537
TNPO1|3842	2268.6769	TNPO1|3842	3122.3493
TNPO2|30000	1454.5455	TNPO2|30000	1684.1798
TNPO3|23534	1122.4122	TNPO3|23534	1107.6295
TNRC18|84629	4207.4707	TNRC18|84629	3150.623
TNRC6A|27327	991.4491	TNRC6A|27327	1121.9121
TNRC6B|23112	753.8254	TNRC6B|23112	1004.1536
TNRC6C|57690	693.5599	TNRC6C|57690	787.306
TNS1|7145	5314.1314	TNS1|7145	4985.7903
TNS3|64759	1775.4275	TNS3|64759	1809.5169
TNS4|84951	810.5311	TNS4|84951	2652.7727
TNXB|7148	780.189	TNXB|7148	4705.0528
TOB1|10140	7878.8569	TOB1|10140	3560.4955
TOB2|10766	3138.6139	TOB2|10766	1719.1576
TOE1|114034	349.9055	TOE1|114034	277.8984
TOLLIP|54472	880.288	TOLLIP|54472	1662.6102
TOM1L1|10040	2091.9712	TOM1L1|10040	1458.7889
TOM1L2|146691	772.2772	TOM1L2|146691	2366.2464
TOM1|10043	1274.9775	TOM1|10043	1019.3106
TOMM20|9804	5746.6247	TOMM20|9804	5396.4876
TOMM22|56993	1640.8641	TOMM22|56993	995.1177
TOMM34|10953	833.9334	TOMM34|10953	719.6677
TOMM40L|84134	308.8254	TOMM40L|84134	360.5159
TOMM40|10452	1112.0612	TOMM40|10452	643.2996
TOMM5|401505	771.8227	TOMM5|401505	658.41
TOMM6|100188893	2627.4752	TOMM6|100188893	1615.6584
TOMM70A|9868	1837.4347	TOMM70A|9868	2636.5868
TOMM7|54543	1420.342	TOMM7|54543	1425.9273
TOP1MT|116447	482.8983	TOP1MT|116447	359.6881
TOP1P1|7151	104.8605	TOP1P1|7151	111.6374
TOP1|7150	3014.8515	TOP1|7150	3070.1742
TOP2A|7153	1484.2484	TOP2A|7153	550.317
TOP2B|7155	4578.3078	TOP2B|7155	5475.1876
TOP3A|7156	394.2394	TOP3A|7156	439.2626
TOP3B|8940	232.6733	TOP3B|8940	242.8041
TOPBP1|11073	1169.667	TOPBP1|11073	964.2207
TOPORS|10210	625.1125	TOPORS|10210	817.6055
TOR1AIP1|26092	1949.595	TOR1AIP1|26092	1978.2846
TOR1AIP2|163590	404.1404	TOR1AIP2|163590	554.3977
TOR1A|1861	1538.7039	TOR1A|1861	965.9695
TOR1B|27348	729.0729	TOR1B|27348	639.2188
TOR2A|27433	503.6004	TOR2A|27433	222.6918
TOR3A|64222	1908.1908	TOR3A|64222	969.7588
TOX2|84969	154.8155	TOX2|84969	21.5696
TOX3|27324	1118.8119	TOX3|27324	547.4022
TOX4|9878	2187.6778	TOX4|9878	1989.8681
TOX|9760	171.9172	TOX|9760	47.803000000000004
TP53AIP1|63970	14.8515	TP53AIP1|63970	95.8974
TP53BP1|7158	1292.5293	TP53BP1|7158	1687.6776
TP53BP2|7159	1251.1251	TP53BP2|7159	1129.1992
TP53I11|9537	3897.8398	TP53I11|9537	2473.2201
TP53I13|90313	444.1944	TP53I13|90313	281.8626
TP53I3|9540	261.0261	TP53I3|9540	285.9433
TP53INP1|94241	1593.6094	TP53INP1|94241	1092.764
TP53INP2|58476	1165.1665	TP53INP2|58476	1556.8024
TP53RK|112858	635.0135	TP53RK|112858	509.8011
TP53TG1|11257	697.1197	TP53TG1|11257	587.0436
TP53|7157	1951.3951	TP53|7157	1699.3369
TP63|8626	1114.7615	TP63|8626	1648.6191
TP73|7161	67.0567	TP73|7161	42.8478
TPBG|7162	3032.4032	TPBG|7162	1716.5343
TPCN1|53373	868.5869	TPCN1|53373	1551.5558
TPCN2|219931	167.8848	TPCN2|219931	247.4444
TPD52L1|7164	405.4905	TPD52L1|7164	1740.1443
TPD52L2|7165	2315.9316	TPD52L2|7165	1827.2972
TPD52|7163	4024.8335	TPD52|7163	3928.4617
TPI1P2|286016	10.350999999999999	TPI1P2|286016	23.026999999999997
TPI1|7167	4626.4626	TPI1|7167	4461.4151
TPK1|27010	69.3069	TPK1|27010	148.947
TPM1|7168	3731.4716	TPM1|7168	11239.0877
TPM2|7169	2322.2322	TPM2|7169	3905.2685
TPM3|7170	14147.1647	TPM3|7170	5738.9784
TPM4|7171	21065.7066	TPM4|7171	14458.0631
TPMT|7172	729.9730000000001	TPMT|7172	891.9333
lowly_expressed	lowly_expressed	TPO|7173	8.7444
TPP1|1200	4177.3177	TPP1|1200	3011.2949
TPP2|7174	872.1872	TPP2|7174	1412.2276
TPPP3|51673	405.9406	TPPP3|51673	632.8062
TPPP|11076	121.9622	TPPP|11076	446.2581
TPRA1|131601	657.0657	TPRA1|131601	462.8725
TPRG1L|127262	1078.7579	TPRG1L|127262	1614.2243
TPRG1|285386	821.3321	TPRG1|285386	141.9515
TPRKB|51002	304.6805	TPRKB|51002	330.8315
TPRN|286262	1248.8749	TPRN|286262	265.2481
TPRXL|348825	8.5509	lowly_expressed	lowly_expressed
TPR|7175	4324.5725	TPR|7175	3907.6762
TPSAB1|7177	653.0153	TPSAB1|7177	159.7318
TPSB2|64499	824.9325	TPSB2|64499	221.2344
TPSD1|23430	44.5545	TPSD1|23430	16.0315
lowly_expressed	lowly_expressed	TPSG1|25823	16.9059
TPST1|8460	303.3303	TPST1|8460	199.9563
TPST2|8459	477.4977	TPST2|8459	251.84
TPT1|7178	44191.2691	TPT1|7178	50179.9898
lowly_expressed	lowly_expressed	TPTE2P1|646405	9.0359
TPX2|22974	1710.171	TPX2|22974	218.3196
TRA2A|29896	1542.7543	TRA2A|29896	1240.2536
TRA2B|6434	2198.0198	TRA2B|6434	2669.9701
TRABD|80305	837.0837	TRABD|80305	475.9892
TRADD|8717	334.3834	TRADD|8717	337.5355
TRAF1|7185	489.649	TRAF1|7185	139.0367
TRAF2|7186	570.207	TRAF2|7186	284.7774
TRAF3IP1|26146	582.8083	TRAF3IP1|26146	783.5021
TRAF3IP2|10758	1010.8011	TRAF3IP2|10758	884.6462
TRAF3IP3|80342	334.3834	TRAF3IP3|80342	49.8433
TRAF3|7187	228.6229	TRAF3|7187	139.6196
TRAF4|9618	833.0333	TRAF4|9618	1286.8906
TRAF5|7188	437.4437	TRAF5|7188	518.5455
TRAF6|7189	166.0666	TRAF6|7189	238.1403
TRAF7|84231	2425.2745	TRAF7|84231	1745.8719
TRAFD1|10906	1774.5275	TRAFD1|10906	1049.6247
TRAIP|10293	92.7093	TRAIP|10293	53.9241
TRAK1|22906	1551.7552	TRAK1|22906	1740.7272
TRAK2|66008	2326.2826	TRAK2|66008	2058.1506
TRAM1L1|133022	97.6598	TRAM1L1|133022	55.9644
TRAM1|23471	3436.0936	TRAM1|23471	3827.4429999999998
TRAM2|9697	1137.7138	TRAM2|9697	1075.858
TRANK1|9881	1155.7156	TRANK1|9881	422.9396
TRAP1|10131	1574.4509	TRAP1|10131	1278.9128
TRAPPC10|7109	1137.7138	TRAPPC10|7109	1239.9621
TRAPPC1|58485	1247.0747	TRAPPC1|58485	966.8439999999999
TRAPPC2L|51693	599.0099	TRAPPC2L|51693	400.4955
TRAPPC2P1|10597	206.6832	TRAPPC2P1|10597	172.5162
TRAPPC2|6399	291.1791	TRAPPC2|6399	378.6344
TRAPPC3|27095	1157.9658	TRAPPC3|27095	1058.3692
TRAPPC4|51399	874.4374	TRAPPC4|51399	896.0139999999999
TRAPPC5|126003	722.7723	TRAPPC5|126003	297.3111
TRAPPC6A|79090	542.3042	TRAPPC6A|79090	352.1096
TRAPPC6B|122553	582.3582	TRAPPC6B|122553	708.5914
TRAPPC9|83696	956.3456	TRAPPC9|83696	701.0129
TRAT1|50852	103.9604	lowly_expressed	lowly_expressed
TRDMT1|1787	43.6544	TRDMT1|1787	91.8167
TREM1|54210	14.8515	TREM1|54210	7.87
TREM2|54209	490.9991	TREM2|54209	340.4503
TREML2|79865	14.8515	lowly_expressed	lowly_expressed
TRERF1|55809	415.8416	TRERF1|55809	211.6155
TREX1|11277	468.5104	TREX1|11277	184.39700000000002
TRHDE|29953	7.4122	lowly_expressed	lowly_expressed
TRH|7200	17.5518	lowly_expressed	lowly_expressed
TRIAP1|51499	580.1080000000001	TRIAP1|51499	441.8859
TRIB1|10221	1929.793	TRIB1|10221	4784.6681
TRIB2|28951	1066.1566	TRIB2|28951	998.0325
TRIB3|57761	846.5347	TRIB3|57761	435.1818
TRIL|9865	516.2016	TRIL|9865	1429.7165
TRIM11|81559	954.5455	TRIM11|81559	477.7381
TRIM13|10206	474.88300000000004	TRIM13|10206	705.2714
TRIM14|9830	1997.3492	TRIM14|9830	1273.8293
TRIM16L|147166	174.4104	TRIM16L|147166	162.6583
TRIM16|10626	758.7759	TRIM16|10626	442.5213
TRIM17|51127	6.3006	TRIM17|51127	30.3141
TRIM21|6737	697.5698	TRIM21|6737	331.1229
TRIM22|10346	1810.0810000000001	TRIM22|10346	1297.384
TRIM23|373	261.0261	TRIM23|373	386.7959
TRIM24|8805	1746.6247	TRIM24|8805	727.5377
TRIM25|7706	731.7732	TRIM25|7706	884.0633
TRIM26|7726	2014.8515	TRIM26|7726	1888.5083
TRIM27|5987	1404.1404	TRIM27|5987	1502.8784
TRIM28|10155	5608.0108	TRIM28|10155	3942.5782
TRIM29|23650	1248.8749	TRIM29|23650	3751.3663
TRIM2|23321	500.9001	TRIM2|23321	1623.5517
TRIM32|22954	537.8038	TRIM32|22954	479.1955
TRIM33|51592	1001.8002	TRIM33|51592	1497.9232
TRIM34|53840	172.8173	TRIM34|53840	330.54
TRIM35|23087	481.5482	TRIM35|23087	472.2
TRIM36|55521	262.3762	TRIM36|55521	776.2151
TRIM37|4591	839.1044	TRIM37|4591	675.8435
TRIM38|10475	749.3249	TRIM38|10475	537.2003
TRIM39|56658	332.7813	TRIM39|56658	484.1215
TRIM3|10612	299.73	TRIM3|10612	375.4281
TRIM41|90933	555.054	TRIM41|90933	674.4968
TRIM44|54765	908.6409	TRIM44|54765	1719.4491
TRIM45|80263	167.4167	TRIM45|80263	200.8307
TRIM46|80128	18.0018	TRIM46|80128	44.5967
TRIM47|91107	1313.2313	TRIM47|91107	499.3077
TRIM4|89122	729.523	TRIM4|89122	1277.5632
TRIM52|84851	129.613	TRIM52|84851	157.9829
lowly_expressed	lowly_expressed	TRIM54|57159	16.323
lowly_expressed	lowly_expressed	TRIM55|84675	10.4933
TRIM56|81844	259.2259	TRIM56|81844	429.6437
TRIM58|25893	60.7561	TRIM58|25893	175.9236
TRIM59|286827	248.2043	TRIM59|286827	64.8051
TRIM5|85363	351.7012	TRIM5|85363	794.8641
TRIM62|55223	320.432	TRIM62|55223	313.9255
TRIM63|84676	9.4509	TRIM63|84676	13.6996
TRIM65|201292	359.1359	TRIM65|201292	205.4944
TRIM66|9866	98.5599	TRIM66|9866	390.5851
TRIM68|55128	145.3645	TRIM68|55128	688.7707
TRIM69|140691	15.7516	lowly_expressed	lowly_expressed
TRIM6|117854	111.1611	TRIM6|117854	313.3426
TRIM78P|117852	15.0855	TRIM78P|117852	7.8758
TRIM7|81786	46.3546	TRIM7|81786	10.2019
TRIM8|81603	3714.6715	TRIM8|81603	1863.7324
TRIM9|114088	44.1044	TRIM9|114088	113.9692
TRIOBP|11078	1600.8101	TRIOBP|11078	1641.4895
