gene_id	TCGA-BH-A0BC-01A-22R-A084-07	gene_id	TCGA-BH-A0BC-11A-22R-A089-07
TMEM178|130733	57.0654	TMEM178|130733	126.311
TMEM179B|374395	1691.4302	TMEM179B|374395	829.9134
TMEM17|200728	44.3842	TMEM17|200728	66.1195
TMEM180|79847	73.6717	TMEM180|79847	41.0397
TMEM181|57583	1335.4509	TMEM181|57583	1370.725
TMEM182|130827	122.8868	TMEM182|130827	112.6311
TMEM183A|92703	1359.3036	TMEM183A|92703	1021.8878
TMEM184A|202915	131.5584	TMEM184A|202915	214.2818
TMEM184B|25829	2327.1085	TMEM184B|25829	1502.3438
TMEM184C|55751	681.4634	TMEM184C|55751	624.259
TMEM185A|84548	534.12	TMEM185A|84548	568.6275
TMEM185B|79134	841.1861	TMEM185B|79134	620.155
TMEM186|25880	195.9547	TMEM186|25880	222.0702
TMEM187|8269	269.3245	TMEM187|8269	188.7825
TMEM188|255919	377.7185	TMEM188|255919	255.358
TMEM189|387521	793.1214	TMEM189|387521	652.0748
TMEM18|129787	754.5313	TMEM18|129787	815.3215
TMEM191A|84222	31.4011	TMEM191A|84222	12.7679
TMEM192|201931	365.9431	TMEM192|201931	598.7232
TMEM194A|23306	661.8377	TMEM194A|23306	317.8295
TMEM194B|100131211	156.7034	TMEM194B|100131211	121.295
lowly_expressed	lowly_expressed	TMEM195|392636	9.5759
TMEM198|130612	68.8408	TMEM198|130612	67.0315
TMEM199|147007	349.0349	TMEM199|147007	452.3484
TMEM19|55266	767.2125	TMEM19|55266	688.5545
TMEM200A|114801	387.0785	TMEM200A|114801	288.1897
TMEM200B|399474	74.7104	TMEM200B|399474	165.399
TMEM200C|645369	11.7754	TMEM200C|645369	18.2399
TMEM201|199953	525.9678	TMEM201|199953	313.7255
TMEM203|94107	981.5851	TMEM203|94107	714.0903
TMEM204|79652	471.0159	TMEM204|79652	224.8062
TMEM205|374882	1809.7881	TMEM205|374882	926.5846
TMEM206|55248	199.8798	TMEM206|55248	107.1591
TMEM208|29100	662.1397	TMEM208|29100	414.9567
TMEM209|84928	993.6624	TMEM209|84928	497.94800000000004
TMEM20|159371	25.9663	TMEM20|159371	120.839
lowly_expressed	lowly_expressed	TMEM213|155006	40.1277
TMEM214|54867	3715.8929	TMEM214|54867	2327.4054
TMEM215|401498	7.5483	lowly_expressed	lowly_expressed
TMEM216|51259	331.8247	TMEM216|51259	369.81300000000005
TMEM217|221468	7.9741	TMEM217|221468	21.3361
TMEM218|219854	233.3944	TMEM218|219854	308.2535
TMEM219|124446	2353.8718	TMEM219|124446	1564.9795
TMEM220|388335	51.3287	TMEM220|388335	284.0857
TMEM222|84065	1082.1289	TMEM222|84065	764.7059
TMEM223|79064	410.9312	TMEM223|79064	196.5344
TMEM229B|161145	366.2451	TMEM229B|161145	263.5659
TMEM22|80723	51.3287	TMEM22|80723	133.6069
TMEM231|79583	111.1024	TMEM231|79583	319.585
lowly_expressed	lowly_expressed	TMEM232|642987	11.3999
TMEM233|387890	8.7561	TMEM233|387890	9.1199
TMEM25|84866	1008.1552	TMEM25|84866	648.8828
TMEM26|219623	1450.3274	TMEM26|219623	328.06199999999995
TMEM27|57393	5.1329	TMEM27|57393	40.1277
TMEM2|23670	1772.9522	TMEM2|23670	1560.8755
TMEM30A|55754	5872.3003	TMEM30A|55754	3848.1532
TMEM30B|161291	375.605	TMEM30B|161291	1069.3114
TMEM33|55161	1735.2106	TMEM33|55161	1068.3995
TMEM35|59353	8.7561	TMEM35|59353	80.7114
TMEM37|140738	308.8777	TMEM37|140738	1093.0233
TMEM38A|79041	64.6137	TMEM38A|79041	63.8395
TMEM38B|55151	72.7659	TMEM38B|55151	82.9913
TMEM39A|55254	479.47	TMEM39A|55254	608.7551
TMEM39B|55116	290.1579	TMEM39B|55116	283.6297
TMEM40|55287	5.7367	TMEM40|55287	86.1833
TMEM41A|90407	804.3503	TMEM41A|90407	606.9311
TMEM41B|440026	417.2718	TMEM41B|440026	362.0611
TMEM42|131616	89.6742	TMEM42|131616	169.1746
TMEM43|79188	1828.5079	TMEM43|79188	4728.2262
TMEM44|93109	211.6552	TMEM44|93109	217.9663
TMEM45A|55076	540.7625	TMEM45A|55076	405.8368
TMEM45B|120224	84.2394	TMEM45B|120224	67.9435
TMEM47|83604	591.1854	TMEM47|83604	1351.5732
TMEM48|55706	755.7389999999999	TMEM48|55706	355.2212
TMEM49|81671	3514.2014	TMEM49|81671	1704.0584
TMEM50A|23585	3863.2363	TMEM50A|23585	2644.7788
TMEM50B|757	1019.6287	TMEM50B|757	1036.9357
TMEM51|55092	348.431	TMEM51|55092	365.7091
TMEM52|339456	169.9884	TMEM52|339456	10.9439
TMEM53|79639	188.8291	TMEM53|79639	195.8824
TMEM54|113452	796.5	TMEM54|113452	507.5239
TMEM55A|55529	184.4812	TMEM55A|55529	205.1984
TMEM55B|90809	489.4338	TMEM55B|90809	505.244
TMEM56|148534	89.9761	TMEM56|148534	235.7501
TMEM57|55219	1497.891	TMEM57|55219	922.0246
TMEM59L|25789	31.4011	lowly_expressed	lowly_expressed
TMEM59|9528	7672.1246	TMEM59|9528	6262.1979
TMEM5|10329	309.4816	TMEM5|10329	396.2608
TMEM60|85025	338.4672	TMEM60|85025	316.9175
TMEM61|199964	9.058	TMEM61|199964	64.2955
TMEM62|80021	1058.88	TMEM62|80021	452.3484
TMEM63A|9725	1312.2020000000002	TMEM63A|9725	1793.8896
TMEM63B|55362	1477.3595	TMEM63B|55362	533.5157
TMEM63C|57156	383.1533	TMEM63C|57156	140.9029
TMEM64|169200	276.269	TMEM64|169200	532.1477
TMEM65|157378	237.9234	TMEM65|157378	287.7337
TMEM66|51669	7568.2596	TMEM66|51669	6476.0602
TMEM67|91147	154.2879	TMEM67|91147	186.5025
TMEM68|137695	334.5421	TMEM68|137695	295.0296
TMEM69|51249	799.2174	TMEM69|51249	523.4838
TMEM70|54968	522.6465	TMEM70|54968	435.0205
TMEM71|137835	28.6837	TMEM71|137835	236.2061
lowly_expressed	lowly_expressed	TMEM74|157753	10.0319
TMEM79|84283	241.5466	TMEM79|84283	224.3502
TMEM80|283232	191.7276	TMEM80|283232	428.7551
TMEM81|388730	41.0629	TMEM81|388730	38.3037
TMEM84|283673	236.4138	TMEM84|283673	81.1674
TMEM85|51234	1654.2441	TMEM85|51234	1305.8413
TMEM86A|144110	433.85699999999997	TMEM86A|144110	191.1491
TMEM86B|255043	23.5508	TMEM86B|255043	36.0237
TMEM87A|25963	2153.6901	TMEM87A|25963	3031.4637
TMEM87B|84910	1692.638	TMEM87B|84910	865.4811
TMEM88|92162	47.7055	TMEM88|92162	92.1113
TMEM8A|58986	1839.3775	TMEM8A|58986	595.5312
TMEM8B|51754	579.1080000000001	TMEM8B|51754	538.9877
lowly_expressed	lowly_expressed	TMEM90A|646658	5.016
TMEM90B|79953	109.6018	TMEM90B|79953	15.5039
TMEM91|641649	96.6186	TMEM91|641649	91.4455
TMEM92|162461	6.9445	lowly_expressed	lowly_expressed
TMEM93|83460	204.6141	TMEM93|83460	194.5736
TMEM97|27346	394.654	TMEM97|27346	342.9457
TMEM98|26022	1258.7598	TMEM98|26022	1443.2285
TMEM99|147184	203.805	TMEM99|147184	252.622
TMEM9B|56674	1164.2547	TMEM9B|56674	1351.5732
TMEM9|252839	3252.7272	TMEM9|252839	1315.0935
TMF1|7110	916.0656	TMF1|7110	1254.4460000000001
lowly_expressed	lowly_expressed	TMIE|259236	8.2079
lowly_expressed	lowly_expressed	TMIGD2|126259	5.016
TMLHE|55217	177.8387	TMLHE|55217	263.5659
TMOD1|7111	85.5317	TMOD1|7111	672.7451
TMOD2|29767	237.0176	TMOD2|29767	557.6835
TMOD3|29766	1593.3019	TMOD3|29766	1260.8299
TMPO|7112	1934.5107	TMPO|7112	889.9726
TMPPE|643853	37.7417	TMPPE|643853	29.6398
lowly_expressed	lowly_expressed	TMPRSS11A|339967	9.5759
lowly_expressed	lowly_expressed	TMPRSS11D|9407	18.6959
TMPRSS13|84000	758.1545	TMPRSS13|84000	524.8518
TMPRSS2|7113	198.0682	TMPRSS2|7113	1155.4948
TMPRSS3|64699	115.3385	TMPRSS3|64699	668.4907
TMPRSS4|56649	124.0946	TMPRSS4|56649	136.7989
TMPRSS5|80975	5.4348	TMPRSS5|80975	22.3438
TMPRSS6|164656	190.8218	TMPRSS6|164656	24.1678
TMSB10|9168	17091.5371	TMSB10|9168	13511.6279
TMSB15A|11013	13.2851	TMSB15A|11013	13.2239
TMSB15B|286527	13.2851	TMSB15B|286527	59.7355
TMSL3|7117	29164.6412	TMSL3|7117	27911.0807
TMTC1|83857	396.1365	TMTC1|83857	1617.4191
TMTC2|160335	419.0834	TMTC2|160335	230.2782
TMTC3|160418	800.4251	TMTC3|160418	538.9877
TMTC4|84899	366.8489	TMTC4|84899	353.3972
TMUB1|83590	703.5045	TMUB1|83590	262.6539
TMUB2|79089	496.3783	TMUB2|79089	755.13
TMX1|81542	1783.2179	TMX1|81542	848.6092
TMX2|51075	2383.1594	TMX2|51075	1801.6416
TMX3|54495	944.7492	TMX3|54495	975.8322
TMX4|56255	932.9738	TMX4|56255	1006.3839
TNC|3371	2571.5657	TNC|3371	6494.755999999999
TNFAIP1|7126	1094.7708	TNFAIP1|7126	1900.9576
TNFAIP2|7127	1068.8438	TNFAIP2|7127	2706.3383
TNFAIP3|7128	594.8086	TNFAIP3|7128	594.6192
TNFAIP6|7130	447.4651	TNFAIP6|7130	170.9986
TNFAIP8L1|126282	316.4261	TNFAIP8L1|126282	124.031
TNFAIP8L2|79626	160.9304	TNFAIP8L2|79626	77.9754
TNFAIP8L3|388121	181.16	TNFAIP8L3|388121	145.9188
TNFAIP8|25816	410.0254	TNFAIP8|25816	418.6047
TNFRSF10A|8797	84.5413	TNFRSF10A|8797	125.399
TNFRSF10B|8795	593.2989	TNFRSF10B|8795	1161.4227
TNFRSF10C|8794	19.6257	TNFRSF10C|8794	51.5276
TNFRSF10D|8793	17.5121	TNFRSF10D|8793	417.2367
TNFRSF11A|8792	109.9037	TNFRSF11A|8792	161.4227
TNFRSF11B|4982	160.3266	TNFRSF11B|4982	216.5983
TNFRSF12A|51330	756.9467	TNFRSF12A|51330	713.1783
TNFRSF13B|23495	12.9831	TNFRSF13B|23495	5.472
TNFRSF14|8764	747.0282	TNFRSF14|8764	805.9416
TNFRSF17|608	23.8527	TNFRSF17|608	29.1838
TNFRSF18|8784	352.0542	TNFRSF18|8784	14.1359
TNFRSF19|55504	570.352	TNFRSF19|55504	946.1924
TNFRSF1A|7132	3145.239	TNFRSF1A|7132	2928.8646
TNFRSF1B|7133	1658.8214	TNFRSF1B|7133	1194.7104
TNFRSF21|27242	867.4543	TNFRSF21|27242	1228.4542
TNFRSF25|8718	25.0605	TNFRSF25|8718	57.4555
TNFRSF4|7293	150.3628	TNFRSF4|7293	7.2959
TNFRSF6B|8771	70.0606	TNFRSF6B|8771	57.6288
TNFRSF8|943	32.9107	TNFRSF8|943	74.3274
TNFRSF9|3604	23.8527	lowly_expressed	lowly_expressed
TNFSF10|8743	2692.6409999999996	TNFSF10|8743	5143.6389
TNFSF11|8600	6.0387	lowly_expressed	lowly_expressed
TNFSF12-TNFSF13|407977	181.015	TNFSF12-TNFSF13|407977	276.8354
TNFSF12|8742	620.8171	TNFSF12|8742	856.2107
TNFSF13B|10673	193.5392	TNFSF13B|10673	44.6876
TNFSF13|8741	748.5953	TNFSF13|8741	641.2358
lowly_expressed	lowly_expressed	TNFSF14|8740	5.016
TNFSF15|9966	12.9831	TNFSF15|9966	22.3438
TNFSF4|7292	177.5368	TNFSF4|7292	49.2476
TNFSF8|944	92.6935	TNFSF8|944	35.1117
TNFSF9|8744	19.6257	TNFSF9|8744	13.6799
TNF|7124	18.7199	TNF|7124	55.6316
TNIK|23043	886.778	TNIK|23043	357.5011
TNIP1|10318	2368.9685	TNIP1|10318	3839.0333
TNIP2|79155	586.9583	TNIP2|79155	600.0912
TNIP3|79931	10.2657	lowly_expressed	lowly_expressed
TNK1|8711	443.8419	TNK1|8711	504.332
TNK2|10188	1407.7277	TNK2|10188	883.0141
TNKS1BP1|85456	5019.0369	TNKS1BP1|85456	5300.9576
TNKS2|80351	804.6522	TNKS2|80351	1800.7296
TNKS|8658	1295.2545	TNKS|8658	1481.4546
TNMD|64102	18.7199	TNMD|64102	890.5609
lowly_expressed	lowly_expressed	TNNC2|7125	15.5039
TNNI1|7135	16.9083	TNNI1|7135	49.2476
TNNI2|7136	12.6812	TNNI2|7136	12.3119
TNNI3K|51086	14.9668	TNNI3K|51086	55.8869
TNNT1|7138	872.8891	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TNNT2|7139	5.016
TNNT3|7140	18.4179	TNNT3|7140	81.1674
TNN|63923	222.2229	TNN|63923	159.5987
TNPO1|3842	2111.1175	TNPO1|3842	2085.2713
TNPO2|30000	1118.3609	TNPO2|30000	1654.3548
TNPO3|23534	1112.9261	TNPO3|23534	1110.8071
TNRC18|84629	3409.1287	TNRC18|84629	2253.99
TNRC6A|27327	668.7822	TNRC6A|27327	1350.2052
TNRC6B|23112	700.7871	TNRC6B|23112	983.5841
TNRC6C|57690	752.0101	TNRC6C|57690	622.5764
TNS1|7145	3474.9501	TNS1|7145	15834.9293
TNS3|64759	1993.6654	TNS3|64759	2935.7045
TNS4|84951	686.2943	TNS4|84951	2866.8491
TNXB|7148	554.3646	TNXB|7148	12802.3757
TOB1|10140	3380.7529999999997	TOB1|10140	2558.1395
TOB2|10766	1962.2644	TOB2|10766	1889.6489
TOE1|114034	376.1243	TOE1|114034	279.0424
TOLLIP|54472	846.6209	TOLLIP|54472	1203.8304
TOM1L1|10040	2279.7472	TOM1L1|10040	923.461
TOM1L2|146691	729.1689	TOM1L2|146691	1642.4989
TOM1|10043	1472.2267	TOM1|10043	1023.2558
TOMM20|9804	7301.6525	TOMM20|9804	7580.9394
TOMM22|56993	2134.9702	TOMM22|56993	1140.4469
TOMM34|10953	902.1766	TOMM34|10953	812.5855
TOMM40L|84134	421.7917	TOMM40L|84134	383.005
TOMM40|10452	1033.2157	TOMM40|10452	659.8267
TOMM5|401505	1092.6845	TOMM5|401505	746.7214
TOMM6|100188893	1909.6404	TOMM6|100188893	1609.8495
TOMM70A|9868	1819.7005	TOMM70A|9868	1843.1053
TOMM7|54543	1629.5339	TOMM7|54543	2991.3361
TOP1MT|116447	524.76	TOP1MT|116447	585.9553
TOP1P1|7151	54.9519	TOP1P1|7151	72.9594
TOP1|7150	2031.1052	TOP1|7150	1852.7132
TOP2A|7153	1660.0292	TOP2A|7153	385.7729
TOP2B|7155	5503.0359	TOP2B|7155	4509.3479
TOP3A|7156	312.199	TOP3A|7156	331.9653
TOP3B|8940	316.728	TOP3B|8940	225.7182
TOPBP1|11073	1028.9886	TOPBP1|11073	850.8892
TOPORS|10210	559.7843	TOPORS|10210	849.0652
TOR1AIP1|26092	1727.6622	TOR1AIP1|26092	1833.5613
TOR1AIP2|163590	526.8736	TOR1AIP2|163590	399.4528
TOR1A|1861	1133.7595	TOR1A|1861	867.7611
TOR1B|27348	858.3963	TOR1B|27348	429.0926
TOR2A|27433	538.0451	TOR2A|27433	134.9749
TOR3A|64222	1906.4067	TOR3A|64222	937.0725
TOX2|84969	213.4668	TOX2|84969	65.6635
TOX3|27324	3983.7077	TOX3|27324	160.9667
TOX4|9878	2352.3984	TOX4|9878	1836.9448
TOX|9760	57.9712	TOX|9760	61.1035
TP53AIP1|63970	8.4541	TP53AIP1|63970	69.3114
TP53BP1|7158	1293.7841	TP53BP1|7158	1071.5914
TP53BP2|7159	523.5523	TP53BP2|7159	1155.0388
TP53I11|9537	6165.7795	TP53I11|9537	2863.2011
TP53I13|90313	413.3467	TP53I13|90313	283.6297
TP53I3|9540	208.9378	TP53I3|9540	346.1012
TP53INP1|94241	1394.9317	TP53INP1|94241	780.2098
TP53INP2|58476	784.4227	TP53INP2|58476	770.1778
TP53RK|112858	619.2652	TP53RK|112858	471.0442
TP53TG1|11257	402.1751	TP53TG1|11257	215.2303
lowly_expressed	lowly_expressed	TP53TG3B|729355	9.5759
TP53|7157	1825.7905	lowly_expressed	lowly_expressed
TP63|8626	392.8152	TP63|8626	2378.021
TP73|7161	57.6693	TP73|7161	66.5755
TPBG|7162	1755.4401	TPBG|7162	849.5212
TPCN1|53373	868.9639999999999	TPCN1|53373	1496.124
TPCN2|219931	438.9657	TPCN2|219931	287.1865
TPD52L1|7164	1243.6632	TPD52L1|7164	1314.1815
TPD52L2|7165	2230.3811	TPD52L2|7165	2295.0296
TPD52|7163	4937.1375	TPD52|7163	1806.1423
TPH1|7166	128.3216	TPH1|7166	6.8399
TPI1P2|286016	18.7199	TPI1P2|286016	20.5198
TPI1|7167	8076.4133	TPI1|7167	5202.0064
TPK1|27010	112.6211	TPK1|27010	94.3912
TPM1|7168	5460.2792	TPM1|7168	10215.2029
TPM2|7169	1590.2826	TPM2|7169	7573.6434
TPM3|7170	15531.7498	TPM3|7170	5997.264
TPM4|7171	18173.0621	TPM4|7171	17751.938000000002
TPMT|7172	1232.7936	TPMT|7172	471.5002
TPO|7173	5.1329	TPO|7173	65.6635
TPP1|1200	4159.4328	TPP1|1200	3222.9822
TPP2|7174	593.9028	TPP2|7174	984.9521
TPPP3|51673	282.3076	TPPP3|51673	1491.5641
TPPP|11076	169.0826	TPPP|11076	597.8112
TPRA1|131601	514.7962	TPRA1|131601	469.6762
TPRG1L|127262	1535.0288	TPRG1L|127262	2006.8399
TPRG1|285386	2952.0017	TPRG1|285386	237.1181
TPRKB|51002	532.0064	TPRKB|51002	297.3096
TPRN|286262	766.0047	TPRN|286262	195.6224
lowly_expressed	lowly_expressed	TPRXL|348825	5.016
TPR|7175	2206.5314	TPR|7175	3785.9872
TPSAB1|7177	280.1941	TPSAB1|7177	497.036
TPSB2|64499	456.5231	TPSB2|64499	882.8089
TPSD1|23430	18.4179	TPSD1|23430	26.9038
TPSG1|25823	90.2781	TPSG1|25823	5.928
TPST1|8460	271.438	TPST1|8460	245.326
TPST2|8459	916.3675	TPST2|8459	520.7478
TPT1|7178	41432.7942	TPT1|7178	74766.5299
lowly_expressed	lowly_expressed	TPTE2P1|646405	15.5039
TPX2|22974	1448.3739	TPX2|22974	151.3908
TRA2A|29896	1109.0009	TRA2A|29896	984.0401
TRA2B|6434	2812.5085	TRA2B|6434	2440.4925
TRABD|80305	853.8673	TRABD|80305	389.4209
TRADD|8717	248.793	TRADD|8717	291.8377
TRAF1|7185	283.2134	TRAF1|7185	155.9508
TRAF2|7186	384.0591	TRAF2|7186	239.8541
TRAF3IP1|26146	354.4697	TRAF3IP1|26146	648.8828
TRAF3IP2|10758	1287.1416	TRAF3IP2|10758	989.9681
TRAF3IP3|80342	137.9835	TRAF3IP3|80342	57.9115
TRAF3|7187	234.3002	TRAF3|7187	248.518
TRAF4|9618	960.7517	TRAF4|9618	1102.5992
TRAF5|7188	983.6986	TRAF5|7188	586.4113
TRAF6|7189	263.2858	TRAF6|7189	333.3333
TRAF7|84231	2577.0066	TRAF7|84231	1846.6439
TRAFD1|10906	1579.111	TRAFD1|10906	1030.5518
TRAIP|10293	85.7491	TRAIP|10293	58.3675
TRAK1|22906	1153.6871	TRAK1|22906	1936.6165
TRAK2|66008	1626.2126	TRAK2|66008	1204.2864
TRAM1L1|133022	154.8918	TRAM1L1|133022	107.6151
TRAM1|23471	5144.3392	TRAM1|23471	4121.295
TRAM2|9697	958.0343	TRAM2|9697	1134.5189
TRANK1|9881	765.4009	TRANK1|9881	453.2604
TRAP1|10131	1434.8594	TRAP1|10131	1743.8121
TRAPPC10|7109	864.435	TRAPPC10|7109	1162.3347
TRAPPC1|58485	1162.1412	TRAPPC1|58485	1069.7674
TRAPPC2L|51693	502.7189	TRAPPC2L|51693	460.1003
TRAPPC2P1|10597	170.1726	TRAPPC2P1|10597	134.0812
TRAPPC2|6399	217.09	TRAPPC2|6399	326.4934
TRAPPC3|27095	1306.7672	TRAPPC3|27095	1300.5016
TRAPPC4|51399	630.1348	TRAPPC4|51399	549.0196
TRAPPC5|126003	725.5457	TRAPPC5|126003	273.5978
TRAPPC6A|79090	453.2019	TRAPPC6A|79090	296.3976
TRAPPC6B|122553	544.0838	TRAPPC6B|122553	586.4113
TRAPPC9|83696	1150.3658	TRAPPC9|83696	620.611
TRAT1|50852	29.8914	lowly_expressed	lowly_expressed
TRDMT1|1787	97.8264	TRDMT1|1787	166.4387
TRDN|10345	10.5677	TRDN|10345	96.6712
TREM1|54210	12.6812	TREM1|54210	21.4318
TREM2|54209	1125.9092	TREM2|54209	219.3342
TREML1|340205	7.5483	TREML1|340205	7.2959
TRERF1|55809	414.8563	TRERF1|55809	192.4305
TREX1|11277	360.2245	TREX1|11277	266.4067
TRHDE|29953	5.8303	TRHDE|29953	30.2827
TRH|7200	14.1909	TRH|7200	8.6639
TRIAP1|51499	483.0932	TRIAP1|51499	541.2677
TRIB1|10221	1277.7816	TRIB1|10221	3269.0378
TRIB2|28951	876.8142	TRIB2|28951	1117.1911
TRIB3|57761	884.3626	TRIB3|57761	282.7177
TRIL|9865	671.8015	TRIL|9865	718.1943
TRIM11|81559	620.7748	TRIM11|81559	349.2932
TRIM13|10206	738.556	TRIM13|10206	811.8833
TRIM14|9830	1266.912	TRIM14|9830	811.6735
TRIM16L|147166	98.6658	TRIM16L|147166	190.2417
TRIM16|10626	557.3688	TRIM16|10626	507.0679
TRIM17|51127	20.5315	TRIM17|51127	41.4957
TRIM21|6737	478.8662	TRIM21|6737	516.6439
TRIM22|10346	1247.5883	TRIM22|10346	1616.5071
TRIM23|373	310.0855	TRIM23|373	398.0848
TRIM24|8805	1140.7039	TRIM24|8805	578.2034
TRIM25|7706	428.7453	TRIM25|7706	1490.6521
TRIM26|7726	1638.29	TRIM26|7726	1700.4104
TRIM27|5987	1360.5114	TRIM27|5987	1340.6293
TRIM28|10155	7730.6997	TRIM28|10155	4296.3976
TRIM29|23650	623.1903	TRIM29|23650	7044.2316
TRIM2|23321	319.4454	TRIM2|23321	1886.9129
lowly_expressed	lowly_expressed	TRIM31|11074	5.016
TRIM32|22954	674.8209	TRIM32|22954	520.7478
TRIM33|51592	1467.0938	TRIM33|51592	1335.6133
TRIM34|53840	202.2953	TRIM34|53840	240.7661
TRIM35|23087	455.3154	TRIM35|23087	578.2034
TRIM36|55521	66.7273	TRIM36|55521	51.0716
TRIM37|4591	1227.7754	TRIM37|4591	588.3539
TRIM38|10475	553.7456	TRIM38|10475	579.1154
TRIM39|56658	290.1005	TRIM39|56658	491.7875
TRIM3|10612	243.3582	TRIM3|10612	205.6544
TRIM41|90933	591.1884	TRIM41|90933	623.8486
TRIM44|54765	1399.1588	TRIM44|54765	1412.6767
TRIM45|80263	286.2327	TRIM45|80263	170.9986
TRIM46|80128	33.2127	TRIM46|80128	31.4637
TRIM47|91107	590.5815	TRIM47|91107	1160.0547
TRIM4|89122	656.1010000000001	TRIM4|89122	1038.7597
TRIM52|84851	136.1719	TRIM52|84851	163.2467
TRIM56|81844	263.8897	TRIM56|81844	397.6288
TRIM58|25893	357.486	TRIM58|25893	109.8951
TRIM59|286827	361.4292	TRIM59|286827	57.5559
TRIM5|85363	315.2395	TRIM5|85363	451.1491
TRIM62|55223	271.1361	TRIM62|55223	167.8067
lowly_expressed	lowly_expressed	TRIM63|84676	15.5039
TRIM65|201292	275.0612	TRIM65|201292	362.9731
TRIM66|9866	112.92299999999999	TRIM66|9866	485.6361
lowly_expressed	lowly_expressed	TRIM67|440730	11.8559
TRIM68|55128	97.5244	TRIM68|55128	357.0451
TRIM69|140691	26.1565	TRIM69|140691	13.1783
TRIM6|117854	349.0349	TRIM6|117854	201.5504
lowly_expressed	lowly_expressed	TRIM78P|117852	6.6712
TRIM7|81786	18.7199	TRIM7|81786	41.4957
TRIM8|81603	3256.6523	TRIM8|81603	2362.5171
TRIM9|114088	13.2851	TRIM9|114088	61.5595
TRIOBP|11078	1769.3351	TRIOBP|11078	2036.4797
TRIO|7204	1670.5968	TRIO|7204	2213.4063
TRIP10|9322	571.2578	TRIP10|9322	1268.5819
TRIP11|9321	992.4547	TRIP11|9321	996.808
TRIP12|9320	3532.6194	TRIP12|9320	3800.2736
TRIP13|9319	344.8078	TRIP13|9319	103.0552
TRIP4|9325	510.8711	TRIP4|9325	584.5873
TRIP6|7205	1730.0777	TRIP6|7205	1285.9097
TRIT1|54802	240.9428	TRIT1|54802	395.3488
TRMT112|51504	2098.4363	TRMT112|51504	1413.5887
TRMT11|60487	118.0559	TRMT11|60487	230.2782
TRMT12|55039	378.3224	TRMT12|55039	337.8933
TRMT1|55621	461.35400000000004	TRMT1|55621	442.3165
TRMT2A|27037	537.7432	TRMT2A|27037	498.404
TRMT2B|79979	523.8542	TRMT2B|79979	392.6129
TRMT5|57570	421.1969	TRMT5|57570	649.7948
TRMT61A|115708	300.4236	TRMT61A|115708	377.10900000000004
TRMT61B|55006	299.6265	TRMT61B|55006	326.4979
TRMT6|51605	368.0567	TRMT6|51605	433.1965
TRMU|55687	141.6067	TRMU|55687	133.6069
TRNAU1AP|54952	422.4047	TRNAU1AP|54952	330.5974
TRNP1|388610	74.5775	TRNP1|388610	373.917
TRNT1|51095	326.7643	TRNT1|51095	273.4929
TROAP|10024	187.5006	TROAP|10024	20.9758
TROVE2|6738	1411.0520000000001	TROVE2|6738	803.8942
TRO|7216	606.2819999999999	TRO|7216	216.1423
TRPA1|8989	7.5755	lowly_expressed	lowly_expressed
TRPC1|7220	52.8383	TRPC1|7220	196.9904
TRPC3|7222	5.1329	lowly_expressed	lowly_expressed
TRPC4AP|26133	1913.9551	TRPC4AP|26133	1945.2804
TRPC4|7223	18.116	lowly_expressed	lowly_expressed
TRPC6|7225	78.8046	TRPC6|7225	149.5668
TRPM2|7226	413.0447	TRPM2|7226	104.4232
TRPM4|54795	1016.0055	TRPM4|54795	790.2417
lowly_expressed	lowly_expressed	TRPM6|140803	42.8637
TRPM7|54822	740.9443	TRPM7|54822	907.8887
lowly_expressed	lowly_expressed	TRPM8|79054	11.3999
TRPS1|7227	5432.0816	TRPS1|7227	4908.8007
TRPT1|83707	574.5790000000001	TRPT1|83707	207.0223
TRPV1|7442	34.7223	TRPV1|7442	134.5189
TRPV2|51393	511.475	TRPV2|51393	172.3666
TRPV4|59341	160.3266	TRPV4|59341	214.7743
TRPV6|55503	48.9132	TRPV6|55503	243.958
TRRAP|8295	1486.7979999999998	TRRAP|8295	1863.2011
TRUB1|142940	673.9151	TRUB1|142940	359.3251
TRUB2|26995	567.0307	TRUB2|26995	557.6835
TSC1|7248	393.1171	TSC1|7248	966.2563
TSC22D1|8848	2810.6969	TSC22D1|8848	7571.3634
TSC22D2|9819	641.9102	TSC22D2|9819	428.6366
TSC22D3|1831	2894.9363	TSC22D3|1831	5285.9097
TSC22D4|81628	990.3412	TSC22D4|81628	840.4013
TSC2|7249	1578.8091	TSC2|7249	1601.4592
TSEN15|116461	886.778	TSEN15|116461	460.5563
TSEN2|80746	123.1888	TSEN2|80746	141.3589
TSEN34|79042	1357.7939999999999	TSEN34|79042	752.85
TSEN54|283989	249.3969	TSEN54|283989	269.4938
TSFM|10102	483.999	TSFM|10102	518.9238
TSG101|7251	2296.5045	TSG101|7251	1291.3817
TSGA10|80705	35.0243	TSGA10|80705	90.2873
TSGA14|95681	188.7083	TSGA14|95681	234.3821
TSHR|7253	8.7561	TSHR|7253	10.4879
TSHZ1|10194	1063.1071	TSHZ1|10194	894.6648
TSHZ2|128553	113.5269	TSHZ2|128553	471.0442
TSHZ3|57616	490.6416	TSHZ3|57616	455.0844
TSIX|9383	23.9131	TSIX|9383	25.4492
lowly_expressed	lowly_expressed	TSKS|60385	7.2959
