gene_id	TCGA-E2-A1LB-01A-11R-A144-07	gene_id	TCGA-E2-A1LB-11A-22R-A144-07
YPEL1|29799	160.0135	YPEL1|29799	257.1159
YPEL2|388403	1763.8998	YPEL2|388403	603.0315
YPEL3|83719	487.9254	YPEL3|83719	971.3232
lowly_expressed	lowly_expressed	YPEL4|219539	22.5317
YPEL5|51646	2402.7856	YPEL5|51646	1612.0442
YRDC|79693	376.1159	YRDC|79693	386.9685
YTHDC1|91746	1546.8943	YTHDC1|91746	1962.3105
YTHDC2|64848	718.4095	YTHDC2|64848	833.2651
YTHDF1|54915	1386.4989	YTHDF1|54915	1213.0274
YTHDF2|51441	3020.1056	YTHDF2|51441	2581.7288
YTHDF3|253943	1642.1431	YTHDF3|253943	1841.8681
YWHAB|7529	7805.9081	YWHAB|7529	4988.1196
YWHAE|7531	14179.9393	YWHAE|7531	10019.6641
YWHAG|7532	4672.133	YWHAG|7532	3459.6477
YWHAH|7533	3236.2125	YWHAH|7533	1564.5227
YWHAQ|10971	7762.7766	YWHAQ|10971	6502.6628
YWHAZ|7534	10735.7071	YWHAZ|7534	9393.6911
YY1AP1|55249	1043.6931	YY1AP1|55249	1973.7812
YY1|7528	1643.0417	YY1|7528	1418.2712
YY2|404281	18.4208	YY2|404281	10.2417
ZADH2|284273	686.0609	ZADH2|284273	1421.9582
ZAK|51776	218.3534	ZAK|51776	2289.2257
ZAP70|7535	26.9572	ZAP70|7535	38.9185
ZBED1|9189	1874.2312	ZBED1|9189	1619.4183
ZBED3|84327	35.4937	ZBED3|84327	138.4678
ZBED4|9889	788.4983	ZBED4|9889	890.2089
ZBED5|58486	715.2645	ZBED5|58486	934.4531
ZBP1|81030	14.8265	ZBP1|81030	9.832
ZBTB10|65986	607.885	ZBTB10|65986	798.0336
ZBTB11|27107	734.5434	ZBTB11|27107	902.6833
ZBTB12|221527	52.5666	ZBTB12|221527	256.8374
ZBTB16|7704	507.694	ZBTB16|7704	63.9082
ZBTB17|7709	577.3335	ZBTB17|7709	489.5535
ZBTB1|22890	1092.1757	ZBTB1|22890	1154.789
lowly_expressed	lowly_expressed	ZBTB20|26137	23.7608
ZBTB22|9278	507.694	ZBTB22|9278	804.1786
ZBTB24|9841	394.4738	ZBTB24|9841	534.2073
ZBTB25|7597	100.2134	ZBTB25|7597	100.1229
ZBTB26|57684	72.7845	ZBTB26|57684	192.1344
ZBTB2|57621	259.2385	ZBTB2|57621	532.5686
ZBTB32|27033	5.3914	lowly_expressed	lowly_expressed
ZBTB33|10009	1004.6052	ZBTB33|10009	2102.0074
ZBTB34|403341	187.3526	ZBTB34|403341	508.3982
ZBTB37|84614	41.7837	ZBTB37|84614	33.5928
ZBTB38|253461	976.7494	ZBTB38|253461	2215.0758
ZBTB39|9880	187.3526	ZBTB39|9880	442.032
ZBTB3|79842	115.4667	ZBTB3|79842	141.7452
ZBTB40|9923	565.2027	ZBTB40|9923	1131.9132
ZBTB41|360023	609.6821	ZBTB41|360023	870.5449
ZBTB42|100128927	1063.4618	ZBTB42|100128927	601.3929
ZBTB43|23099	390.4302	ZBTB43|23099	581.3191
ZBTB44|29068	1564.8658	ZBTB44|29068	2567.8001
ZBTB45|84878	348.6465	ZBTB45|84878	370.34
ZBTB46|140685	68.2916	ZBTB46|140685	270.7907
ZBTB47|92999	318.5443	ZBTB47|92999	435.4773
ZBTB48|3104	137.4817	ZBTB48|3104	423.5969
ZBTB49|166793	74.5816	ZBTB49|166793	172.0606
ZBTB4|57659	1178.0299	ZBTB4|57659	3824.6620000000003
ZBTB5|9925	212.5126	ZBTB5|9925	825.0717
ZBTB6|10773	288.4421	ZBTB6|10773	408.4392
ZBTB7A|51341	859.4856	ZBTB7A|51341	850.4711
ZBTB7B|51043	3097.3829	ZBTB7B|51043	2832.0361
ZBTB7C|201501	917.8928	ZBTB7C|201501	606.7186
ZBTB8A|653121	177.4683	ZBTB8A|653121	341.2536
lowly_expressed	lowly_expressed	ZBTB8B|728116	9.4224
ZBTB8OS|339487	226.8898	ZBTB8OS|339487	85.6206
ZBTB9|221504	391.3288	ZBTB9|221504	442.4416
ZC3H10|84872	171.6275	ZC3H10|84872	272.0197
ZC3H11A|9877	3313.9391	ZC3H11A|9877	4289.2257
ZC3H12A|80149	204.4255	ZC3H12A|80149	254.4039
ZC3H12B|340554	65.1466	ZC3H12B|340554	58.1729
ZC3H12C|85463	234.0784	ZC3H12C|85463	304.3834
ZC3H13|23091	1617.8816	ZC3H13|23091	2447.3576
ZC3H14|79882	1133.9998	ZC3H14|79882	1665.3011
ZC3H15|55854	1935.5274	ZC3H15|55854	1443.261
ZC3H18|124245	858.587	ZC3H18|124245	972.5522
ZC3H3|23144	249.8034	ZC3H3|23144	464.9734
ZC3H4|23211	1321.8016	ZC3H4|23211	1373.2077
ZC3H6|376940	78.1759	ZC3H6|376940	541.991
ZC3H7A|29066	1036.0553	ZC3H7A|29066	1111.8394
ZC3H7B|23264	2302.1453	ZC3H7B|23264	4010.2417
ZC3H8|84524	129.3946	ZC3H8|84524	269.152
ZC3HAV1L|92092	8.5364	ZC3HAV1L|92092	74.1499
ZC3HAV1|56829	1466.0227	ZC3HAV1|56829	1617.3699
ZC3HC1|51530	190.4976	ZC3HC1|51530	325.2765
ZC4H2|55906	193.1933	ZC4H2|55906	237.6075
ZCCHC10|54819	239.9191	ZCCHC10|54819	257.6813
ZCCHC11|23318	506.3462	ZCCHC11|23318	1129.8648
lowly_expressed	lowly_expressed	ZCCHC12|170261	13.1094
ZCCHC14|23174	1003.2573	ZCCHC14|23174	1404.7522
ZCCHC17|51538	930.9222	ZCCHC17|51538	677.5912
ZCCHC18|644353	9.8843	ZCCHC18|644353	9.832
ZCCHC24|219654	542.7384	ZCCHC24|219654	822.204
ZCCHC2|54877	334.8534	ZCCHC2|54877	807.2675
ZCCHC3|85364	387.2852	ZCCHC3|85364	779.5985
ZCCHC4|29063	138.8296	ZCCHC4|29063	226.9562
lowly_expressed	lowly_expressed	ZCCHC5|203430	9.4224
ZCCHC6|79670	603.3921	ZCCHC6|79670	1188.4474
ZCCHC7|84186	222.8462	ZCCHC7|84186	614.5023
ZCCHC8|55596	598.45	ZCCHC8|55596	671.8558
ZCCHC9|84240	282.6014	ZCCHC9|84240	282.671
ZCRB1|85437	495.5633	ZCRB1|85437	794.3466
ZCWPW1|55063	77.2773	ZCWPW1|55063	181.483
ZCWPW2|152098	13.4786	ZCWPW2|152098	27.0381
ZDBF2|57683	41.7837	ZDBF2|57683	325.6862
ZDHHC11|79844	15.725	ZDHHC11|79844	30.3154
ZDHHC12|84885	558.4634	ZDHHC12|84885	383.8591
ZDHHC13|54503	167.1347	ZDHHC13|54503	290.0451
ZDHHC14|79683	88.0602	ZDHHC14|79683	207.2921
ZDHHC15|158866	143.3225	ZDHHC15|158866	203.6051
ZDHHC16|84287	924.1829	ZDHHC16|84287	424.8259
ZDHHC17|23390	279.4564	ZDHHC17|23390	816.4687
ZDHHC18|84243	411.5467	ZDHHC18|84243	657.5174
ZDHHC1|29800	68.2916	ZDHHC1|29800	213.0274
ZDHHC20|253832	352.6901	ZDHHC20|253832	344.1213
ZDHHC21|340481	176.1204	ZDHHC21|340481	174.5186
ZDHHC23|254887	164.8882	ZDHHC23|254887	276.1163
ZDHHC24|254359	348.1972	ZDHHC24|254359	199.9549
ZDHHC2|51201	86.2631	ZDHHC2|51201	419.5002
ZDHHC3|51304	2494.4401	ZDHHC3|51304	1354.7726
ZDHHC4|55146	1005.5038	ZDHHC4|55146	966.8169
ZDHHC5|25921	3706.6157	ZDHHC5|25921	2476.4441
ZDHHC6|64429	1057.6884	ZDHHC6|64429	755.9975
ZDHHC7|55625	1177.5806	ZDHHC7|55625	1035.6411
ZDHHC8P1|150244	5.8407	ZDHHC8P1|150244	55.7149
ZDHHC8|29801	383.2416	ZDHHC8|29801	785.3339
ZDHHC9|51114	1409.4126	ZDHHC9|51114	1054.0762
ZEB1|6935	473.5482	ZEB1|6935	414.4121
ZEB2|9839	370.6616	ZEB2|9839	358.8693
ZER1|10444	1705.4925	ZER1|10444	2231.0528
ZFAND1|79752	355.8351	ZFAND1|79752	814.4203
ZFAND2A|90637	217.4548	ZFAND2A|90637	151.1676
ZFAND2B|130617	528.3612	ZFAND2B|130617	435.4773
ZFAND3|60685	2716.3877	ZFAND3|60685	1356.8210000000001
ZFAND5|7763	1827.2492	ZFAND5|7763	3114.7071
ZFAND6|54469	2106.2563	ZFAND6|54469	997.5419999999999
ZFAT|57623	153.6561	ZFAT|57623	285.129
ZFC3H1|196441	670.3358	ZFC3H1|196441	1011.4707
ZFHX3|463	1104.1626	ZFHX3|463	822.0647
ZFHX4|79776	224.1941	ZFHX4|79776	140.9259
ZFP106|64397	1533.865	ZFP106|64397	3009.0127
ZFP112|7771	168.9318	ZFP112|7771	254.8136
ZFP14|57677	194.9905	ZFP14|57677	418.2712
ZFP161|7541	346.8494	ZFP161|7541	460.467
ZFP1|162239	165.3375	ZFP1|162239	337.1569
ZFP28|140612	168.4825	ZFP28|140612	241.2946
ZFP2|80108	36.3922	ZFP2|80108	92.9947
ZFP30|22835	214.7591	ZFP30|22835	347.3986
ZFP36L1|677	5047.7367	ZFP36L1|677	9781.2372
ZFP36L2|678	2354.2626	ZFP36L2|678	5306.0221
ZFP36|7538	1248.1186	ZFP36|7538	2478.4924
ZFP37|7539	98.3938	ZFP37|7539	122.9005
ZFP3|124961	322.5879	ZFP3|124961	406.8005
ZFP41|286128	101.38600000000001	ZFP41|286128	378.8447
ZFP57|346171	8.5364	ZFP57|346171	164.2769
ZFP62|643836	535.5498	ZFP62|643836	934.0434
ZFP64|55734	369.76300000000003	ZFP64|55734	469.8894
ZFP82|284406	88.5095	ZFP82|284406	198.2794
ZFP90|146198	520.2741	ZFP90|146198	1041.7862
ZFP91|80829	2683.1405	ZFP91|80829	2463.7444
ZFPL1|7542	566.9999	ZFPL1|7542	485.4568
ZFPM1|161882	162.1925	ZFPM1|161882	62.2696
ZFPM2|23414	111.8724	ZFPM2|23414	32.7735
ZFR|51663	2224.868	ZFR|51663	2897.583
ZFX|7543	508.1433	ZFX|7543	1161.8189
ZFYVE16|9765	2359.2048	ZFYVE16|9765	1231.8722
ZFYVE19|84936	934.0672	ZFYVE19|84936	680.0492
ZFYVE1|53349	1051.3310000000001	ZFYVE1|53349	836.9521
ZFYVE20|64145	975.4016	ZFYVE20|64145	1055.7149
ZFYVE21|79038	1024.3738	ZFYVE21|79038	1190.4957
ZFYVE26|23503	726.4967	ZFYVE26|23503	1139.2872
ZFYVE27|118813	518.0276	ZFYVE27|118813	728.39
ZFYVE28|57732	220.5998	ZFYVE28|57732	288.4064
ZFYVE9|9372	712.5688	ZFYVE9|9372	1211.7984
ZG16B|124220	459.1711	ZG16B|124220	517.0012
ZGLP1|100125288	11.03	ZGLP1|100125288	22.1303
ZGPAT|84619	595.4083	ZGPAT|84619	483.4494
ZHX1|11244	584.0189	ZHX1|11244	1499.7952
ZHX2|22882	824.4412	ZHX2|22882	1565.7517
ZHX3|23051	620.0157	ZHX3|23051	1053.2569
lowly_expressed	lowly_expressed	ZIC1|7545	5.7354
ZIC2|7546	27.4065	lowly_expressed	lowly_expressed
ZIK1|284307	106.48100000000001	ZIK1|284307	117.1651
lowly_expressed	lowly_expressed	ZIM2|23619	5.3011
ZKSCAN1|7586	438.9532	ZKSCAN1|7586	1959.4429
ZKSCAN2|342357	148.7139	ZKSCAN2|342357	290.8644
ZKSCAN3|80317	70.0887	ZKSCAN3|80317	115.5264
ZKSCAN4|387032	126.2496	ZKSCAN4|387032	206.4728
ZKSCAN5|23660	174.3233	ZKSCAN5|23660	427.6936
ZMAT1|84460	317.1965	ZMAT1|84460	429.3322
ZMAT2|153527	1342.4688	ZMAT2|153527	1501.4338
ZMAT3|64393	155.4532	ZMAT3|64393	229.8238
lowly_expressed	lowly_expressed	ZMAT4|79698	5.3257
ZMAT5|55954	270.574	ZMAT5|55954	187.7591
ZMIZ1|57178	2024.4861	ZMIZ1|57178	4110.6104
ZMIZ2|83637	1586.8808	ZMIZ2|83637	1898.4023
ZMPSTE24|10269	2555.5431	ZMPSTE24|10269	1058.9922
ZMYM1|79830	154.1054	ZMYM1|79830	403.5231
ZMYM2|7750	1923.8459	ZMYM2|7750	2321.1798
ZMYM3|9203	974.503	ZMYM3|9203	1514.1336
ZMYM4|9202	1295.743	ZMYM4|9202	2516.5916
ZMYM5|9205	397.6188	ZMYM5|9205	392.0524
ZMYM6|9204	372.0094	ZMYM6|9204	494.8996
ZMYND10|51364	22.0151	ZMYND10|51364	31.1348
ZMYND11|10771	2358.3062	ZMYND11|10771	2883.2446
ZMYND12|84217	97.9445	ZMYND12|84217	58.5825
ZMYND15|84225	25.1601	ZMYND15|84225	66.7759
ZMYND17|118490	33.2472	ZMYND17|118490	115.1168
ZMYND19|116225	467.7075	ZMYND19|116225	396.1491
ZMYND8|23613	1935.5274	ZMYND8|23613	1196.6407
ZNF100|163227	327.0808	ZNF100|163227	297.8288
ZNF101|94039	84.0166	ZNF101|94039	165.0963
ZNF107|51427	651.9151	ZNF107|51427	647.6854
ZNF10|7556	363.0237	ZNF10|7556	335.5182
lowly_expressed	lowly_expressed	ZNF114|163071	18.0254
ZNF117|51351	538.5331	ZNF117|51351	887.1528
ZNF121|7675	128.496	ZNF121|7675	145.0225
ZNF124|7678	65.1466	ZNF124|7678	73.3306
ZNF12|7559	596.2035	ZNF12|7559	1038.5088
ZNF131|7690	416.4888	ZNF131|7690	822.6137
ZNF132|7691	160.8447	ZNF132|7691	218.3531
ZNF133|7692	220.1505	ZNF133|7692	847.6034
ZNF134|7693	350.89300000000003	ZNF134|7693	436.2966
ZNF135|7694	270.9199	ZNF135|7694	297.0094
ZNF136|7695	253.847	ZNF136|7695	371.569
ZNF137|7696	69.1902	ZNF137|7696	93.4043
ZNF138|7697	496.9112	ZNF138|7697	298.2384
ZNF140|7699	1012.6924	ZNF140|7699	690.7005
ZNF141|7700	48.523	ZNF141|7700	147.0709
ZNF142|7701	459.2699	ZNF142|7701	804.7972
ZNF143|7702	384.5895	ZNF143|7702	320.7702
ZNF146|7705	2303.4887	ZNF146|7705	3233.1012
ZNF148|7707	787.1504	ZNF148|7707	1591.1512
ZNF14|7561	285.7464	ZNF14|7561	364.6047
ZNF154|7710	67.8423	ZNF154|7710	126.5875
ZNF155|7711	273.1663	ZNF155|7711	236.018
ZNF160|90338	485.67900000000003	ZNF160|90338	777.9599
ZNF165|7718	119.3261	ZNF165|7718	81.1635
ZNF167|55888	63.3494	ZNF167|55888	126.5875
ZNF169|169841	20.6672	ZNF169|169841	137.2388
ZNF16|7564	162.1925	ZNF16|7564	383.0397
ZNF174|7727	240.8177	ZNF174|7727	306.4318
ZNF175|7728	303.2686	ZNF175|7728	287.1774
ZNF177|7730	85.1488	ZNF177|7730	148.2999
ZNF17|7565	101.5388	ZNF17|7565	188.0377
ZNF180|7733	199.4833	ZNF180|7733	282.671
ZNF181|339318	315.3993	ZNF181|339318	276.9357
ZNF182|7569	106.3462	ZNF182|7569	204.6129
ZNF184|7738	351.3422	ZNF184|7738	364.6047
ZNF185|7739	543.1877	ZNF185|7739	955.3462
ZNF187|7741	272.2678	ZNF187|7741	429.7419
ZNF189|7743	498.7083	ZNF189|7743	774.2728
ZNF18|7566	280.8042	ZNF18|7566	168.3736
ZNF192|7745	243.5134	ZNF192|7745	861.1225
ZNF193|7746	246.6584	ZNF193|7746	228.1852
ZNF195|7748	419.1845	ZNF195|7748	488.7341
ZNF197|10168	397.1695	ZNF197|10168	607.5379
ZNF19|7567	112.4295	ZNF19|7567	105.0471
ZNF200|7752	219.7012	ZNF200|7752	186.399
ZNF202|7753	251.6006	ZNF202|7753	446.1286
ZNF204P|7754	130.2932	ZNF204P|7754	435.8869
ZNF205|7755	259.0902	ZNF205|7755	348.6071
ZNF207|7756	2778.3893	ZNF207|7756	2569.0291
ZNF208|7757	1336.1788	ZNF208|7757	116.3458
ZNF20|7568	197.8569	ZNF20|7568	172.3515
ZNF211|10520	265.5285	ZNF211|10520	303.5641
ZNF212|7988	167.1347	ZNF212|7988	561.2454
ZNF213|7760	556.217	ZNF213|7760	639.9017
lowly_expressed	lowly_expressed	ZNF214|7761	92.1753
ZNF215|7762	6.7393	ZNF215|7762	11.4707
ZNF217|7764	1587.7794	ZNF217|7764	2047.5215
ZNF219|51222	288.8914	ZNF219|51222	1234.3302
ZNF221|7638	27.8558	ZNF221|7638	36.0508
ZNF222|7673	81.4961	ZNF222|7673	73.2282
ZNF223|7766	128.3702	ZNF223|7766	158.4678
ZNF224|7767	292.598	ZNF224|7767	326.0385
ZNF225|7768	133.4382	ZNF225|7768	142.9742
ZNF226|7769	330.6751	ZNF226|7769	256.4523
ZNF227|7770	464.9579	ZNF227|7770	490.0
ZNF229|7772	578.2321	ZNF229|7772	380.5817
ZNF22|7570	1185.2904	ZNF22|7570	1327.4027
ZNF230|7773	126.6989	ZNF230|7773	176.567
ZNF232|7775	158.5982	ZNF232|7775	256.4523
ZNF233|353355	104.6838	ZNF233|353355	97.9107
ZNF234|10780	221.0491	ZNF234|10780	335.9279
ZNF235|9310	212.1173	ZNF235|9310	191.2782
ZNF236|7776	188.7004	ZNF236|7776	439.1643
ZNF238|10472	390.4302	ZNF238|10472	697.2552
ZNF239|8187	66.4944	ZNF239|8187	265.8746
ZNF23|7571	211.5062	ZNF23|7571	284.5473
ZNF248|57209	208.0198	ZNF248|57209	483.4084
ZNF24|7572	3833.3146	ZNF24|7572	3153.2159
ZNF250|58500	104.6838	ZNF250|58500	405.2438
ZNF251|90987	165.3375	ZNF251|90987	447.3576
ZNF252|286101	378.2994	ZNF252|286101	952.8882
ZNF253|56242	394.4738	ZNF253|56242	472.7571
ZNF254|9534	550.9199	ZNF254|9534	455.8173
ZNF256|10172	134.3367	ZNF256|10172	140.1065
ZNF257|113835	86.7123	ZNF257|113835	62.2696
ZNF259|8882	868.9206	ZNF259|8882	739.0414
ZNF25|219749	185.1061	ZNF25|219749	361.73699999999997
ZNF260|339324	735.4824	ZNF260|339324	868.0868
ZNF263|10127	586.2114	ZNF263|10127	910.0123
ZNF264|9422	719.7574	ZNF264|9422	922.163
ZNF266|10781	508.5926	ZNF266|10781	944.6948
ZNF267|10308	307.7614	ZNF267|10308	298.6481
ZNF268|10795	907.11	ZNF268|10795	790.6596
ZNF26|7574	226.8898	ZNF26|7574	260.54900000000004
ZNF271|10778	847.8041	ZNF271|10778	733.7157
ZNF273|10793	166.6854	ZNF273|10793	166.7349
ZNF274|10782	904.4142	ZNF274|10782	484.2278
ZNF275|10838	412.4452	ZNF275|10838	510.4465
ZNF276|92822	347.9456	ZNF276|92822	826.6653
ZNF277|11179	448.3882	ZNF277|11179	768.1278
ZNF280B|140883	6.7393	ZNF280B|140883	70.4629
ZNF280C|55609	110.5245	ZNF280C|55609	105.6944
ZNF280D|54816	447.4042	ZNF280D|54816	1022.2941
ZNF281|23528	356.2844	ZNF281|23528	445.719
ZNF282|8427	416.0395	ZNF282|8427	1007.3739999999999
ZNF283|284349	96.1474	ZNF283|284349	97.501
ZNF284|342909	39.4923	ZNF284|342909	71.0488
ZNF285|26974	108.2781	ZNF285|26974	162.2286
ZNF286A|57335	211.6141	ZNF286A|57335	514.1336
ZNF286B|729288	13.0293	ZNF286B|729288	49.5698
ZNF287|57336	97.4952	ZNF287|57336	167.5543
ZNF28|7576	620.465	ZNF28|7576	510.8562
ZNF292|23036	643.8279	ZNF292|23036	1586.6448
ZNF295|49854	335.6172	ZNF295|49854	619.4183
ZNF296|162979	314.95	ZNF296|162979	141.7452
ZNF2|7549	137.0325	ZNF2|7549	182.3023
ZNF300|91975	61.103	ZNF300|91975	146.2515
ZNF302|55900	856.3406	ZNF302|55900	838.5907
ZNF304|57343	393.5752	ZNF304|57343	555.9197
ZNF30|90075	117.7131	ZNF30|90075	135.1905
ZNF311|282890	111.4231	ZNF311|282890	91.35600000000001
ZNF317|57693	704.4816	ZNF317|57693	1119.6231
ZNF318|24149	545.4341	ZNF318|24149	991.3969999999999
ZNF319|57567	261.9342	ZNF319|57567	440.3933
ZNF320|162967	379.6473	ZNF320|162967	612.0442
ZNF321|399669	41.896	ZNF321|399669	113.1831
ZNF322A|79692	659.553	ZNF322A|79692	895.5346
ZNF322B|387328	25.1601	ZNF322B|387328	31.9541
ZNF323|64288	322.5879	ZNF323|64288	327.3249
ZNF324B|388569	105.1331	ZNF324B|388569	210.5694
ZNF324|25799	213.8605	ZNF324|25799	306.0221
ZNF326|284695	515.7812	ZNF326|284695	589.1028
ZNF329|79673	423.2281	ZNF329|79673	436.7063
ZNF32|7580	1199.1464	ZNF32|7580	856.2065
ZNF330|27309	573.2899	ZNF330|27309	622.2859
ZNF331|55422	287.5435	ZNF331|55422	564.5227
ZNF333|84449	121.3074	ZNF333|84449	316.6735
ZNF334|55713	31.4501	ZNF334|55713	243.3429
ZNF335|63925	487.4761	ZNF335|63925	644.8177
ZNF337|26152	190.3538	ZNF337|26152	508.5989
ZNF33A|7581	872.0656	ZNF33A|7581	1947.9721
ZNF33B|7582	899.0228	ZNF33B|7582	2361.3273
ZNF341|84905	308.2107	ZNF341|84905	172.0606
ZNF343|79175	242.1656	ZNF343|79175	488.3245
ZNF345|25850	78.6252	ZNF345|25850	173.6993
ZNF346|23567	366.1687	ZNF346|23567	354.7726
ZNF347|84671	136.1339	ZNF347|84671	218.3531
ZNF34|80778	48.9723	ZNF34|80778	157.7222
ZNF350|59348	2046.5012	ZNF350|59348	275.297
ZNF354A|6940	339.2115	ZNF354A|6940	378.5334
ZNF354B|117608	72.3352	ZNF354B|117608	189.6764
ZNF354C|30832	28.3051	ZNF354C|30832	116.7554
ZNF358|140467	782.6575	ZNF358|140467	1574.7644
ZNF35|7584	215.2084	ZNF35|7584	159.7706
ZNF362|149076	647.8715	ZNF362|149076	1280.6227
ZNF365|22891	12.58	ZNF365|22891	30.3154
ZNF366|167465	18.87	ZNF366|167465	53.6665
ZNF367|195828	123.1046	ZNF367|195828	97.501
ZNF37A|7587	336.9651	ZNF37A|7587	809.914
ZNF37B|100129482	66.0452	ZNF37B|100129482	751.7411
ZNF382|84911	44.9287	ZNF382|84911	50.3892
ZNF383|163087	74.5816	ZNF383|163087	155.6739
ZNF384|171017	1231.0457	ZNF384|171017	1354.7726
ZNF385A|25946	1081.4332	ZNF385A|25946	567.3904
ZNF385B|151126	13.9279	ZNF385B|151126	40.5571
ZNF385D|79750	13.9279	ZNF385D|79750	38.0991
ZNF389|651302	10.3336	ZNF389|651302	16.7964
ZNF391|346157	22.4643	ZNF391|346157	101.5977
ZNF394|84124	248.4556	ZNF394|84124	469.0701
ZNF395|55893	1376.9606	ZNF395|55893	3211.7984
ZNF396|252884	81.3209	ZNF396|252884	79.8853
ZNF397OS|100101467	170.2797	ZNF397OS|100101467	518.1688
ZNF397|84307	292.4857	ZNF397|84307	502.3146
ZNF398|57541	360.7773	ZNF398|57541	569.0291
ZNF3|7551	426.0721	ZNF3|7551	911.4011
ZNF404|342908	50.3201	ZNF404|342908	98.3204
ZNF407|55628	295.6307	ZNF407|55628	589.1028
ZNF408|79797	319.8922	ZNF408|79797	335.5182
ZNF410|57862	1114.2491	ZNF410|57862	1047.4396
ZNF414|84330	199.9326	ZNF414|84330	190.4957
ZNF415|55786	252.4992	ZNF415|55786	362.966
ZNF416|55659	164.8882	ZNF416|55659	150.3482
ZNF417|147687	239.4698	ZNF417|147687	312.1671
ZNF418|147686	120.4089	ZNF418|147686	219.5821
ZNF419|79744	335.6172	ZNF419|79744	195.4117
ZNF41|7592	370.2123	ZNF41|7592	426.4646
ZNF420|147923	170.2797	ZNF420|147923	301.9254
ZNF423|23090	172.0768	ZNF423|23090	179.4347
ZNF425|155054	47.1751	ZNF425|155054	189.2667
ZNF426|79088	143.3225	ZNF426|79088	303.1544
ZNF428|126299	345.16900000000004	ZNF428|126299	489.9713
ZNF429|353088	190.9469	ZNF429|353088	265.0553
ZNF430|80264	131.641	ZNF430|80264	263.8263
ZNF431|170959	166.2361	ZNF431|170959	214.2565
ZNF432|9668	377.4009	ZNF432|9668	167.5543
ZNF433|163059	182.8597	ZNF433|163059	119.6231
ZNF434|54925	381.4445	ZNF434|54925	420.7292
ZNF436|80818	1833.6381	ZNF436|80818	1162.9168
ZNF438|220929	145.5689	ZNF438|220929	184.7603
ZNF439|90594	17.5222	ZNF439|90594	196.6407
ZNF43|7594	535.9991	ZNF43|7594	600.5735
ZNF440|126070	258.7892	ZNF440|126070	328.9635
ZNF441|126068	120.8581	ZNF441|126068	299.0578
ZNF442|79973	32.7979	ZNF442|79973	31.5444
ZNF443|10224	146.4675	ZNF443|10224	206.8824
ZNF444|55311	808.7162	ZNF444|55311	519.0496
ZNF445|353274	375.1544	ZNF445|353274	901.27
ZNF446|55663	298.4342	ZNF446|55663	207.5092
ZNF449|203523	123.9672	ZNF449|203523	191.0119
ZNF44|51710	175.2578	ZNF44|51710	324.8382
ZNF451|26036	544.8725	ZNF451|26036	831.4379
ZNF454|285676	18.87	ZNF454|285676	52.0279
ZNF45|7596	332.0229	ZNF45|7596	489.5535
ZNF460|10794	29.2036	ZNF460|10794	49.5698
ZNF461|92283	99.2924	ZNF461|92283	149.5289
ZNF462|58499	74.5816	ZNF462|58499	1378.9431
ZNF467|168544	332.4722	ZNF467|168544	154.4449
ZNF468|90333	711.2209	ZNF468|90333	404.3425
ZNF469|84627	285.2971	ZNF469|84627	301.9254
ZNF470|388566	200.3819	ZNF470|388566	279.3937
ZNF471|57573	231.832	ZNF471|57573	297.0094
ZNF473|25888	219.7012	ZNF473|25888	356.0016
lowly_expressed	lowly_expressed	ZNF474|133923	9.4224
ZNF480|147657	655.5094	ZNF480|147657	384.6784
lowly_expressed	lowly_expressed	ZNF483|158399	52.8472
ZNF484|83744	42.6822	ZNF484|83744	98.73
ZNF485|220992	81.7702	ZNF485|220992	128.6358
ZNF486|90649	973.6044	ZNF486|90649	104.8751
ZNF487|642819	17.9715	ZNF487|642819	44.2442
lowly_expressed	lowly_expressed	ZNF488|118738	67.1856
ZNF48|197407	229.1362	ZNF48|197407	278.5744
ZNF490|57474	261.4849	ZNF490|57474	293.3224
ZNF491|126069	12.1307	ZNF491|126069	63.4986
ZNF492|57615	15.725	ZNF492|57615	17.2061
ZNF493|284443	249.3542	ZNF493|284443	380.9914
ZNF496|84838	127.1482	ZNF496|84838	506.3499
ZNF497|162968	74.95	ZNF497|162968	131.0856
ZNF498|221785	157.2504	ZNF498|221785	647.6854
ZNF500|26048	219.2519	ZNF500|26048	426.4646
ZNF501|115560	51.2187	ZNF501|115560	178.6153
ZNF502|91392	77.7266	ZNF502|91392	240.4752
ZNF503|84858	335.2218	ZNF503|84858	244.9324
ZNF506|440515	556.6663	ZNF506|440515	652.6014
ZNF507|22847	465.9104	ZNF507|22847	1109.7911
ZNF510|22869	204.8748	ZNF510|22869	485.0471
ZNF511|118472	177.9176	ZNF511|118472	387.0217
ZNF512B|57473	662.4374	ZNF512B|57473	1500.0533
ZNF512|84450	762.5834	ZNF512|84450	1146.6612
ZNF513|130557	437.6053	ZNF513|130557	256.4523
ZNF514|84874	151.4096	ZNF514|84874	409.2585
ZNF516|9658	163.0911	ZNF516|9658	487.5051
ZNF517|340385	122.206	ZNF517|340385	369.5207
ZNF518A|9849	562.9563	ZNF518A|9849	1201.1471
ZNF518B|85460	1309.2216	ZNF518B|85460	506.7595
ZNF519|162655	17.0729	ZNF519|162655	84.8013
ZNF521|25925	238.5713	ZNF521|25925	1629.2503
ZNF524|147807	404.8074	ZNF524|147807	322.8185
ZNF525|170958	158.5982	ZNF525|170958	344.1213
ZNF526|116115	309.1093	ZNF526|116115	446.1286
