gene_id	TCGA-BH-A1FN-01A-11R-A13Q-07	gene_id	TCGA-BH-A1FN-11A-34R-A13Q-07
FBXO27|126433	63.2102	FBXO27|126433	108.4227
FBXO28|23219	2945.1092	FBXO28|23219	1297.0357
FBXO2|26232	261.593	FBXO2|26232	231.2634
FBXO30|84085	635.9919	FBXO30|84085	615.0683
FBXO31|79791	433.233	FBXO31|79791	840.8529
FBXO32|114907	2581.8937	FBXO32|114907	2397.1228
FBXO33|254170	287.8495	FBXO33|254170	602.3805
FBXO34|55030	894.1813	FBXO34|55030	964.5586
FBXO36|130888	191.0893	FBXO36|130888	131.7798
FBXO38|81545	764.3572	FBXO38|81545	924.7652
FBXO39|162517	5.3486	FBXO39|162517	20.1851
FBXO3|26273	798.8797	FBXO3|26273	1080.767
FBXO41|150726	614.1114	FBXO41|150726	185.9911
FBXO42|54455	700.1746	FBXO42|54455	551.6295
FBXO43|286151	18.9631	lowly_expressed	lowly_expressed
FBXO44|93611	333.0691	FBXO44|93611	230.975
FBXO45|200933	1673.6117	FBXO45|200933	685.1394
FBXO46|23403	455.5997	FBXO46|23403	381.4981
FBXO48|554251	41.816	FBXO48|554251	42.3887
FBXO4|26272	182.3371	FBXO4|26272	281.4377
FBXO5|26271	618.0013	FBXO5|26271	236.4538
FBXO6|26270	219.77700000000002	FBXO6|26270	157.1553
FBXO7|25793	1971.1859	FBXO7|25793	3149.738
FBXO8|26269	400.7867	FBXO8|26269	687.3482
FBXO9|26268	698.7159	FBXO9|26268	1044.4339
FBXW10|10517	10.6971	lowly_expressed	lowly_expressed
FBXW11|23291	1597.7594	FBXW11|23291	1599.5236
FBXW2|26190	1243.7823	FBXW2|26190	2122.894
FBXW4|6468	1761.6197	FBXW4|6468	1249.745
FBXW5|54461	652.5238	FBXW5|54461	902.8499
FBXW7|55294	601.4694	FBXW7|55294	965.4237
FBXW8|26259	312.1612	FBXW8|26259	459.0665
FBXW9|84261	163.1358	FBXW9|84261	122.7397
FCAR|2204	7.2935	lowly_expressed	lowly_expressed
FCER1G|2207	417.1873	FCER1G|2207	1265.028
lowly_expressed	lowly_expressed	FCER2|2208	24.7988
FCF1|51077	1195.1591	FCF1|51077	997.7198
FCGBP|8857	45.2196	FCGBP|8857	3650.328
FCGR1A|2209	136.1451	FCGR1A|2209	182.5251
FCGR1B|2210	101.1363	FCGR1B|2210	155.1368
FCGR1C|100132417	43.2747	FCGR1C|100132417	57.3833
FCGR2A|2212	864.5211	FCGR2A|2212	1768.79
FCGR2B|2213	337.4452	FCGR2B|2213	547.8808
FCGR2C|9103	142.4661	FCGR2C|9103	198.1022
FCGR3A|2214	2312.521	FCGR3A|2214	1733.3219
FCGR3B|2215	30.1464	FCGR3B|2215	22.7803
FCGRT|2217	1144.5909	FCGRT|2217	3451.6492
FCHO1|23149	132.7414	FCHO1|23149	87.0842
FCHO2|115548	487.2048	FCHO2|115548	1217.1605
FCHSD1|89848	125.3701	FCHSD1|89848	244.8941
FCHSD2|9873	795.1017	FCHSD2|9873	1243.0868
FCN1|2219	13.1283	FCN1|2219	114.4783
FCN3|8547	14.1007	FCN3|8547	9.2275
lowly_expressed	lowly_expressed	FCRL1|115350	21.3385
lowly_expressed	lowly_expressed	FCRL2|79368	38.64
lowly_expressed	lowly_expressed	FCRL3|115352	27.6824
lowly_expressed	lowly_expressed	FCRL5|83416	256.3506
FCRL6|343413	7.2935	FCRL6|343413	35.1797
FCRLA|84824	6.321000000000001	FCRLA|84824	92.56299999999999
FCRLB|127943	30.6326	FCRLB|127943	11.245999999999999
FDFT1|2222	1178.1409	FDFT1|2222	2633.5766
FDPSL2A|619190	5.3486	lowly_expressed	lowly_expressed
FDPS|2224	1909.7796	FDPS|2224	1389.2585
FDX1L|112812	99.9013	FDX1L|112812	88.2982
FDX1|2230	239.7125	FDX1|2230	507.79900000000004
FDXACB1|91893	91.8979	FDXACB1|91893	119.3976
FDXR|2232	166.2915	FDXR|2232	67.4758
FECH|2235	1452.8622	FECH|2235	1091.7246
FEM1A|55527	726.4311	FEM1A|55527	1083.0739
FEM1B|10116	1689.1711	FEM1B|10116	3279.4992
FEM1C|56929	869.3834	FEM1C|56929	1195.2453
FEN1|2237	1107.6373	FEN1|2237	286.3398
FER1L4|80307	280.5561	FER1L4|80307	20.7618
FER1L6|654463	8.2659	lowly_expressed	lowly_expressed
FERMT1|55612	9.2384	FERMT1|55612	199.2556
FERMT2|10979	1557.8884	FERMT2|10979	1865.9667
FERMT3|83706	169.2089	FERMT3|83706	400.2414
FER|2241	80.7146	FER|2241	51.0394
FES|2242	62.724	FES|2242	236.4538
FEZ1|9638	70.9899	FEZ1|9638	290.6652
FEZ2|9637	820.2739	FEZ2|9637	1800.221
FFAR2|2867	21.3942	FFAR2|2867	10.6693
FGB|2244	68.0725	lowly_expressed	lowly_expressed
FGD1|2245	244.5749	FGD1|2245	260.0992
FGD2|221472	57.3754	FGD2|221472	231.5517
FGD3|89846	720.1101	FGD3|89846	151.9648
FGD4|121512	126.9066	FGD4|121512	653.9967
FGD5|152273	735.6695	FGD5|152273	1450.7307
FGD6|55785	659.8173	FGD6|55785	702.7292
lowly_expressed	lowly_expressed	FGF10|2255	18.1666
FGF11|2256	826.595	FGF11|2256	230.6867
FGF12|2257	23.3392	FGF12|2257	54.4997
FGF13|2258	315.0786	FGF13|2258	361.8897
FGF14|2259	71.4762	FGF14|2259	291.2419
lowly_expressed	lowly_expressed	FGF18|8817	7.4973
FGF1|2246	228.5292	FGF1|2246	1504.3654
FGF2|2247	53.5536	FGF2|2247	980.0348
FGF5|2250	8.7522	lowly_expressed	lowly_expressed
FGF7|2252	226.5843	FGF7|2252	824.4165
lowly_expressed	lowly_expressed	FGF9|2254	23.357
lowly_expressed	lowly_expressed	FGFBP1|9982	352.0855
lowly_expressed	lowly_expressed	FGFBP2|83888	55.9415
FGFBP3|143282	6.8073	FGFBP3|143282	22.2036
FGFR1OP2|26127	546.0389	FGFR1OP2|26127	672.4516
FGFR1OP|11116	566.626	FGFR1OP|11116	163.032
FGFR1|2260	1738.2806	FGFR1|2260	4375.8376
FGFR2|2263	534.3693	FGFR2|2263	1565.7857
FGFR3|2261	97.7327	FGFR3|2261	20.7618
FGFR4|2264	156.5668	FGFR4|2264	34.8914
FGFRL1|53834	558.1947	FGFRL1|53834	538.365
FGGY|55277	158.998	FGGY|55277	156.0019
FGG|2266	13.1283	lowly_expressed	lowly_expressed
FGL2|10875	302.9227	FGL2|10875	2952.7893
FGR|2268	77.7972	FGR|2268	412.6408
FHAD1|114827	21.8805	FHAD1|114827	27.1835
FHDC1|85462	585.4237	lowly_expressed	lowly_expressed
FHIT|2272	29.6602	FHIT|2272	94.8699
FHL1|2273	308.7575	FHL1|2273	2880.4113
FHL2|2274	6260.2413	FHL2|2274	2041.5769
FHL3|2275	874.732	FHL3|2275	781.4511
FHL5|9457	10.2109	FHL5|9457	126.5893
FHOD1|29109	633.0745	FHOD1|29109	354.10400000000004
FHOD3|80206	159.4842	FHOD3|80206	339.1094
FH|2271	2445.7486	FH|2271	1327.3134
FIBCD1|84929	18.9631	lowly_expressed	lowly_expressed
FIBIN|387758	344.7387	FIBIN|387758	985.3204
FIBP|9158	1407.1564	FIBP|9158	779.1442
FICD|11153	68.5588	FICD|11153	71.2245
FIG4|9896	1307.965	FIG4|9896	601.5155
FIGF|2277	7.2935	FIGF|2277	721.1842
FIGNL1|63979	1056.5829	FIGNL1|63979	417.5429
FIGNL2|401720	10.6971	FIGNL2|401720	62.8621
FIGN|55137	7.7797	FIGN|55137	124.5708
FILIP1L|11259	907.3095	FILIP1L|11259	1887.0169
FILIP1|27145	40.3573	FILIP1|27145	79.2985
FIP1L1|81608	746.6778	FIP1L1|81608	607.5652
FIS1|51024	416.1711	FIS1|51024	697.559
lowly_expressed	lowly_expressed	FITM1|161247	8.3624
FITM2|128486	31.6051	FITM2|128486	27.1057
FIZ1|84922	711.3579	FIZ1|84922	336.2258
FJX1|24147	157.053	FJX1|24147	193.4884
FKBP10|60681	3160.5102	FKBP10|60681	1196.6871
FKBP11|51303	503.7367	FKBP11|51303	581.3304
FKBP14|55033	370.0228	FKBP14|55033	176.1869
FKBP15|23307	786.4613	FKBP15|23307	1124.5715
FKBP1AP1|2282	22.8529	FKBP1AP1|2282	23.9337
FKBP1A|2280	3954.4449	FKBP1A|2280	8245.4679
FKBP1B|2281	86.5494	FKBP1B|2281	137.2586
FKBP2|2286	145.8697	FKBP2|2286	104.6741
FKBP3|2287	1794.1973	FKBP3|2287	1074.1348
FKBP4|2288	6244.6818	FKBP4|2288	2268.5149
FKBP5|2289	2608.1502	FKBP5|2289	3777.2057
FKBP7|51661	336.4728	FKBP7|51661	628.9095
FKBP8|23770	1840.3894	FKBP8|23770	1947.8605
FKBP9L|360132	69.5312	FKBP9L|360132	75.5499
FKBP9|11328	3241.2247	FKBP9|11328	3969.8291
FKBPL|63943	158.0255	FKBPL|63943	118.5153
FKRP|79147	245.5473	FKRP|79147	229.2449
FKTN|2218	728.3760000000001	FKTN|2218	419.8497
FLAD1|80308	1104.2336	FLAD1|80308	473.19599999999997
FLCN|201163	595.6492	FLCN|201163	629.1979
FLG|2312	19.1721	FLG|2312	29.0636
FLI1|2313	223.6669	FLI1|2313	1684.0126
FLII|2314	1551.0811	FLII|2314	1900.5697
FLJ10038|55056	43.7366	FLJ10038|55056	407.7156
FLJ10213|55096	18.4768	FLJ10213|55096	7.209
FLJ10357|55701	697.7434	FLJ10357|55701	1124.3091
FLJ10661|286042	5.3486	FLJ10661|286042	12.110999999999999
lowly_expressed	lowly_expressed	FLJ11235|54508	11.5343
FLJ12825|440101	47.6508	FLJ12825|440101	6.3439
FLJ13197|79667	12.1558	FLJ13197|79667	62.2854
FLJ22536|401237	63.2102	FLJ22536|401237	71.2245
FLJ23867|200058	1933.746	FLJ23867|200058	346.3183
FLJ33630|644873	285.9046	FLJ33630|644873	608.7244
FLJ35024|401491	18.9631	FLJ35024|401491	20.1851
FLJ35220|284131	224.6393	FLJ35220|284131	201.5625
FLJ35390|255031	48.773999999999994	FLJ35390|255031	56.6768
FLJ35776|649446	138.5762	FLJ35776|649446	126.0126
FLJ36031|168455	300.4916	FLJ36031|168455	685.1394
lowly_expressed	lowly_expressed	FLJ36777|730971	11.5343
lowly_expressed	lowly_expressed	FLJ37201|283011	8.074
FLJ37453|729614	44.7334	FLJ37453|729614	91.9863
FLJ39582|439931	30.02	FLJ39582|439931	59.7969
FLJ39653|202020	24.3116	FLJ39653|202020	93.4281
FLJ40330|645784	19.4493	FLJ40330|645784	138.7004
FLJ40852|285962	25.2841	FLJ40852|285962	79.5869
lowly_expressed	lowly_expressed	FLJ42289|388182	17.0131
FLJ42393|401105	15.0732	FLJ42393|401105	25.6639
FLJ42627|645644	29.6602	FLJ42627|645644	53.6346
FLJ42709|441094	35.9812	FLJ42709|441094	249.1416
lowly_expressed	lowly_expressed	FLJ42875|440556	10.0925
FLJ43663|378805	36.4674	FLJ43663|378805	112.4597
FLJ44606|401207	63.2102	FLJ44606|401207	31.1427
FLJ44635|392490	16.5319	FLJ44635|392490	38.0633
FLJ45244|400242	27.229	FLJ45244|400242	43.2537
FLJ45340|402483	550.9012	FLJ45340|402483	837.9693
FLJ45445|399844	58.8341	FLJ45445|399844	33.4496
FLJ45983|399717	303.409	FLJ45983|399717	15.8597
FLJ90757|440465	381.2061	FLJ90757|440465	376.8843
FLNA|2316	13253.7209	FLNA|2316	8431.0207
FLNB|2317	11626.4131	FLNB|2317	5296.2399
FLNC|2318	295.6293	FLNC|2318	488.7674
FLOT1|10211	4242.3771	FLOT1|10211	2523.4237
FLOT2|2319	1979.4518	FLOT2|2319	2932.0275
FLRT1|23769	8.2659	lowly_expressed	lowly_expressed
FLRT2|23768	75.8522	FLRT2|23768	1985.9238
FLRT3|23767	596.1208	FLRT3|23767	288.935
FLT1|2321	1667.7769	FLT1|2321	2124.6241
FLT3LG|2323	45.2196	FLT3LG|2323	196.0837
FLT3|2322	236.7951	FLT3|2322	96.3117
FLT4|2324	160.9429	FLT4|2324	964.2702
FLVCR1|28982	499.3606	FLVCR1|28982	91.4096
FLVCR2|55640	173.5849	FLVCR2|55640	169.8431
FLYWCH1|84256	398.7105	FLYWCH1|84256	367.0801
FLYWCH2|114984	346.1974	FLYWCH2|114984	147.9278
FMN1|342184	35.495	FMN1|342184	33.7379
FMN2|56776	15.0732	FMN2|56776	83.9123
FMNL1|752	319.4546	FMNL1|752	432.8258
FMNL2|114793	1228.7091	FMNL2|114793	1296.7474
FMNL3|91010	623.7826	FMNL3|91010	1434.1501
FMO1|2326	258.6756	lowly_expressed	lowly_expressed
FMO2|2327	28.6877	FMO2|2327	3711.7484
FMO3|2328	9.7246	FMO3|2328	223.7661
FMO4|2329	46.1921	FMO4|2329	146.486
FMO5|2330	62.2377	FMO5|2330	133.7983
FMOD|2331	1380.8998	FMOD|2331	3640.5239
FMR1|2332	1442.1651	FMR1|2332	1209.6632
FN1|2335	169468.0132	FN1|2335	10447.7989
FN3KRP|79672	982.6755	FN3KRP|79672	816.0541
FN3K|64122	283.4734	FN3K|64122	190.3165
FNBP1L|54874	3985.6464	FNBP1L|54874	2508.1407
FNBP1|23048	850.9066	FNBP1|23048	2131.5447
FNBP4|23360	1322.0657	FNBP4|23360	1376.0459
FNDC1|84624	1864.701	FNDC1|84624	224.0544
FNDC3A|22862	933.5661	FNDC3A|22862	2274.5705
FNDC3B|64778	3945.7754	FNDC3B|64778	2082.5238
FNDC4|64838	117.182	FNDC4|64838	211.9434
FNDC5|252995	94.3291	FNDC5|252995	40.9469
FNDC8|54752	6.8073	FNDC8|54752	6.3439
FNIP1|96459	1012.8219	FNIP1|96459	872.8607
FNIP2|57600	549.4425	FNIP2|57600	406.5852
FNTA|2339	1342.4875	FNTA|2339	2124.3358
FNTB|2342	739.0634	FNTB|2342	584.3668
FOLH1|2346	179.4197	FOLH1|2346	293.8371
FOLR1|2348	6.321000000000001	FOLR1|2348	571.5262
FOLR2|2350	11.6696	FOLR2|2350	1328.1784
FOSB|2354	1352.2121	FOSB|2354	13807.4617
FOSL1|8061	182.3371	FOSL1|8061	51.9045
FOSL2|2355	1675.5566	FOSL2|2355	1157.7587
FOS|2353	12818.543	FOS|2353	67749.5002
FOXA1|3169	4990.6887	FOXA1|3169	709.9382
FOXA3|3171	27.229	FOXA3|3171	5.1904
FOXC1|2296	69.5312	FOXC1|2296	1364.2232
lowly_expressed	lowly_expressed	FOXC2|2303	17.8782
FOXD1|2297	7.7797	FOXD1|2297	16.7248
FOXD2|2306	57.8616	FOXD2|2306	12.9761
FOXD4L2|100036519	10.2109	lowly_expressed	lowly_expressed
FOXE3|2301	15.5594	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	FOXF1|2294	12.110999999999999
FOXF2|2295	72.4486	FOXF2|2295	111.883
FOXH1|8928	5.7521	lowly_expressed	lowly_expressed
FOXI1|2299	5.8348	FOXI1|2299	483.0002
lowly_expressed	lowly_expressed	FOXI2|399823	16.4364
FOXJ1|2302	34.5225	lowly_expressed	lowly_expressed
FOXJ2|55810	795.4761	FOXJ2|55810	1368.8370000000002
FOXJ3|22887	2915.4491	FOXJ3|22887	2147.4045
FOXK1|221937	1653.1899	FOXK1|221937	1047.8942
FOXK2|3607	2244.9347	FOXK2|3607	1237.0572
FOXL1|2300	12.642000000000001	FOXL1|2300	20.4734
FOXM1|2305	1543.1604	FOXM1|2305	150.6586
lowly_expressed	lowly_expressed	FOXN1|8456	8.3624
FOXN2|3344	377.8025	FOXN2|3344	563.4522
FOXN3|1112	2139.9085	FOXN3|1112	2708.2614
FOXO1|2308	353.0047	FOXO1|2308	1788.3983
FOXO3B|2310	1955.1402	FOXO3B|2310	1198.9939
FOXO3|2309	4473.8237	FOXO3|2309	2745.4596
FOXO4|4303	288.3358	FOXO4|4303	698.6922
FOXP1|27086	1326.9279999999999	FOXP1|27086	2608.2011
lowly_expressed	lowly_expressed	FOXP2|93986	53.923
FOXP3|50943	35.4561	FOXP3|50943	13.0107
FOXP4|116113	1508.2927	FOXP4|116113	1265.028
FOXQ1|94234	27.229	FOXQ1|94234	64.5923
FOXRED1|55572	99.1914	FOXRED1|55572	236.1655
FOXRED2|80020	951.0704	FOXRED2|80020	779.7209
FOXS1|2307	21.8805	FOXS1|2307	38.3517
FPGS|2356	390.4446	FPGS|2356	508.0874
FPGT|8790	809.1441	FPGT|8790	430.3114
FPR1|2357	124.9617	FPR1|2357	232.1285
FPR2|2358	25.2841	FPR2|2358	8.6507
FPR3|2359	1171.8199	FPR3|2359	1173.0417
FRAS1|80144	41.816	FRAS1|80144	315.7524
FRAT1|10023	25.7703	FRAT1|10023	115.055
FRAT2|23401	148.7871	FRAT2|23401	416.1011
FREM1|158326	5.8348	FREM1|158326	207.9064
FREM2|341640	99.1914	FREM2|341640	51.6161
FRG1B|284802	306.3264	FRG1B|284802	203.581
FRG1|2483	325.2894	FRG1|2483	989.6458
FRK|2444	257.7031	FRK|2444	44.1188
lowly_expressed	lowly_expressed	FRMD1|79981	8.9391
FRMD3|257019	18.4768	FRMD3|257019	83.3356
FRMD4A|55691	251.7273	FRMD4A|55691	950.9337
FRMD4B|23150	192.0618	FRMD4B|23150	1096.05
FRMD5|84978	27.229	FRMD5|84978	14.4179
FRMD6|122786	3106.0521	FRMD6|122786	3240.5709
FRMD8|83786	1251.562	FRMD8|83786	758.6708
FRMPD1|22844	35.0087	FRMPD1|22844	7.7857
FRRS1|391059	269.3727	FRRS1|391059	100.9254
FRS2|10818	1246.6997	FRS2|10818	1020.7885
FRS3|10817	93.8428	FRS3|10817	129.4729
FRYL|285527	1822.885	FRYL|285527	1841.4563
FRY|10129	314.5923	FRY|10129	1237.6339
FRZB|2487	69.045	FRZB|2487	1432.5642
FSCN1|6624	2107.8172	FSCN1|6624	958.7914
FSCN2|25794	10.2109	FSCN2|25794	8.3624
FSD1L|83856	211.5111	FSD1L|83856	40.6585
FSD1|79187	82.6595	lowly_expressed	lowly_expressed
FSIP1|161835	95.7878	FSIP1|161835	28.5475
FSTL1|11167	11736.1898	FSTL1|11167	13324.4615
FSTL3|10272	507.6266	FSTL3|10272	193.4884
FSTL4|23105	52.9993	FSTL4|23105	9.5158
FST|10468	51.0544	FST|10468	271.6335
FTH1|2495	76030.69099999999	FTH1|2495	53480.9507
FTHL3|2498	412.325	FTHL3|2498	288.6467
FTL|2512	33618.5896	FTL|2512	42298.4177
FTO|79068	2887.2476	FTO|79068	2386.1651
FTSJ1|24140	795.9623	FTSJ1|24140	634.6767
FTSJ2|29960	1295.3229	FTSJ2|29960	606.1292
FTSJ3|117246	1167.9301	FTSJ3|117246	863.9215
FTSJD1|55783	807.6319	FTSJD1|55783	881.2230000000001
FTSJD2|23070	762.4123	FTSJD2|23070	893.0457
FUBP1|8880	2800.212	FUBP1|8880	1297.9008
FUBP3|8939	1085.7568	FUBP3|8939	1045.5873
FUCA1|2517	654.4687	FUCA1|2517	1699.0073
FUCA2|2519	774.0819	FUCA2|2519	1508.9791
FUK|197258	228.043	FUK|197258	256.3506
FUNDC1|139341	336.959	FUNDC1|139341	339.9745
FUNDC2|65991	907.7958	FUNDC2|65991	1529.4526
FURIN|5045	1945.9018	FURIN|5045	1314.6256
FUS|2521	3223.2341	FUS|2521	2190.0815
FUT10|84750	33.55	FUT10|84750	173.8801
FUT11|170384	947.1806	FUT11|170384	180.8007
FUT1|2523	209.5661	FUT1|2523	254.6204
FUT2|2524	61.7515	FUT2|2524	66.8991
FUT3|2525	248.4647	FUT3|2525	23.9337
FUT4|2526	142.7432	FUT4|2526	479.2314
FUT6|2528	16.5319	FUT6|2528	36.0448
lowly_expressed	lowly_expressed	FUT7|2529	9.9282
FUT8|2530	760.7105	FUT8|2530	861.9780000000001
FUT9|10690	144.8972	FUT9|10690	117.9386
FUZ|80199	198.5967	FUZ|80199	181.3803
FXC1|26515	631.6158	FXC1|26515	1012.1377
FXN|2395	147.8146	FXN|2395	316.9058
FXR1|8087	4512.236	FXR1|8087	2556.8733
FXR2|9513	567.4331	FXR2|9513	573.5447
lowly_expressed	lowly_expressed	FXYD1|5348	458.2014
lowly_expressed	lowly_expressed	FXYD2|486	6.9206
FXYD3|5349	222.2082	FXYD3|5349	1435.1594
FXYD5|53827	1237.4613	FXYD5|53827	2929.7206
FXYD6|53826	1047.8307	FXYD6|53826	1774.8455
lowly_expressed	lowly_expressed	FXYD7|53822	5.7672
FYB|2533	317.0235	FYB|2533	885.8368
FYCO1|79443	587.3687	FYCO1|79443	1660.0789
FYN|2534	1041.0234	FYN|2534	1186.3062
FYTTD1|84248	4613.8586	FYTTD1|84248	1938.9214
FZD10|11211	7.7797	FZD10|11211	91.6979
FZD1|8321	772.6232	FZD1|8321	2840.0411
FZD2|2535	300.0053	FZD2|2535	102.6556
FZD3|7976	170.6675	FZD3|7976	177.05200000000002
FZD4|8322	528.3206	FZD4|8322	3326.8015
FZD5|7855	121.0719	FZD5|7855	299.0276
FZD6|8323	1875.3981	FZD6|8323	1175.3485
FZD7|8324	1157.2329	FZD7|8324	3689.5448
FZD8|8325	296.6017	FZD8|8325	816.9191
lowly_expressed	lowly_expressed	FZD9|8326	17.3015
FZR1|51343	731.7797	FZR1|51343	493.3811
G0S2|50486	66.6138	G0S2|50486	299.6043
G2E3|55632	1030.8125	G2E3|55632	424.7518
G3BP1|10146	2858.0736	G3BP1|10146	2377.5144
G3BP2|9908	5667.0378	G3BP2|9908	3310.0652
G6PC3|92579	951.5567	G6PC3|92579	1021.9419
G6PD|2539	1101.3162	G6PD|2539	472.0426
GAA|2548	1344.9186	GAA|2548	894.1992
GAB1|2549	1360.9643	GAB1|2549	1216.8721
GAB2|9846	737.6144	GAB2|9846	1065.484
GAB3|139716	37.4399	GAB3|139716	272.78700000000003
GABARAPL1|23710	611.6803	GABARAPL1|23710	1651.4281
GABARAPL2|11345	1441.6789	GABARAPL2|11345	2453.9294
GABARAP|11337	3969.6008	GABARAP|11337	10288.3367
GABBR1|2550	767.2746	GABBR1|2550	562.5871
GABBR2|9568	18.4768	GABBR2|9568	15.283
GABPA|2551	1178.3063	GABPA|2551	1355.6013
GABPB1|2553	572.6553	GABPB1|2553	625.7808
GABPB2|126626	120.5856	GABPB2|126626	49.0209
GABRA2|2555	23.3392	GABRA2|2555	15.8597
GABRA3|2556	8.2659	lowly_expressed	lowly_expressed
GABRB2|2561	8.2659	GABRB2|2561	17.0131
GABRB3|2562	206.6487	GABRB3|2562	268.75
GABRD|2563	20.4218	lowly_expressed	lowly_expressed
GABRE|2564	195.9516	GABRE|2564	183.3959
lowly_expressed	lowly_expressed	GABRG3|2567	9.8042
GABRP|2568	16.5319	GABRP|2568	11126.0176
GABRQ|55879	98.2189	lowly_expressed	lowly_expressed
GABRR2|2570	20.908	lowly_expressed	lowly_expressed
GAD1|2571	24.7978	GAD1|2571	5.1904
GADD45A|1647	952.5291	GADD45A|1647	466.8521
GADD45B|4616	754.6326	GADD45B|4616	639.002
GADD45GIP1|90480	217.3459	GADD45GIP1|90480	126.5893
GADD45G|10912	92.8704	GADD45G|10912	16.7248
GAK|2580	1080.4082	GAK|2580	689.7531
GAL3ST1|9514	12.1558	GAL3ST1|9514	6.9206
GAL3ST4|79690	325.2894	GAL3ST4|79690	449.839
GALC|2581	974.4096	GALC|2581	1106.1425
GALE|2582	818.329	GALE|2582	134.9517
GALK1|2584	211.0248	GALK1|2584	124.2824
GALK2|2585	194.0067	GALK2|2585	320.3401
GALM|130589	297.5742	GALM|130589	330.4586
GALNS|2588	637.4506	GALNS|2588	257.7923
GALNT10|55568	2668.9293	GALNT10|55568	1122.579
GALNT11|63917	649.1202	GALNT11|63917	1316.0674
GALNT12|79695	29.1739	GALNT12|79695	197.2371
GALNT13|114805	159.4842	GALNT13|114805	16.4364
GALNT14|79623	223.1806	GALNT14|79623	84.48899999999999
GALNT1|2589	3285.9581	GALNT1|2589	3243.1661
GALNT2|2590	3513.5148	GALNT2|2590	1000.8917
GALNT3|2591	1878.8017	GALNT3|2591	969.7489999999999
GALNT4|8693	258.802	GALNT4|8693	524.7487
GALNT5|11227	92.3841	GALNT5|11227	23.9337
GALNT6|11226	3371.535	GALNT6|11226	666.3961
GALNT7|51809	1253.0207	GALNT7|51809	778.2791
GALNTL1|57452	826.1087	GALNTL1|57452	722.6260000000001
GALNTL2|117248	257.7031	GALNTL2|117248	857.8660000000001
GALNTL4|374378	226.09799999999998	GALNTL4|374378	338.5327
GALT|2592	211.9973	GALT|2592	428.7888
GAL|51083	14.1007	GAL|51083	6.6322
GAMT|2593	182.8234	GAMT|2593	172.4383
GANAB|23193	14510.6315	GANAB|23193	7760.5876
GANC|2595	114.2646	GANC|2595	351.033
GAN|8139	84.1182	GAN|8139	55.9415
lowly_expressed	lowly_expressed	GAP43|2596	7.209
GAPDH|2597	129239.5813	GAPDH|2597	28561.0271
GAPT|202309	17.5044	GAPT|202309	156.0019
GAPVD1|26130	1107.6373	GAPVD1|26130	1285.2131
GAR1|54433	321.3996	GAR1|54433	398.5112
GARNL3|84253	131.2827	GARNL3|84253	192.6234
GARS|2617	4730.0681	GARS|2617	1786.0915
GART|2618	2009.112	GART|2618	1241.0942
GAS1|2619	520.7548	GAS1|2619	1447.8472
GAS2L1|10634	368.5641	GAS2L1|10634	546.7274
GAS2L2|246176	6.8073	lowly_expressed	lowly_expressed
GAS2L3|283431	149.2733	GAS2L3|283431	20.1851
lowly_expressed	lowly_expressed	GAS2|2620	68.3409
GAS5|60674	8469.1948	GAS5|60674	5711.225
GAS6|2621	1037.1336	GAS6|2621	2235.0654
GAS7|8522	332.5829	GAS7|8522	1277.4274
GAS8|2622	236.5763	GAS8|2622	205.3717
GATA2|2624	174.5574	GATA2|2624	244.5279
GATA3|2625	12923.0829	GATA3|2625	1884.71
GATA5|140628	8.7522	lowly_expressed	lowly_expressed
GATA6|2627	94.3291	GATA6|2627	171.2848
GATAD1|57798	610.2216	GATAD1|57798	1088.8410000000001
GATAD2A|54815	1696.9508	GATAD2A|54815	1178.2321
GATAD2B|57459	1818.0227	GATAD2B|57459	1247.1498
GATC|283459	14.587	GATC|283459	6.6322
GATM|2628	283.4734	GATM|2628	1086.8225
GATSL1|389523	7.2935	GATSL1|389523	20.1851
GATSL3|652968	158.254	GATSL3|652968	189.1169
GATS|352954	132.5129	GATS|352954	206.5597
GBA2|57704	812.1052	GBA2|57704	897.7373
GBA3|57733	10.2109	GBA3|57733	20.4734
GBAP1|2630	345.7112	GBAP1|2630	324.9798
GBAS|2631	2729.2221	GBAS|2631	1762.1577
GBA|2629	1153.8293	GBA|2629	1218.3139
GBE1|2632	1138.2699	GBE1|2632	846.62
GBF1|8729	5394.2615	GBF1|8729	1632.9732
GBGT1|26301	49.1095	GBGT1|26301	125.4359
GBP1|2633	1698.4095	GBP1|2633	1221.1975
GBP2|2634	1195.6356	GBP2|2634	4352.4777
GBP3|2635	661.2760000000001	GBP3|2635	797.3108
GBP4|115361	696.7709	GBP4|115361	1494.8496
GBP5|115362	439.55400000000003	GBP5|115362	175.0335
GBP6|163351	21.3942	GBP6|163351	33.4496
GCAT|23464	239.2263	GCAT|23464	95.1582
GCA|25801	1088.6742	GCA|25801	765.5914
GCC1|79571	601.4694	GCC1|79571	909.4822
GCC2|9648	1076.0321	GCC2|9648	1261.5677
GCDH|2639	214.9147	GCDH|2639	191.4699
GCET2|257144	8.2659	GCET2|257144	70.6478
GCFC1|94104	1164.5264	GCFC1|94104	1240.8059
GCH1|2643	363.2156	GCH1|2643	376.596
GCHFR|2644	86.5494	GCHFR|2644	49.886
lowly_expressed	lowly_expressed	GCK|2645	6.3439
GCLC|2729	1113.472	GCLC|2729	924.1884
