gene_id	TCGA-BH-A18U-01A-21R-A12D-07	gene_id	TCGA-BH-A18U-11A-23R-A12D-07
SEMA6A|57556	74.5691	SEMA6A|57556	1420.283
SEMA6B|10501	89.694	SEMA6B|10501	231.6038
SEMA6C|10500	77.383	SEMA6C|10500	200.9434
SEMA6D|80031	555.751	SEMA6D|80031	515.566
SEMA7A|8482	126.6268	SEMA7A|8482	99.0566
SENP1|29843	544.4953	SENP1|29843	513.2075
SENP2|59343	1169.5392	SENP2|59343	981.1321
SENP3|26168	944.8892	SENP3|26168	916.3255
SENP5|205564	1336.9679999999998	SENP5|205564	716.0377
SENP6|26054	1198.7337	SENP6|26054	2358.9623
SENP7|57337	431.9381	SENP7|57337	663.2075
SENP8|123228	95.6736	SENP8|123228	50.4717
SEP15|9403	2183.6089	SEP15|9403	2921.2264
SEPHS1|22929	867.7453	SEPHS1|22929	1221.2264
SEPHS2|22928	2985.2269	SEPHS2|22928	1330.6604
SEPN1|57190	1679.2121	SEPN1|57190	3378.3019
SEPP1|6414	10687.2001	SEPP1|6414	14330.6557
SEPSECS|51091	255.7158	SEPSECS|51091	350.9434
SEPT10|151011	1111.5019	SEPT10|151011	2325.4717
SEPT11|55752	3540.2744	SEPT11|55752	1927.3585
SEPT1|1731	42.5607	SEPT1|1731	57.5472
SEPT2|4735	8159.6905	SEPT2|4735	8474.0566
SEPT3|55964	1534.6465	SEPT3|55964	339.1509
SEPT4|5414	98.4875	SEPT4|5414	350.0
SEPT5|5413	427.7172	SEPT5|5413	564.6226
SEPT6|23157	693.9852	SEPT6|23157	774.0566
SEPT7P2|641977	158.987	SEPT7P2|641977	183.4906
SEPT7|989	2846.2891	SEPT7|989	3144.8113
SEPT8|23176	2836.7288	SEPT8|23176	1559.2358
SEPT9|10801	5470.9814	SEPT9|10801	5304.717
SEPW1|6415	2837.1439	SEPW1|6415	3064.1509
SEPX1|51734	604.9947	SEPX1|51734	416.5094
SERAC1|84947	239.5357	SERAC1|84947	364.1509
SERBP1|26135	4153.3591	SERBP1|26135	5450.9434
SERF1A|8293	479.0714	SERF1A|8293	390.566
SERF2|10169	8267.8509	SERF2|10169	4310.1981
SERGEF|26297	446.3595	SERGEF|26297	287.7358
SERHL2|253190	30.4326	SERHL2|253190	77.1887
SERHL|94009	169.1875	SERHL|94009	152.8302
SERINC1|57515	5040.0985	SERINC1|57515	8215.565999999999
SERINC2|347735	4081.2522	SERINC2|347735	1591.9811
SERINC3|10955	4185.0158	SERINC3|10955	3139.1509
SERINC4|619189	7.4991	SERINC4|619189	5.8396
SERINC5|256987	151.6004	SERINC5|256987	251.4151
SERP1|27230	5591.5617	SERP1|27230	4504.6132
SERP2|387923	21.1045	SERP2|387923	69.3396
SERPINA11|256394	408.0197	SERPINA11|256394	148.1132
SERPINA12|145264	7.0348	lowly_expressed	lowly_expressed
SERPINA1|5265	1070.3482	SERPINA1|5265	10466.0377
SERPINA3|12	9909.9543	SERPINA3|12	13591.0377
SERPINA5|5104	88.6388	SERPINA5|5104	670.283
lowly_expressed	lowly_expressed	SERPINA6|866	1044.8113
SERPINA9|327657	9.8488	lowly_expressed	lowly_expressed
SERPINB1|1992	666.9012	SERPINB1|1992	938.6792
lowly_expressed	lowly_expressed	SERPINB2|5055	23.1132
SERPINB5|5268	13.3662	SERPINB5|5268	2172.6415
SERPINB6|5269	1143.5104	SERPINB6|5269	1604.2453
SERPINB7|8710	9.1453	SERPINB7|8710	5.1887
SERPINB8|5271	142.4552	SERPINB8|5271	343.3962
SERPINB9|5272	200.4924	SERPINB9|5272	412.7358
SERPINE1|5054	977.8403	SERPINE1|5054	530.1887
SERPINE2|5270	394.3018	SERPINE2|5270	856.6038
SERPINF1|5176	2787.9001	SERPINF1|5176	4639.1509
SERPINF2|5345	16.5318	SERPINF2|5345	162.7358
SERPING1|710	6919.803000000001	SERPING1|710	10566.5094
SERPINH1|871	3331.3401	SERPINH1|871	2163.2075
SERPINI1|5274	240.5909	SERPINI1|5274	364.6226
SERTAD1|29950	355.2585	SERTAD1|29950	739.6226
SERTAD2|9792	1934.5762	SERTAD2|9792	1321.2264
SERTAD3|29946	688.7091	SERTAD3|29946	924.0566
SERTAD4|56256	565.5997	SERTAD4|56256	448.1132
SESN1|27244	421.3859	SESN1|27244	711.7925
SESN2|83667	325.3605	SESN2|83667	304.2453
SESN3|143686	31.305	SESN3|143686	257.5472
SESTD1|91404	1053.1129	SESTD1|91404	1859.434
SETBP1|26040	289.8347	SETBP1|26040	964.6226
SETD1A|9739	787.1966	SETD1A|9739	890.0943
SETD1B|23067	693.2817	SETD1B|23067	985.8491
SETD2|29072	3803.025	SETD2|29072	2590.0943
SETD3|84193	1412.2406	SETD3|84193	1527.3585
SETD4|54093	270.1372	SETD4|54093	263.6792
SETD5|55209	3430.8829	SETD5|55209	2982.5472
SETD6|79918	345.1741	SETD6|79918	375.2217
SETD7|80854	1645.445	SETD7|80854	3416.5094
SETD8|387893	694.6887	SETD8|387893	922.6415
SETDB1|9869	908.5473	SETDB1|9869	995.7547
SETDB2|83852	212.4516	SETDB2|83852	494.8113
SETMAR|6419	625.3957	SETMAR|6419	556.6038
SETX|23064	2200.1407	SETX|23064	2834.9057
SET|6418	10375.3078	SET|6418	5635.8491
SEZ6L2|26470	426.3102	SEZ6L2|26470	709.9057
SEZ6L|23544	16.8836	lowly_expressed	lowly_expressed
SF1|7536	5534.6465	SF1|7536	5373.1132
SF3A1|10291	3737.5765	SF3A1|10291	3633.467
SF3A2|8175	739.7116	SF3A2|8175	882.0755
SF3A3|10946	1717.2001	SF3A3|10946	1687.7358
SF3B14|51639	1263.1024	SF3B14|51639	983.0189
SF3B1|23451	7676.7499	SF3B1|23451	9029.716999999999
SF3B2|10992	6699.2613	SF3B2|10992	4220.7547
SF3B3|23450	3109.0397	SF3B3|23450	3718.3962
SF3B4|10262	3344.0028	SF3B4|10262	1470.7547
SF3B5|83443	1283.5033	SF3B5|83443	1029.2453
SF4|57794	491.0306	SF4|57794	474.0566
SFI1|9814	586.0007	SFI1|9814	436.7925
SFMBT1|51460	527.9634	SFMBT1|51460	425.4717
SFMBT2|57713	107.281	SFMBT2|57713	209.9057
SFN|2810	860.7105	SFN|2810	1376.4198
SFPQ|6421	6159.9613	SFPQ|6421	4489.5189
SFRP1|6422	37.6363	SFRP1|6422	27406.6038
SFRP2|6423	5517.4112	SFRP2|6423	5521.2264
SFRP4|6424	1604.6429999999998	SFRP4|6424	3313.2075
lowly_expressed	lowly_expressed	SFRP5|6425	6.1321
SFRS11|9295	1844.1787	SFRS11|9295	3443.3962
SFRS12IP1|285672	740.7668	SFRS12IP1|285672	558.9623
SFRS12|140890	1409.7784	SFRS12|140890	1714.6226
SFRS13A|10772	1985.5786	SFRS13A|10772	1830.6604
lowly_expressed	lowly_expressed	SFRS13B|135295	41.5094
SFRS14|10147	1348.5754	SFRS14|10147	1507.0755
SFRS15|57466	594.4425	SFRS15|57466	919.8113
SFRS16|11129	354.555	SFRS16|11129	525.9434
SFRS17A|8227	570.8758	SFRS17A|8227	883.4906
SFRS18|25957	1091.4527	SFRS18|25957	2998.1132
SFRS1|6426	5582.835	SFRS1|6426	4145.282999999999
SFRS2B|10929	990.8547	SFRS2B|10929	1474.0566
SFRS2IP|9169	2871.9662	SFRS2IP|9169	3450.0
SFRS2|6427	3323.6651	SFRS2|6427	3196.6132
SFRS3|6428	5768.9061	SFRS3|6428	6335.8491
SFRS4|6429	954.2737	SFRS4|6429	1685.8491
SFRS5|6430	2054.1681	SFRS5|6430	7608.4906
SFRS6|6431	4468.8709	SFRS6|6431	5175.4717
SFRS7|6432	2345.7615	SFRS7|6432	2611.3208
SFRS8|6433	764.3335	SFRS8|6433	867.9245
SFRS9|8683	2092.1562	SFRS9|8683	1546.2264
SFT2D1|113402	410.8336	SFT2D1|113402	419.8113
SFT2D2|375035	56.6198	SFT2D2|375035	95.7547
SFT2D3|84826	327.471	SFT2D3|84826	245.283
lowly_expressed	lowly_expressed	SFTPD|6441	31.6038
SFXN1|94081	1661.625	SFXN1|94081	371.2264
SFXN2|118980	504.045	SFXN2|118980	391.9811
SFXN3|81855	2179.0362	SFXN3|81855	1166.9811
SFXN4|119559	460.4291	SFXN4|119559	277.8302
SFXN5|94097	655.2937	SFXN5|94097	390.0943
SGCB|6443	749.2086	SGCB|6443	1410.3774
SGCD|6444	309.5322	SGCD|6444	408.4906
SGCE|8910	319.3809	SGCE|8910	1075.0
lowly_expressed	lowly_expressed	SGCG|6445	25.0
SGEF|26084	986.6338	SGEF|26084	383.4906
SGIP1|84251	127.682	SGIP1|84251	77.8302
SGK196|84197	33.7671	SGK196|84197	33.0189
SGK1|6446	671.4738	SGK1|6446	2954.717
SGK223|157285	280.3377	SGK223|157285	793.3962
SGK269|79834	659.5146	SGK269|79834	1689.1509
SGK2|10110	10.904000000000002	SGK2|10110	85.8774
SGK3|23678	495.5927	SGK3|23678	1328.25
SGK494|124923	30.204	SGK494|124923	36.7877
SGMS1|259230	669.3633	SGMS1|259230	735.3774
SGMS2|166929	332.0436	SGMS2|166929	967.9245
SGOL1|151648	576.8554	SGOL1|151648	20.283
SGOL2|151246	886.7394	SGOL2|151246	133.4906
SGPL1|8879	1566.6549	SGPL1|8879	1637.7358
SGPP1|81537	199.0855	SGPP1|81537	431.6038
SGPP2|130367	19.6975	SGPP2|130367	62.7358
SGSH|6448	363.3486	SGSH|6448	852.3585
SGSM1|129049	12.3109	SGSM1|129049	275.9434
SGSM2|9905	422.0893	SGSM2|9905	1952.8302
SGSM3|27352	1129.4407	SGSM3|27352	1301.4151
SGTA|6449	1477.3127	SGTA|6449	1264.1509
SGTB|54557	209.4407	SGTB|54557	266.066
SH2B1|25970	1091.8044	SH2B1|25970	1248.5849
SH2B2|10603	13.7179	SH2B2|10603	12.2642
SH2B3|10019	520.9286	SH2B3|10019	1011.3208
SH2D1A|4068	23.2149	SH2D1A|4068	16.9811
lowly_expressed	lowly_expressed	SH2D1B|117157	6.6038
SH2D2A|9047	61.203	SH2D2A|9047	24.5283
SH2D3A|10045	305.663	SH2D3A|10045	281.1321
SH2D3C|10044	157.58	SH2D3C|10044	415.0943
SH2D4A|63898	755.5399	SH2D4A|63898	286.7925
SH3BGRL2|83699	100.2462	SH3BGRL2|83699	1159.9057
SH3BGRL3|83442	2129.089	SH3BGRL3|83442	1531.6038
SH3BGRL|6451	12244.1083	SH3BGRL|6451	4367.9245
SH3BGR|6450	260.2884	SH3BGR|6450	225.9434
SH3BP1|23616	279.504	SH3BP1|23616	236.7642
SH3BP2|6452	385.86	SH3BP2|6452	1854.2453
SH3BP4|23677	3783.6792	SH3BP4|23677	2516.0377
SH3BP5L|80851	1091.4527	SH3BP5L|80851	801.8868
SH3BP5|9467	1719.5181	SH3BP5|9467	1884.0849
SH3D19|152503	527.6117	SH3D19|152503	3233.0189
SH3GL1|6455	3642.2793	SH3GL1|6455	1245.7547
SH3GLB1|51100	1818.1498	SH3GLB1|51100	3627.3585
SH3GLB2|56904	1621.5266	SH3GLB2|56904	1457.5472
SH3KBP1|30011	325.3605	SH3KBP1|30011	625.9434
SH3PXD2A|9644	908.5473	SH3PXD2A|9644	2213.2075
SH3PXD2B|285590	525.5012	SH3PXD2B|285590	2006.1321
SH3RF1|57630	796.3419	SH3RF1|57630	876.4151
SH3RF2|153769	17.2353	SH3RF2|153769	461.7925
SH3RF3|344558	58.388999999999996	SH3RF3|344558	184.43400000000003
SH3TC1|54436	93.9149	SH3TC1|54436	191.0377
SH3TC2|79628	14.7731	SH3TC2|79628	191.5094
SH3YL1|26751	1365.1073	SH3YL1|26751	1039.6226
lowly_expressed	lowly_expressed	SHANK1|50944	5.6604
SHANK2|22941	599.7186	SHANK2|22941	1410.3774
SHANK3|85358	176.9258	SHANK3|85358	998.1132
SHARPIN|81858	1508.9694	SHARPIN|81858	568.3962
SHB|6461	894.8294	SHB|6461	406.6038
SHC1|6464	2474.147	lowly_expressed	lowly_expressed
SHC2|25759	46.4298	SHC2|25759	386.3208
lowly_expressed	lowly_expressed	SHC3|53358	22.6415
SHC4|399694	7.3866	SHC4|399694	134.9057
SHCBP1|79801	342.5958	SHCBP1|79801	70.7547
SHE|126669	126.6268	SHE|126669	627.8302
SHFM1|7979	1368.9764	SHFM1|7979	827.3585
SHF|90525	24.6219	SHF|90525	157.0755
SHISA2|387914	4445.656	SHISA2|387914	372.1698
lowly_expressed	lowly_expressed	SHISA3|152573	14.6226
SHISA4|149345	105.8741	SHISA4|149345	146.2264
SHISA5|51246	4406.9645	SHISA5|51246	2237.2642
lowly_expressed	lowly_expressed	SHISA6|388336	15.0943
SHISA9|729993	659.8663	SHISA9|729993	39.1509
SHKBP1|92799	1079.4935	SHKBP1|92799	600.9434
SHMT1|6470	1121.8326	SHMT1|6470	855.1887
SHMT2|6472	2382.3426	SHMT2|6472	1133.4906
SHOC2|8036	1365.8108	SHOC2|8036	1211.7925
SHOX2|6474	52.7612	SHOX2|6474	199.5283
SHPK|23729	350.9391	SHPK|23729	395.6038
SHPRH|257218	413.12699999999995	SHPRH|257218	772.9528
SHQ1|55164	1028.8428	SHQ1|55164	407.0755
SHROOM1|134549	377.77	SHROOM1|134549	197.6415
SHROOM2|357	1463.2431	SHROOM2|357	299.5283
SHROOM3|57619	4846.9926	SHROOM3|57619	4218.8679
SHROOM4|57477	170.2427	SHROOM4|57477	465.0943
SIAE|54414	644.3897	SIAE|54414	935.3774
SIAH1|6477	379.9297	SIAH1|6477	617.0896
SIAH2|6478	1659.8663	SIAH2|6478	795.7547
SIDT1|54847	862.4692	SIDT1|54847	363.6792
SIDT2|51092	1470.6929	SIDT2|51092	1836.5142
SIGIRR|59307	322.5466	SIGIRR|59307	350.0
SIGLEC10|89790	203.6581	SIGLEC10|89790	181.6038
lowly_expressed	lowly_expressed	SIGLEC11|114132	8.4906
SIGLEC12|89858	51.0025	SIGLEC12|89858	27.8302
SIGLEC14|100049587	26.3806	SIGLEC14|100049587	16.9811
lowly_expressed	lowly_expressed	SIGLEC15|284266	6.6038
lowly_expressed	lowly_expressed	SIGLEC16|400709	5.6604
SIGLEC1|6614	537.4604	SIGLEC1|6614	245.7547
SIGLEC5|8778	33.7671	SIGLEC5|8778	14.1509
SIGLEC6|946	22.1597	SIGLEC6|946	8.9623
SIGLEC7|27036	49.9472	SIGLEC7|27036	22.1698
SIGLEC8|27181	86.5283	SIGLEC8|27181	48.1132
SIGLEC9|27180	62.6099	SIGLEC9|27180	37.2642
SIGLECP3|284367	14.0696	SIGLECP3|284367	19.3396
SIGMAR1|10280	1895.5329	SIGMAR1|10280	1019.8113
SIK1|150094	345.7615	SIK1|150094	2634.434
SIK2|23235	633.134	SIK2|23235	1559.9057
SIK3|23387	1036.5811	SIK3|23387	1784.9057
SIKE1|80143	766.7956	SIKE1|80143	748.1132
SIL1|64374	766.4439	SIL1|64374	569.3396
SILV|6490	80.197	SILV|6490	399.5283
lowly_expressed	lowly_expressed	SIM1|6492	88.2075
SIM2|6493	243.4049	SIM2|6493	68.3962
SIN3A|25942	1949.701	SIN3A|25942	2308.9623
SIN3B|23309	622.5818	SIN3B|23309	1333.9623
SIP1|8487	242.3496	SIP1|8487	117.9245
SIPA1L1|26037	685.8952	SIPA1L1|26037	1736.3208
SIPA1L2|57568	1357.369	SIPA1L2|57568	525.4717
SIPA1L3|23094	1464.65	SIPA1L3|23094	1561.7925
SIPA1|6494	542.7365	SIPA1|6494	541.0377
SIRPA|140885	865.9866	SIRPA|140885	2845.7547
SIRPB1|10326	72.8104	SIRPB1|10326	132.5472
SIRPB2|284759	54.8716	SIRPB2|284759	22.1698
SIRPG|55423	27.7875	SIRPG|55423	16.0377
SIRT1|23411	690.4678	lowly_expressed	lowly_expressed
SIRT2|22933	919.4513	SIRT2|22933	1210.3774
SIRT3|23410	387.1263	SIRT3|23410	799.9858
SIRT4|23409	20.7527	SIRT4|23409	17.4528
SIRT5|23408	457.2635	SIRT5|23408	322.1698
SIRT6|51548	442.4903	SIRT6|51548	146.2264
SIRT7|51547	247.9775	SIRT7|51547	215.0943
SIT1|27240	19.6975	SIT1|27240	21.6981
SIVA1|10572	471.3331	SIVA1|10572	590.566
SIX1|6495	949.3493	SIX1|6495	29.717
SIX2|10736	170.9462	SIX2|10736	18.3962
SIX3|6496	26.0288	SIX3|6496	20.283
SIX4|51804	438.9729	SIX4|51804	128.7736
SIX5|147912	328.8779	SIX5|147912	487.2642
SKA1|220134	326.7675	SKA1|220134	46.6981
SKA2|348235	1610.6226	SKA2|348235	436.7925
SKA3|221150	325.5329	SKA3|221150	43.3962
SKAP1|8631	147.0278	SKAP1|8631	136.3208
SKAP2|8935	479.0714	SKAP2|8935	1185.3774
SKIL|6498	797.7489	SKIL|6498	1096.2264
SKIV2L2|23517	2371.0693	SKIV2L2|23517	1533.9009
SKIV2L|6499	1419.4091	SKIV2L|6499	910.8491
SKI|6497	949.3493	SKI|6497	2806.1321
SKP1|6500	8759.0573	SKP1|6500	5743.3962
SKP2|6502	494.8998	SKP2|6502	189.1509
SLA2|84174	28.1393	SLA2|84174	34.434
lowly_expressed	lowly_expressed	SLAIN1|122060	241.9811
SLAIN2|57606	1166.3735	SLAIN2|57606	1324.0566
SLAMF1|6504	41.1537	SLAMF1|6504	14.6226
SLAMF6|114836	60.1477	SLAMF6|114836	38.6792
SLAMF7|57823	383.0461	SLAMF7|57823	183.4906
SLAMF8|56833	589.1453	SLAMF8|56833	129.4811
SLAMF9|89886	8.7935	lowly_expressed	lowly_expressed
SLA|6503	261.6954	SLA|6503	150.0
SLBP|7884	962.7154	SLBP|7884	690.566
SLC10A3|8273	344.0028	SLC10A3|8273	617.4528
SLC10A5|347051	9.1453	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SLC10A6|345274	19.8113
SLC10A7|84068	173.0566	SLC10A7|84068	234.9057
SLC11A1|6556	266.6198	SLC11A1|6556	34.434
SLC11A2|4891	1691.523	SLC11A2|4891	2008.0189
lowly_expressed	lowly_expressed	SLC12A1|6557	200.9434
SLC12A2|6558	3210.6929	SLC12A2|6558	4091.5094
SLC12A4|6560	521.2803	SLC12A4|6560	1360.3774
SLC12A6|9990	198.7513	SLC12A6|9990	737.816
SLC12A7|10723	1377.77	SLC12A7|10723	1361.7925
SLC12A8|84561	377.0665	SLC12A8|84561	262.8255
SLC12A9|56996	499.1206	SLC12A9|56996	591.5094
lowly_expressed	lowly_expressed	SLC13A2|9058	497.6415
SLC13A3|64849	41.5055	SLC13A3|64849	105.6604
lowly_expressed	lowly_expressed	SLC13A5|284111	7.5472
SLC14A1|6563	30.2497	SLC14A1|6563	68.3962
lowly_expressed	lowly_expressed	SLC14A2|8170	19.8113
lowly_expressed	lowly_expressed	SLC15A1|6564	41.0377
SLC15A2|6565	62.6099	SLC15A2|6565	216.5094
SLC15A3|51296	671.4738	SLC15A3|51296	285.3774
SLC15A4|121260	575.0967	SLC15A4|121260	588.6792
SLC16A10|117247	6.3313	SLC16A10|117247	41.5094
SLC16A11|162515	15.1249	SLC16A11|162515	55.1887
lowly_expressed	lowly_expressed	SLC16A12|387700	92.9245
SLC16A13|201232	113.9641	SLC16A13|201232	60.3774
SLC16A14|151473	1272.5994	SLC16A14|151473	204.717
SLC16A1|6566	430.5311	SLC16A1|6566	434.9057
SLC16A2|6567	355.2585	SLC16A2|6567	723.5849
SLC16A3|9123	556.8062	SLC16A3|9123	167.4528
SLC16A4|9122	49.5955	SLC16A4|9122	410.8491
SLC16A5|9121	288.4277	SLC16A5|9121	232.0755
SLC16A6|9120	223.7074	SLC16A6|9120	104.71700000000001
SLC16A7|9194	10.904000000000002	SLC16A7|9194	87.7358
lowly_expressed	lowly_expressed	SLC16A8|23539	9.434
SLC16A9|220963	105.8741	SLC16A9|220963	196.2264
SLC17A5|26503	412.2406	SLC17A5|26503	939.1509
lowly_expressed	lowly_expressed	SLC17A7|57030	32.0755
SLC17A9|63910	40.802	SLC17A9|63910	50.9434
SLC18A2|6571	34.8224	SLC18A2|6571	12.2642
SLC19A1|6573	253.9571	SLC19A1|6573	137.2642
SLC19A2|10560	951.4597	SLC19A2|10560	786.3208
SLC19A3|80704	19.3458	SLC19A3|80704	334.9057
SLC1A1|6505	51.7059	SLC1A1|6505	213.2075
SLC1A2|6506	823.0742	SLC1A2|6506	311.3208
SLC1A3|6507	361.2381	SLC1A3|6507	329.717
SLC1A4|6509	2443.1938	SLC1A4|6509	1440.566
SLC1A5|6510	5009.497	SLC1A5|6510	4868.3962
lowly_expressed	lowly_expressed	SLC1A7|6512	24.0566
SLC20A1|6574	1831.8677	SLC20A1|6574	800.9434
SLC20A2|6575	746.3947	SLC20A2|6575	1352.8302
lowly_expressed	lowly_expressed	SLC22A12|116085	8.9623
SLC22A15|55356	65.4238	SLC22A15|55356	115.0943
SLC22A17|51310	190.9954	SLC22A17|51310	904.2453
SLC22A18AS|5003	16.5318	SLC22A18AS|5003	7.5472
SLC22A18|5002	249.0327	SLC22A18|5002	158.9623
lowly_expressed	lowly_expressed	SLC22A20|440044	6.1321
SLC22A23|63027	723.2360000000001	SLC22A23|63027	1222.1462
SLC22A3|6581	20.0492	SLC22A3|6581	68.8679
SLC22A4|6583	86.1766	SLC22A4|6583	83.9623
SLC22A5|6584	479.4231	SLC22A5|6584	417.4528
SLC23A1|9963	84.7696	SLC23A1|9963	7.5472
SLC23A2|9962	425.9585	SLC23A2|9962	1341.0377
lowly_expressed	lowly_expressed	SLC23A3|151295	12.0519
SLC24A1|9187	266.66200000000003	SLC24A1|9187	572.1698
SLC24A2|25769	18.2905	lowly_expressed	lowly_expressed
SLC24A3|57419	1119.5919999999999	SLC24A3|57419	498.5849
lowly_expressed	lowly_expressed	SLC24A4|123041	10.3774
SLC24A5|283652	29.6342	SLC24A5|283652	15.5425
SLC24A6|80024	345.7615	SLC24A6|80024	620.7547
SLC25A10|1468	842.7717	SLC25A10|1468	491.9811
SLC25A11|8402	859.3036	SLC25A11|8402	765.566
SLC25A12|8604	402.3918	SLC25A12|8604	738.6792
SLC25A13|10165	794.5832	SLC25A13|10165	478.7736
SLC25A14|9016	118.8885	SLC25A14|9016	152.3585
SLC25A15|10166	293.4611	SLC25A15|10166	298.9104
SLC25A16|8034	259.9367	SLC25A16|8034	322.6415
SLC25A17|10478	1301.0904	SLC25A17|10478	570.7547
SLC25A18|83733	205.4168	SLC25A18|83733	20.7547
SLC25A19|60386	427.7172	SLC25A19|60386	125.4717
SLC25A1|6576	1640.8723	SLC25A1|6576	743.3962
SLC25A20|788	541.3296	SLC25A20|788	470.283
lowly_expressed	lowly_expressed	SLC25A21|89874	8.0425
SLC25A22|79751	285.262	SLC25A22|79751	249.0566
SLC25A23|79085	2353.8516	SLC25A23|79085	1032.5472
SLC25A24|29957	631.727	SLC25A24|29957	1107.5472
SLC25A25|114789	363.7003	SLC25A25|114789	1968.8679
SLC25A26|115286	331.2733	SLC25A26|115286	391.0519
SLC25A27|9481	14.7731	SLC25A27|9481	288.2075
SLC25A28|81894	490.3271	SLC25A28|81894	605.1887
SLC25A29|123096	453.746	SLC25A29|123096	687.7358
SLC25A30|253512	352.7963	SLC25A30|253512	503.3019
SLC25A32|81034	603.025	SLC25A32|81034	637.3491
SLC25A33|84275	150.5452	SLC25A33|84275	249.5283
lowly_expressed	lowly_expressed	SLC25A34|284723	38.6792
SLC25A35|399512	460.5171	SLC25A35|399512	177.6604
SLC25A36|55186	1691.8748	SLC25A36|55186	2151.8868
SLC25A37|51312	397.4675	SLC25A37|51312	1108.4906
SLC25A38|54977	1074.5691	SLC25A38|54977	564.1509
SLC25A39|51629	3980.3025	SLC25A39|51629	1346.2264
SLC25A3|5250	6903.9747	SLC25A3|5250	5938.2075
SLC25A40|55972	172.3531	SLC25A40|55972	232.0755
SLC25A41|284427	7.0348	lowly_expressed	lowly_expressed
SLC25A42|284439	161.8009	SLC25A42|284439	319.8113
SLC25A43|203427	411.5371	SLC25A43|203427	458.9623
SLC25A44|9673	1476.961	SLC25A44|9673	791.5094
SLC25A45|283130	225.4661	SLC25A45|283130	158.4906
SLC25A46|91137	735.4907	SLC25A46|91137	672.6415
SLC25A4|291	700.3166	SLC25A4|291	841.0377
SLC25A5|292	5968.3433	SLC25A5|292	3138.6792
SLC25A6|293	7654.941999999999	SLC25A6|293	6917.9245
SLC26A10|65012	5.4661	SLC26A10|65012	22.3726
SLC26A11|284129	176.9258	SLC26A11|284129	373.1132
SLC26A1|10861	13.4013	SLC26A1|10861	41.5094
SLC26A2|1836	532.5361	SLC26A2|1836	2050.0
lowly_expressed	lowly_expressed	SLC26A3|1811	18.3962
SLC26A4|5172	6.6831	SLC26A4|5172	31.6038
SLC26A6|65010	350.9391	SLC26A6|65010	123.7877
SLC26A7|115111	15.8284	SLC26A7|115111	33.4906
SLC26A8|116369	35.8776	SLC26A8|116369	7.0755
lowly_expressed	lowly_expressed	SLC26A9|115019	6.1321
SLC27A1|376497	441.4351	SLC27A1|376497	936.7925
SLC27A2|11001	68.2378	SLC27A2|11001	25.0
SLC27A3|11000	428.0689	SLC27A3|11000	573.5849
SLC27A4|10999	731.6215	SLC27A4|10999	415.0943
SLC27A5|10998	163.0215	SLC27A5|10998	98.8066
SLC27A6|28965	6.6831	SLC27A6|28965	425.4717
SLC28A1|9154	8.09	SLC28A1|9154	12.7358
lowly_expressed	lowly_expressed	SLC28A3|64078	225.4717
SLC29A1|2030	930.3553	SLC29A1|2030	3131.6038
SLC29A2|3177	677.6398	SLC29A2|3177	177.68400000000003
SLC29A3|55315	394.3018	SLC29A3|55315	193.3962
SLC29A4|222962	34.8224	SLC29A4|222962	228.7736
SLC2A10|81031	1793.1762	SLC2A10|81031	932.5472
SLC2A11|66035	211.3964	SLC2A11|66035	194.8113
SLC2A12|154091	37.2846	SLC2A12|154091	339.6226
SLC2A13|114134	300.7387	SLC2A13|114134	204.2453
SLC2A14|144195	15.1249	SLC2A14|144195	33.4906
SLC2A1|6513	1816.3911	SLC2A1|6513	1429.717
SLC2A3|6515	658.8111	SLC2A3|6515	1256.1321
SLC2A4RG|56731	985.2269	SLC2A4RG|56731	777.8302
SLC2A4|6517	21.1045	SLC2A4|6517	150.4717
SLC2A5|6518	172.0014	SLC2A5|6518	61.7925
SLC2A6|11182	274.3581	SLC2A6|11182	17.9245
SLC2A8|29988	221.9486	SLC2A8|29988	195.7547
SLC2A9|56606	45.0229	SLC2A9|56606	167.9245
SLC30A1|7779	315.5118	SLC30A1|7779	327.3585
SLC30A2|7780	211.3964	SLC30A2|7780	19.8113
SLC30A4|7782	65.4238	SLC30A4|7782	121.2264
SLC30A5|64924	1673.9360000000001	SLC30A5|64924	1247.6415
SLC30A6|55676	314.1048	SLC30A6|55676	309.9057
SLC30A7|148867	746.0429	SLC30A7|148867	718.8679
SLC30A8|169026	16.8836	SLC30A8|169026	29.2453
SLC30A9|10463	1550.4749	SLC30A9|10463	1633.4906
SLC31A1|1317	2418.9237	SLC31A1|1317	1229.7169999999999
SLC31A2|1318	875.4836	SLC31A2|1318	482.0755
SLC33A1|9197	1210.6929	SLC33A1|9197	804.2453
lowly_expressed	lowly_expressed	SLC34A2|10568	1974.0566
SLC34A3|142680	7.7383	lowly_expressed	lowly_expressed
SLC35A1|10559	589.9859	SLC35A1|10559	698.1132
SLC35A2|7355	1068.9413	SLC35A2|7355	541.5094
SLC35A3|23443	1181.8502	SLC35A3|23443	419.8113
SLC35A4|113829	2589.5181	SLC35A4|113829	2032.0755
SLC35A5|55032	787.5484	SLC35A5|55032	856.6038
SLC35B1|10237	2896.5881	SLC35B1|10237	697.6415
SLC35B2|347734	899.0503	SLC35B2|347734	1480.1887
SLC35B3|51000	311.2909	SLC35B3|51000	463.2075
