gene_id	TCGA-BH-A0BA-01A-11R-A056-07	gene_id	TCGA-BH-A0BA-11A-22R-A19E-07
RNFT2|84900	25.7047	RNFT2|84900	24.9192
RNGTT|8732	375.6319	RNGTT|8732	442.0858
RNH1|6050	1834.6329	RNH1|6050	2780.803
RNLS|55328	120.9836	RNLS|55328	146.7467
RNMTL1|55178	295.7759	RNMTL1|55178	257.0374
RNMT|8731	1027.5041	RNMT|8731	1162.4365
RNPC3|55599	188.8441	RNPC3|55599	198.0018
RNPEPL1|57140	964.0989999999999	RNPEPL1|57140	1427.7803
RNPEP|6051	2382.3151	RNPEP|6051	1603.138
RNPS1|10921	3248.3935	RNPS1|10921	1691.2783
ROBLD3|28956	1190.9862	ROBLD3|28956	399.1694
ROBO1|6091	395.5102	ROBO1|6091	1681.126
lowly_expressed	lowly_expressed	ROBO2|6092	29.5339
ROBO3|64221	41.813	ROBO3|64221	152.2843
ROBO4|54538	648.7876	ROBO4|54538	1299.0309
ROCK1|6093	1320.8808	ROCK1|6093	1670.0508
ROCK2|9475	750.2356	ROCK2|9475	1745.7314
ROD1|9991	3532.1738	ROD1|9991	2800.1846
ROGDI|79641	515.123	ROGDI|79641	295.3392
ROM1|6094	23.3056	ROM1|6094	41.0706
ROMO1|140823	622.7401	ROMO1|140823	425.473
ROPN1B|152015	11.3101	ROPN1B|152015	124.5962
ROPN1L|83853	23.3056	ROPN1L|83853	11.5367
ROPN1|54763	5.1409	ROPN1|54763	103.3687
ROR1|4919	38.7285	ROR1|4919	143.0549
ROR2|4920	205.6379	ROR2|4920	395.4776
RORA|6095	489.7609	RORA|6095	856.0222
lowly_expressed	lowly_expressed	RORB|6096	5.5376
RORC|6097	2147.8879	RORC|6097	649.2847
lowly_expressed	lowly_expressed	ROS1|6098	18.4587
lowly_expressed	lowly_expressed	RP1L1|94137	13.3826
RP1|6101	83.2834	RP1|6101	16.1514
RP2|6102	581.2698	RP2|6102	541.3013
RP9P|441212	85.3397	RP9P|441212	103.3687
RP9|6100	135.721	RP9|6100	61.3752
RPA1|6117	1734.8985	RPA1|6117	2296.2621
RPA2|6118	893.154	RPA2|6118	1040.1477
RPA3|6119	432.5251	RPA3|6119	169.82
RPAIN|84268	385.5162	RPAIN|84268	379.1232
RPAP1|26015	477.7654	RPAP1|26015	632.6719
RPAP2|79871	271.7848	RPAP2|79871	229.3493
RPAP3|79657	879.7875	RPAP3|79657	491.4629
RPE|6120	698.2367	RPE|6120	679.8016
RPF1|80135	607.66	RPF1|80135	447.162
RPF2|84154	235.7981	RPF2|84154	227.042
RPGRIP1L|23322	154.9139	RPGRIP1L|23322	221.5044
RPGRIP1|57096	17.822	RPGRIP1|57096	10.6138
RPGR|6103	217.9762	RPGR|6103	146.2852
RPH3AL|9501	184.0459	RPH3AL|9501	247.808
RPIA|22934	309.1423	RPIA|22934	329.9492
RPL10A|4736	7093.8223	RPL10A|4736	14646.5159
RPL10|6134	9675.075	RPL10|6134	17845.9898
RPL11|6135	8100.0771	RPL11|6135	17659.436999999998
RPL12|6136	5230.0574	RPL12|6136	10809.4139
RPL13AP20|387841	14.3947	RPL13AP20|387841	32.7642
RPL13AP3|645683	5.8264	RPL13AP3|645683	20.766
lowly_expressed	lowly_expressed	RPL13AP6|644511	5.5376
RPL13A|23521	7755.2909	RPL13A|23521	17670.9737
RPL13P5|283345	5.4837	RPL13P5|283345	16.1514
RPL13|6137	9175.9061	RPL13|6137	18366.8666
RPL14|9045	5562.5054	RPL14|9045	8456.3913
RPL15|6138	12747.4938	RPL15|6138	20967.2358
RPL17|6139	2889.5656	RPL17|6139	5371.2506
RPL18A|6142	1477.8511	RPL18A|6142	1917.3973
RPL18|6141	9651.6151	RPL18|6141	14801.1075
RPL19P12|100129424	28.4466	RPL19P12|100129424	45.2238
RPL19|6143	9085.0827	RPL19|6143	17836.6405
lowly_expressed	lowly_expressed	RPL21P44|402176	8.3064
lowly_expressed	lowly_expressed	RPL21|6144	8.3064
RPL22L1|200916	207.6943	RPL22L1|200916	200.7383
RPL22|6146	4791.0205	RPL22|6146	8022.6119
RPL23AP53|644128	238.8827	RPL23AP53|644128	245.0392
lowly_expressed	lowly_expressed	RPL23AP64|649946	7.8449
RPL23AP7|118433	54.494	RPL23AP7|118433	91.83200000000001
RPL23AP82|284942	54.5729	RPL23AP82|284942	75.6807
RPL23A|6147	2296.2899	RPL23A|6147	3766.0359999999996
RPL23P8|222901	21.9347	RPL23P8|222901	148.5925
RPL23|9349	4797.1896	RPL23|9349	8597.1389
RPL24|6152	5171.4506	RPL24|6152	7335.9483
RPL26L1|51121	286.1794	RPL26L1|51121	101.9843
RPL26|6154	5881.5868	RPL26|6154	12655.2838
RPL27A|6157	5153.6287	RPL27A|6157	9688.5095
RPL27|6155	5034.3587	RPL27|6155	6241.809
RPL28|6158	6362.7795	RPL28|6158	8071.9889
RPL29|6159	6168.4517	RPL29|6159	10676.9728
RPL30|6156	8622.3974	RPL30|6156	11201.6613
RPL31|6160	6774.3981	RPL31|6160	13226.5805
RPL32P3|132241	182.6373	RPL32P3|132241	149.2478
RPL32|6161	9277.6969	RPL32|6161	16835.2561
RPL34|6164	4226.2017	RPL34|6164	6743.8856
RPL35A|6165	5748.6077	RPL35A|6165	10647.4389
RPL35|11224	4331.4198	RPL35|11224	6265.8053
RPL36AL|6166	2054.3227	RPL36AL|6166	2338.2557
RPL36A|6173	74.7151	RPL36A|6173	36.9174
RPL36|25873	4558.3069	RPL36|25873	6422.7042
RPL37A|6168	4129.2092	RPL37A|6168	14995.3853
RPL37|6167	6666.0955	RPL37|6167	10391.3244
RPL38|6169	3057.4929	RPL38|6169	5052.6073
RPL39L|116832	195.0133	RPL39L|116832	116.7513
RPL39|6170	366.3782	RPL39|6170	494.6931
RPL3|6122	17862.394	RPL3|6122	52747.5773
RPL41|6171	14546.14	RPL41|6171	16421.7813
RPL4|6124	11495.8444	RPL4|6124	26318.4126
RPL5|6125	8645.3466	RPL5|6125	19909.0909
RPL6|6128	6703.1103	RPL6|6128	8283.8025
RPL7A|6130	11088.6813	RPL7A|6130	15799.2617
RPL7L1|285855	1280.7814	RPL7L1|285855	894.324
RPL7|6129	820.1525	RPL7|6129	1820.0277
RPL8|6132	13209.1509	RPL8|6132	25936.3175
RPL9|6133	1792.4771	RPL9|6133	2413.9363
RPLP0P2|113157	12.3383	RPLP0P2|113157	21.689
RPLP0|6175	15742.9526	RPLP0|6175	26874.0194
RPLP1|6176	12315.3115	RPLP1|6176	21066.9128
RPLP2|6181	6274.698	RPLP2|6181	10122.2889
RPN1|6184	6191.0719	RPN1|6184	5186.4329
RPN2|6185	8272.8095	RPN2|6185	6091.8274
RPP14|11102	647.4167	RPP14|11102	477.1574
RPP21|79897	230.6572	RPP21|79897	162.4365
RPP25|54913	209.0652	RPP25|54913	155.5145
RPP30|10556	416.074	RPP30|10556	371.0198
RPP38|10557	242.31	RPP38|10557	212.275
RPP40|10799	140.1765	RPP40|10799	66.9128
RPPH1|85495	15.4228	RPPH1|85495	31.8413
RPRD1A|55197	964.0989999999999	RPRD1A|55197	1387.1712
RPRD1B|58490	1244.4521	RPRD1B|58490	881.4029
RPRD2|23248	2709.2794	RPRD2|23248	2147.2081
lowly_expressed	lowly_expressed	RPRM|56475	6.922000000000001
RPS10P7|376693	33.5875	RPS10P7|376693	54.4532
RPS10|6204	4488.39	RPS10|6204	8107.5219
RPS11|6205	13041.8987	RPS11|6205	26076.6036
RPS12|6206	6165.0244	RPS12|6206	13419.0125
RPS13|6207	3464.656	RPS13|6207	7262.1135
RPS14|6208	9342.8155	RPS14|6208	15125.0577
RPS15AP10|728963	6.8546	RPS15AP10|728963	6.922000000000001
RPS15A|6210	9463.4564	RPS15A|6210	10518.6894
RPS15|6209	3074.2867	RPS15|6209	4003.6917
RPS16|6217	6788.45	RPS16|6217	11730.0415
RPS17|6218	5189.958	RPS17|6218	8654.3609
RPS18|6222	19673.3785	RPS18|6222	33656.6682
RPS19BP1|91582	648.1021	RPS19BP1|91582	568.0665
RPS19|6223	8008.5682	RPS19|6223	12001.8459
RPS20|6224	8416.7595	RPS20|6224	15486.3867
RPS21|6227	3387.8845	RPS21|6227	6069.2201
RPS23|6228	9140.6049	RPS23|6228	14400.0923
RPS24|6229	8781.7668	RPS24|6229	13742.5012
RPS25|6230	4623.0829	RPS25|6230	9136.1329
RPS26|6231	505.1838	RPS26|6231	199.3539
RPS27A|6233	4678.6051	RPS27A|6233	8867.0974
RPS27L|51065	744.4092	RPS27L|51065	723.581
RPS27|6232	621.0265	RPS27|6232	40.1477
RPS28|6234	564.8188	RPS28|6234	914.1671
RPS29|6235	4378.3737	RPS29|6235	5381.6336
lowly_expressed	lowly_expressed	RPS2P32|256355	9.6908
RPS2|6187	9052.8661	RPS2|6187	11075.6807
RPS3A|6189	3227.1442	RPS3A|6189	6773.4195
RPS3|6188	9322.9372	RPS3|6188	28368.7125
RPS4X|6191	20792.0487	RPS4X|6191	38442.0858
lowly_expressed	lowly_expressed	RPS4Y1|6192	233.0411
RPS5|6193	5845.2575	RPS5|6193	14116.7513
RPS6KA1|6195	1167.3378	RPS6KA1|6195	881.8643
RPS6KA2|6196	1018.5931	RPS6KA2|6196	2056.7605
RPS6KA3|6197	777.3113	RPS6KA3|6197	1745.7314
RPS6KA4|8986	400.9939	RPS6KA4|8986	507.1527
RPS6KA5|9252	577.8425	RPS6KA5|9252	426.8574
RPS6KA6|27330	93.2225	RPS6KA6|27330	75.2192
RPS6KB1|6198	718.7045	RPS6KB1|6198	921.0891
RPS6KB2|6199	617.5992	RPS6KB2|6199	436.0868
RPS6KC1|26750	682.0324	RPS6KC1|26750	536.2252
RPS6KL1|83694	235.7981	RPS6KL1|83694	51.2229
RPS6|6194	16429.0978	RPS6|6194	26912.3212
RPS7|6201	2826.493	RPS7|6201	4897.5542
RPS8|6202	9500.814	RPS8|6202	17445.7776
RPS9|6203	7107.1888	RPS9|6203	14886.0175
RPSAP58|388524	4565.847	RPSAP58|388524	8238.5787
RPSAP9|653162	15.7656	RPSAP9|653162	29.0725
RPSA|3921	2841.2304	RPSA|3921	4874.4808
RPTOR|57521	888.3558	RPTOR|57521	1004.1301
RPUSD1|113000	652.9004	RPUSD1|113000	244.5778
RPUSD2|27079	199.8115	RPUSD2|27079	163.3595
RPUSD3|285367	353.0117	RPUSD3|285367	303.6456
RPUSD4|84881	365.6927	RPUSD4|84881	543.6087
RQCD1|9125	177.1913	RQCD1|9125	234.4255
RRAD|6236	18.5074	RRAD|6236	48.9156
RRAGA|10670	1533.0306	RRAGA|10670	2069.2201
RRAGB|10325	396.5384	RRAGB|10325	325.3346
RRAGC|64121	317.2513	RRAGC|64121	453.1611
RRAGD|58528	155.9421	RRAGD|58528	468.8509
RRAS2|22800	131.2655	RRAS2|22800	461.4675
RRAS|6237	626.5102	RRAS|6237	1042.9165
RRBP1|6238	8091.5089	RRBP1|6238	4634.0563
RREB1|6239	1928.8836	RREB1|6239	1327.6419
lowly_expressed	lowly_expressed	RRH|10692	8.3064
RRM1|6240	1623.854	RRM1|6240	1377.0189
RRM2B|50484	838.6599	RRM2B|50484	950.623
RRM2|6241	744.4092	RRM2|6241	172.1274
RRN3P1|730092	19.8783	RRN3P1|730092	38.7633
RRN3P2|653390	14.3947	lowly_expressed	lowly_expressed
RRN3P3|100131998	89.713	RRN3P3|100131998	49.2201
RRN3|54700	2157.1416	RRN3|54700	1148.1311
RRP12|23223	577.4998	RRP12|23223	556.0683
RRP15|51018	884.243	RRP15|51018	636.3636
RRP1B|23076	939.4225	RRP1B|23076	1087.2174
RRP1|8568	336.5607	RRP1|8568	342.4089
RRP7A|27341	777.9967	RRP7A|27341	501.6151
RRP7B|91695	451.2175	RRP7B|91695	53.5856
RRP8|23378	251.9064	RRP8|23378	209.9677
RRP9|9136	282.7521	RRP9|9136	266.2667
RRS1|23212	422.5859	RRS1|23212	290.7245
RSAD1|55316	503.1274	RSAD1|55316	625.2884
RSAD2|91543	117.8991	RSAD2|91543	176.74200000000002
RSBN1L|222194	694.8025	RSBN1L|222194	562.0628
RSBN1|54665	677.9196	RSBN1|54665	1000.9229
RSC1A1|6248	375.5565	RSC1A1|6248	394.4301
RSF1|51773	880.4730000000001	RSF1|51773	988.9248
RSL1D1|26156	3518.4646	RSL1D1|26156	3281.4952
RSL24D1|51187	1771.9133	RSL24D1|51187	2162.8979999999997
RSPH1|89765	29.4748	RSPH1|89765	29.5339
RSPH3|83861	144.9747	RSPH3|83861	177.2035
RSPH4A|345895	5.1409	RSPH4A|345895	11.0752
lowly_expressed	lowly_expressed	RSPH9|221421	8.7679
RSPO1|284654	42.8412	RSPO1|284654	134.287
RSPO3|84870	102.4762	RSPO3|84870	348.4079
lowly_expressed	lowly_expressed	RSPO4|343637	14.3055
RSPRY1|89970	518.5503	RSPRY1|89970	452.2381
RSRC1|51319	321.8233	RSRC1|51319	187.3558
RSRC2|65117	1844.2293	RSRC2|65117	856.9451
RSU1|6251	983.2919	RSU1|6251	1759.114
RTCD1|8634	450.0043	RTCD1|8634	384.4024
RTEL1|51750	404.0956	RTEL1|51750	282.3304
RTF1|23168	1956.6447	RTF1|23168	1588.8325
RTKN2|219790	183.3605	RTKN2|219790	56.299
RTKN|6242	295.7759	RTKN|6242	477.6188
RTN1|6252	128.8664	RTN1|6252	609.1371
RTN2|6253	923.3142	RTN2|6253	353.0226
RTN3|10313	3902.322	RTN3|10313	5331.3336
RTN4IP1|84816	119.27	RTN4IP1|84816	121.8274
RTN4RL1|146760	576.8143	RTN4RL1|146760	448.0849
RTN4RL2|349667	23.6484	RTN4RL2|349667	29.9954
RTN4R|65078	40.4421	RTN4R|65078	54.9146
RTN4|57142	4308.1141	RTN4|57142	8004.1532
RTP4|64108	58.9495	RTP4|64108	123.2118
RTTN|25914	288.2358	RTTN|25914	246.8851
RUFY1|80230	1108.3883	RUFY1|80230	966.7743
RUFY2|55680	300.9202	RUFY2|55680	302.2612
RUFY3|22902	602.8618	RUFY3|22902	654.8223
RUNDC1|146923	1242.053	RUNDC1|146923	858.791
RUNDC2A|84127	112.4154	RUNDC2A|84127	121.8274
RUNDC2C|440352	49.2331	RUNDC2C|440352	41.5321
RUNDC3A|10900	9.2537	RUNDC3A|10900	11.0752
RUNDC3B|154661	63.7478	RUNDC3B|154661	84.4485
RUNX1T1|862	81.227	RUNX1T1|862	182.7411
RUNX1|861	3125.6962	RUNX1|861	3227.042
RUNX2|860	269.3857	RUNX2|860	293.0318
RUNX3|864	231.3426	RUNX3|864	547.7619
RUSC1|23623	1287.9788	RUSC1|23623	530.2261
RUSC2|9853	862.6510000000001	RUSC2|9853	844.0239999999999
RUVBL1|8607	524.1744	RUVBL1|8607	621.3613
RUVBL2|10856	1288.6642	RUVBL2|10856	1088.6018
RWDD1|51389	670.7223	RWDD1|51389	851.8689
RWDD2A|112611	259.7892	RWDD2A|112611	94.1394
RWDD2B|10069	185.7596	RWDD2B|10069	391.7859
RWDD3|25950	187.2059	RWDD3|25950	190.5861
RWDD4A|201965	422.9286	RWDD4A|201965	441.1629
RXRA|6256	3246.3371	RXRA|6256	2790.4938
RXRB|6257	957.2445	RXRB|6257	1036.9174
lowly_expressed	lowly_expressed	RXRG|6258	24.4578
RYBP|23429	1923.0572	RYBP|23429	1496.539
RYK|6259	1151.5723	RYK|6259	1620.2123
RYR1|6261	55.5222	RYR1|6261	251.0383
RYR2|6262	74.7151	RYR2|6262	23.9963
RYR3|6263	26.0475	RYR3|6263	127.8265
S100A10|6281	1665.6670000000001	S100A10|6281	3002.7688
S100A11|6282	7990.0608	S100A11|6282	3490.0784
S100A13|6284	1492.5885	S100A13|6284	1225.6576
S100A14|57402	2458.0584	S100A14|57402	591.6013
S100A16|140576	2319.9383	S100A16|140576	1934.4716
S100A1|6271	584.6971	S100A1|6271	1147.2081
S100A2|6273	7.1973	S100A2|6273	94.6008
S100A4|6275	608.6882	S100A4|6275	1781.7259
S100A6|6277	4323.537	S100A6|6277	6475.773
S100A8|6279	17.4792	S100A8|6279	64.6054
S100A9|6280	60.3205	S100A9|6280	576.3729
S100B|6285	79.5133	S100B|6285	621.1352
S100PBP|64766	437.666	S100PBP|64766	508.0757
S100P|6286	400.3085	S100P|6286	529.3032
S1PR1|1901	1185.8453	S1PR1|1901	1840.7937
S1PR2|9294	216.94799999999998	S1PR2|9294	449.4693
S1PR3|1903	3292.2526	S1PR3|1903	825.8745
S1PR4|8698	39.4139	S1PR4|8698	49.8385
S1PR5|53637	32.5593	S1PR5|53637	10.1523
SAA1|6288	816.7252	SAA1|6288	5118.1357
SAA2|6289	249.1646	SAA2|6289	343.7933
SAA4|6291	5.4837	SAA4|6291	17.5358
SAAL1|113174	89.7952	SAAL1|113174	102.4458
SAC3D1|29901	144.2893	SAC3D1|29901	77.5265
SACM1L|22908	1509.725	SACM1L|22908	1179.0494
SACS|26278	314.9687	SACS|26278	1080.2953
SAE1|10055	2044.3835	SAE1|10055	1340.5629999999999
SAFB2|9667	1157.056	SAFB2|9667	1011.9982
SAFB|6294	1785.6225	SAFB|6294	1368.7125
SALL1|6299	29.131999999999998	SALL1|6299	36.4559
SALL2|6297	391.7402	SALL2|6297	711.5828
SALL4|57167	12.3383	SALL4|57167	7.3835
SAMD10|140700	165.1958	SAMD10|140700	79.3724
SAMD11|148398	30.5578	SAMD11|148398	15.2146
SAMD12|401474	1218.4046	SAMD12|401474	376.5575
SAMD13|148418	14.0519	SAMD13|148418	29.5339
SAMD14|201191	10.6246	SAMD14|201191	7.3835
SAMD1|90378	326.9643	SAMD1|90378	177.665
SAMD3|154075	34.6157	SAMD3|154075	18.4587
SAMD4A|23034	191.9287	SAMD4A|23034	748.9617
SAMD4B|55095	1697.5409	SAMD4B|55095	1828.3341
SAMD5|389432	201.1824	SAMD5|389432	1076.1421
SAMD8|142891	126.4673	SAMD8|142891	185.5099
SAMD9L|219285	1443.2354	SAMD9L|219285	708.3526
SAMD9|54809	813.6406	SAMD9|54809	457.3143
SAMHD1|25939	998.2966	SAMHD1|25939	2167.6604
SAMM50|25813	756.062	SAMM50|25813	1138.3802
SAMSN1|64092	155.2566	SAMSN1|64092	117.6742
SAP130|79595	598.749	SAP130|79595	633.5948
SAP18|10284	2116.3568	SAP18|10284	1960.3138
SAP30BP|29115	910.6332	SAP30BP|29115	826.9497
SAP30L|79685	1277.6969	SAP30L|79685	1709.737
SAP30|8819	232.0281	SAP30|8819	81.2183
SAPS1|22870	1754.0913	SAPS1|22870	1202.1228
SAPS2|9701	766.0012	SAPS2|9701	911.3982
SAPS3|55291	1781.5097	SAPS3|55291	2211.8136
SAR1A|56681	2475.5377	SAR1A|56681	2828.3341
SAR1B|51128	1452.8318	SAR1B|51128	524.6885
SARDH|1757	98.3635	SARDH|1757	143.5164
SARM1|23098	155.6233	SARM1|23098	381.5136
SARNP|84324	724.6817	SARNP|84324	425.1961
SARS2|54938	248.2392	SARS2|54938	264.4209
SARS|6301	1418.9016	SARS|6301	2610.5215
SART1|9092	816.3825	SART1|9092	995.3853
SART3|9733	1952.1892	SART3|9733	1227.9649
SASH1|23328	1697.5409	SASH1|23328	3203.9686
SASH3|54440	273.8411	SASH3|54440	382.0951
SASS6|163786	245.3946	SASS6|163786	94.6008
SAT1|6303	3952.7033	SAT1|6303	2285.6484
SAT2|112483	342.3871	SAT2|112483	637.2866
SATB1|6304	343.75800000000004	SATB1|6304	896.6313
SATB2|23314	50.724	SATB2|23314	82.1412
SATL1|340562	40.4421	SATL1|340562	33.6871
SAV1|60485	991.8602	SAV1|60485	2066.4513
SBDSP1|155370	432.1823	SBDSP1|155370	387.1712
SBDS|51119	2036.158	SBDS|51119	2078.4495
SBF1|6305	923.9997	SBF1|6305	1692.2012
SBF2|81846	889.3977	SBF2|81846	1701.5598
SBK1|388228	714.9345	SBK1|388228	192.8934
SBNO1|55206	1009.6821	SBNO1|55206	837.5635
SBNO2|22904	1786.3079	SBNO2|22904	1212.275
SC4MOL|6307	4552.8232	SC4MOL|6307	697.7388
SC5DL|6309	4669.3514	SC5DL|6309	1737.425
SC65|10609	230.3145	SC65|10609	291.186
SCAF1|58506	1594.0365	SCAF1|58506	1145.8237
SCAI|286205	394.48199999999997	SCAI|286205	416.7051
SCAMP1|9522	2864.5359999999996	SCAMP1|9522	1686.6636
SCAMP2|10066	1976.8657	SCAMP2|10066	2147.2081
SCAMP3|10067	1542.9698	SCAMP3|10067	1061.3752
SCAMP4|113178	1907.977	SCAMP4|113178	1465.6207
SCAMP5|192683	188.8441	SCAMP5|192683	268.5741
SCAND1|51282	622.7401	SCAND1|51282	458.6987
SCAND2|54581	240.2536	SCAND2|54581	239.5016
SCAND3|114821	57.5786	SCAND3|114821	83.9871
SCAPER|49855	279.6676	SCAPER|49855	455.9299
SCAP|22937	2333.6338	SCAP|22937	2094.9239
SCARA3|51435	1680.0617	SCARA3|51435	1023.5348
SCARA5|286133	116.1854	SCARA5|286133	1781.2644
SCARB1|949	1317.7962	SCARB1|949	2680.6645
SCARB2|950	6582.8121	SCARB2|950	8332.718
SCARF1|8578	204.9524	SCARF1|8578	278.7263
SCARF2|91179	236.1409	SCARF2|91179	188.7402
lowly_expressed	lowly_expressed	SCARNA17|677769	5.0761
lowly_expressed	lowly_expressed	SCARNA5|677775	5.5376
SCARNA9|619383	5.8264	lowly_expressed	lowly_expressed
SCCPDH|51097	1069.6598	SCCPDH|51097	1139.3632
SCD5|79966	108.9881	SCD5|79966	451.3152
SCD|6319	23341.9587	SCD|6319	80026.3036
lowly_expressed	lowly_expressed	SCEL|8796	545.4545
SCFD1|23256	1214.9773	SCFD1|23256	863.8671
SCFD2|152579	262.1883	SCFD2|152579	394.0932
SCG2|7857	58.2641	SCG2|7857	8.7679
SCG3|29106	5.8264	SCG3|29106	30.4569
SCG5|6447	45.9258	SCG5|6447	82.6027
SCGB1A1|7356	5.4837	lowly_expressed	lowly_expressed
SCGB1D2|10647	3858.1098	SCGB1D2|10647	1797.8772
SCGB2A1|4246	121.6691	SCGB2A1|4246	43.8394
SCGB2A2|4250	36512.7238	SCGB2A2|4250	3660.8214
SCGB3A1|92304	345.129	SCGB3A1|92304	449.0078
lowly_expressed	lowly_expressed	SCGB3A2|117156	2815.8745
SCGN|10590	267.3293	SCGN|10590	39.2247
SCHIP1|29970	137.7774	SCHIP1|29970	230.2723
SCIN|85477	1269.5433	SCIN|85477	183.1749
SCLT1|132320	161.083	SCLT1|132320	105.2146
SCLY|51540	104.8445	SCLY|51540	163.3595
SCMH1|22955	638.5057	SCMH1|22955	969.0817
SCML1|6322	315.3115	SCML1|6322	145.8237
SCML2|10389	106.589	SCML2|10389	65.0669
SCML4|256380	40.0994	SCML4|256380	56.7605
SCN11A|11280	6.1691	SCN11A|11280	20.3046
SCN1B|6324	92.1943	SCN1B|6324	175.8191
SCN2A|6326	37.0148	SCN2A|6326	293.4933
SCN2B|6327	32.5593	SCN2B|6327	186.4329
SCN3A|6328	46.95399999999999	SCN3A|6328	321.6428
SCN3B|55800	57.5786	SCN3B|55800	197.9695
SCN4A|6329	182.675	SCN4A|6329	225.6576
SCN4B|6330	347.1853	SCN4B|6330	1068.7587
SCN5A|6331	6.5119	SCN5A|6331	58.1449
SCN7A|6332	123.04	SCN7A|6332	298.108
SCN8A|6334	22.9629	SCN8A|6334	47.9926
SCN9A|6335	23.9911	SCN9A|6335	82.1412
SCNM1|79005	454.4598	SCNM1|79005	296.2621
SCNN1A|6337	2710.3076	SCNN1A|6337	2427.3189
SCNN1B|6338	287.2076	SCNN1B|6338	286.1098
SCNN1D|6339	32.5593	SCNN1D|6339	20.766
SCNN1G|6340	97.678	SCNN1G|6340	106.59899999999999
SCO1|6341	418.1304	SCO1|6341	422.2427
SCO2|9997	287.2076	SCO2|9997	251.4998
SCOC|60592	1319.1672	SCOC|60592	1480.8491
SCP2|6342	9339.0455	SCP2|6342	2947.8542
SCPEP1|59342	2031.7025	SCPEP1|59342	3899.8616
SCRG1|11341	5.8264	SCRG1|11341	21.689
SCRIB|23513	1309.5707	SCRIB|23513	1113.521
SCRN1|9805	1431.5826	SCRN1|9805	1816.3359
SCRN2|90507	403.39300000000003	SCRN2|90507	865.7130000000001
SCRN3|79634	269.7284	SCRN3|79634	299.4924
lowly_expressed	lowly_expressed	SCTR|6344	7.8449
SCUBE1|80274	65.8041	SCUBE1|80274	137.9788
SCUBE2|57758	1270.1568	SCUBE2|57758	7703.2764
SCUBE3|222663	363.6364	SCUBE3|222663	12.9211
SCXB|642658	5.1409	lowly_expressed	lowly_expressed
SCYL1|57410	1230.9074	SCYL1|57410	1432.132
SCYL2|55681	1769.1715	SCYL2|55681	1093.2164
SCYL3|57147	1314.4889	SCYL3|57147	385.4961
SDAD1|55153	833.8617	SDAD1|55153	790.9552
SDC1|6382	4303.6586	SDC1|6382	3449.4693
SDC2|6383	805.0724	SDC2|6383	2363.1749
SDC3|9672	1486.7621	SDC3|9672	3499.3078
SDC4|6385	12427.0414	SDC4|6385	5711.5828
SDCBP2|27111	52.7358	SDCBP2|27111	94.7716
SDCBP|6386	3376.5744	SDCBP|6386	4248.731
SDCCAG1|9147	1536.1152	SDCCAG1|9147	759.1139999999999
SDCCAG3|10807	424.2995	SDCCAG3|10807	329.9492
SDCCAG8|10806	438.0087	SDCCAG8|10806	409.3216
SDF2L1|23753	195.0133	SDF2L1|23753	182.2796
SDF2|6388	766.6867	SDF2|6388	730.503
SDF4|51150	2100.2485	SDF4|51150	2141.209
SDHAF1|644096	211.4643	SDHAF1|644096	149.054
SDHAF2|54949	474.3381	SDHAF2|54949	395.9391
SDHAP1|255812	93.90799999999999	SDHAP1|255812	71.9889
SDHAP2|727956	185.0741	SDHAP2|727956	118.1357
SDHAP3|728609	75.4006	SDHAP3|728609	84.4485
SDHA|6389	2288.7499	SDHA|6389	2036.4559
SDHB|6390	897.6095	SDHB|6390	939.5478
SDHC|6391	3983.8917	SDHC|6391	1739.2709
SDHD|6392	1676.6344	SDHD|6392	1770.1892
SDK1|221935	86.0252	SDK1|221935	553.2995
SDK2|54549	77.1142	SDK2|54549	414.3978
SDPR|8436	1223.2028	SDPR|8436	3006.922
SDR16C5|195814	1502.5276	SDR16C5|195814	144.4393
SDR39U1|56948	495.745	SDR39U1|56948	459.7
SDR42E1|93517	202.5533	SDR42E1|93517	190.5861
SDSL|113675	180.6186	SDSL|113675	116.2898
SDS|10993	52.7804	SDS|10993	16.6128
SEC11A|23478	1349.6701	SEC11A|23478	2136.1329
SEC11C|90701	1087.4818	SEC11C|90701	840.3323
SEC13|6396	2163.3108	SEC13|6396	1440.7014
SEC14L1|6397	1428.1553	SEC14L1|6397	2531.1491
SEC14L2|23541	1445.2335	SEC14L2|23541	718.4587
lowly_expressed	lowly_expressed	SEC14L4|284904	7.3835
SEC14L5|9717	10.2819	SEC14L5|9717	46.6082
SEC16A|9919	8873.6184	SEC16A|9919	3926.1652
SEC16B|89866	73.5944	SEC16B|89866	149.2155
lowly_expressed	lowly_expressed	SEC1|653677	13.844000000000001
SEC22A|26984	381.4583	SEC22A|26984	318.874
SEC22B|9554	1878.845	SEC22B|9554	1572.2197
SEC22C|9117	583.6689	SEC22C|9117	682.9719
SEC23A|10484	1283.866	SEC23A|10484	1814.4901
SEC23B|10483	2234.9413	SEC23B|10483	1624.8269
SEC23IP|11196	1440.4935	SEC23IP|11196	1254.2686
SEC24A|10802	1899.4088	SEC24A|10802	1155.976
SEC24B|10427	977.1228	SEC24B|10427	1363.6364
SEC24C|9632	2405.9635	SEC24C|9632	2659.8985
SEC24D|9871	1610.4875	SEC24D|9871	1279.1878
SEC31A|22872	4673.1214	SEC31A|22872	5219.6585
SEC31B|25956	53.716	SEC31B|25956	79.5893
