gene_id	TCGA-BH-A1FJ-01A-11R-A13Q-07	gene_id	TCGA-BH-A1FJ-11B-42R-A13Q-07
lowly_expressed	lowly_expressed	SH2D1B|117157	28.8436
SH2D2A|9047	40.9026	SH2D2A|9047	11.9079
SH2D3A|10045	202.8768	SH2D3A|10045	128.6055
SH2D3C|10044	182.6982	SH2D3C|10044	356.4437
SH2D4A|63898	1007.2943	SH2D4A|63898	234.4537
SH3BGRL2|83699	493.2852	SH3BGRL2|83699	1980.9487
SH3BGRL3|83442	1829.7089	SH3BGRL3|83442	2174.1216
SH3BGRL|6451	14487.6597	SH3BGRL|6451	9811.5969
SH3BGR|6450	47.1743	SH3BGR|6450	195.5545
SH3BP1|23616	255.2021	SH3BP1|23616	104.7871
SH3BP2|6452	489.4676	SH3BP2|6452	1374.4386
SH3BP4|23677	5169.2685	SH3BP4|23677	3223.6063
SH3BP5L|80851	1826.9821	SH3BP5L|80851	274.9406
SH3BP5|9467	853.4979	SH3BP5|9467	2194.1719
SH3D19|152503	1809.2576	SH3D19|152503	4774.8113
SH3D20|201175	5.7264	lowly_expressed	lowly_expressed
SH3GL1|6455	1126.4572	SH3GL1|6455	601.4823
SH3GL2|6456	6.5444	SH3GL2|6456	6.3509
SH3GLB1|51100	2714.2955	SH3GLB1|51100	5671.61
SH3GLB2|56904	980.2986	SH3GLB2|56904	630.8551
SH3KBP1|30011	368.3959	SH3KBP1|30011	1054.2479
SH3PXD2A|9644	1320.6081	SH3PXD2A|9644	1836.7305
SH3PXD2B|285590	846.1381	SH3PXD2B|285590	2014.5554
SH3RF1|57630	1516.1224	SH3RF1|57630	1228.1035
SH3RF2|153769	558.4566	SH3RF2|153769	259.5927
SH3RF3|344558	62.4446	SH3RF3|344558	151.6275
SH3TC1|54436	174.5177	SH3TC1|54436	91.5587
SH3TC2|79628	7.3625	SH3TC2|79628	146.0573
SH3YL1|26751	1238.5302	SH3YL1|26751	1693.3062
SHANK2|22941	909.4008	SHANK2|22941	903.1496
SHANK3|85358	273.5019	SHANK3|85358	507.8066
SHARPIN|81858	548.9127	SHARPIN|81858	318.0738
SHB|6461	600.1772	SHB|6461	283.9377
SHC1|6464	4471.7431	SHC1|6464	2441.3882
SHC2|25759	515.9179	SHC2|25759	124.3716
SHC3|53358	11.9981	SHC3|53358	19.8465
SHC4|399694	13.3615	SHC4|399694	47.1024
SHCBP1|79801	559.5473	SHCBP1|79801	47.1024
SHE|126669	112.0731	SHE|126669	1272.8243
SHFM1|7979	1282.4323	SHFM1|7979	755.7560000000001
SHF|90525	94.6213	SHF|90525	68.2721
SHISA2|387914	679.5283	SHISA2|387914	375.76099999999997
lowly_expressed	lowly_expressed	SHISA3|152573	61.3919
SHISA4|149345	274.0473	SHISA4|149345	145.8059
SHISA5|51246	2891.8127	SHISA5|51246	1921.4091
SHISA6|388336	7.6351	SHISA6|388336	5.0278
lowly_expressed	lowly_expressed	SHISA9|729993	44.7209
SHKBP1|92799	767.6052	SHKBP1|92799	353.5329
SHMT1|6470	1027.5329	SHMT1|6470	609.3283
SHMT2|6472	1097.5527	SHMT2|6472	545.3827
SHOC2|8036	1577.2036	SHOC2|8036	2794.1273
SHOX2|6474	36.266999999999996	SHOX2|6474	126.4886
SHPK|23729	351.6831	SHPK|23729	244.7739
SHPRH|257218	365.1592	SHPRH|257218	821.3289
SHQ1|55164	662.3492	SHQ1|55164	503.3081
SHROOM1|134549	899.3115	SHROOM1|134549	150.569
SHROOM2|357	458.1089	SHROOM2|357	192.3791
SHROOM3|57619	4781.7847	SHROOM3|57619	3471.2909999999997
SHROOM4|57477	144.2498	SHROOM4|57477	600.4238
SIAE|54414	1939.6169	SIAE|54414	976.7141
SIAH1|6477	641.2843	SIAH1|6477	850.0403
SIAH2|6478	2367.1689	SIAH2|6478	716.0629
SIDT1|54847	488.3768	SIDT1|54847	436.3591
SIDT2|51092	1329.1649	SIDT2|51092	1278.5269
SIGIRR|59307	620.9012	SIGIRR|59307	128.3409
SIGLEC10|89790	69.8071	SIGLEC10|89790	101.085
lowly_expressed	lowly_expressed	SIGLEC11|114132	13.4956
SIGLEC14|100049587	25.0869	SIGLEC14|100049587	34.4007
SIGLEC15|284266	84.53200000000001	SIGLEC15|284266	13.4956
SIGLEC1|6614	176.6992	SIGLEC1|6614	562.8477
SIGLEC5|8778	14.9976	SIGLEC5|8778	9.791
lowly_expressed	lowly_expressed	SIGLEC6|946	13.231
SIGLEC7|27036	16.361	SIGLEC7|27036	12.4372
SIGLEC8|27181	40.6299	SIGLEC8|27181	35.9884
SIGLEC9|27180	20.724	SIGLEC9|27180	24.8743
lowly_expressed	lowly_expressed	SIGLECP3|284367	11.9079
SIGMAR1|10280	1164.9056	SIGMAR1|10280	657.0526
SIK1|150094	341.4002	SIK1|150094	2064.5687
SIK2|23235	619.8105	SIK2|23235	2560.4674
SIK3|23387	1745.1769	SIK3|23387	1437.4183
SIKE1|80143	1104.6424	SIKE1|80143	1059.8049
SIL1|64374	916.4906	SIL1|64374	307.48900000000003
SILV|6490	73.8973	SILV|6490	64.0381
lowly_expressed	lowly_expressed	SIM1|6492	14.0249
SIM2|6493	302.9518	SIM2|6493	36.7822
SIN3A|25942	2928.625	SIN3A|25942	2419.9539999999997
SIN3B|23309	1284.8865	SIN3B|23309	610.744
SIP1|8487	194.6963	SIP1|8487	176.5018
SIPA1L1|26037	1288.4314	SIPA1L1|26037	1084.15
SIPA1L2|57568	2520.9626	SIPA1L2|57568	584.2819
SIPA1L3|23094	1991.6831	SIPA1L3|23094	499.6034
SIPA1|6494	390.756	SIPA1|6494	230.4844
SIRPA|140885	517.0087	SIRPA|140885	2618.4193
SIRPB1|10326	27.2684	SIRPB1|10326	99.4973
SIRPB2|284759	27.5411	SIRPB2|284759	55.5703
lowly_expressed	lowly_expressed	SIRPG|55423	8.7325
SIRT1|23411	1105.4605	SIRT1|23411	1512.0412
SIRT2|22933	698.3434	SIRT2|22933	839.9053
SIRT3|23410	541.7902	SIRT3|23410	614.626
SIRT4|23409	14.1796	SIRT4|23409	10.0556
SIRT5|23408	389.93800000000005	SIRT5|23408	318.3384
SIRT6|51548	185.9704	SIRT6|51548	46.044
SIRT7|51547	249.5058	SIRT7|51547	83.6201
lowly_expressed	lowly_expressed	SIT1|27240	10.0556
SIVA1|10572	735.7011	SIVA1|10572	216.1949
SIX1|6495	12.5435	SIX1|6495	75.9461
SIX2|10736	27.5411	SIX2|10736	20.6404
SIX3|6496	10.6347	lowly_expressed	lowly_expressed
SIX4|51804	81.8052	SIX4|51804	78.3277
SIX5|147912	577.2718	SIX5|147912	147.3936
SKA1|220134	190.3334	SKA1|220134	16.1418
SKA2|348235	1235.8034	SKA2|348235	585.0758
SKA3|221150	120.73899999999999	SKA3|221150	12.4372
SKAP1|8631	514.0091	SKAP1|8631	173.3264
SKAP2|8935	137.7054	SKAP2|8935	2169.3584
SKIL|6498	1645.1019	SKIL|6498	1552.5282
SKIV2L2|23517	2345.5232	SKIV2L2|23517	2236.5694
SKIV2L|6499	815.3794	SKIV2L|6499	354.3771
SKI|6497	1218.6243	SKI|6497	3228.634
SKP1|6500	6734.2014	SKP1|6500	9069.0719
SKP2|6502	117.2541	SKP2|6502	101.6143
SLA2|84174	8.9986	SLA2|84174	12.1725
lowly_expressed	lowly_expressed	SLAIN1|122060	151.8921
SLAIN2|57606	1806.2581	SLAIN2|57606	2476.3181
lowly_expressed	lowly_expressed	SLAMF1|6504	26.462
SLAMF6|114836	8.7259	SLAMF6|114836	70.389
SLAMF7|57823	53.7187	SLAMF7|57823	233.1306
SLAMF8|56833	86.5171	SLAMF8|56833	136.6341
SLAMF9|89886	30.8133	lowly_expressed	lowly_expressed
SLA|6503	107.9828	SLA|6503	200.3177
SLBP|7884	1308.3373	SLBP|7884	982.2711
SLC10A3|8273	556.0025	SLC10A3|8273	418.3649
SLC10A6|345274	43.9021	SLC10A6|345274	49.2194
SLC10A7|84068	359.3974	SLC10A7|84068	331.5694
SLC11A1|6556	47.9924	SLC11A1|6556	20.905
SLC11A2|4891	1189.1744	SLC11A2|4891	2157.1859
lowly_expressed	lowly_expressed	SLC12A1|6557	6.6155
SLC12A2|6558	6036.4033	SLC12A2|6558	5887.8049
SLC12A4|6560	640.5345	SLC12A4|6560	643.4828
SLC12A6|9990	540.8167	SLC12A6|9990	1025.3539
SLC12A7|10723	1002.1133	SLC12A7|10723	580.5773
SLC12A8|84561	380.6667	SLC12A8|84561	110.3467
SLC12A9|56996	540.1868	SLC12A9|56996	213.2841
lowly_expressed	lowly_expressed	SLC13A2|9058	314.8983
SLC13A3|64849	15.8157	SLC13A3|64849	71.7121
SLC13A4|26266	5.181	lowly_expressed	lowly_expressed
SLC14A1|6563	45.5382	SLC14A1|6563	103.20200000000001
lowly_expressed	lowly_expressed	SLC14A2|8170	52.6595
SLC15A2|6565	6.8171	SLC15A2|6565	155.8614
SLC15A3|51296	202.0588	SLC15A3|51296	376.5549
SLC15A4|121260	339.4914	SLC15A4|121260	916.9098
lowly_expressed	lowly_expressed	SLC16A11|162515	31.7545
SLC16A12|387700	5.181	SLC16A12|387700	129.1348
SLC16A13|201232	120.5263	SLC16A13|201232	37.0469
SLC16A14|151473	321.4943	SLC16A14|151473	343.2127
SLC16A1|6566	2131.2973	SLC16A1|6566	998.6776
SLC16A2|6567	271.5932	SLC16A2|6567	884.8908
SLC16A3|9123	168.7913	SLC16A3|9123	40.2223
SLC16A4|9122	1025.5641	SLC16A4|9122	743.0542
SLC16A5|9121	218.4198	SLC16A5|9121	127.0178
SLC16A6|9120	804.1448	SLC16A6|9120	185.4989
SLC16A7|9194	7.0898	SLC16A7|9194	167.2401
SLC16A9|220963	25.905	SLC16A9|220963	255.888
SLC17A5|26503	1573.6587	SLC17A5|26503	1275.9998
lowly_expressed	lowly_expressed	SLC17A7|57030	111.4052
SLC17A9|63910	27.2684	SLC17A9|63910	22.7574
lowly_expressed	lowly_expressed	SLC18A2|6571	24.0805
SLC19A1|6573	217.8744	SLC19A1|6573	62.9797
SLC19A2|10560	6332.2653	SLC19A2|10560	1682.986
lowly_expressed	lowly_expressed	SLC19A3|80704	1128.077
SLC1A1|6505	207.5124	SLC1A1|6505	282.0854
SLC1A2|6506	398.9365	SLC1A2|6506	261.7096
SLC1A3|6507	122.7078	SLC1A3|6507	691.1886
SLC1A4|6509	4469.8343	SLC1A4|6509	1263.5626
SLC1A5|6510	3082.4187	SLC1A5|6510	1958.1913
lowly_expressed	lowly_expressed	SLC1A7|6512	11.9079
SLC20A1|6574	1779.8078	SLC20A1|6574	1352.7397
SLC20A2|6575	1136.8191	SLC20A2|6575	1093.4117
SLC22A10|387775	6.2717	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SLC22A12|116085	37.8407
SLC22A15|55356	234.5081	SLC22A15|55356	113.5222
SLC22A17|51310	527.0980000000001	SLC22A17|51310	340.0373
SLC22A18AS|5003	45.5382	lowly_expressed	lowly_expressed
SLC22A18|5002	538.5507	SLC22A18|5002	130.9871
SLC22A23|63027	726.6344	SLC22A23|63027	990.3288
lowly_expressed	lowly_expressed	SLC22A3|6581	233.3952
SLC22A4|6583	253.896	SLC22A4|6583	155.5783
SLC22A5|6584	575.363	SLC22A5|6584	490.3417
lowly_expressed	lowly_expressed	SLC23A1|9963	5.557
SLC23A2|9962	245.9609	SLC23A2|9962	1247.6854
SLC23A3|151295	7.0898	SLC23A3|151295	5.2924
SLC24A1|9187	689.1158	SLC24A1|9187	536.1422
SLC24A2|25769	13.9069	lowly_expressed	lowly_expressed
SLC24A3|57419	783.4208	SLC24A3|57419	486.63699999999994
lowly_expressed	lowly_expressed	SLC24A4|123041	7.1448
SLC24A5|283652	21.8883	SLC24A5|283652	19.3252
SLC24A6|80024	396.2097	SLC24A6|80024	420.2173
SLC25A10|1468	909.4008	SLC25A10|1468	245.1073
SLC25A11|8402	706.7966	SLC25A11|8402	491.4002
SLC25A12|8604	630.4452	SLC25A12|8604	1044.4569
SLC25A13|10165	632.0813	SLC25A13|10165	553.8506
SLC25A14|9016	175.0631	lowly_expressed	lowly_expressed
SLC25A15|10166	282.5196	SLC25A15|10166	284.7104
SLC25A16|8034	316.8587	SLC25A16|8034	659.6988
SLC25A17|10478	1083.1004	SLC25A17|10478	763.6946
SLC25A18|83733	5.181	SLC25A18|83733	24.3451
SLC25A19|60386	183.5163	SLC25A19|60386	67.7428
SLC25A1|6576	1028.8363	SLC25A1|6576	485.5785
SLC25A20|788	297.4981	SLC25A20|788	390.3152
SLC25A21|89874	95.4857	SLC25A21|89874	17.6105
SLC25A22|79751	523.2804	SLC25A22|79751	122.2546
SLC25A23|79085	1153.4529	SLC25A23|79085	1045.78
SLC25A24|29957	3394.3691	SLC25A24|29957	1913.7351
SLC25A25|114789	386.6658	SLC25A25|114789	884.3615
SLC25A26|115286	280.4908	SLC25A26|115286	383.9854
lowly_expressed	lowly_expressed	SLC25A27|9481	207.1978
SLC25A28|81894	457.0182	SLC25A28|81894	461.4981
SLC25A29|123096	562.5469	SLC25A29|123096	248.7432
SLC25A30|253512	243.234	SLC25A30|253512	711.5644
SLC25A32|81034	413.6833	SLC25A32|81034	1326.5264
SLC25A33|84275	196.6051	SLC25A33|84275	460.9688
SLC25A34|284723	7.0898	SLC25A34|284723	17.4649
SLC25A35|399512	178.3707	SLC25A35|399512	120.4552
SLC25A36|55186	1798.3503	SLC25A36|55186	2250.5969
SLC25A37|51312	377.6672	SLC25A37|51312	1281.5568
SLC25A38|54977	614.9022	SLC25A38|54977	518.3915
SLC25A39|51629	2005.8627	SLC25A39|51629	618.6826
SLC25A3|5250	4994.2055	SLC25A3|5250	7893.3633
SLC25A40|55972	388.0292	SLC25A40|55972	279.4392
SLC25A42|284439	183.5163	SLC25A42|284439	161.1539
SLC25A43|203427	458.3816	SLC25A43|203427	620.5349
SLC25A44|9673	2133.4788	SLC25A44|9673	1010.5855
SLC25A45|283130	348.2173	SLC25A45|283130	138.3965
SLC25A46|91137	814.2341	SLC25A46|91137	1079.9160000000002
SLC25A4|291	210.512	SLC25A4|291	547.7643
SLC25A5|292	4285.2274	SLC25A5|292	3178.0915
SLC25A6|293	4436.5669	SLC25A6|293	1921.4091
SLC26A10|65012	6.8662	SLC26A10|65012	12.2784
SLC26A11|284129	535.8238	SLC26A11|284129	152.9506
SLC26A1|10861	42.825	SLC26A1|10861	9.5766
SLC26A2|1836	717.4313	SLC26A2|1836	6741.4705
SLC26A3|1811	212.9661	SLC26A3|1811	194.7606
SLC26A4|5172	6.5444	SLC26A4|5172	70.1244
SLC26A5|375611	61.6266	SLC26A5|375611	9.791
SLC26A6|65010	299.3387	SLC26A6|65010	70.6537
lowly_expressed	lowly_expressed	SLC26A7|115111	30.4314
lowly_expressed	lowly_expressed	SLC26A8|116369	5.8216
SLC27A1|376497	356.9432	SLC27A1|376497	519.4499
SLC27A2|11001	211.0573	SLC27A2|11001	26.9913
SLC27A3|11000	260.4131	SLC27A3|11000	277.8515
SLC27A4|10999	737.0646	SLC27A4|10999	204.0224
SLC27A5|10998	71.6313	SLC27A5|10998	29.1109
lowly_expressed	lowly_expressed	SLC27A6|28965	350.0928
SLC28A1|9154	13.3615	SLC28A1|9154	6.8801
lowly_expressed	lowly_expressed	SLC28A3|64078	413.8664
SLC29A1|2030	2448.7013	SLC29A1|2030	2127.2838
SLC29A2|3177	595.8416	SLC29A2|3177	130.7093
SLC29A3|55315	610.2665	SLC29A3|55315	229.1613
SLC29A4|222962	38.1757	SLC29A4|222962	165.1232
SLC2A10|81031	4453.746	SLC2A10|81031	934.904
SLC2A11|66035	205.6037	SLC2A11|66035	121.99
SLC2A12|154091	16.361	SLC2A12|154091	303.7843
SLC2A13|114134	167.9733	SLC2A13|114134	373.1148
SLC2A14|144195	5.7264	SLC2A14|144195	68.5367
SLC2A1|6513	960.12	SLC2A1|6513	1139.4556
SLC2A3|6515	251.1419	SLC2A3|6515	3557.8219
SLC2A4RG|56731	1026.3822	SLC2A4RG|56731	295.8457
SLC2A4|6517	8.4532	SLC2A4|6517	115.1099
SLC2A5|6518	14.4522	SLC2A5|6518	78.8569
SLC2A6|11182	23.1781	SLC2A6|11182	16.6711
SLC2A8|29988	286.0454	SLC2A8|29988	157.9784
SLC2A9|56606	28.3591	SLC2A9|56606	83.3554
SLC30A1|7779	678.7102	SLC30A1|7779	515.216
SLC30A2|7780	14.1796	SLC30A2|7780	5.8216
SLC30A4|7782	29.4499	SLC30A4|7782	179.148
SLC30A5|64924	1719.5446	SLC30A5|64924	1921.1444
SLC30A6|55676	552.4576	SLC30A6|55676	508.6005
SLC30A7|148867	1465.4032	SLC30A7|148867	1350.3581
lowly_expressed	lowly_expressed	SLC30A8|169026	15.6126
SLC30A9|10463	2181.4711	SLC30A9|10463	2509.6603
SLC31A1|1317	1321.4261	SLC31A1|1317	1601.7476
SLC31A2|1318	158.4293	SLC31A2|1318	766.6054
SLC33A1|9197	609.1758	SLC33A1|9197	959.7784
SLC34A2|10568	71.7159	SLC34A2|10568	2197.6728
SLC34A3|142680	6.2717	lowly_expressed	lowly_expressed
SLC35A1|10559	343.5817	SLC35A1|10559	1172.9116
SLC35A2|7355	990.3879	SLC35A2|7355	421.0111
SLC35A3|23443	606.9943	SLC35A3|23443	636.6768
SLC35A4|113829	2272.0022	SLC35A4|113829	2030.9619
SLC35A5|55032	1229.8043	SLC35A5|55032	1282.6153
SLC35B1|10237	907.492	SLC35B1|10237	812.6494
SLC35B2|347734	1171.9954	SLC35B2|347734	710.2413
SLC35B3|51000	621.7193	SLC35B3|51000	816.8833
SLC35B4|84912	216.2383	SLC35B4|84912	660.2280000000001
SLC35C1|55343	386.6658	SLC35C1|55343	378.1426
SLC35C2|51006	807.4169999999999	SLC35C2|51006	562.0538
SLC35D1|23169	1707.2738	SLC35D1|23169	731.9402
SLC35D2|11046	552.7302	SLC35D2|11046	528.7116
SLC35E1|79939	1979.9577	SLC35E1|79939	1861.6048
SLC35E2|728661	2018.1308	SLC35E2|728661	1830.8321
SLC35E2|9906	58.9024	SLC35E2|9906	21.7756
SLC35E3|55508	626.6276	SLC35E3|55508	311.7229
SLC35E4|339665	31.7104	SLC35E4|339665	35.9884
SLC35F1|222553	7.6351	SLC35F1|222553	22.7574
SLC35F2|54733	330.2202	SLC35F2|54733	216.7241
lowly_expressed	lowly_expressed	SLC35F3|148641	89.7063
SLC35F5|80255	2293.8169	SLC35F5|80255	1368.6169
SLC36A1|206358	255.5048	SLC36A1|206358	265.4143
lowly_expressed	lowly_expressed	SLC36A2|153201	13.231
SLC36A4|120103	215.9656	SLC36A4|120103	337.3911
SLC37A1|54020	657.4409	SLC37A1|54020	196.8776
SLC37A2|219855	87.2588	SLC37A2|219855	200.8469
SLC37A3|84255	683.6185	SLC37A3|84255	1423.9226
SLC37A4|2542	590.3606	SLC37A4|2542	316.7507
SLC38A10|124565	3049.1513	SLC38A10|124565	887.5369999999999
SLC38A1|81539	8543.459	SLC38A1|81539	7112.9976
SLC38A2|54407	5706.4558	SLC38A2|54407	5988.6253
SLC38A3|10991	29.1772	SLC38A3|10991	39.4284
lowly_expressed	lowly_expressed	SLC38A4|55089	103.20200000000001
SLC38A5|92745	17.7245	SLC38A5|92745	67.2136
SLC38A6|145389	164.9738	SLC38A6|145389	233.9245
SLC38A7|55238	330.2202	SLC38A7|55238	134.6918
SLC38A9|153129	252.778	SLC38A9|153129	311.4583
SLC39A10|57181	963.1195	SLC39A10|57181	1084.4146
SLC39A11|201266	2812.1890000000003	SLC39A11|201266	687.4839
SLC39A13|91252	457.0182	SLC39A13|91252	300.8734
SLC39A14|23516	1258.4362	SLC39A14|23516	1807.0929999999998
SLC39A1|27173	5556.4797	SLC39A1|27173	1276.7936
lowly_expressed	lowly_expressed	SLC39A2|29986	25.1389
SLC39A3|29985	450.2011	SLC39A3|29985	184.9697
SLC39A4|55630	118.0721	SLC39A4|55630	69.3306
SLC39A6|25800	18889.0858	SLC39A6|25800	12360.421
SLC39A7|7922	3004.9765	SLC39A7|7922	1003.1761
SLC39A8|64116	156.7932	SLC39A8|64116	1263.5626
SLC39A9|55334	3885.7454	SLC39A9|55334	3021.1716
lowly_expressed	lowly_expressed	SLC3A1|6519	7.1448
SLC3A2|6520	3280.1145	SLC3A2|6520	2017.9955
SLC40A1|30061	1912.3321	SLC40A1|30061	15188.6843
SLC41A1|254428	1076.2833	SLC41A1|254428	931.7286
SLC41A2|84102	461.1085	SLC41A2|84102	582.4296
SLC41A3|54946	424.0235	SLC41A3|54946	936.7564
SLC43A1|8501	207.7851	SLC43A1|8501	227.0443
SLC43A2|124935	730.7928	SLC43A2|124935	360.413
SLC43A3|29015	1134.0323	SLC43A3|29015	2354.7674
SLC44A1|23446	6209.2849	SLC44A1|23446	4071.1855
SLC44A2|57153	3175.4039	SLC44A2|57153	4200.3203
SLC44A3|126969	323.9485	SLC44A3|126969	419.68800000000005
SLC44A4|80736	4226.6003	SLC44A4|80736	374.4379
SLC44A5|204962	12.2708	SLC44A5|204962	185.4989
SLC45A1|50651	21.2693	SLC45A1|50651	28.3144
SLC45A3|85414	496.3038	SLC45A3|85414	88.2033
SLC45A4|57210	178.3353	SLC45A4|57210	159.8307
SLC46A1|113235	597.3332	SLC46A1|113235	708.1534
SLC46A2|57864	7.6351	SLC46A2|57864	8.4679
SLC46A3|283537	207.5124	SLC46A3|283537	1057.4233
SLC47A1|55244	20.1786	SLC47A1|55244	78.8569
SLC48A1|55652	537.7326	SLC48A1|55652	694.0994
SLC4A10|57282	9.2713	lowly_expressed	lowly_expressed
SLC4A11|83959	34.3582	SLC4A11|83959	47.6317
SLC4A1AP|22950	968.0278	SLC4A1AP|22950	583.2235
SLC4A2|6522	1525.8273	SLC4A2|6522	499.4023
SLC4A3|6508	122.9804	SLC4A3|6508	89.971
SLC4A4|8671	6.5444	SLC4A4|8671	365.9701
SLC4A5|57835	238.0612	SLC4A5|57835	219.1587
SLC4A7|9497	777.4218	SLC4A7|9497	3546.1786
SLC4A8|9498	818.0517	SLC4A8|9498	342.4189
SLC5A10|125206	18.9733	lowly_expressed	lowly_expressed
SLC5A11|115584	5.999	lowly_expressed	lowly_expressed
SLC5A1|6523	74.7154	SLC5A1|6523	782.7473
SLC5A3|6526	412.6771	SLC5A3|6526	1092.9936
lowly_expressed	lowly_expressed	SLC5A4|6527	16.1418
SLC5A6|8884	1129.4294	SLC5A6|8884	1479.5988
SLC5A7|60482	151.3396	SLC5A7|60482	21.6989
SLC5A9|200010	8.4532	SLC5A9|200010	14.2895
SLC6A11|6538	178.6079	lowly_expressed	lowly_expressed
SLC6A12|6539	21.8147	SLC6A12|6539	19.3173
lowly_expressed	lowly_expressed	SLC6A14|11254	1096.5871
lowly_expressed	lowly_expressed	SLC6A15|55117	36.7822
lowly_expressed	lowly_expressed	SLC6A16|28968	53.1887
SLC6A17|388662	170.7001	SLC6A17|388662	17.9942
SLC6A1|6529	20.724	SLC6A1|6529	12.4372
SLC6A20|54716	5.4537	SLC6A20|54716	49.2194
lowly_expressed	lowly_expressed	SLC6A2|6530	33.6068
lowly_expressed	lowly_expressed	SLC6A4|6532	7.9386
SLC6A6|6533	685.8	SLC6A6|6533	987.0343
SLC6A8|6535	421.0239	SLC6A8|6535	412.5433
SLC6A9|6536	559.5773	SLC6A9|6536	110.6113
lowly_expressed	lowly_expressed	SLC7A10|56301	92.0562
SLC7A11|23657	460.5631	SLC7A11|23657	82.29700000000001
lowly_expressed	lowly_expressed	SLC7A14|57709	7.6739999999999995
SLC7A1|6541	828.4137	SLC7A1|6541	1385.5526
SLC7A2|6542	38.4484	SLC7A2|6542	2782.4840000000004
lowly_expressed	lowly_expressed	SLC7A3|84889	70.9183
SLC7A4|6545	226.3276	SLC7A4|6545	50.5425
SLC7A5|8140	852.4098	SLC7A5|8140	625.8274
SLC7A6OS|84138	151.2877	SLC7A6OS|84138	62.6806
SLC7A6|9057	966.7162	SLC7A6|9057	1145.0471
SLC7A7|9056	149.4308	SLC7A7|9056	369.4101
SLC7A8|23428	3923.9212	SLC7A8|23428	1126.2246
SLC8A1|6546	85.8954	SLC8A1|6546	473.6706
lowly_expressed	lowly_expressed	SLC8A2|6543	5.8216
lowly_expressed	lowly_expressed	SLC8A3|6547	7.4094
SLC9A1|6548	2043.4931	SLC9A1|6548	1155.0682
SLC9A2|6549	31.6313	SLC9A2|6549	46.5732
SLC9A3R1|9368	4753.1529	SLC9A3R1|9368	1541.4141
SLC9A3R2|9351	831.9586	SLC9A3R2|9351	233.3952
SLC9A5|6553	33.5401	SLC9A5|6553	15.8772
SLC9A6|10479	130.8883	SLC9A6|10479	621.8580000000001
SLC9A7|84679	81.8052	SLC9A7|84679	216.1949
SLC9A8|23315	469.0163	SLC9A8|23315	618.418
SLC9A9|285195	49.3558	SLC9A9|285195	397.1953
lowly_expressed	lowly_expressed	SLCO1C1|53919	20.6404
SLCO2A1|6578	385.0297	SLCO2A1|6578	421.5404
SLCO2B1|11309	394.5736	SLCO2B1|11309	1185.7642
SLCO3A1|28232	269.9571	SLCO3A1|28232	674.2529
SLCO4A1|28231	32.8148	SLCO4A1|28231	87.7164
lowly_expressed	lowly_expressed	SLCO4C1|353189	35.4591
SLFN11|91607	245.6882	SLFN11|91607	1741.4671
lowly_expressed	lowly_expressed	SLFN12L|342615	23.5512
SLFN12|55106	115.0726	SLFN12|55106	191.05599999999998
SLFN13|146857	612.7207	SLFN13|146857	579.7834
SLFN5|162394	431.6586	SLFN5|162394	1362.5307
lowly_expressed	lowly_expressed	SLIT1|6585	7.6739999999999995
SLIT2|9353	107.9828	SLIT2|9353	1069.3312
SLIT3|6586	836.0488	SLIT3|6586	3254.0376
lowly_expressed	lowly_expressed	SLITRK2|84631	16.4065
lowly_expressed	lowly_expressed	SLITRK3|22865	19.5819
SLITRK4|139065	253.8687	SLITRK4|139065	221.2227
lowly_expressed	lowly_expressed	SLITRK5|26050	52.9241
SLITRK6|84189	8031.904	SLITRK6|84189	847.05
SLK|9748	3731.4064	SLK|9748	4033.0802
SLMAP|7871	1838.4348	SLMAP|7871	3229.4279
SLMO1|10650	58.8997	SLMO1|10650	14.8187
SLMO2|51012	2060.9448	SLMO2|51012	2263.034
SLPI|6590	95.712	SLPI|6590	4048.1636
SLTM|79811	2920.9898	SLTM|79811	2079.3875
SLU7|10569	1533.0288	SLU7|10569	1687.4846
SMAD1|4086	1425.046	SMAD1|4086	1600.6891
SMAD2|4087	2435.3398	SMAD2|4087	3429.2163
SMAD3|4088	1155.089	SMAD3|4088	1554.6451
SMAD4|4089	2081.1698	SMAD4|4089	3066.2815
SMAD5OS|9597	6.2717	lowly_expressed	lowly_expressed
SMAD5|4090	2492.6034	SMAD5|4090	2996.2973
SMAD6|4091	74.4427	SMAD6|4091	43.3978
SMAD7|4092	606.1763	SMAD7|4092	660.4926
SMAD9|4093	5.7264	SMAD9|4093	89.4417
SMAGP|57228	144.2498	SMAGP|57228	264.3558
SMAP1|60682	632.3049	SMAP1|60682	916.1954
SMAP2|64744	1180.9939	SMAP2|64744	1193.7028
SMARCA1|6594	1237.9849	SMARCA1|6594	2183.6479
SMARCA2|6595	3581.9756	SMARCA2|6595	5609.1596
SMARCA4|6597	2880.6326	SMARCA4|6597	895.7402
SMARCA5|8467	2699.0252	SMARCA5|8467	3680.6058
SMARCAD1|56916	1441.6797	SMARCAD1|56916	1582.1656
SMARCAL1|50485	808.7804	SMARCAL1|50485	488.2247
SMARCB1|6598	1684.6411	SMARCB1|6598	631.1198
SMARCC1|6599	4222.5101	SMARCC1|6599	2997.0912
SMARCC2|6601	3726.4981	SMARCC2|6601	2594.6035
SMARCD1|6602	1318.9720000000002	SMARCD1|6602	1387.9342
