gene_id	TCGA-BH-A203-01A-12R-A169-07	gene_id	TCGA-BH-A203-11A-42R-A169-07
RAPGEF4|11069	150.9231	RAPGEF4|11069	244.3946
RAPGEF5|9771	753.8985	RAPGEF5|9771	985.0523
RAPGEF6|51735	362.789	RAPGEF6|51735	612.4813
RAPGEFL1|51195	56.9995	RAPGEFL1|51195	208.8939
RAPH1|65059	4380.3549	RAPH1|65059	1990.2839999999999
RARA|5914	1256.4976	RARA|5914	748.5052
RARB|5915	94.6406	RARB|5915	372.1973
RARG|5916	993.368	RARG|5916	1205.5306
RARRES1|5918	788.3133	RARRES1|5918	1631.9133
RARRES2|5919	606.9188	RARRES2|5919	1883.7818
RARRES3|5920	1144.6496	RARRES3|5920	656.2033
RARS2|57038	618.7489	RARS2|57038	674.8879
RARS|5917	1794.9453	RARS|5917	1300.4484
RASA1|5921	1282.6922	RASA1|5921	1706.4948
RASA2|5922	86.7539	RASA2|5922	377.0553
RASA3|22821	680.7672	RASA3|22821	1332.5859
RASA4P|401331	26.441999999999997	RASA4P|401331	113.8117
RASA4|10156	119.3762	RASA4|10156	297.6906
RASAL1|8437	46.9618	RASAL1|8437	75.4858
RASAL2|9462	687.1411	RASAL2|9462	1905.8296
RASAL3|64926	126.1875	RASAL3|64926	66.1435
RASD1|51655	806.5962	RASD1|51655	800.4484
RASD2|23551	521.2404	RASD2|23551	319.133
RASEF|158158	424.8073	RASEF|158158	258.9686
RASGEF1A|221002	54.4901	RASGEF1A|221002	203.2885
RASGEF1B|153020	231.5827	RASGEF1B|153020	423.7668
RASGEF1C|255426	9.3207	RASGEF1C|255426	25.4111
RASGRF1|5923	656.0315	RASGRF1|5923	18.6846
RASGRF2|5924	102.8858	RASGRF2|5924	609.8655
RASGRP1|10125	111.131	RASGRP1|10125	119.5815
RASGRP2|10235	46.2448	RASGRP2|10235	102.0179
RASGRP3|25780	262.7711	RASGRP3|25780	353.139
RASGRP4|115727	17.2074	RASGRP4|115727	24.29
RASIP1|54922	184.9794	RASIP1|54922	482.4365
RASL10A|10633	10.0376	RASL10A|10633	75.8595
RASL10B|91608	86.0369	RASL10B|91608	185.3513
RASL11A|387496	127.26299999999999	RASL11A|387496	268.3109
RASL11B|65997	183.5454	RASL11B|65997	19.432000000000002
RASL12|51285	116.1498	RASL12|51285	283.6323
RASSF10|644943	41.5845	RASSF10|644943	69.5067
RASSF1|11186	1056.4617	RASSF1|11186	506.7265
RASSF2|9770	511.5612	RASSF2|9770	318.012
RASSF3|283349	137.3006	RASSF3|283349	741.0314
RASSF4|83937	636.3148	RASSF4|83937	648.991
RASSF5|83593	1417.8168	RASSF5|83593	491.7788
RASSF6|166824	100.0179	RASSF6|166824	715.2466
RASSF7|8045	237.67700000000002	RASSF7|8045	109.8655
RASSF8|11228	192.5076	RASSF8|11228	933.1091
RASSF9|9182	8.6037	RASSF9|9182	160.3139
RAVER1|125950	842.0864	RAVER1|125950	650.5979
RAVER2|55225	132.9987	RAVER2|55225	818.7593
RB1CC1|9821	1165.0833	RB1CC1|9821	2684.6039
RB1|5925	1806.0584	RB1|5925	1788.1166
RBAK|57786	1003.7641	RBAK|57786	886.0239
RBBP4|5928	3987.8007	RBBP4|5928	4448.92
RBBP5|5929	774.3323	RBBP5|5929	722.7205
RBBP6|5930	1437.1751	RBBP6|5930	2092.6756
RBBP7|5931	2706.5782	RBBP7|5931	2054.5589999999997
RBBP8|5932	728.446	RBBP8|5932	2229.0732
RBBP9|10741	606.5603	RBBP9|10741	853.8864
RBCK1|10616	1352.5721	RBCK1|10616	935.3513
RBKS|64080	92.8482	RBKS|64080	60.1644
RBL1|5933	375.3361	RBL1|5933	189.0882
RBL2|5934	1642.7137	RBL2|5934	4049.6824
RBM10|8241	1515.6838	RBM10|8241	754.8580000000001
RBM11|54033	19.7168	RBM11|54033	43.722
RBM12B|389677	957.5193	RBM12B|389677	639.3871
RBM12|10137	2175.0099	RBM12|10137	2038.2362
RBM14|10432	1260.8102	RBM14|10432	889.5889
RBM15B|29890	2336.0853	RBM15B|29890	1691.8087
RBM15|64783	120.0932	RBM15|64783	182.3617
RBM16|22828	2136.8166	RBM16|22828	1970.2803
RBM17|84991	1783.8322	RBM17|84991	1483.5575
RBM18|92400	1178.3474	RBM18|92400	1166.6667
RBM19|9904	372.4682	RBM19|9904	490.6577
RBM20|282996	10.0376	RBM20|282996	71.0015
RBM22|55696	1001.9717	RBM22|55696	1297.4589
RBM23|55147	1514.6084	RBM23|55147	1377.4289999999999
RBM24|221662	47.6788	RBM24|221662	43.3483
RBM25|58517	2127.9799	RBM25|58517	2635.6502
RBM26|64062	916.2932	RBM26|64062	1292.6009
RBM27|54439	1093.0274	RBM27|54439	1259.3423
RBM28|55131	689.7293	RBM28|55131	412.5561
RBM33|155435	860.0108	RBM33|155435	1605.7549
RBM34|23029	973.7587	RBM34|23029	669.2825
RBM38|55544	382.5058	RBM38|55544	428.2511
RBM39|9584	4333.3931	RBM39|9584	5410.6876
RBM3|5935	6759.6343	RBM3|5935	4818.3857
RBM41|55285	191.4322	RBM41|55285	268.3109
RBM42|79171	814.8414	RBM42|79171	502.6158
RBM43|375287	169.5644	RBM43|375287	588.1913
lowly_expressed	lowly_expressed	RBM44|375316	13.4529
RBM45|129831	261.3372	RBM45|129831	165.5456
RBM47|54502	4618.7489	RBM47|54502	1607.997
RBM4B|83759	399.3547	RBM4B|83759	368.0867
RBM4|5936	3644.0115	RBM4|5936	1582.0105
RBM5|10181	2068.0875	RBM5|10181	3086.5247
RBM6|10180	1981.0289	RBM6|10180	1867.2459
RBM7|10179	585.7681	RBM7|10179	837.8176
RBM8A|9939	4821.0898	RBM8A|9939	1744.3423
RBM9|23543	1879.9068	RBM9|23543	4242.5262
RBMS1|5937	2076.3578	RBMS1|5937	2665.1719
RBMS2|5939	807.8043	RBMS2|5939	2513.5239
RBMS3|27303	14.698	RBMS3|27303	316.1435
RBMX2|51634	462.09	RBMX2|51634	347.5336
RBMXL1|494115	499.5053	RBMXL1|494115	1010.8408
RBMX|27316	4509.7688	RBMX|27316	4309.0433
RBP1|5947	517.6555	RBP1|5947	251.1211
RBP4|5950	138.7345	RBP4|5950	6054.1854
RBP5|83758	97.15	RBP5|83758	41.1061
RBP7|116362	83.169	RBP7|116362	1029.1480000000001
RBPJ|3516	359.2042	RBPJ|3516	979.8206
RBPMS2|348093	128.3384	RBPMS2|348093	260.4634
RBPMS|11030	1031.7261	RBPMS|11030	3066.1435
RBX1|9978	1625.5064	RBX1|9978	569.3236
RC3H1|149041	1060.4051	RC3H1|149041	1762.3318
RC3H2|54542	368.5248	RC3H2|54542	812.0329
RCAN1|1827	1858.0391	RCAN1|1827	6846.0389
RCAN2|10231	172.4323	RCAN2|10231	538.864
RCAN3|11123	119.0177	RCAN3|11123	220.4783
RCBTB1|55213	786.5209	RCBTB1|55213	930.4933
RCBTB2|1102	212.2244	RCBTB2|1102	764.2003
RCC1|1104	836.5729	RCC1|1104	102.0217
RCC2|55920	6919.5196	RCC2|55920	2266.4425
RCCD1|91433	350.959	RCCD1|91433	195.44099999999997
RCE1|9986	398.2793	RCE1|9986	233.5575
RCHY1|25898	574.2965	RCHY1|25898	792.2272
RCL1|10171	134.4327	RCL1|10171	474.5889
RCN1|5954	1879.5483	RCN1|5954	2417.0404
RCN2|5955	1858.3976	RCN2|5955	1214.8729
RCN3|57333	483.5992	RCN3|57333	162.9297
RCOR1|23186	1479.4766	RCOR1|23186	1214.8729
RCOR2|283248	111.848	RCOR2|283248	16.0688
RCOR3|55758	1199.4981	RCOR3|55758	1790.7324
RCSD1|92241	246.2807	RCSD1|92241	431.98800000000006
RDBP|7936	1047.858	RDBP|7936	700.299
RDH10|157506	258.8277	RDH10|157506	702.1674
RDH11|51109	2864.6711	RDH11|51109	1198.0568
RDH13|112724	171.3569	RDH13|112724	122.571
RDH14|57665	451.3354	RDH14|57665	389.0135
RDH16|8608	24.3771	RDH16|8608	7.8475
RDH5|5959	31.1418	RDH5|5959	1000.1831
RDM1|201299	29.7544	lowly_expressed	lowly_expressed
RDX|5962	1573.4003	RDX|5962	2671.8984
REC8|9985	24.7356	REC8|9985	31.3901
RECK|8434	198.2434	RECK|8434	952.9148
RECQL4|9401	109.3386	RECQL4|9401	41.4798
RECQL5|9400	430.1846	RECQL5|9400	371.0762
RECQL|5965	1320.5091	RECQL|5965	1192.2384
REEP1|65055	259.9032	REEP1|65055	155.0822
REEP2|51308	8.2452	REEP2|51308	73.991
REEP3|221035	2179.6021	REEP3|221035	1144.6188
REEP4|80346	402.2226	REEP4|80346	183.1091
REEP5|7905	8196.7557	REEP5|7905	6082.0217
REEP6|92840	2776.1248	REEP6|92840	390.8819
RELA|5970	1831.1525	RELA|5970	1720.1046
RELB|5971	217.6017	RELB|5971	134.1555
RELL1|768211	559.5949	RELL1|768211	922.7578
RELL2|285613	40.6381	RELL2|285613	10.6913
RELN|5649	12.9055	RELN|5649	89.6861
RELT|84957	218.3187	RELT|84957	30.6428
REL|5966	139.093	REL|5966	202.1674
REM1|28954	9.3207	REM1|28954	53.0643
REM2|161253	11.8301	REM2|161253	5.6054
RENBP|5973	253.092	RENBP|5973	38.4903
REP15|387849	16.8489	REP15|387849	31.0164
REPIN1|29803	1766.9833	REPIN1|29803	1271.3004
REPS1|85021	1017.7451	REPS1|85021	910.6876
REPS2|9185	1680.2294	REPS2|9185	738.7892
RER1|11079	3117.3759	RER1|11079	2129.0359
RERE|473	3247.5354	RERE|473	4657.6981
RERGL|79785	5.7358	RERGL|79785	212.6308
RERG|85004	177.4512	RERG|85004	2195.8146
REST|5978	458.8636	REST|5978	663.3034
RETSAT|54884	3957.34	RETSAT|54884	8975.3363
RET|5979	373.1852	RET|5979	51.9432
REV1|51455	817.3508	REV1|51455	1069.5067
REV3L|5980	391.1095	REV3L|5980	1926.3827
REXO1|57455	404.73199999999997	REXO1|57455	328.1016
REXO2|25996	1707.4745	REXO2|25996	604.6338
REXO4|57109	833.1242	REXO4|57109	347.9073
RFC1|5981	1635.4185	RFC1|5981	2038.864
RFC2|5982	1220.6489	RFC2|5982	321.0015
RFC3|5983	946.4062	RFC3|5983	322.1226
RFC4|5984	2001.0755	RFC4|5984	182.7354
RFC5|5985	501.1651	RFC5|5985	285.1271
RFESD|317671	43.7354	RFESD|317671	33.2175
RFFL|117584	740.6991	RFFL|117584	640.2504
RFK|55312	498.2972	RFK|55312	541.8535
RFNG|5986	1072.9521	RFNG|5986	424.1405
RFPL1S|10740	5.9473	RFPL1S|10740	16.8161
RFPL3S|10737	17.9745	RFPL3S|10737	5.9305
RFT1|91869	709.4461	RFT1|91869	408.8191
RFTN1|23180	469.2597	RFTN1|23180	894.9925
RFTN2|130132	43.3769	RFTN2|130132	159.9402
RFWD2|64326	1659.7957	RFWD2|64326	914.0508
RFWD3|55159	1722.1724	RFWD3|55159	793.3483
RFX1|5989	240.9034	RFX1|5989	252.6158
RFX2|5990	102.8858	RFX2|5990	177.13
RFX3|5991	6.4528	RFX3|5991	103.8864
RFX5|5993	1669.8333	RFX5|5993	719.3572
lowly_expressed	lowly_expressed	RFX6|222546	6.3528
RFX7|64864	588.9944	RFX7|64864	1022.4215
RFX8|731220	7.1697	RFX8|731220	15.6951
RFXANK|8625	732.5363	RFXANK|8625	305.8707
RFXAP|5994	160.9607	RFXAP|5994	188.3408
RG9MTD1|54931	962.5381	RG9MTD1|54931	607.6233
RG9MTD2|93587	153.07399999999998	RG9MTD2|93587	196.1883
RG9MTD3|158234	133.7157	RG9MTD3|158234	263.0792
RGAG1|57529	6.0943	RGAG1|57529	16.4425
RGAG4|340526	53.0561	RGAG4|340526	415.5456
RGL1|23179	873.2748	RGL1|23179	1385.2765
RGL2|5863	1249.3278	RGL2|5863	1152.4664
RGL3|57139	19.7168	RGL3|57139	142.7504
RGL4|266747	8.5284	RGL4|266747	9.3348
RGMA|56963	72.0559	RGMA|56963	556.0538
RGMB|285704	1102.5524	RGMB|285704	1199.7683
RGNEF|64283	94.2821	RGNEF|64283	1180.4933
RGN|9104	5.3773	RGN|9104	149.1031
RGP1|9827	77.7917	RGP1|9827	208.8939
RGPD1|400966	390.0986	RGPD1|400966	523.3034
RGPD3|653489	315.1102	RGPD3|653489	508.9686
RGPD4|285190	174.9417	RGPD4|285190	280.6428
RGPD5|84220	29.5501	RGPD5|84220	255.4223
RGPD6|729540	821.2475	RGPD6|729540	1280.7848
RGPD8|727851	132.8912	lowly_expressed	lowly_expressed
RGS10|6001	530.9195	RGS10|6001	380.0448
RGS11|8786	51.5863	RGS11|8786	111.5396
RGS12|6002	200.0358	RGS12|6002	572.4963
RGS14|10636	443.4486	RGS14|10636	129.2975
RGS16|6004	768.5965	RGS16|6004	160.6876
RGS17|26575	8.9622	RGS17|26575	15.3214
RGS18|64407	28.3205	RGS18|64407	41.1061
RGS19|10287	233.0167	RGS19|10287	93.0493
RGS1|5996	1696.3614	RGS1|5996	198.0568
lowly_expressed	lowly_expressed	RGS20|8601	5.6054
lowly_expressed	lowly_expressed	RGS22|26166	164.7982
RGS2|5997	498.2972	RGS2|5997	5715.2466
RGS3|5998	896.5764	RGS3|5998	1272.0478
RGS4|5999	455.6372	RGS4|5999	60.1644
RGS5|8490	1110.5933	RGS5|8490	8622.1973
RGS6|9628	5.3773	RGS6|9628	116.2182
lowly_expressed	lowly_expressed	RGS7BP|401190	70.2541
RGS9BP|388531	7.8867	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	RGS9|8787	65.3961
RHBDD1|84236	359.9211	RHBDD1|84236	442.8251
RHBDD2|57414	1623.5885	RHBDD2|57414	936.846
RHBDD3|25807	395.4114	RHBDD3|25807	95.2915
RHBDF1|64285	464.9579	RHBDF1|64285	522.7952
RHBDF2|79651	450.2599	RHBDF2|79651	257.8475
lowly_expressed	lowly_expressed	RHBDL1|9028	7.8475
RHBDL2|54933	85.3199	RHBDL2|54933	42.6009
RHBDL3|162494	42.66	RHBDL3|162494	37.3692
RHCE|6006	8.2452	lowly_expressed	lowly_expressed
RHCG|51458	7.8867	RHCG|51458	17.5635
lowly_expressed	lowly_expressed	RHD|6007	13.4753
RHEBL1|121268	42.3015	RHEBL1|121268	13.0792
RHEB|6009	1821.4734	RHEB|6009	930.4933
RHOA|387	16620.1828	RHOA|387	12217.1151
RHOBTB1|9886	356.6947	RHOBTB1|9886	465.994
RHOBTB2|23221	312.3069	RHOBTB2|23221	426.3453
RHOBTB3|22836	4240.1864	RHOBTB3|22836	3432.3617
RHOB|388	5177.9889	RHOB|388	7017.9372
RHOC|389	4382.8643	RHOC|389	2486.1734
RHOD|29984	653.1636	RHOD|29984	181.2407
RHOF|54509	112.6474	RHOF|54509	23.7481
RHOG|391	739.5591	RHOG|391	710.0149
RHOH|399	485.0332	RHOH|399	90.0598
RHOJ|57381	124.3951	RHOJ|57381	462.2571
RHOQ|23433	1664.2373	RHOQ|23433	5362.6719
RHOT1|55288	1979.9247	RHOT1|55288	1417.7877
RHOT2|89941	628.7865	RHOT2|89941	465.994
RHOU|58480	488.61800000000005	RHOU|58480	1534.7534
RHOV|171177	283.2049	RHOV|171177	374.4395
lowly_expressed	lowly_expressed	RHOXF1|158800	19.8057
RHPN1|114822	117.9423	RHPN1|114822	69.5067
RHPN2|85415	618.3904	RHPN2|85415	667.7877
RIBC1|158787	44.8109	RIBC1|158787	23.9163
RIBC2|26150	69.905	RIBC2|26150	8.9686
RIC3|79608	8.2452	RIC3|79608	292.9746
RIC8A|60626	1030.1703	RIC8A|60626	1238.5389
RIC8B|55188	258.4693	RIC8B|55188	530.6428
RICH2|9912	269.2239	RICH2|9912	258.9686
RICTOR|253260	1400.9679	RICTOR|253260	1837.8176
RIF1|55183	1127.4422	RIF1|55183	2008.5949
RILPL1|353116	144.5169	RILPL1|353116	215.0523
RILPL2|196383	342.7137	RILPL2|196383	373.6921
RILP|83547	37.9996	RILP|83547	166.293
RIMBP2|23504	310.8084	RIMBP2|23504	27.6532
RIMBP3C|150221	5.0188	lowly_expressed	lowly_expressed
RIMBP3|85376	46.6033	RIMBP3|85376	17.9372
RIMKLA|284716	60.2258	RIMKLA|284716	67.6383
RIMKLB|57494	430.4212	RIMKLB|57494	888.8453
lowly_expressed	lowly_expressed	RIMS1|22999	20.5531
RIMS2|9699	10.3961	RIMS2|9699	8.9686
RIMS3|9783	99.3009	RIMS3|9783	564.6487
RIMS4|140730	22.9432	RIMS4|140730	28.0269
RIN1|9610	36.5657	RIN1|9610	91.5546
RIN2|54453	2113.282	RIN2|54453	2244.0209
RIN3|79890	354.5438	RIN3|79890	356.5022
RING1|6015	432.3355	RING1|6015	460.0149
RINL|126432	167.4135	RINL|126432	112.1076
RINT1|60561	667.1841	RINT1|60561	479.8729
RIOK1|83732	671.0880000000001	RIOK1|83732	498.1315
RIOK2|55781	718.0498	RIOK2|55781	664.0508
RIOK3|8780	1671.6257	RIOK3|8780	1723.4679
RIPK1|8737	1103.4236	RIPK1|8737	1202.1674
RIPK2|8767	557.4476	RIPK2|8767	319.8804
RIPK3|11035	68.1126	RIPK3|11035	133.0344
RIPK4|54101	168.8475	RIPK4|54101	662.9297
RIT1|6016	996.5944	RIT1|6016	835.5755
RLF|6018	567.8437	RLF|6018	1025.7848
RLIM|51132	2582.1832	RLIM|51132	2035.8744
RLN2|6019	10.0376	RLN2|6019	5.9791
RLTPR|146206	37.2827	RLTPR|146206	6.3528
RMI1|80010	1399.5339999999999	RMI1|80010	266.8161
RMND1|55005	607.6358	RMND1|55005	553.438
RMND5A|64795	3256.1391	RMND5A|64795	3054.9327
RMND5B|64777	889.0482	RMND5B|64777	544.4694
RMRP|6023	30.8299	RMRP|6023	22.4215
RNASE1|6035	3109.8763	RNASE1|6035	2322.1226
RNASE2|6036	21.1507	RNASE2|6036	6.7265
RNASE4|6038	529.1988	RNASE4|6038	4205.4783
RNASE6|6039	242.3373	RNASE6|6039	157.6981
lowly_expressed	lowly_expressed	RNASE7|84659	146.861
RNASEH1|246243	367.0909	RNASEH1|246243	244.7683
RNASEH2A|10535	479.6559	RNASEH2A|10535	158.0717
RNASEH2B|79621	473.2031	RNASEH2B|79621	405.0822
RNASEH2C|84153	564.9041	RNASEH2C|84153	383.5164
RNASEK|440400	1101.4017	RNASEK|440400	1458.4978
RNASEL|6041	500.0896	RNASEL|6041	590.0598
RNASEN|29102	2708.0122	RNASEN|29102	1486.1734
RNASET2|8635	955.0099	RNASET2|8635	526.5321
RND1|27289	231.5827	RND1|27289	32.8849
RND2|8153	39.4336	RND2|8153	66.8909
RND3|390	303.9971	RND3|390	3636.0239
RNF103|7844	2658.2076	RNF103|7844	1514.4731
RNF10|9921	4236.96	RNF10|9921	3102.0179
RNF111|54778	773.9738	RNF111|54778	1159.1928
lowly_expressed	lowly_expressed	RNF112|7732	8.5949
RNF113A|7737	261.6956	RNF113A|7737	175.2616
RNF114|55905	3075.1031	RNF114|55905	1520.1794
RNF115|27246	1616.7772	RNF115|27246	467.8625
RNF11|26994	2714.465	RNF11|26994	4066.8909
RNF121|55298	532.3535	RNF121|55298	387.8924
RNF122|79845	196.451	RNF122|79845	113.9761
RNF123|63891	811.9735	RNF123|63891	474.2152
RNF125|54941	144.4703	RNF125|54941	718.9836
RNF126|55658	430.5431	RNF126|55658	229.8206
RNF128|79589	27.962	RNF128|79589	282.1375
RNF130|55819	1788.851	RNF130|55819	2528.4006
RNF135|84282	459.9391	RNF135|84282	608.7444
RNF138P1|379013	11.8301	RNF138P1|379013	17.5635
RNF138|51444	827.7469	RNF138|51444	729.8206
RNF139|11236	1437.8921	RNF139|11236	1155.4559
RNF13|11342	722.7102	RNF13|11342	2068.012
RNF141|50862	1034.9525	RNF141|50862	2599.0284
RNF144A|9781	310.4499	RNF144A|9781	826.2332
RNF144B|255488	2715.5404	RNF144B|255488	1632.287
RNF145|153830	613.3716	RNF145|153830	2332.9596
RNF146|81847	512.2782	RNF146|81847	1129.2975
RNF148|378925	11.4716	lowly_expressed	lowly_expressed
RNF149|284996	1441.1185	RNF149|284996	875.9342
RNF14|9604	1907.1518	RNF14|9604	1787.7429
RNF150|57484	58.0749	RNF150|57484	905.4559
RNF152|220441	63.4522	RNF152|220441	107.2496
RNF157|114804	61.3013	RNF157|114804	492.145
RNF160|26046	1107.0084	RNF160|26046	1580.7175
RNF165|494470	31.7297	RNF165|494470	140.9791
RNF166|115992	122.6026	RNF166|115992	105.7549
RNF167|26001	1833.6619	RNF167|26001	1563.154
RNF168|165918	773.2569	RNF168|165918	318.3857
RNF169|254225	886.7467	RNF169|254225	915.0075
RNF170|81790	443.0902	RNF170|81790	720.1046
RNF175|285533	15.0565	RNF175|285533	21.6741
RNF180|285671	64.5277	RNF180|285671	467.8625
RNF181|51255	1888.5105	RNF181|51255	633.7818
RNF182|221687	26.5281	RNF182|221687	45.5904
lowly_expressed	lowly_expressed	RNF183|138065	40.7324
RNF185|91445	1559.8925	RNF185|91445	1396.6069
lowly_expressed	lowly_expressed	RNF186|54546	34.3797
RNF187|149603	4254.5259	RNF187|149603	1474.2152
RNF19A|25897	15381.2511	RNF19A|25897	1693.9462
RNF19B|127544	523.3913	RNF19B|127544	494.3946
RNF207|388591	120.0932	RNF207|388591	202.5411
RNF208|727800	55.207	RNF208|727800	36.9955
RNF20|56254	2039.7921	RNF20|56254	1772.7952
RNF212|285498	7.8867	RNF212|285498	86.3229
RNF213|57674	5622.4413	RNF213|57674	4059.6712
RNF214|257160	411.9018	RNF214|257160	501.8685
RNF215|200312	178.5266	RNF215|200312	158.0717
RNF216L|441191	203.9792	RNF216L|441191	245.8894
RNF216|54476	1036.028	RNF216|54476	1077.3543
RNF217|154214	44.0939	RNF217|154214	167.4141
RNF219|79596	644.3986	RNF219|79596	589.2115
RNF220|55182	718.4083	RNF220|55182	825.3849
RNF24|11237	956.0853	RNF24|11237	396.4873
RNF25|64320	334.4685	RNF25|64320	246.2631
RNF26|79102	1037.1034	RNF26|79102	797.8326
RNF2|6045	554.9382	RNF2|6045	593.7967
RNF31|55072	712.2388	RNF31|55072	684.9888
RNF32|140545	31.5469	RNF32|140545	29.8954
RNF34|80196	830.0018	RNF34|80196	615.3288
RNF38|152006	1010.2169	RNF38|152006	2604.6338
RNF39|80352	444.8826	RNF39|80352	377.0553
RNF40|9810	3394.8736	RNF40|9810	1295.2167
RNF41|10193	1075.82	RNF41|10193	1298.9537
RNF43|54894	1609.6075	RNF43|54894	427.13
RNF44|22838	998.3868	RNF44|22838	887.145
RNF4|6047	893.7085	RNF4|6047	1241.0314
RNF5P1|286140	116.5083	RNF5P1|286140	58.6697
RNF5|6048	1220.2904	RNF5|6048	607.2496
RNF6|6049	1405.9867	RNF6|6049	1257.4738
RNF7|9616	715.5404	RNF7|9616	902.0927
RNF8|9025	278.5445	RNF8|9025	325.1121
RNFT1|51136	465.3164	RNFT1|51136	438.3408
RNFT2|84900	178.8851	RNFT2|84900	13.4529
RNGTT|8732	363.8645	RNGTT|8732	497.3842
RNH1|6050	1564.7966	RNH1|6050	1538.864
RNLS|55328	140.8855	RNLS|55328	204.0359
RNMTL1|55178	191.4322	RNMTL1|55178	215.6203
RNMT|8731	663.2013	RNMT|8731	1410.6876
RNPC3|55599	138.0176	RNPC3|55599	570.0448
RNPEPL1|57140	1667.6824	RNPEPL1|57140	1059.0433
RNPEP|6051	2327.2988	RNPEP|6051	1205.5306
RNPS1|10921	1757.6627	RNPS1|10921	1661.435
ROBLD3|28956	804.0868	ROBLD3|28956	296.7115
ROBO1|6091	4794.0491	ROBO1|6091	1017.5635
ROBO2|6092	149.1307	ROBO2|6092	8.9686
ROBO3|64221	54.1316	ROBO3|64221	150.5979
ROBO4|54538	256.6768	ROBO4|54538	1119.5815
ROCK1|6093	2006.8113	ROCK1|6093	2733.1839
ROCK2|9475	919.5196	ROCK2|9475	2902.0927
ROD1|9991	2865.0296	ROD1|9991	2926.009
ROGDI|79641	324.0724	ROGDI|79641	184.2302
ROM1|6094	26.5281	ROM1|6094	43.3483
ROMO1|140823	427.6752	ROMO1|140823	254.4843
lowly_expressed	lowly_expressed	ROPN1B|152015	241.0314
lowly_expressed	lowly_expressed	ROPN1|54763	159.5665
ROR1|4919	15.0565	ROR1|4919	117.713
ROR2|4920	773.6153	ROR2|4920	191.3303
RORA|6095	241.9788	RORA|6095	858.7444
lowly_expressed	lowly_expressed	RORB|6096	14.574000000000002
RORC|6097	926.3309	RORC|6097	701.0463
lowly_expressed	lowly_expressed	RP1L1|94137	8.5949
RP2|6102	1063.99	RP2|6102	531.0164
RP9P|441212	68.1126	RP9P|441212	151.3453
RP9|6100	132.9987	RP9|6100	112.855
RPA1|6117	2003.2264	RPA1|6117	2158.8191
RPA2|6118	1455.8165	RPA2|6118	1263.4529
RPA3|6119	391.1095	RPA3|6119	206.278
RPAIN|84268	518.4047	RPAIN|84268	577.9783
RPAP1|26015	322.6385	RPAP1|26015	588.1913
RPAP2|79871	187.8473	RPAP2|79871	325.4858
RPAP3|79657	1188.7435	RPAP3|79657	668.1614
RPE|6120	1185.9832	RPE|6120	763.1166
RPF1|80135	447.0335	RPF1|80135	531.3901
RPF2|84154	326.2233	RPF2|84154	376.6816
RPGRIP1L|23322	268.1484	RPGRIP1L|23322	246.2631
RPGRIP1|57096	13.264000000000001	RPGRIP1|57096	13.0792
RPGR|6103	119.0177	RPGR|6103	323.2436
RPH3AL|9501	60.2258	RPH3AL|9501	241.0314
RPIA|22934	651.3712	RPIA|22934	367.3393
RPL10A|4736	10013.264000000001	RPL10A|4736	14473.4679
RPL10|6134	11712.3355	RPL10|6134	17253.5426
RPL11|6135	19294.1387	RPL11|6135	18974.2152
RPL12|6136	17150.0269	RPL12|6136	12848.281
RPL13AP20|387841	50.5467	RPL13AP20|387841	36.6218
RPL13AP3|645683	12.9055	lowly_expressed	lowly_expressed
RPL13AP6|644511	9.6792	RPL13AP6|644511	7.4738
RPL13A|23521	18294.318	RPL13A|23521	14863.2287
RPL13P5|283345	12.9055	RPL13P5|283345	9.716000000000001
RPL13|6137	11448.6467	RPL13|6137	14040.7324
RPL14|9045	10876.5012	RPL14|9045	9216.3677
RPL15|6138	19969.1701	RPL15|6138	27227.9522
RPL17|6139	8746.8113	RPL17|6139	7650.0785
RPL18A|6142	2595.0887	RPL18A|6142	1685.3513
RPL18|6141	12939.2364	RPL18|6141	9717.8625
RPL19P12|100129424	87.1124	RPL19P12|100129424	83.70700000000001
RPL19|6143	15477.3257	RPL19|6143	15479.4469
lowly_expressed	lowly_expressed	RPL21P44|402176	6.7265
RPL21|6144	7.5282	RPL21|6144	13.0792
RPL22L1|200916	643.4845	RPL22L1|200916	400.9716
RPL22|6146	7845.1335	RPL22|6146	11584.8281
RPL23AP53|644128	78.1502	RPL23AP53|644128	304.9327
RPL23AP64|649946	6.0943	RPL23AP64|649946	9.716000000000001
RPL23AP7|118433	86.3954	RPL23AP7|118433	109.8655
RPL23AP82|284942	87.1518	RPL23AP82|284942	112.4813
RPL23A|6147	10519.4479	RPL23A|6147	5000.3737
RPL23P8|222901	83.5275	RPL23P8|222901	84.8281
RPL23|9349	8964.3305	RPL23|9349	12301.9432
RPL24|6152	12868.256000000001	RPL24|6152	9424.8879
RPL26L1|51121	310.0914	RPL26L1|51121	123.6921
RPL26|6154	8026.1696	RPL26|6154	15715.2466
RPL27A|6157	10153.074	RPL27A|6157	10456.6517
RPL27|6155	8315.4687	RPL27|6155	7563.154
RPL28|6158	8782.5775	RPL28|6158	5295.2167
RPL29|6159	13261.5164	RPL29|6159	9169.2825
RPL30|6156	39235.7053	RPL30|6156	13511.2108
RPL31|6160	13349.7042	RPL31|6160	16456.6517
RPL32P3|132241	151.7655	RPL32P3|132241	242.9223
RPL32|6161	21624.3054	RPL32|6161	19230.1943
