gene_id	TCGA-BH-A0BM-01A-11R-A056-07	gene_id	TCGA-BH-A0BM-11A-12R-A089-07
TFPI|7035	471.9745	TFPI|7035	322.9397
TFPT|29844	216.4268	TFPT|29844	209.1772
TFR2|7036	26.1146	lowly_expressed	lowly_expressed
TFRC|7037	1000.6369	TFRC|7037	976.8293
TF|7018	1733.121	TF|7018	2204.9276
TGDS|23483	161.7834	TGDS|23483	218.3848
TGFA|7039	328.0255	TGFA|7039	451.1037
TGFB1I1|7041	969.4268	TGFB1I1|7041	2457.8829
TGFB1|7040	719.1083	TGFB1|7040	499.5868
TGFB2|7042	303.8217	TGFB2|7042	925.8166
TGFB3|7043	1389.8089	TGFB3|7043	611.7304
TGFBI|7045	971.9745	TGFBI|7045	1362.5862
TGFBR1|7046	1652.8662	TGFBR1|7046	1537.1254
TGFBR2|7048	2264.9682	TGFBR2|7048	4782.1211
TGFBR3|7049	1822.9299	TGFBR3|7049	4616.8569
TGFBRAP1|9392	145.2229	TGFBRAP1|9392	245.7883
TGIF1|7050	2415.9236	TGIF1|7050	1606.6881
TGIF2|60436	270.5159	TGIF2|60436	942.7478
TGM1|7051	14.0127	TGM1|7051	32.8842
TGM2|7052	896.1783	TGM2|7052	475.5561
TGM3|7053	11.465	TGM3|7053	22.3444
TGM5|9333	26.7516	TGM5|9333	64.9252
TGOLN2|10618	6713.3758	TGOLN2|10618	6208.3678
TGS1|96764	401.9108	TGS1|96764	569.9927
TH1L|51497	1246.4968	TH1L|51497	1694.8009
THADA|63892	900.6369	THADA|63892	1210.813
THAP10|56906	108.2803	THAP10|56906	67.4548
THAP11|57215	586.6242	THAP11|57215	888.7165
THAP1|55145	298.0892	THAP1|55145	300.5953
THAP2|83591	219.1083	THAP2|83591	209.953
THAP3|90326	350.6943	THAP3|90326	357.0591
THAP4|51078	1201.9108	THAP4|51078	1001.2816
THAP5|168451	668.7898	THAP5|168451	716.2853
THAP6|152815	435.6688	THAP6|152815	260.54400000000004
THAP7|80764	572.242	THAP7|80764	333.4795
THAP8|199745	134.3949	THAP8|199745	97.8094
THAP9|79725	167.5159	THAP9|79725	185.079
THBD|7056	749.0446	THBD|7056	753.3854
THBS1|7057	5608.2803	THBS1|7057	6012.749
THBS2|7058	4604.4586	THBS2|7058	212.4825
THBS3|7059	639.5159	THBS3|7059	639.6187
THBS4|7060	1257.9489999999998	THBS4|7060	444.3583
THEM4|117145	340.1274	THEM4|117145	283.31
THEMIS|387357	28.0255	THEMIS|387357	37.9433
THG1L|54974	277.0701	THG1L|54974	205.737
THNSL1|79896	314.0127	THNSL1|79896	357.9318
THNSL2|55258	1117.1975	THNSL2|55258	1136.6128
THOC1|9984	612.1019	THOC1|9984	440.1423
THOC2|57187	1393.6306	THOC2|57187	1146.731
THOC3|84321	729.9363	THOC3|84321	720.9228
THOC4|10189	452.2293	THOC4|10189	790.0639
THOC5|8563	368.1529	THOC5|8563	488.6254
THOC6|79228	479.4777	THOC6|79228	424.0122
THOC7|80145	1278.3439	THOC7|80145	924.9734
THOP1|7064	324.8408	THOP1|7064	556.9234
THPO|7066	10.828	THPO|7066	5.4807
THRAP3|9967	3459.2357	THRAP3|9967	3873.5898
THRA|7067	966.2611	THRA|7067	1557.4251
THRB|7068	928.0255	THRB|7068	1654.7497
THRSP|7069	809.5541	THRSP|7069	339.8034
THSD1P1|374500	158.9427	THSD1P1|374500	158.0971
THSD1|55901	164.3312	THSD1|55901	257.1713
THSD4|79875	1771.3376	THSD4|79875	1787.1296
THSD7A|221981	28.0255	THSD7A|221981	55.6502
THSD7B|80731	88.535	THSD7B|80731	110.0356
THTPA|79178	361.7834	THTPA|79178	337.2738
THUMPD1|55623	2229.9363	THUMPD1|55623	1843.6229999999998
THUMPD2|80745	294.2675	THUMPD2|80745	252.1122
THUMPD3|25917	1031.2102	THUMPD3|25917	758.8661
THY1|7070	2698.7261	THY1|7070	1401.3727
THYN1|29087	778.9809	THYN1|29087	792.5935
TIA1|7072	1536.9427	TIA1|7072	1561.5778
TIAF1|9220	479.9172	TIAF1|9220	408.1393
TIAL1|7073	1351.5924	TIAL1|7073	1266.8848
TIAM1|7074	182.1656	TIAM1|7074	200.6779
TIAM2|26230	61.5669	TIAM2|26230	178.6329
TICAM1|148022	571.9745	TICAM1|148022	539.2165
TICAM2|353376	212.7389	TICAM2|353376	128.7248
TIE1|7075	656.051	TIE1|7075	516.4505
TIFA|92610	712.7389	TIFA|92610	801.8685
TIGD1|200765	104.4586	TIGD1|200765	144.6061
TIGD2|166815	203.8217	TIGD2|166815	377.3251
TIGD3|220359	5.0955	TIGD3|220359	13.9125
TIGD4|201798	20.3822	TIGD4|201798	33.7274
TIGD5|84948	214.6497	TIGD5|84948	160.2051
TIGD6|81789	277.0701	TIGD6|81789	268.1327
TIGD7|91151	419.9554	TIGD7|91151	382.3336
TIGIT|201633	24.2038	TIGIT|201633	18.9717
TIMELESS|8914	233.12099999999998	TIMELESS|8914	346.1273
TIMM10|26519	564.9682	TIMM10|26519	321.2533
TIMM13|26517	925.4777	TIMM13|26517	771.0923
TIMM16|51025	246.4076	TIMM16|51025	123.0248
TIMM17A|10440	1069.4268	TIMM17A|10440	522.7744
TIMM17B|10245	501.9108	TIMM17B|10245	392.0808
TIMM22|29928	342.6752	TIMM22|29928	441.4071
TIMM44|10469	483.4395	TIMM44|10469	390.816
TIMM50|92609	631.2102	TIMM50|92609	511.81300000000005
TIMM8A|1678	105.7325	TIMM8A|1678	142.4982
TIMM8B|26521	913.3758	TIMM8B|26521	429.6025
TIMM9|26520	834.3949	TIMM9|26520	715.8637
TIMP1|7076	7535.6688	TIMP1|7076	3425.0156
TIMP2|7077	7575.7962	TIMP2|7077	6935.6144
TIMP3|7078	17743.949	TIMP3|7078	22464.1225
TIMP4|7079	539.4904	TIMP4|7079	228.0814
TINAGL1|64129	1027.3885	TINAGL1|64129	2513.1115
TINF2|26277	873.2484	TINF2|26277	1083.4921
TIPARP|25976	860.4013	TIPARP|25976	1247.0531
TIPIN|54962	69.4268	TIPIN|54962	89.7992
TIPRL|261726	1269.4268	TIPRL|261726	889.9813
TIRAP|114609	142.0382	TIRAP|114609	192.6677
TJAP1|93643	439.4904	TJAP1|93643	728.5114
TJP1|7082	2114.6497	TJP1|7082	2247.5084
TJP2|9414	1805.7325	TJP2|9414	1932.579
TJP3|27134	1294.2675	TJP3|27134	530.3631
TK1|7083	394.9045	TK1|7083	277.4077
TK2|7084	772.6115	TK2|7084	832.2231
TKT|7086	2480.8917	TKT|7086	3986.1549
TLCD1|116238	173.2484	TLCD1|116238	76.7298
TLE1|7088	808.9172	TLE1|7088	1219.6664
TLE2|7089	782.1656	TLE2|7089	1298.5042
TLE3|7090	2564.3312	TLE3|7090	1662.7599
TLE4|7091	300.0	TLE4|7091	1064.0989
TLE6|79816	58.5987	TLE6|79816	15.5989
TLK1|9874	2399.3631	TLK1|9874	1532.9095
TLK2|11011	574.5223	TLK2|11011	624.3782
TLL1|7092	63.0573	TLL1|7092	80.1025
TLN1|7094	6917.8344	TLN1|7094	12665.8966
TLN2|83660	755.414	TLN2|83660	844.0277
TLR10|81793	22.9299	TLR10|81793	39.2081
TLR1|7096	147.7707	TLR1|7096	209.953
TLR2|7097	303.8217	TLR2|7097	411.0525
TLR3|7098	250.9554	TLR3|7098	255.0633
TLR4|7099	303.1847	TLR4|7099	430.4457
TLR5|7100	369.4268	TLR5|7100	435.9264
TLR6|10333	47.1338	TLR6|10333	26.9819
TLR7|51284	133.75799999999998	TLR7|51284	151.7732
TLR8|51311	13.3758	TLR8|51311	9.275
TLR9|54106	20.3439	TLR9|54106	22.3444
TM2D1|83941	392.9936	TM2D1|83941	274.8782
TM2D2|83877	1099.3631	TM2D2|83877	1059.883
TM2D3|80213	989.8089	TM2D3|80213	967.5543
TM4SF18|116441	458.5987	TM4SF18|116441	459.9572
TM4SF19|116211	11.0382	lowly_expressed	lowly_expressed
TM4SF1|4071	13040.7643	TM4SF1|4071	9295.688
TM6SF1|53346	117.8344	TM6SF1|53346	108.7708
TM6SF2|53345	12.7389	TM6SF2|53345	5.4807
TM7SF2|7108	897.4522	TM7SF2|7108	346.9704
TM7SF3|51768	1398.0892	TM7SF3|51768	1415.2852
TM9SF1|10548	2162.2166	TM9SF1|10548	1698.5278
TM9SF2|9375	3457.3248	TM9SF2|9375	4259.7683
TM9SF3|56889	7656.0509999999995	TM9SF3|56889	5995.8853
TM9SF4|9777	2433.121	TM9SF4|9777	2117.2364
TMBIM1|64114	3515.9236	TMBIM1|64114	4595.7773
TMBIM4|51643	2932.4904	TMBIM4|51643	1290.7933
TMBIM6|7009	28649.0446	TMBIM6|7009	18240.1895
TMC3|342125	35.6688	lowly_expressed	lowly_expressed
TMC4|147798	1872.6115	TMC4|147798	1384.9306
TMC5|79838	2549.0446	TMC5|79838	325.8908
TMC6|11322	845.2229	TMC6|11322	486.9391
TMC7|79905	38.2166	TMC7|79905	29.0899
TMC8|147138	102.5478	TMC8|147138	141.2334
TMCC1|23023	759.8726	TMCC1|23023	703.2159
TMCC2|9911	27.3885	TMCC2|9911	94.0151
TMCC3|57458	280.8917	TMCC3|57458	209.1098
TMCO1|54499	4410.8279999999995	TMCO1|54499	2080.5579
TMCO3|55002	1017.1975	TMCO3|55002	973.035
TMCO4|255104	760.5096	TMCO4|255104	843.1845
TMCO6|55374	190.4459	TMCO6|55374	229.7678
TMCO7|79613	147.1338	TMCO7|79613	362.5694
TMED10P1|286102	31.8471	TMED10P1|286102	34.5706
TMED10|10972	9477.707	TMED10|10972	7555.3551
TMED1|11018	658.2994	TMED1|11018	526.6151
TMED2|10959	7763.6943	TMED2|10959	5286.3455
TMED3|23423	7529.9363	TMED3|23423	1940.5892
TMED4|222068	947.1338	TMED4|222068	931.7189
TMED5|50999	1533.121	TMED5|50999	1210.813
TMED6|146456	8.9172	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TMED7-TICAM2|100302736	8.748
TMED7|51014	3350.9554	TMED7|51014	2190.9813
TMED8|283578	809.5541	TMED8|283578	427.07300000000004
TMED9|54732	3452.2293	TMED9|54732	3071.7213
TMEFF1|8577	40.7643	TMEFF1|8577	47.4586
TMEM100|55273	140.7643	TMEM100|55273	77.57300000000001
TMEM101|84336	898.7261	TMEM101|84336	845.2925
TMEM102|284114	166.87900000000002	TMEM102|284114	314.5078
TMEM104|54868	269.4268	TMEM104|54868	411.8956
lowly_expressed	lowly_expressed	TMEM105|284186	8.0103
TMEM106A|113277	131.2102	TMEM106A|113277	83.0537
TMEM106B|54664	1684.7134	TMEM106B|54664	1547.6652
TMEM106C|79022	1247.7707	TMEM106C|79022	1823.8082
TMEM107|84314	155.414	TMEM107|84314	232.7189
TMEM108|66000	131.8471	TMEM108|66000	124.7913
TMEM109|79073	2571.9745	TMEM109|79073	3459.5862
TMEM110|375346	211.3631	TMEM110|375346	160.2051
TMEM111|55831	1479.6178	TMEM111|55831	963.7599
TMEM115|11070	1428.6624	TMEM115|11070	1429.1978
TMEM116|89894	331.8471	TMEM116|89894	215.0121
TMEM117|84216	100.0	TMEM117|84216	168.2153
TMEM119|338773	1236.3057	TMEM119|338773	105.8197
TMEM11|8834	364.9682	TMEM11|8834	474.7129
TMEM120A|83862	921.0191	TMEM120A|83862	427.9162
TMEM120B|144404	263.9554	TMEM120B|144404	324.8453
TMEM121|80757	98.7261	TMEM121|80757	87.6912
TMEM123|114908	8321.6561	TMEM123|114908	7047.758000000001
TMEM125|128218	514.6497	TMEM125|128218	445.2014
TMEM126A|84233	425.4777	TMEM126A|84233	230.611
TMEM126B|55863	777.707	TMEM126B|55863	380.2762
TMEM127|55654	2018.4713	TMEM127|55654	2301.4722
TMEM128|85013	774.5223	TMEM128|85013	567.4632
TMEM129|92305	1165.6051	TMEM129|92305	830.1152
TMEM130|222865	121.0191	TMEM130|222865	44.6888
TMEM131|23505	1226.1146	TMEM131|23505	1403.4807
TMEM132A|54972	592.9936	TMEM132A|54972	576.7382
TMEM132B|114795	15.9236	lowly_expressed	lowly_expressed
TMEM132C|92293	249.0446	TMEM132C|92293	122.2618
TMEM132E|124842	11.465	lowly_expressed	lowly_expressed
TMEM133|83935	73.2484	TMEM133|83935	104.1333
TMEM134|80194	767.5159	TMEM134|80194	535.4222
TMEM135|65084	1128.6624	TMEM135|65084	440.5639
TMEM136|219902	103.1847	TMEM136|219902	179.5983
TMEM138|51524	589.8089	TMEM138|51524	386.1785
TMEM139|135932	164.3312	TMEM139|135932	733.1489999999999
TMEM140|55281	583.1274	TMEM140|55281	423.9743
TMEM141|85014	1760.5096	TMEM141|85014	793.8582
TMEM143|55260	85.3503	TMEM143|55260	126.4777
TMEM144|55314	663.6943	TMEM144|55314	759.2877
TMEM145|284339	26.7516	TMEM145|284339	5.9023
TMEM147|10430	1442.6752	TMEM147|10430	1143.7798
TMEM149|79713	109.1911	TMEM149|79713	61.1309
TMEM14A|28978	682.8025	TMEM14A|28978	484.4095
TMEM14B|81853	1201.2739	TMEM14B|81853	627.7509
TMEM14C|51522	3497.4522	TMEM14C|51522	1862.1731
TMEM150A|129303	391.7197	TMEM150A|129303	311.1351
TMEM150C|441027	182.1656	TMEM150C|441027	330.9499
TMEM151B|441151	15.9363	TMEM151B|441151	19.916
TMEM154|201799	101.2739	TMEM154|201799	132.38
TMEM156|80008	6.3694	TMEM156|80008	9.6966
TMEM158|25907	142.6752	TMEM158|25907	187.187
TMEM159|57146	1655.414	TMEM159|57146	1508.0355
TMEM160|54958	173.2484	TMEM160|54958	82.6321
TMEM161A|54929	397.4522	TMEM161A|54929	428.7593
TMEM161B|153396	263.0573	TMEM161B|153396	188.8733
TMEM163|81615	52.8662	TMEM163|81615	58.1797
TMEM164|84187	1285.9873	TMEM164|84187	682.1363
TMEM165|55858	2550.3185	TMEM165|55858	1005.4976
TMEM167A|153339	2382.1656	TMEM167A|153339	1492.4366
TMEM167B|56900	2098.7261	TMEM167B|56900	1473.465
TMEM168|64418	974.5223	TMEM168|64418	987.3691
TMEM169|92691	6.3694	TMEM169|92691	17.2853
TMEM170A|124491	347.7707	TMEM170A|124491	634.918
TMEM170B|100113407	267.5159	TMEM170B|100113407	193.0893
TMEM173|340061	421.6561	TMEM173|340061	538.3733
TMEM175|84286	430.5732	TMEM175|84286	367.2069
TMEM176A|55365	491.0828	TMEM176A|55365	429.6025
TMEM176B|28959	842.0382	TMEM176B|28959	664.4294
TMEM177|80775	258.5987	TMEM177|80775	248.3178
TMEM178|130733	78.3439	TMEM178|130733	93.5935
TMEM179B|374395	1594.2675	TMEM179B|374395	1099.9342
TMEM17|200728	48.4076	TMEM17|200728	54.806999999999995
TMEM180|79847	32.4841	TMEM180|79847	60.7093
TMEM181|57583	941.4013	TMEM181|57583	1282.0621
TMEM182|130827	127.3885	TMEM182|130827	95.7014
TMEM183A|92703	1913.3758	TMEM183A|92703	1195.2141
TMEM184A|202915	278.5032	TMEM184A|202915	214.0761
TMEM184B|25829	1159.3185	TMEM184B|25829	1426.2129
TMEM184C|55751	521.6561	TMEM184C|55751	568.7280000000001
TMEM185A|84548	570.7006	TMEM185A|84548	470.49699999999996
TMEM185B|79134	552.2293	TMEM185B|79134	657.6839
TMEM186|25880	205.7325	TMEM186|25880	290.8987
TMEM187|8269	298.0892	TMEM187|8269	285.8396
TMEM188|255919	232.4841	TMEM188|255919	284.9964
TMEM189-UBE2V1|387522	13.8535	TMEM189-UBE2V1|387522	17.0492
TMEM189|387521	605.8471	TMEM189|387521	531.8134
TMEM18|129787	568.7898	TMEM18|129787	959.9572
TMEM191A|84222	29.2994	TMEM191A|84222	32.4626
TMEM192|201931	422.293	TMEM192|201931	499.5868
TMEM194A|23306	375.1592	TMEM194A|23306	456.1628
TMEM194B|100131211	70.7006	TMEM194B|100131211	107.9276
TMEM195|392636	5.7325	lowly_expressed	lowly_expressed
TMEM198|130612	40.1465	TMEM198|130612	69.9843
TMEM199|147007	522.293	TMEM199|147007	450.2605
TMEM19|55266	741.4013	TMEM19|55266	629.8589
TMEM200A|114801	122.9299	TMEM200A|114801	171.5881
TMEM200B|399474	117.5987	TMEM200B|399474	179.8218
TMEM200C|645369	36.3057	TMEM200C|645369	38.3649
TMEM201|199953	280.8917	TMEM201|199953	472.6049
TMEM203|94107	1229.9363	TMEM203|94107	1056.5102
TMEM204|79652	394.2675	TMEM204|79652	277.8293
TMEM205|374882	1836.9427	TMEM205|374882	1228.5199
TMEM206|55248	205.0955	TMEM206|55248	152.1948
TMEM208|29100	617.8344	TMEM208|29100	428.7593
TMEM209|84928	740.7643	TMEM209|84928	610.8872
TMEM20|159371	54.1401	TMEM20|159371	80.5241
TMEM213|155006	229.2994	TMEM213|155006	56.915
TMEM214|54867	2385.3503	TMEM214|54867	2109.6477
TMEM215|401498	37.5796	lowly_expressed	lowly_expressed
TMEM216|51259	378.9809	TMEM216|51259	405.9934
TMEM217|221468	10.8981	TMEM217|221468	16.5096
TMEM218|219854	527.3885	TMEM218|219854	320.8317
TMEM219|124446	3399.3631	TMEM219|124446	1928.3629999999998
TMEM220|388335	175.7962	TMEM220|388335	243.6803
TMEM222|84065	943.3121	TMEM222|84065	740.7376
TMEM223|79064	503.1847	TMEM223|79064	263.4952
TMEM229B|161145	192.3567	TMEM229B|161145	201.5211
TMEM22|80723	91.7197	TMEM22|80723	74.2002
TMEM231|79583	150.9554	TMEM231|79583	327.9651
TMEM232|642987	38.8535	TMEM232|642987	13.491
TMEM233|387890	11.465	lowly_expressed	lowly_expressed
TMEM25|84866	2140.1274	TMEM25|84866	1005.4976
TMEM26|219623	60.8535	TMEM26|219623	148.4005
TMEM27|57393	52.2293	TMEM27|57393	71.6707
TMEM2|23670	1007.0064	TMEM2|23670	1240.3245
TMEM30A|55754	3757.3248	TMEM30A|55754	4246.6989
TMEM30B|161291	2443.3121	TMEM30B|161291	2011.8383
TMEM33|55161	2077.7070000000003	TMEM33|55161	1495.3878
TMEM35|59353	13.3758	TMEM35|59353	30.7762
TMEM37|140738	507.0064	TMEM37|140738	281.6236
TMEM38A|79041	21.0191	TMEM38A|79041	70.4059
TMEM38B|55151	65.6051	TMEM38B|55151	114.6731
TMEM39A|55254	520.3822	TMEM39A|55254	594.0235
TMEM39B|55116	244.58599999999998	TMEM39B|55116	355.8239
lowly_expressed	lowly_expressed	TMEM40|55287	77.1514
TMEM41A|90407	786.6242	TMEM41A|90407	534.1574
TMEM41B|440026	857.9618	TMEM41B|440026	559.8745
TMEM42|131616	306.3694	TMEM42|131616	211.6393
TMEM43|79188	2712.7389	TMEM43|79188	4672.0855
TMEM44|93109	214.6497	TMEM44|93109	200.6779
TMEM45A|55076	231.2102	TMEM45A|55076	380.2762
TMEM45B|120224	294.9045	TMEM45B|120224	99.9174
TMEM47|83604	704.4586	TMEM47|83604	1825.9161
TMEM48|55706	161.1465	TMEM48|55706	261.3872
TMEM49|81671	3136.9427	TMEM49|81671	1372.7044
TMEM50A|23585	4821.6561	TMEM50A|23585	2346.5826
TMEM50B|757	1318.4713	TMEM50B|757	1163.1731
TMEM51|55092	496.8153	TMEM51|55092	258.0145
TMEM52|339456	22.9299	TMEM52|339456	12.6478
TMEM53|79639	176.3949	TMEM53|79639	186.6094
TMEM54|113452	1392.3567	TMEM54|113452	742.0024
TMEM55A|55529	152.8662	TMEM55A|55529	304.8112
TMEM55B|90809	461.1465	TMEM55B|90809	465.0163
TMEM56|148534	198.0892	TMEM56|148534	134.8674
TMEM57|55219	1563.6943	TMEM57|55219	770.2491
TMEM59L|25789	18.4713	lowly_expressed	lowly_expressed
TMEM59|9528	8696.8153	TMEM59|9528	6307.0204
TMEM5|10329	365.6051	TMEM5|10329	319.5669
TMEM60|85025	494.2675	TMEM60|85025	393.3456
TMEM61|199964	29.2994	TMEM61|199964	114.2515
TMEM62|80021	871.3376	TMEM62|80021	441.8287
TMEM63A|9725	1682.1656	TMEM63A|9725	1426.2466
TMEM63B|55362	847.7707	TMEM63B|55362	617.6327
TMEM63C|57156	846.4968	TMEM63C|57156	119.7322
TMEM64|169200	508.2803	TMEM64|169200	763.5036
TMEM65|157378	417.8344	TMEM65|157378	516.8721
TMEM66|51669	9145.2229	TMEM66|51669	7806.2025
TMEM67|91147	189.8089	TMEM67|91147	185.9222
TMEM68|137695	464.9682	TMEM68|137695	468.8106
TMEM69|51249	848.4076	TMEM69|51249	536.687
TMEM70|54968	535.0318	TMEM70|54968	397.9831
TMEM71|137835	45.2229	TMEM71|137835	134.4879
TMEM79|84283	329.2994	TMEM79|84283	275.7213
TMEM80|283232	357.9618	TMEM80|283232	314.5078
TMEM81|388730	40.7643	TMEM81|388730	82.6321
TMEM84|283673	467.5159	TMEM84|283673	104.1333
TMEM85|51234	2033.3248	TMEM85|51234	1506.6106
TMEM86A|144110	1724.1847	TMEM86A|144110	256.0751
TMEM86B|255043	34.3949	TMEM86B|255043	43.424
TMEM87A|25963	4922.9299	TMEM87A|25963	3111.7725
TMEM87B|84910	2386.6242	TMEM87B|84910	1036.6954
TMEM88|92162	52.2293	TMEM88|92162	48.9047
TMEM8A|58986	631.8471	TMEM8A|58986	537.9517
TMEM8B|51754	600.0	TMEM8B|51754	678.342
TMEM90A|646658	5.0955	lowly_expressed	lowly_expressed
TMEM90B|79953	247.1338	lowly_expressed	lowly_expressed
TMEM91|641649	196.1783	TMEM91|641649	152.0388
TMEM93|83460	251.7197	TMEM93|83460	215.0669
TMEM97|27346	706.9554	TMEM97|27346	448.3971
TMEM98|26022	1070.0637	TMEM98|26022	1987.386
TMEM99|147184	631.2102	TMEM99|147184	460.3788
TMEM9B|56674	2481.5287	TMEM9B|56674	1549.3516
TMEM9|252839	2550.9554	TMEM9|252839	1670.7702
TMF1|7110	1291.7197	TMF1|7110	1186.7822
lowly_expressed	lowly_expressed	TMIE|259236	24.0308
TMLHE|55217	182.1656	TMLHE|55217	231.0326
TMOD1|7111	372.2102	TMOD1|7111	467.0146
TMOD2|29767	305.0955	TMOD2|29767	646.3009
TMOD3|29766	1254.7771	TMOD3|29766	924.9734
TMOD4|29765	5.7325	lowly_expressed	lowly_expressed
TMPO|7112	905.6561	TMPO|7112	1396.6677
TMPPE|643853	25.4777	TMPPE|643853	34.5706
lowly_expressed	lowly_expressed	TMPRSS11A|339967	14.3341
lowly_expressed	lowly_expressed	TMPRSS11D|9407	9.275
TMPRSS13|84000	103.1847	TMPRSS13|84000	474.2913
TMPRSS2|7113	856.051	TMPRSS2|7113	1008.0271
TMPRSS3|64699	851.5924	TMPRSS3|64699	662.3215
lowly_expressed	lowly_expressed	TMPRSS4|56649	153.4596
TMPRSS5|80975	10.1911	TMPRSS5|80975	21.5012
TMPRSS6|164656	22.9299	TMPRSS6|164656	29.0899
TMPRSS7|344805	5.7325	lowly_expressed	lowly_expressed
TMSB10|9168	10921.6561	TMSB10|9168	11119.9177
TMSB15A|11013	8.2803	TMSB15A|11013	25.2955
TMSB15B|286527	37.5796	TMSB15B|286527	102.4469
TMSL3|7117	25978.3439	TMSL3|7117	17009.9833
TMTC1|83857	612.1019	TMTC1|83857	1651.7985
TMTC2|160335	481.5287	TMTC2|160335	169.0585
TMTC3|160418	778.3439	TMTC3|160418	702.7943
TMTC4|84899	254.1401	TMTC4|84899	273.1918
TMUB1|83590	775.7962	TMUB1|83590	344.0193
TMUB2|79089	684.7134	TMUB2|79089	847.8221
TMX1|81542	897.4522	TMX1|81542	1016.459
TMX2|51075	1894.9045	TMX2|51075	1682.9963
TMX3|54495	1224.8408	TMX3|54495	967.5543
TMX4|56255	870.0637	TMX4|56255	963.3383
TNC|3371	3182.1656	TNC|3371	9785.9998
TNFAIP1|7126	1554.3121	TNFAIP1|7126	1550.7724
TNFAIP2|7127	1439.4904	TNFAIP2|7127	1263.9336
TNFAIP3|7128	433.121	TNFAIP3|7128	553.1291
TNFAIP6|7130	154.7771	TNFAIP6|7130	5.9023
TNFAIP8L1|126282	78.3439	TNFAIP8L1|126282	69.1411
TNFAIP8L2|79626	76.4331	TNFAIP8L2|79626	50.1695
TNFAIP8L3|388121	35.0318	TNFAIP8L3|388121	70.8275
TNFAIP8|25816	291.0828	TNFAIP8|25816	306.9192
TNFRSF10A|8797	52.8662	TNFRSF10A|8797	118.889
TNFRSF10B|8795	703.1847	TNFRSF10B|8795	770.6707
TNFRSF10C|8794	9.5541	TNFRSF10C|8794	18.5501
TNFRSF10D|8793	50.9554	TNFRSF10D|8793	223.0223
TNFRSF11A|8792	54.1401	TNFRSF11A|8792	106.2413
TNFRSF11B|4982	94.9045	TNFRSF11B|4982	40.8945
TNFRSF12A|51330	671.3376	TNFRSF12A|51330	706.1671
TNFRSF13B|23495	19.7452	lowly_expressed	lowly_expressed
TNFRSF14|8764	956.758	TNFRSF14|8764	822.2103
TNFRSF17|608	37.5796	TNFRSF17|608	10.5398
TNFRSF18|8784	133.121	TNFRSF18|8784	21.0796
TNFRSF19|55504	741.4013	TNFRSF19|55504	290.8987
TNFRSF1A|7132	2657.3248	TNFRSF1A|7132	2465.05
TNFRSF1B|7133	530.5732	TNFRSF1B|7133	759.7093
TNFRSF21|27242	548.4076	TNFRSF21|27242	930.8757
TNFRSF25|8718	69.4268	TNFRSF25|8718	58.1797
TNFRSF4|7293	29.9363	lowly_expressed	lowly_expressed
TNFRSF6B|8771	26.3185	TNFRSF6B|8771	20.5611
TNFRSF8|943	26.1146	TNFRSF8|943	38.3649
TNFSF10|8743	8343.949	TNFSF10|8743	4401.8449
TNFSF11|8600	12.7389	TNFSF11|8600	10.5398
TNFSF12-TNFSF13|407977	117.6752	TNFSF12-TNFSF13|407977	136.2755
TNFSF12|8742	890.0828	TNFSF12|8742	960.8256
TNFSF13B|10673	50.9554	TNFSF13B|10673	23.1876
TNFSF13|8741	737.465	TNFSF13|8741	1099.3946
lowly_expressed	lowly_expressed	TNFSF14|8740	6.7455
TNFSF15|9966	5.0955	TNFSF15|9966	25.7171
TNFSF4|7292	99.3631	TNFSF4|7292	22.766
TNFSF8|944	14.0127	TNFSF8|944	17.2853
TNFSF9|8744	12.7389	lowly_expressed	lowly_expressed
TNF|7124	16.5605	TNF|7124	19.3932
TNIK|23043	450.3185	TNIK|23043	327.1556
TNIP1|10318	2582.1656	TNIP1|10318	2456.1966
TNIP2|79155	708.9172	TNIP2|79155	513.4994
TNK1|8711	502.5478	TNK1|8711	743.6888
TNK2|10188	1071.7516	TNK2|10188	1434.8766
TNKS1BP1|85456	4877.0701	TNKS1BP1|85456	5436.8539
TNKS2|80351	973.8854	TNKS2|80351	1656.0144
TNKS|8658	1303.1847	TNKS|8658	1407.9833
TNMD|64102	98.7261	TNMD|64102	64.082
TNNC1|7134	7.0064	lowly_expressed	lowly_expressed
TNNC2|7125	15.2866	lowly_expressed	lowly_expressed
TNNI1|7135	58.5987	TNNI1|7135	57.7581
TNNI2|7136	19.1083	TNNI2|7136	35.8353
TNNI3K|51086	11.4777	TNNI3K|51086	26.8723
TNNI3|7137	17.1975	lowly_expressed	lowly_expressed
TNNT1|7138	24.8408	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TNNT2|7139	30.3546
TNNT3|7140	26.7516	lowly_expressed	lowly_expressed
TNN|63923	495.5414	TNN|63923	185.079
TNPO1|3842	2211.465	TNPO1|3842	2202.8196
TNPO2|30000	1134.3949	TNPO2|30000	1539.2334
TNPO3|23534	740.7643	TNPO3|23534	881.1278
TNRC18|84629	3165.6051	TNRC18|84629	3603.3491
TNRC6A|27327	1296.1783	TNRC6A|27327	1374.8124
TNRC6B|23112	840.1274	TNRC6B|23112	1221.7744
TNRC6C|57690	942.8726	TNRC6C|57690	600.1703
TNS1|7145	5821.6561	TNS1|7145	11469.4177
TNS3|64759	1482.8025	TNS3|64759	2212.5162
