gene_id	TCGA-BH-A0B7-01A-12R-A115-07	gene_id	TCGA-BH-A0B7-11A-34R-A115-07
PURA|5813	293.4239	PURA|5813	430.7294
PURB|5814	2176.5547	PURB|5814	2696.1588
PURG|29942	6.7906	PURG|29942	13.3794
PUS10|150962	225.5182	PUS10|150962	249.8921
PUS1|80324	283.7741	PUS1|80324	262.8399
PUS3|83480	254.8249	PUS3|83480	260.6819
PUS7L|83448	228.3774	PUS7L|83448	266.2926
PUS7|54517	252.6805	PUS7|54517	599.9137
PUSL1|126789	256.9371	PUSL1|126789	100.505
PVRIG|79037	113.6526	PVRIG|79037	59.5598
PVRL1|5818	2621.5154	PVRL1|5818	2775.1403
PVRL2|5819	3369.5497	PVRL2|5819	2457.0565
PVRL3|25945	75.0536	PVRL3|25945	78.1183
PVRL4|81607	2222.659	PVRL4|81607	1378.5067
PVR|5817	507.5054	PVR|5817	525.6798
PVT1|5820	132.2373	PVT1|5820	162.2788
PWP1|11137	803.431	PWP1|11137	1003.4527
PWP2|5822	1164.7605	PWP2|5822	672.8528
PWWP2A|114825	610.0786	PWWP2A|114825	539.9223
PWWP2B|170394	505.7184	PWWP2B|170394	231.7652
PXDNL|137902	34.3102	lowly_expressed	lowly_expressed
PXDN|7837	6939.9571	PXDN|7837	1601.2085
PXK|54899	208.0057	PXK|54899	194.6483
PXMP2|5827	265.3717	PXMP2|5827	125.8049
PXMP4|11264	100.0715	PXMP4|11264	1185.5848
PXN|5829	2798.2738	PXN|5829	3002.9737
PYCARD|29108	1155.1108	PYCARD|29108	204.1433
PYCR1|5831	2130.0929	PYCR1|5831	877.8593
PYCR2|29920	1479.9214	PYCR2|29920	906.7760000000001
PYCRL|65263	348.1058	PYCRL|65263	239.5339
PYDC1|260434	217.6555	lowly_expressed	lowly_expressed
PYGB|5834	4783.7741	PYGB|5834	7425.5503
PYGL|5836	754.8249	PYGL|5836	670.2633
PYGM|5837	23.9457	PYGM|5837	32.801
PYGO1|26108	11.0793	PYGO1|26108	28.0535
PYGO2|90780	2236.955	PYGO2|90780	1251.1869
PYHIN1|149628	106.1472	PYHIN1|149628	18.5585
PYROXD1|79912	217.1801	PYROXD1|79912	564.8338
PYROXD2|84795	61.1151	PYROXD2|84795	385.4122
lowly_expressed	lowly_expressed	PZP|5858	6.9055
ProSAPiP1|9762	226.5904	ProSAPiP1|9762	490.2892
QARS|5859	3061.1151	QARS|5859	4293.0514
QDPR|5860	594.3531	QDPR|5860	645.6625
QKI|9444	1875.2679999999998	QKI|9444	2941.3034
QPCTL|54814	206.9335	QPCTL|54814	217.0911
QPCT|25797	156.5404	QPCT|25797	108.7613
QPRT|23475	900.2859	QPRT|23475	100.5611
lowly_expressed	lowly_expressed	QRFPR|84109	15.9689
QRICH1|54870	1600.7863	QRICH1|54870	1781.1826
QRICH2|84074	48.2487	QRICH2|84074	153.64700000000002
QRSL1|55278	412.7949	QRSL1|55278	434.1821
QSER1|79832	1304.1458	QSER1|79832	1937.8507
QSOX1|5768	2573.2666	QSOX1|5768	2415.1921
QSOX2|169714	237.6698	QSOX2|169714	382.8226
QTRT1|81890	189.0636	QTRT1|81890	427.7082
QTRTD1|79691	588.6347	QTRTD1|79691	746.6552
R3HCC1|203069	272.3374	R3HCC1|203069	624.0829
R3HDM1|23518	825.5897	R3HDM1|23518	565.8179
R3HDM2|22864	977.4839	R3HDM2|22864	1566.2495
RAB10|10890	4440.3145	RAB10|10890	3149.3309999999997
RAB11A|8766	6438.1701	RAB11A|8766	3083.2974
RAB11B|9230	1535.7398	RAB11B|9230	1641.3466
RAB11FIP1|80223	1778.0558	RAB11FIP1|80223	3378.0751
RAB11FIP2|22841	338.8134	RAB11FIP2|22841	827.7946
RAB11FIP3|9727	664.0457	RAB11FIP3|9727	668.9685
RAB11FIP4|84440	1766.619	RAB11FIP4|84440	755.7186
RAB11FIP5|26056	884.9178	RAB11FIP5|26056	995.6841
RAB12|201475	826.6619	RAB12|201475	893.8282
RAB13|5872	1706.5761	RAB13|5872	1270.6085
RAB14|51552	3707.6483	RAB14|51552	3448.4247
RAB15|376267	1037.1694	RAB15|376267	893.3966
RAB17|64284	870.9793	RAB17|64284	452.7406
RAB18|22931	2041.8156	RAB18|22931	2138.9728
RAB19|401409	32.8806	RAB19|401409	10.7898
RAB1A|5861	4984.2745	RAB1A|5861	2700.9063
RAB1B|81876	5890.5969	RAB1B|81876	3282.1968
RAB20|55647	447.4625	RAB20|55647	289.16700000000003
RAB21|23011	936.0257	RAB21|23011	1044.8856
RAB22A|57403	3646.5332	RAB22A|57403	1211.0488
RAB23|51715	389.2066	RAB23|51715	412.1709
RAB24|53917	674.0529	RAB24|53917	524.8166
RAB25|57111	1353.4668	RAB25|57111	1322.8312
RAB26|25837	180.1287	RAB26|25837	23.7376
RAB27A|5873	750.8935	RAB27A|5873	545.1014
RAB27B|5874	590.0643	RAB27B|5874	221.407
RAB28|9364	269.1208	RAB28|9364	353.9059
RAB2A|5862	1164.7605	RAB2A|5862	978.852
RAB2B|84932	416.7262	RAB2B|84932	624.0829
RAB30|27314	171.1937	RAB30|27314	255.9344
RAB31|11031	2406.3617	RAB31|11031	798.8779
RAB32|10981	552.1801	RAB32|10981	384.54900000000004
RAB33A|9363	41.4582	lowly_expressed	lowly_expressed
RAB33B|83452	432.0944	RAB33B|83452	468.2779
RAB34|83871	882.7734	RAB34|83871	820.4575
RAB35|11021	1496.0686	RAB35|11021	967.199
RAB36|9609	65.4039	RAB36|9609	257.2292
RAB37|326624	109.0064	RAB37|326624	53.9491
RAB38|23682	46.1044	RAB38|23682	217.0911
RAB39B|116442	51.4653	RAB39B|116442	66.4653
RAB39|54734	8.5776	RAB39|54734	6.4739
RAB3A|5864	97.9271	RAB3A|5864	41.4329
lowly_expressed	lowly_expressed	RAB3B|5865	18.5585
RAB3C|115827	7.148	lowly_expressed	lowly_expressed
RAB3D|9545	2864.9035	RAB3D|9545	1056.107
RAB3GAP1|22930	2096.1401	RAB3GAP1|22930	2071.2128
RAB3GAP2|25782	1151.5368	RAB3GAP2|25782	1594.7346
RAB3IL1|5866	350.2502	RAB3IL1|5866	258.524
RAB3IP|117177	889.2066	RAB3IP|117177	519.2059
lowly_expressed	lowly_expressed	RAB40A|142684	7.7687
RAB40B|10966	223.0164	RAB40B|10966	503.2369
RAB40C|57799	607.5768	RAB40C|57799	476.9098
RAB42|115273	35.025	RAB42|115273	16.8321
RAB43|339122	707.3374	RAB43|339122	334.1044
RAB4A|5867	1263.3846	RAB4A|5867	849.0203
RAB4B|53916	453.1808	RAB4B|53916	240.5179
RAB5A|5868	1769.4782	RAB5A|5868	1488.5628
RAB5B|5869	6605.7898	RAB5B|5869	5220.9754
RAB5C|5878	4048.6061	RAB5C|5878	1801.899
RAB6A|5870	4994.9964	RAB6A|5870	3032.801
RAB6B|51560	322.0157	RAB6B|51560	306.8623
RAB6C|84084	91.4081	RAB6C|84084	107.7557
RAB7A|7879	6360.9721	RAB7A|7879	4362.9694
RAB7L1|8934	939.5997	RAB7L1|8934	687.5269999999999
RAB8A|4218	1491.9085	RAB8A|4218	1331.0315
RAB8B|51762	1203.7169	RAB8B|51762	853.2585
RAB9A|9367	621.158	RAB9A|9367	554.1649
RAB9B|51209	10.0071	RAB9B|51209	18.5628
RABAC1|10567	1007.8628	RABAC1|10567	532.5852
RABEP1|9135	2981.5904	RABEP1|9135	4077.3802
RABEP2|79874	544.6748	RABEP2|79874	313.3362
RABEPK|10244	407.4339	RABEPK|10244	332.3263
RABGAP1L|9910	346.8084	RABGAP1L|9910	281.4027
RABGAP1|23637	1313.7956	RABGAP1|23637	2470.8675
RABGEF1|27342	684.5354	RABGEF1|27342	901.9335
RABGGTA|5875	352.3946	RABGGTA|5875	371.6012
RABGGTB|5876	950.6791	RABGGTB|5876	814.4152
RABIF|5877	816.2974	RABIF|5877	185.1532
RABL2A|11159	503.9314	RABL2A|11159	430.2978
RABL2B|11158	257.6841	RABL2B|11158	448.5153
RABL3|285282	597.9271	RABL3|285282	802.3306
RABL5|64792	733.7384	RABL5|64792	466.9832
RAC1|5879	10740.8863	RAC1|5879	5214.5015
RAC2|5880	1333.0951	RAC2|5880	363.4009
RAC3|5881	349.17800000000005	RAC3|5881	170.4791
RACGAP1|29127	807.005	RACGAP1|29127	391.8861
RAD17|5884	458.767	RAD17|5884	796.7199
RAD18|56852	288.0629	RAD18|56852	456.6249
RAD1|5810	1314.1529999999998	RAD1|5810	572.2918
RAD21|5885	6925.2645	RAD21|5885	5053.0859
RAD23A|5886	1774.8392	RAD23A|5886	1606.8192
RAD23B|5887	3020.7291	RAD23B|5887	3832.5421
RAD50|10111	1356.3259	RAD50|10111	2162.7104
RAD51AP1|10635	104.0029	RAD51AP1|10635	91.9292
lowly_expressed	lowly_expressed	RAD51AP2|729475	7.3371
RAD51C|5889	279.4853	RAD51C|5889	277.0824
RAD51L1|5890	60.0429	RAD51L1|5890	233.4916
RAD51L3|5892	103.2881	RAD51L3|5892	185.5848
RAD51|5888	169.7641	RAD51|5888	41.0013
RAD52|5893	61.8299	RAD52|5893	248.1657
RAD54B|25788	126.0043	RAD54B|25788	106.4566
RAD54L2|23132	228.3774	RAD54L2|23132	339.2318
RAD54L|8438	115.4396	RAD54L|8438	32.801
RAD9A|5883	157.77700000000002	RAD9A|5883	228.3815
RAD9B|144715	25.0179	RAD9B|144715	45.7488
RADIL|55698	55.3967	RADIL|55698	115.6668
RAE1|8480	1333.4525	RAE1|8480	667.6737
RAET1E|135250	38.9564	RAET1E|135250	13.3794
RAET1G|353091	15.9292	RAET1G|353091	8.7268
RAF1|5894	2108.2916	RAF1|5894	2192.0587
RAG1AP1|55974	2220.1573	RAG1AP1|55974	498.0578
RAG1|5896	17.1551	RAG1|5896	44.0224
RAGE|5891	110.0786	RAGE|5891	261.5451
RAI14|26064	1271.98	RAI14|26064	605.0928
RAI1|10743	902.4303	RAI1|10743	1295.2093
RAI2|10742	364.1887	RAI2|10742	442.814
RALA|5898	2888.1344	RALA|5898	1502.3738
RALBP1|10928	2249.8213	RALBP1|10928	2446.6983
RALB|5899	2401.3581	RALB|5899	1168.7527
RALGAPA1|253959	511.7941	RALGAPA1|253959	880.8804
RALGAPA2|57186	982.4875	RALGAPA2|57186	753.9922
RALGAPB|57148	2006.4332	RALGAPB|57148	2634.8727
RALGDS|5900	1970.8506	RALGDS|5900	2560.6388
RALGPS1|9649	199.7856	RALGPS1|9649	354.3375
RALGPS2|55103	1274.1244	RALGPS2|55103	982.3047
RALYL|138046	17.8699	lowly_expressed	lowly_expressed
RALY|22913	2356.6833	RALY|22913	1621.0617
RAMP1|10267	127.2337	RAMP1|10267	10.3582
RAMP2|10266	556.8263	RAMP2|10266	284.8511
RAMP3|10268	511.4367	RAMP3|10268	345.7057
RANBP10|57610	472.8377	RANBP10|57610	922.7449
RANBP17|64901	84.7034	RANBP17|64901	82.4342
RANBP1|5902	930.3074	RANBP1|5902	609.8403
RANBP2|5903	4042.5304	RANBP2|5903	5452.309
RANBP3L|202151	31.0936	RANBP3L|202151	66.4653
RANBP3|8498	947.1051	RANBP3|8498	1014.6741
RANBP6|26953	466.76199999999994	RANBP6|26953	965.4726
RANBP9|10048	1504.6462	RANBP9|10048	1012.5162
RANGAP1|5905	2687.634	RANGAP1|5905	1701.7695
RANGRF|29098	211.5618	RANGRF|29098	287.8981
RAN|5901	5021.8013	RAN|5901	2757.445
RAP1A|5906	1852.0372	RAP1A|5906	1095.382
RAP1B|5908	2758.0415	RAP1B|5908	1798.4463
RAP1GAP2|23108	563.2595	RAP1GAP2|23108	735.4338
RAP1GAP|5909	1207.6483	RAP1GAP|5909	440.2244
RAP1GDS1|5910	1114.01	RAP1GDS1|5910	760.8977
RAP2A|5911	1102.5733	RAP2A|5911	1095.8136
RAP2B|5912	1044.3174	RAP2B|5912	521.3638
RAP2C|57826	2358.1129	RAP2C|57826	669.4001
RAPGEF1|2889	1659.3996	RAPGEF1|2889	2259.3871
RAPGEF2|9693	931.3796	RAPGEF2|9693	1325.4208
RAPGEF3|10411	310.9006	RAPGEF3|10411	839.1368
RAPGEF4|11069	192.6376	RAPGEF4|11069	322.8312
RAPGEF5|9771	1175.8399	RAPGEF5|9771	862.322
RAPGEF6|51735	547.534	RAPGEF6|51735	687.9586
RAPGEFL1|51195	94.3531	RAPGEFL1|51195	341.3897
RAPH1|65059	1987.1337	RAPH1|65059	2406.5602
RARA|5914	2275.554	RARA|5914	995.2525
RARB|5915	88.9921	RARB|5915	529.5641
RARG|5916	518.9421	RARG|5916	1375.4855
RARRES1|5918	755.8971	RARRES1|5918	532.5852
RARRES2|5919	890.9936	RARRES2|5919	566.2495
RARRES3|5920	1557.5411	RARRES3|5920	821.7523
RARS2|57038	725.1608	RARS2|57038	607.6823
RARS|5917	2169.4067	RARS|5917	1379.3699
RASA1|5921	1656.5761	RASA1|5921	1413.1118
RASA2|5922	153.3238	RASA2|5922	335.3474
RASA3|22821	795.2109	RASA3|22821	493.7419
RASA4P|401331	79.3209	RASA4P|401331	105.5762
RASA4|10156	217.19799999999998	RASA4|10156	280.7251
RASAL1|8437	44.6748	RASAL1|8437	186.0164
RASAL2|9462	997.1194	RASAL2|9462	1200.6388
RASAL3|64926	307.3624	RASAL3|64926	101.4243
RASD1|51655	1844.1744	RASD1|51655	635.7359
RASD2|23551	446.3903	RASD2|23551	271.4717
RASEF|158158	218.7277	RASEF|158158	544.6698
RASGEF1A|221002	99.3567	RASGEF1A|221002	282.2615
RASGEF1B|153020	246.2473	RASGEF1B|153020	327.5788
lowly_expressed	lowly_expressed	RASGEF1C|255426	28.4851
RASGRF1|5923	250.1787	RASGRF1|5923	22.8744
RASGRF2|5924	199.4282	RASGRF2|5924	145.8783
RASGRP1|10125	211.2223	RASGRP1|10125	195.5114
RASGRP2|10235	202.6447	RASGRP2|10235	63.8757
RASGRP3|25780	395.9971	RASGRP3|25780	285.7143
RASGRP4|115727	19.6569	RASGRP4|115727	7.3371
RASIP1|54922	427.0908	RASIP1|54922	427.7082
RASL10A|10633	22.5161	RASL10A|10633	154.9417
RASL10B|91608	44.6748	RASL10B|91608	44.0224
RASL11A|387496	79.3424	RASL11A|387496	119.1196
RASL11B|65997	233.7384	RASL11B|65997	97.5399
RASL12|51285	244.4603	RASL12|51285	287.8722
RASSF10|644943	22.5161	RASSF10|644943	63.8757
RASSF1|11186	604.0029	RASSF1|11186	695.7272
RASSF2|9770	957.1122	RASSF2|9770	441.0876
RASSF3|283349	526.0901	RASSF3|283349	345.7057
RASSF4|83937	509.5711	RASSF4|83937	439.7928
RASSF5|83593	1337.0264	RASSF5|83593	519.6375
RASSF6|166824	130.0929	RASSF6|166824	891.2387
RASSF7|8045	344.8892	RASSF7|8045	290.8934
RASSF8|11228	348.8206	RASSF8|11228	585.2395
RASSF9|9182	40.385999999999996	RASSF9|9182	164.4368
RAVER1|125950	783.0593	RAVER1|125950	901.1653
RAVER2|55225	182.6305	RAVER2|55225	913.2499
RB1CC1|9821	1247.3195	RB1CC1|9821	2168.7527
RB1|5925	933.5239	RB1|5925	1519.6375
RBAK|57786	1300.6004	RBAK|57786	810.9625
RBBP4|5928	4669.1244	RBBP4|5928	5015.2309
RBBP5|5929	903.5025	RBBP5|5929	658.1787
RBBP6|5930	1532.1658	RBBP6|5930	2114.8036
RBBP7|5931	2966.762	RBBP7|5931	2444.5404
RBBP8|5932	744.8177	RBBP8|5932	2416.9184
RBBP9|10741	733.7384	RBBP9|10741	842.9003
RBCK1|10616	864.9035	RBCK1|10616	1171.3423
RBKS|64080	76.4832	RBKS|64080	93.6556
RBL1|5933	133.3095	RBL1|5933	222.2702
RBL2|5934	1749.7069	RBL2|5934	3777.5011
RBM10|8241	1098.2845	RBM10|8241	1237.3759
RBM11|54033	16.0829	RBM11|54033	38.4117
RBM12B|389677	547.8914	RBM12B|389677	627.9672
RBM12|10137	2013.4453	RBM12|10137	2459.18
RBM14|10432	931.0508	RBM14|10432	1089.3353
RBM15B|29890	2387.2909	RBM15B|29890	2295.464
RBM15|64783	155.1108	RBM15|64783	158.8261
RBM16|22828	1530.8077	RBM16|22828	2310.2546
RBM17|84991	1246.2473	RBM17|84991	1559.344
RBM18|92400	792.3517	RBM18|92400	1110.0561
RBM19|9904	486.0615	RBM19|9904	780.7510000000001
RBM20|282996	21.4439	RBM20|282996	130.7726
RBM22|55696	1181.5583	RBM22|55696	1269.3138
RBM23|55147	847.0336	RBM23|55147	1744.0656
RBM24|221662	92.9235	RBM24|221662	87.1817
RBM25|58517	1633.6669	RBM25|58517	3227.4493
RBM26|64062	711.9371	RBM26|64062	1314.631
RBM27|54439	1236.2402	RBM27|54439	1548.9858
RBM28|55131	395.9971	RBM28|55131	422.0975
RBM33|155435	611.8656	RBM33|155435	1586.9659
RBM34|23029	1044.0064	RBM34|23029	628.8779
RBM38|55544	932.8091	RBM38|55544	460.0777
RBM39|9584	3149.3924	RBM39|9584	6599.4821
RBM3|5935	4611.5082	RBM3|5935	4479.0678
RBM41|55285	197.2838	RBM41|55285	233.06
RBM42|79171	702.2873	RBM42|79171	638.757
RBM43|375287	290.2073	RBM43|375287	485.1101
lowly_expressed	lowly_expressed	RBM44|375316	12.9478
RBM45|129831	196.56900000000002	RBM45|129831	192.9219
RBM47|54502	3857.7555	RBM47|54502	2880.0173
RBM4B|83759	289.4925	RBM4B|83759	398.7915
RBM4|5936	2451.0079	RBM4|5936	1933.1075
RBM5|10181	1329.5747	RBM5|10181	3539.7151
RBM6|10180	1010.8721	RBM6|10180	2182.2961
RBM7|10179	734.4532	RBM7|10179	654.2943
RBM8A|9939	2667.4482	RBM8A|9939	2445.5071
RBM9|23543	2071.1222	RBM9|23543	3659.4735
RBMS1|5937	1700.5004	RBMS1|5937	1996.1157
RBMS2|5939	825.1501	RBMS2|5939	1459.3785
RBMS3|27303	74.3388	RBMS3|27303	182.5637
RBMX2|51634	524.3031	RBMX2|51634	392.3177
RBMXL1|494115	506.6762	RBMXL1|494115	1137.363
RBMX|27316	3183.7026	RBMX|27316	5720.328
RBP1|5947	3435.6683	RBP1|5947	429.00300000000004
RBP2|5948	26.4475	lowly_expressed	lowly_expressed
RBP4|5950	718.0129	RBP4|5950	497.6262
RBP5|83758	129.3781	RBP5|83758	45.7488
RBP7|116362	149.035	RBP7|116362	241.6918
RBPJ|3516	620.0858	RBPJ|3516	757.0134
RBPMS2|348093	228.02	RBPMS2|348093	49.6331
RBPMS|11030	593.2809	RBPMS|11030	1360.3798
RBX1|9978	802.6376	RBX1|9978	470.7898
RC3H1|149041	605.4325	RC3H1|149041	1016.4005
RC3H2|54542	659.0422	RC3H2|54542	561.9335
RCAN1|1827	1375.2679999999998	RCAN1|1827	5928.3556
RCAN2|10231	391.7084	RCAN2|10231	248.1657
RCAN3|11123	132.9521	RCAN3|11123	181.2689
RCBTB1|55213	500.3574	RCBTB1|55213	854.1217
RCBTB2|1102	290.9221	RCBTB2|1102	629.6936
RCC1|1104	734.6176	RCC1|1104	308.0621
RCC2|55920	5694.0672	RCC2|55920	3492.0155
RCCD1|91433	196.2116	RCCD1|91433	178.6793
RCE1|9986	268.406	RCE1|9986	277.9456
RCHY1|25898	515.7255	RCHY1|25898	886.4912
RCL1|10171	152.609	RCL1|10171	522.6586
RCN1|5954	3171.9085	RCN1|5954	2681.0531
RCN2|5955	1471.4081	RCN2|5955	1045.3172
RCN3|57333	728.3774	RCN3|57333	192.9219
RCOR1|23186	879.9142	RCOR1|23186	1304.7044
RCOR2|283248	165.8327	RCOR2|283248	38.8433
RCOR3|55758	819.5139	RCOR3|55758	1503.2369
RCSD1|92241	597.2123	RCSD1|92241	743.6339999999999
RDBP|7936	880.0536	RDBP|7936	923.7851
RDH10|157506	621.8728	RDH10|157506	917.1342
RDH11|51109	2462.4732	RDH11|51109	1538.6275
RDH12|145226	8.5776	lowly_expressed	lowly_expressed
RDH13|112724	238.0272	RDH13|112724	247.7341
RDH14|57665	334.5211	RDH14|57665	357.4666
lowly_expressed	lowly_expressed	RDH16|8608	7.3371
RDH5|5959	115.1608	RDH5|5959	107.0091
RDM1|201299	6.0758	lowly_expressed	lowly_expressed
RDX|5962	3123.3024	RDX|5962	1469.5727
REC8|9985	32.1658	REC8|9985	32.801
RECK|8434	439.9571	RECK|8434	561.5019
RECQL4|9401	165.4753	RECQL4|9401	96.6767
RECQL5|9400	342.3874	RECQL5|9400	604.6612
RECQL|5965	876.4582	RECQL|5965	806.7674
REEP1|65055	705.5039	REEP1|65055	194.2167
REEP2|51308	37.8842	REEP2|51308	53.5175
REEP3|221035	1067.5482	REEP3|221035	659.4735
REEP4|80346	300.5718	REEP4|80346	160.5524
REEP5|7905	5619.8106	REEP5|7905	5477.4191
REEP6|92840	1244.1029	REEP6|92840	543.8066
REG4|83998	5.7184	lowly_expressed	lowly_expressed
RELA|5970	1670.1215	RELA|5970	1951.6616
RELB|5971	327.3767	RELB|5971	367.2853
RELL1|768211	988.0415	RELL1|768211	561.6659
RELL2|285613	42.341	RELL2|285613	35.1403
RELN|5649	181.9157	RELN|5649	460.0777
RELT|84957	174.7677	RELT|84957	41.0013
REL|5966	102.2159	REL|5966	154.5101
REM1|28954	32.1658	REM1|28954	25.8956
REM2|161253	25.0179	REM2|161253	9.9266
RENBP|5973	111.5082	RENBP|5973	41.0013
REN|5972	12.1515	lowly_expressed	lowly_expressed
REP15|387849	14.6533	REP15|387849	21.148000000000003
REPIN1|29803	2003.2166	REPIN1|29803	1767.3716
REPS1|85021	806.2902	REPS1|85021	1069.9180000000001
REPS2|9185	503.2166	REPS2|9185	682.7795
RER1|11079	3386.9049	RER1|11079	1924.1519
RERE|473	3097.5697	RERE|473	4155.3733
RERGL|79785	7.148	RERGL|79785	160.1208
RERG|85004	146.5332	RERG|85004	1596.4609
REST|5978	632.2373	REST|5978	538.1959
RETSAT|54884	5914.9392	RETSAT|54884	1936.1243
RET|5979	1064.3317	RET|5979	390.1597
REV1|51455	572.1944	REV1|51455	1273.1981
REV3L|5980	718.0129	REV3L|5980	1204.5749
REXO1|57455	528.2345	REXO1|57455	529.5641
REXO2|25996	1017.5125	REXO2|25996	669.4001
REXO4|57109	423.1594	REXO4|57109	589.9871
RFC1|5981	1735.5254	RFC1|5981	2205.0065
RFC2|5982	675.8399	RFC2|5982	443.2456
RFC3|5983	246.6047	RFC3|5983	417.35
RFC4|5984	300.2144	RFC4|5984	303.8412
RFC5|5985	261.6154	RFC5|5985	369.8748
RFESD|317671	16.6976	RFESD|317671	35.8222
RFFL|117584	556.4475	RFFL|117584	720.7423
RFK|55312	537.8842	RFK|55312	535.1748
RFNG|5986	466.76199999999994	RFNG|5986	539.9223
RFPL1S|10740	36.1758	RFPL1S|10740	37.117
RFPL3S|10737	5.361000000000001	RFPL3S|10737	10.2849
RFT1|91869	559.3281	RFT1|91869	539.9223
RFTN1|23180	1140.8149	RFTN1|23180	406.1286
RFTN2|130132	97.5697	RFTN2|130132	115.2352
RFWD2|64326	1248.7491	RFWD2|64326	958.5671
RFWD3|55159	770.193	RFWD3|55159	903.3233
RFX1|5989	379.1994	RFX1|5989	391.8861
RFX2|5990	59.6855	RFX2|5990	301.6832
RFX3|5991	52.1801	RFX3|5991	91.4976
RFX5|5993	1440.6719	RFX5|5993	844.6267
lowly_expressed	lowly_expressed	RFX6|222546	23.305999999999997
RFX7|64864	845.6039999999999	RFX7|64864	1054.3807
RFX8|731220	5.7184	RFX8|731220	16.8321
RFXANK|8625	388.7706	RFXANK|8625	446.6767
RFXAP|5994	45.0322	RFXAP|5994	172.637
RG9MTD1|54931	546.4618	RG9MTD1|54931	694.0009
RG9MTD2|93587	177.9843	RG9MTD2|93587	156.6681
RG9MTD3|158234	81.4868	RG9MTD3|158234	355.2007
lowly_expressed	lowly_expressed	RGAG1|57529	10.7898
RGAG4|340526	723.7312	RGAG4|340526	294.3461
RGL1|23179	948.8921	RGL1|23179	1000.8632
RGL2|5863	1545.3896	RGL2|5863	2264.9978
RGL3|57139	151.3009	RGL3|57139	215.7963
RGL4|266747	17.7663	RGL4|266747	6.8278
RGMA|56963	208.0057	RGMA|56963	742.7708
RGMB|285704	682.6305	RGMB|285704	898.1916
RGNEF|64283	302.0014	RGNEF|64283	1051.7911
RGN|9104	7.5054	RGN|9104	109.1929
RGP1|9827	96.1401	RGP1|9827	207.59599999999998
RGPD1|400966	403.3274	RGPD1|400966	649.4174
RGPD3|653489	239.8142	RGPD3|653489	414.3289
RGPD4|285190	142.2445	RGPD4|285190	236.5127
RGPD5|84220	20.6505	RGPD5|84220	135.3086
RGPD6|729540	303.1916	RGPD6|729540	1090.8459
RGPD8|727851	11.3974	lowly_expressed	lowly_expressed
RGS10|6001	761.258	RGS10|6001	515.3215
RGS11|8786	32.0908	RGS11|8786	65.464
RGS12|6002	616.1544	RGS12|6002	915.4079
RGS13|6003	5.7184	lowly_expressed	lowly_expressed
RGS14|10636	661.9014	RGS14|10636	160.984
RGS16|6004	721.5868	RGS16|6004	105.7402
RGS18|64407	57.5411	RGS18|64407	27.6219
RGS19|10287	260.1858	RGS19|10287	140.6992
RGS1|5996	2489.9929	RGS1|5996	1469.5727
RGS22|26166	16.0829	RGS22|26166	34.5274
RGS2|5997	735.168	RGS2|5997	1700.9063
RGS3|5998	1569.3352	RGS3|5998	642.2098
RGS4|5999	444.2459	RGS4|5999	29.7799
RGS5|8490	3716.9407	RGS5|8490	3059.5598
RGS6|9628	46.8192	RGS6|9628	81.571
RGS7BP|401190	32.1658	RGS7BP|401190	56.5386
RGS9BP|388531	11.0793	lowly_expressed	lowly_expressed
RGS9|8787	7.5054	RGS9|8787	63.8757
RHBDD1|84236	468.1916	RHBDD1|84236	385.4122
RHBDD2|57414	1715.5111	RHBDD2|57414	1018.9901
RHBDD3|25807	274.1244	RHBDD3|25807	178.2477
RHBDF1|64285	621.8728	RHBDF1|64285	799.7410000000001
RHBDF2|79651	469.6212	RHBDF2|79651	347.0004
RHBDL1|9028	6.7906	RHBDL1|9028	6.0423
RHBDL2|54933	317.3695	RHBDL2|54933	60.8546
RHBDL3|162494	117.9414	RHBDL3|162494	26.3271
RHCE|6006	8.2202	RHCE|6006	5.1791
RHCG|51458	68.6204	RHCG|51458	18.9901
RHEBL1|121268	10.3645	RHEBL1|121268	5.1791
RHEB|6009	1192.6376	RHEB|6009	796.2883
RHOA|387	15296.2831	RHOA|387	8387.5701
RHOBTB1|9886	336.3117	RHOBTB1|9886	357.3587
RHOBTB2|23221	416.2187	RHOBTB2|23221	544.8209
RHOBTB3|22836	1965.6898	RHOBTB3|22836	1548.9858
RHOB|388	7796.2831	RHOB|388	8415.6237
RHOC|389	7126.5189	RHOC|389	2720.7596
RHOD|29984	820.9435	RHOD|29984	263.2715
RHOF|54509	227.0622	RHOF|54509	38.9167
RHOG|391	1017.5125	RHOG|391	518.7743
RHOH|399	532.8806	RHOH|399	444.1088
RHOJ|57381	257.6841	RHOJ|57381	383.2542
RHOQ|23433	1341.4904	RHOQ|23433	1306.366
RHOT1|55288	1022.5161	RHOT1|55288	1219.6806
RHOT2|89941	966.762	RHOT2|89941	1138.9728
RHOU|58480	937.4553	RHOU|58480	2212.3435
RHOV|171177	672.6233	RHOV|171177	757.0134
RHPN1|114822	270.5504	RHPN1|114822	296.9357
RHPN2|85415	438.1701	RHPN2|85415	990.0734
RIBC1|158787	36.812	RIBC1|158787	45.7488
RIBC2|26150	27.8771	RIBC2|26150	36.2538
RIC3|79608	15.0107	RIC3|79608	385.4122
RIC8A|60626	2541.3474	RIC8A|60626	1526.2883
RIC8B|55188	307.005	RIC8B|55188	577.4709
RICH2|9912	205.8613	RICH2|9912	242.555
RICTOR|253260	668.3345	RICTOR|253260	1744.4972
